PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 56, filenames: A:[56]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi & B:[57]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.399930954,0.6821876168,1
47,65,-0.07396903634,-1.11057961,1
47,97,-2.171534538,-1.070579052,1
47,129,-3.840003967,-1.140814424,1
47,161,-4.000910759,-0.6822296977,1
47,193,-3.080947876,-0.8518759608,1
47,225,-2.226261616,-4.861908913,1
47,257,4.646105766,18.1348877,1
47,289,-1.175465345,-1.352384686,1
47,321,-0.6260235906,-0.7962113619,1
47,353,-0.8392314911,-0.02888822556,1
47,385,0.3845049143,-0.3586199284,1
47,417,2.378968954,-1.171260834,1
47,449,1.668790221,-1.157543898,1
47,481,-0.5679869652,-2.249350071,1
47,513,-2.005109072,-1.006443024,1
47,545,-0.6243587136,0.1150752902,1
47,577,-0.6781110764,0.3033764362,1
47,609,-1.924137592,-1.016131639,1
47,641,-2.058917046,-2.877972126,1
47,673,0.4050953388,-3.963155746,1
47,705,0.7999479771,-1.514647603,1
47,737,-2.440315247,-2.394749165,1
47,769,-0.1227343082,-0.8534159064,1
47,801,-0.09344470501,-0.6675862074,1
47,833,0.001344680786,-0.7529887557,1
47,865,0.336761713,-6.165712357,1
47,897,0.347424984,-8.027209282,1
47,929,-0.3713475466,-6.744553089,1
47,961,0.31114465,-3.336624622,1
47,993,-1.453893781,-2.106331825,1
47,1025,-7.947101593,-3.486631155,1
47,1057,-4.287472725,-0.5817475319,1
47,1089,-4.183608055,0.1453050375,1
47,1121,-1.949320793,-0.9474056959,1
47,1153,-2.194232702,-3.020356417,1
47,1185,-2.056310177,-4.140884399,1
47,1217,-2.831006765,-3.436704874,1
47,1249,-1.027635455,-1.185977936,1
47,1281,7.298939705,-16.83452225,1
47,1313,3.318482637,-16.9904232,1
47,1345,-2.420930386,-2.042753696,1
47,1377,-4.273355484,0.3911616802,1
47,1409,-4.101017475,-1.449015141,1
47,1441,-4.757911682,-2.923748493,1
47,1473,-6.274423599,-4.733468533,1
47,1505,-6.728396416,-4.512979984,1
47,1537,-5.914718628,-2.520093918,1
47,1569,-1.274302721,0.4141671658,1
47,1601,-0.8297908306,-0.3920826912,1
47,1633,1.253463745,-0.817690134,1
47,1665,2.060832262,-1.17876327,1
47,1697,-0.7182787657,-1.884662628,1
47,1729,-2.257784843,-4.85845089,1
47,1761,-3.106769562,-5.541191101,1
47,1793,-1.954319954,-5.745485306,1
47,1825,-2.30021286,-5.300105572,1
47,1857,-3.958026886,-2.357527256,1
47,1889,-3.007862091,-1.199026346,1
47,1921,-1.646373749,-1.087567329,1
47,1953,0.4319294691,0.4852065444,1
47,1985,1.153486252,2.491733551,1
47,2017,-1.027237177,-6.83713007,1
79,33,0.1577343941,1.173452258,1
79,65,-0.5741205215,-1.413246512,1
79,97,-2.378197432,-1.040191054,1
79,129,-2.905353069,-1.3903234,1
79,161,-2.778470755,-1.141923428,1
79,193,-2.048332214,-1.071977377,1
79,225,-1.567245483,-1.000833273,1
79,257,-0.3358411789,-2.104935884,1
79,289,-0.4040199518,-2.103719473,1
79,321,-0.8457511663,-1.221155167,1
79,353,-0.5683647394,-0.7090452313,1
79,385,0.1364594698,-0.6115722656,1
79,417,0.3495470285,-0.6722226143,1
79,449,-0.07530745864,-5.896728516,1
79,481,-1.712993145,-7.145265102,1
79,513,-1.383856773,-0.1938314438,1
79,545,-0.9112989902,-0.1323506236,1
79,577,-0.833981216,-0.1395303011,1
79,609,-1.252410889,-0.5335905552,1
79,641,-2.076935291,-2.388970613,1
79,673,-2.014125347,-2.649341345,1
79,705,-1.721063137,-2.159865856,1
79,737,-0.6167092323,0.08399629593,1
79,769,-0.8638496399,0.5724042058,1
79,801,-1.360532522,0.1702957749,1
79,833,-0.6889793873,0.1329100728,1
79,865,0.3995349407,-5.848810673,1
79,897,0.266204536,-5.482261658,1
79,929,0.08449655771,-2.292441368,1
79,961,-0.8226070404,-2.443363667,1
79,993,-1.09800458,-1.611017585,1
79,1025,-1.359499335,-1.175828218,1
79,1057,-1.703365564,-0.8734979033,1
79,1089,-1.749788523,-0.8054288626,1
79,1121,-1.807308674,-1.559723258,1
79,1153,-3.210846186,-3.527504444,1
79,1185,-4.068464279,-3.740067482,1
79,1217,-3.890501261,-3.761381388,1
79,1249,-3.283098936,-3.364166498,1
79,1281,-1.127855659,-2.736713171,1
79,1313,0.8342859745,-3.917932272,1
79,1345,1.724268436,-2.559470654,1
79,1377,-0.2641501427,-0.1076712608,1
79,1409,-3.211643934,-1.715166211,1
79,1441,-4.670207024,-3.983248472,1
79,1473,-4.625374794,-3.610415697,1
79,1505,-4.158942223,-3.039240599,1
79,1537,-3.741525173,-2.109129906,1
79,1569,-10.25195694,-10.28240204,1
79,1601,-0.8956623077,-1.077981949,1
79,1633,-0.1379730701,0.08646857738,1
79,1665,-0.5793919563,-0.6911942959,1
79,1697,-5.112483025,-4.097149849,1
79,1729,-5.087213993,-5.403493404,1
79,1761,-4.091363907,-7.521887779,1
79,1793,-3.42458272,-6.583451748,1
79,1825,-3.67483139,-5.497348309,1
79,1857,-4.198043823,-4.095623016,1
79,1889,-4.034502029,-2.926800251,1
79,1921,-1.952043533,-1.162104607,1
79,1953,-0.3938291073,0.04190808535,1
79,1985,0.5808050632,0.8570717573,1
79,2017,2.485961437,-4.976958275,1
