PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 10, filenames: A:[10]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi & B:[11]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,2.947078466,0.6624961495,1
47,65,-4.335796356,-0.6094120741,1
47,97,-8.404014587,-1.594830513,1
47,129,-8.807765007,-0.6946280003,1
47,161,-5.108265877,-0.3601697683,1
47,193,-2.188516617,0.2931425869,1
47,225,-0.5464689136,0.6331217885,1
47,257,-0.08783280849,0.1187786162,1
47,289,0.03932678699,0.174536705,1
47,321,-0.4879040718,-0.114323616,1
47,353,0.2852658033,-0.6415610313,1
47,385,0.2323362827,-0.8432903886,1
47,417,0.1708254218,-0.4221571684,1
47,449,0.5864920616,-1.437520027,1
47,481,0.04611027241,-2.532442093,1
47,513,-0.4971402287,-1.240870237,1
47,545,-0.2714000046,-0.07172656059,1
47,577,-0.1941780448,0.07845944166,1
47,609,0.6400149465,-0.4198963046,1
47,641,0.7623511553,-1.367868662,1
47,673,0.4346330166,-0.7268163562,1
47,705,0.4497727156,-0.01241850853,1
47,737,1.110689402,0.2422574759,1
47,769,1.017395258,-0.3826877475,1
47,801,-0.2470218837,-0.565973103,1
47,833,-1.759342551,-0.4682564139,1
47,865,-3.215313911,0.7324880958,1
47,897,-4.921067715,1.271013498,1
47,929,-2.528100729,1.425575018,1
47,961,-1.028447986,0.8946055174,1
47,993,-0.00394487381,0.3930466175,1
47,1025,0.4691653252,-0.1015586555,1
47,1057,0.2388644218,-0.2500331104,1
47,1089,-0.1379613876,-0.1768853366,1
47,1121,-0.6308796406,0.422708571,1
47,1153,-0.1761462092,0.4941013455,1
47,1185,0.2448509485,0.2928017378,1
47,1217,-0.3227252066,-0.09651231766,1
47,1249,-0.5909007192,1.171802044,1
47,1281,-0.3871833086,1.513726115,1
47,1313,0.373929739,1.366595745,1
47,1345,1.642211676,1.144315958,1
47,1377,2.581976175,0.5430967808,1
47,1409,1.622509956,1.422157764,1
47,1441,0.502569437,1.807826042,1
47,1473,-0.02128565311,1.590992689,1
47,1505,-0.7923662663,2.243350029,1
47,1537,-0.9306051731,2.361362934,1
47,1569,-0.7910199165,0.6369965076,1
47,1601,-1.483123302,-0.553044498,1
47,1633,-2.112066269,-0.4825425148,1
47,1665,-2.287103891,-1.116932392,1
47,1697,-1.231841803,-0.3379977345,1
47,1729,-0.8672103882,1.653166056,1
47,1761,-0.9673873186,2.629504204,1
47,1793,-0.3314191103,1.569008827,1
47,1825,-0.002830028534,0.9967851639,1
47,1857,-0.270457983,0.3498396873,1
47,1889,0.4344794154,-0.1121280193,1
47,1921,0.654194653,-0.4013529718,1
47,1953,0.2251073122,0.09446269274,1
47,1985,0.4767214954,0.5560746193,1
47,2017,0.4185918272,0.06751608849,1
79,33,-0.07956337929,0.8757321835,1
79,65,-1.642704964,-0.7234511971,1
79,97,-3.575791359,-2.742664576,1
79,129,-3.561195374,-0.4297891855,1
79,161,-2.314694881,-0.7191300392,1
79,193,-1.229939699,-0.1825507581,1
79,225,-0.7299275994,0.4446417093,1
79,257,-0.3936289549,-0.04394488037,1
79,289,0.1853358746,-0.5687094927,1
79,321,0.7610428929,-0.5985816717,1
79,353,1.35029459,-0.8016021252,1
79,385,0.1536159515,-0.8652900457,1
79,417,0.1512182057,-0.8209453225,1
79,449,0.4282127619,-1.294471025,1
79,481,0.4945712686,-1.57087636,1
79,513,-0.05042092502,-0.207387805,1
79,545,0.149779439,-0.06610476971,1
79,577,-0.2661220431,0.001536294818,1
79,609,-0.4361486435,-0.19839257,1
