PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 20, filenames: A:[20]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi & B:[21]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.7861516476,1.4996382,1
47,65,-0.2359937429,-0.6997401714,1
47,97,-0.00654193759,-0.9835814834,1
47,129,0.08392992616,-1.513231039,1
47,161,-0.3309187293,-1.096325278,1
47,193,-0.4992354512,-1.55775547,1
47,225,-1.353314638,-0.3162626028,1
47,257,-1.203194141,0.9810475111,1
47,289,0.974732399,0.5553450584,1
47,321,2.326002121,-1.928867936,1
47,353,1.134786367,-1.213216305,1
47,385,1.018950582,-0.5996716619,1
47,417,0.5572850704,-0.2963860035,1
47,449,0.05165100098,-1.140890241,1
47,481,0.1052610874,-5.326843262,1
47,513,-0.1554406285,-5.593110085,1
47,545,-0.9434284568,-7.547286987,1
47,577,-0.9878820777,-8.800967216,1
47,609,0.3570101857,-2.030924082,1
47,641,-0.5558708906,-2.122586012,1
47,673,-1.190804124,-1.34031415,1
47,705,-0.7058540583,-0.3661371768,1
47,737,-0.07065153122,0.702349484,1
47,769,-0.5788190365,1.328480124,1
47,801,-0.5504517555,1.440315127,1
47,833,-0.4001509249,0.2978058457,1
47,865,-0.2660286427,-0.4714128971,1
47,897,-0.006123676896,0.2761528492,1
47,929,0.03202785552,-0.6274867058,1
47,961,0.159198463,-0.4124093056,1
47,993,-0.4243451059,0.05389451981,1
47,1025,-0.05363547802,-0.733550787,1
47,1057,1.50394702,0.08881664276,1
47,1089,-0.7188622952,0.1125948429,1
47,1121,-1.741219878,3.690131426,1
47,1153,-2.129182339,1.908433914,1
47,1185,-2.825562954,1.823049068,1
47,1217,-1.787282705,2.838918447,1
47,1249,-1.388818264,2.548638821,1
47,1281,-1.986289501,1.635893345,1
47,1313,-1.65408814,0.05497062206,1
47,1345,0.02984768152,0.3196243048,1
47,1377,0.9164537191,0.6024479866,1
47,1409,0.4564011097,-0.2278958261,1
47,1441,0.9669270515,0.03473091125,1
47,1473,1.280551791,1.150467396,1
47,1505,0.849259913,1.236303329,1
47,1537,1.204207897,0.4977296591,1
47,1569,1.199492216,0.1882730126,1
47,1601,0.9848285913,-0.06712418795,1
47,1633,0.2023616433,-0.4401758313,1
47,1665,-0.3601974845,-0.7265648842,1
47,1697,0.7820426822,-0.1087272167,1
47,1729,0.6648039818,-0.9952340722,1
47,1761,-0.09562802315,-0.633638978,1
47,1793,0.3628112078,-0.5634666681,1
47,1825,1.822937131,-0.8088992834,1
47,1857,2.071213007,-0.6226145029,1
47,1889,0.07805037498,-0.3634970486,1
47,1921,-0.2924298644,-0.03504501283,1
47,1953,-1.866046667,0.3340190053,1
47,1985,-1.524763346,0.6148059368,1
47,2017,2.805962563,-0.164777711,1
79,33,-0.04002739489,1.754880428,1
79,65,-5.411468506,-1.59361589,1
79,97,-0.5342198014,-2.145559549,1
79,129,-0.1180458069,-3.606307983,1
79,161,0.0648470819,-2.168740273,1
79,193,0.07767070085,-2.070836067,1
79,225,-0.1406621635,-1.372356415,1
79,257,-0.2553006709,-1.574440002,1
79,289,-0.109952271,-1.57616055,1
79,321,-0.2465781569,-2.774269581,1
79,353,-0.5708683729,-1.595298767,1
79,385,0.01941877604,-0.6961170435,1
79,417,0.2252666056,-0.1420274973,1
79,449,0.1755740643,-0.7186991572,1
79,481,0.7964185476,-1.769013166,1
79,513,1.084772825,-2.559397697,1
79,545,-0.2516409457,-6.129757881,1
79,577,-1.425577044,-7.703608513,1
79,609,0.2795808613,-3.728907824,1
79,641,0.03062647581,-1.091679811,1
79,673,-0.2713580728,-0.7247459888,1
79,705,-0.1330002248,-0.1946308017,1
79,737,0.4176028371,-0.1618125737,1
79,769,-0.2645916939,0.2202201784,1
79,801,-0.705242455,0.91847229,1
79,833,-0.3931101859,0.04531861097,1
79,865,-0.08245746046,-0.4194411635,1
79,897,0.0293167606,-0.3626744747,1
79,929,-0.190297097,-0.5450271368,1
79,961,-0.19127132,0.09988215566,1
79,993,-0.2567711174,0.0106638968,1
79,1025,-0.3065397739,-0.461522758,1
79,1057,-1.107792854,0.9039736986,1
79,1089,-4.040495396,2.111154079,1
79,1121,-1.895239353,2.338423252,1
79,1153,-1.699092984,1.924709082,1
79,1185,-1.394857883,1.781993628,1
79,1217,-0.7424894571,2.391819239,1
79,1249,-0.6090984344,2.123997927,1
79,1281,-0.6795007586,1.433209419,1
79,1313,-0.3593775332,0.5802674294,1
79,1345,0.4120797217,0.8788223267,1
79,1377,0.5464883447,0.952968955,1
79,1409,-0.5859900713,0.3942009211,1
79,1441,-1.032015085,-0.5264781713,1
79,1473,-0.5719708204,-1.197277308,1
79,1505,-0.4186130166,-0.1662431657,1
79,1537,0.8155856133,-0.05704298615,1
79,1569,0.9870383143,-0.2615224123,1
79,1601,1.19108665,-0.6758060455,1
79,1633,1.197656751,-0.1442511976,1
79,1665,0.7494867444,-0.1362524927,1
79,1697,1.267261505,-1.076171517,1
79,1729,4.494550705,-2.176272631,1
79,1761,2.741703749,-1.669161916,1
79,1793,1.071635842,-0.4217524529,1
79,1825,1.424537063,-0.5950809717,1
79,1857,1.182080388,-0.4960827827,1
79,1889,0.5394140482,-0.2878238559,1
79,1921,-0.00135743618,-0.06288609654,1
79,1953,-0.711689055,0.276330024,1
79,1985,-1.324069738,1.533444405,1
79,2017,-0.2325952053,-0.07833121717,1
111,33,0.0989844352,1.671200037,1
111,65,-4.018752575,-2.642023325,1
111,97,-2.051891327,-3.181396484,1
111,129,-1.156177521,-5.797763348,1
111,161,-0.04551176727,-2.145464897,1
111,193,0.1311316788,-1.969355702,1
111,225,-0.04456761479,-2.16601944,1
111,257,-0.5704503655,-2.66663003,1
111,289,-0.924901247,-2.156569004,1
111,321,-1.012077689,-2.002649307,1
111,353,-0.7607803345,-1.192161798,1
111,385,0.08690409362,-0.749060452,1
111,417,0.5757397413,0.04201865196,1
111,449,0.7031627893,-0.2154539227,1
111,481,1.796956062,-1.154148102,1
111,513,2.110672712,-2.138959169,1
111,545,0.5852377415,-0.4472646713,1
111,577,-0.8367505074,-6.275583267,1
111,609,-1.94667542,-2.819199562,1
111,641,-0.3972043991,-1.051933765,1
111,673,0.256028533,-0.8223049641,1
111,705,0.1271092445,-0.3449480534,1
111,737,0.04267863929,-0.5253266096,1
111,769,0.1788905859,-0.3807330132,1
111,801,-0.2047958076,0.2657614946,1
111,833,-0.1901199669,-0.02368827164,1
111,865,0.2311337888,-0.2697909176,1
111,897,0.1420787573,-0.3965392709,1
111,929,-0.3117990196,-0.3000297546,1
111,961,-0.7166703939,1.25542748,1
111,993,-0.1897782087,0.9153256416,1
111,1025,-0.4297766685,0.743524313,1
111,1057,-1.335058689,1.846601963,1
111,1089,-3.182726383,2.548573017,1
111,1121,-2.700645447,2.357871294,1
111,1153,-1.865126252,1.909677982,1
111,1185,-0.9241740704,1.852211356,1
111,1217,-0.2714578807,2.14015007,1
111,1249,-0.2750213742,2.270155907,1
111,1281,-0.1719820499,1.55170095,1
111,1313,-0.07181200385,1.439585567,1
111,1345,0.2958979607,1.964359045,1
111,1377,0.09655922651,1.498238921,1
111,1409,-0.3312503099,0.4252845645,1
111,1441,-0.4928449392,-0.3425202966,1
111,1473,-0.6938128471,-1.939012051,1
111,1505,-0.3443422019,-1.594750881,1
111,1537,0.5300945044,-0.946372509,1
111,1569,0.7325153947,-1.293819666,1
111,1601,1.030203819,-1.191200256,1
111,1633,1.222953796,-0.9893152714,1
111,1665,0.5423243046,-0.9759758711,1
111,1697,0.6703590155,-0.7933947444,1
111,1729,1.833627105,-0.4181241095,1
111,1761,3.306524515,-1.09818542,1
111,1793,1.531300545,-0.4488109946,1
111,1825,0.8614640236,-0.2418163121,1
111,1857,0.434076488,-0.3578035831,1
111,1889,0.6917068958,-0.3631829023,1
111,1921,1.017706394,-0.3069480062,1
111,1953,0.7616727352,0.2193136364,1
111,1985,-0.04844412208,0.4387730956,1
111,2017,-0.9689381123,-0.06067162007,1
143,33,-0.3996784687,1.271873355,1
143,65,-0.9645040035,-1.692899704,1
143,97,-0.298014313,-0.9343128204,1
143,129,-0.1287559271,-0.6079192162,1
143,161,-0.04280048609,-0.4970794916,1
143,193,0.1181766838,-1.531129122,1
143,225,-0.1713124514,-1.952508092,1
143,257,-0.8638593554,-2.270511866,1
143,289,-2.172397614,-2.383386374,1
143,321,-1.831778169,-2.105404377,1
143,353,-0.7833496332,-0.652897954,1
143,385,-0.03499571979,-0.7082113028,1
143,417,0.0008614659309,-0.2546831369,1
143,449,0.4251546264,-0.1851711869,1
143,481,0.8736072779,-0.5755136013,1
143,513,0.8899821639,-0.7475440502,1
143,545,0.1128329784,-0.2962238789,1
143,577,-0.3392517567,-0.4063458443,1
143,609,-0.6494843364,-0.7736376524,1
143,641,-0.2346179932,-1.514873862,1
143,673,0.3651207387,-0.922065258,1
143,705,-0.234957546,-0.648489356,1
143,737,-0.7217375636,-0.6668232083,1
143,769,0.01640929282,-0.7632175684,1
143,801,-0.1808086336,-0.5422833562,1
143,833,-0.3866150379,0.04790726304,1
143,865,0.5147694349,0.2225665748,1
143,897,0.4373755455,-0.3308288157,1
143,929,-0.6786597371,-0.3361743093,1
143,961,-0.9658467174,3.646001577,1
143,993,-0.7311193347,0.9672553539,1
143,1025,-0.5241988897,0.8203071356,1
143,1057,-1.472241163,2.752989769,1
143,1089,-3.59653306,3.437309742,1
143,1121,-3.643628359,3.925464153,1
143,1153,-1.739622951,2.439048529,1
143,1185,-0.6898568273,1.76220727,1
143,1217,0.1776192784,2.333936691,1
143,1249,1.597022057,2.717153072,1
143,1281,0.8486162424,2.574302197,1
143,1313,0.2119947523,2.829867601,1
143,1345,-0.1620322466,2.509866953,1
143,1377,-0.5972815752,1.106979966,1
143,1409,0.4466887116,0.6014164686,1
143,1441,-0.07418099046,-0.0823802501,1
143,1473,-0.7519987226,-1.125650644,1
143,1505,-0.2469614595,-1.15540278,1
143,1537,0.1697690934,-0.5389349461,1
143,1569,0.3326950669,-0.1996349096,1
143,1601,0.6666315198,-0.079472363,1
143,1633,0.9315870404,-0.7110979557,1
143,1665,0.8489928246,-1.203996062,1
143,1697,1.254585028,-0.9078633785,1
143,1729,1.840174198,0.0506182909,1
143,1761,2.392952442,-0.2809154987,1
143,1793,2.14583087,-0.4044328034,1
143,1825,1.034354091,-0.3697252274,1
143,1857,0.531044662,-0.1911280453,1
143,1889,0.8064697981,-0.1759729683,1
143,1921,1.159450769,-0.3443122208,1
143,1953,1.013714552,-0.173919335,1
143,1985,0.1947894394,-0.3417903185,1
143,2017,-0.9779874086,-0.0344427526,1
175,33,-1.547607899,0.2692482471,1
175,65,-1.182801604,-3.264488935,1
175,97,-0.3451648057,-0.6760449409,1
175,129,-0.1309702992,-0.2559998631,1
175,161,0.06634032726,0.3574333787,1
175,193,0.2145849764,-0.3184905052,1
175,225,-0.004703551531,-0.6866738796,1
175,257,-0.5063013434,-1.457960129,1
175,289,-0.7719159126,-1.959360123,1
175,321,-0.776319325,-1.842586637,1
175,353,0.2395405918,-1.574922204,1
175,385,0.8009345531,-1.424363732,1
175,417,0.4222345352,-0.9301951528,1
175,449,0.6438378096,-0.3405477405,1
175,481,0.6399072409,-0.02922081947,1
175,513,-0.1020338535,0.5004293919,1
175,545,-0.7640072703,0.01427686214,1
175,577,-0.1287824512,-0.021699965,1
175,609,0.1643169224,-0.5118799806,1
175,641,0.9835171103,-1.272025108,1
175,673,4.362977505,-0.2642576098,1
175,705,0.2349402606,-0.480031848,1
175,737,0.01217595488,-0.4781110287,1
175,769,-0.08032521605,-0.4431836009,1
175,801,-0.1124662459,-0.02501273155,1
175,833,0.2409472018,0.2105286717,1
175,865,0.4825924635,-0.3244649768,1
175,897,0.07463875413,-0.4391455054,1
175,929,-0.8402165771,0.4222682416,1
175,961,-2.348005772,4.510733604,1
175,993,-2.352303982,-0.1199997663,1
175,1025,-1.414471388,0.3648182154,1
175,1057,-1.484427333,2.371595383,1
175,1089,-2.782355785,4.272945881,1
175,1121,-3.176607609,4.722089767,1
175,1153,-1.476202369,3.134610653,1
175,1185,-0.1508793831,1.585874796,1
175,1217,0.01056464016,2.750808716,1
175,1249,1.46581459,3.204326153,1
175,1281,2.342993975,3.491490364,1
175,1313,0.05332460999,2.885621309,1
175,1345,-0.2489198595,1.245791912,1
175,1377,-0.8100925088,1.042571425,1
175,1409,0.6736956239,1.181492925,1
175,1441,0.9659189582,-0.04551286995,1
175,1473,0.5786047578,-0.5944651961,1
175,1505,0.7051759958,-0.8772596717,1
175,1537,0.1446221173,-0.6873118877,1
175,1569,-0.2210121751,0.0105908215,1
175,1601,0.2500849962,0.2432495058,1
175,1633,0.8031998873,-0.2596028745,1
175,1665,1.268885136,-0.7356036901,1
175,1697,2.105008602,-0.6915652752,1
175,1729,3.596497774,-0.2627458572,1
175,1761,3.412877321,-0.3155343235,1
175,1793,2.776916027,-0.2707784772,1
175,1825,1.69918561,-0.2437034398,1
175,1857,1.298604727,-0.072451666,1
175,1889,1.39183867,-0.00177513063,1
175,1921,1.270236731,-0.1809961051,1
175,1953,1.017936468,-0.4872750044,1
175,1985,0.7637344599,-0.5687836409,1
175,2017,-0.2389321029,-0.003148576245,1
207,33,-5.375984192,1.103116274,1
207,65,-0.4317209125,-4.213009834,1
207,97,0.05949039757,-1.352191925,1
207,129,-0.857016623,-0.6856498122,1
207,161,-0.8550704718,0.7713422775,1
207,193,-0.1954291314,-0.05837392807,1
207,225,-0.3942781091,-0.6852463484,1
207,257,0.3951714039,-1.109218478,1
207,289,0.7871377468,-1.64172709,1
207,321,0.7874137163,-1.85252893,1
207,353,1.541682363,-2.222710609,1
207,385,1.266080141,-2.472536087,1
207,417,1.056177735,-1.27041626,1
207,449,0.8598841429,-1.021172285,1
207,481,0.3824259639,-0.6418588161,1
207,513,0.009162425995,-0.4418267012,1
207,545,-0.7534149885,0.3296844959,1
207,577,0.05809092522,0.6962931156,1
207,609,0.2709493339,0.0530936718,1
207,641,0.5997317433,-1.526330948,1
207,673,0.7485289574,-0.7118356228,1
207,705,0.1100953072,0.2140415311,1
207,737,0.1408123523,-0.2322892547,1
207,769,-0.04277089238,-0.05783504248,1
207,801,-0.4369808435,0.3681195974,1
207,833,0.3512441218,-0.228562355,1
207,865,0.7700984478,-1.304212213,1
207,897,0.05262868106,-1.225899935,1
207,929,-0.3956229687,-0.02186799049,1
207,961,-0.7780821323,0.5503759384,1
207,993,-1.686905265,-0.2875288129,1
207,1025,-1.88897717,-0.01042234898,1
207,1057,-1.202661276,0.5191457272,1
207,1089,-1.427696824,3.373546124,1
207,1121,-2.522079706,4.870538235,1
207,1153,-2.360104561,4.453820229,1
207,1185,0.2126167417,2.076192379,1
207,1217,-0.179691866,3.062098503,1
207,1249,0.3265391588,3.793921947,1
207,1281,0.8319243193,4.808319092,1
207,1313,0.1674093008,3.25551796,1
207,1345,-0.3118340969,1.40467906,1
207,1377,0.1654017568,1.428457975,1
207,1409,1.021545887,1.030485392,1
207,1441,7.380600929,0.2672108412,1
207,1473,3.526843071,0.07002490759,1
207,1505,1.666062474,-0.6945454478,1
207,1537,0.2365460396,-0.5311716795,1
207,1569,-0.5120860338,0.2471925616,1
207,1601,-0.1384765208,0.4474194944,1
207,1633,0.43570292,-0.1924994588,1
207,1665,1.035514951,-0.6761256456,1
207,1697,2.313599586,-1.057292342,1
207,1729,2.940720797,-0.8984518051,1
207,1761,2.559869289,-0.1914002597,1
207,1793,2.668398857,0.196004495,1
207,1825,2.873473167,-0.08362178504,1
207,1857,2.294508457,0.1885041893,1
207,1889,1.538263083,0.07145161182,1
207,1921,0.8641110659,-0.398868531,1
207,1953,1.01735878,-0.4241510034,1
207,1985,0.8476786613,-0.2325838208,1
207,2017,0.4181031585,-0.008310317993,1
239,33,-1.468180895,1.586775303,1
239,65,-0.5159486532,-5.072099209,1
239,97,-0.8602125645,-6.202559471,1
239,129,0.08747087419,-0.7436959147,1
239,161,0.1136159897,0.4202518463,1
239,193,0.2246924192,0.09987828135,1
239,225,0.2089935243,-0.4709442258,1
239,257,0.2749272585,-1.013710976,1
239,289,0.2181651443,-2.541544437,1
239,321,0.9146583676,-4.033562183,1
239,353,1.323862314,-1.912745953,1
239,385,1.563658476,-1.603950381,1
239,417,2.298891068,-1.72428906,1
239,449,1.294785023,-1.502220988,1
239,481,0.2794323564,-1.149990201,1
239,513,0.53657794,-1.24055922,1
239,545,0.7902402878,-0.8650121689,1
239,577,0.8700660467,-0.8254567385,1
239,609,0.8004869223,-1.243818879,1
239,641,-1.118327141,-2.30091238,1
239,673,-1.305341721,-2.387686253,1
239,705,-1.108760118,-0.02282333374,1
239,737,-0.7527022958,0.1726129651,1
239,769,0.0133164525,-1.02882719,1
239,801,-0.2130060494,-0.6969656348,1
239,833,0.7265490294,-0.9365280271,1
239,865,0.810945034,-3.528737783,1
239,897,-0.3499088287,-4.209465504,1
239,929,-0.8475123048,-1.478462934,1
239,961,-0.6609618664,-0.2147198915,1
239,993,-1.240835667,1.043065786,1
239,1025,-2.016235828,0.2748171091,1
239,1057,-0.7196500897,-0.3205174208,1
239,1089,-0.5773838162,1.643211722,1
239,1121,-1.934911489,2.197851658,1
239,1153,-3.199998379,3.031572819,1
239,1185,-1.336462021,2.441671371,1
239,1217,0.04965236783,2.87722373,1
239,1249,0.8772778511,3.913828373,1
239,1281,1.53646636,5.447050095,1
239,1313,0.922164917,5.081262589,1
239,1345,0.7599645257,2.962837934,1
239,1377,1.173007846,1.526023626,1
239,1409,3.359930277,1.876996994,1
239,1441,3.143869877,2.828159332,1
239,1473,3.168287992,1.21513164,1
239,1505,1.61139679,0.3377722502,1
239,1537,0.5628057122,-0.009027034044,1
239,1569,-0.3503580093,0.2363923788,1
239,1601,-0.6086713076,0.6164168119,1
239,1633,-0.5068715215,0.400891304,1
239,1665,0.3749805093,0.1369842291,1
239,1697,2.289346457,-0.3356784582,1
239,1729,1.870596409,-1.500051141,1
239,1761,1.835506201,-0.6387118101,1
239,1793,2.657491922,1.382144809,1
239,1825,2.221590519,-0.09095770121,1
239,1857,2.285159588,-0.1536313146,1
239,1889,1.809595108,0.08404351026,1
239,1921,0.1125721931,-0.08267205954,1
239,1953,0.1118276715,-0.05004920065,1
239,1985,0.2016382813,0.06194329262,1
239,2017,0.632989049,-0.08888473362,1
271,33,-0.7633390427,2.224446297,1
271,65,-1.000349283,-5.485692024,1
271,97,-1.763858318,-8.324203491,1
271,129,0.01912085712,-1.138082504,1
271,161,0.2372606993,-0.7899960279,1
271,193,0.4020211697,-0.5834213495,1
271,225,0.2853051126,-1.296830416,1
271,257,0.1852422208,-1.471636176,1
271,289,-0.4311722517,-1.280084252,1
271,321,0.131492734,-4.024769306,1
271,353,0.9046795964,-2.328021288,1
271,385,0.9595466852,-2.143882275,1
271,417,1.943110943,-2.809786558,1
271,449,1.72439599,-2.137099981,1
271,481,0.4422350526,-1.962452173,1
271,513,0.6561647654,-1.936877489,1
271,545,1.704819918,-1.982377768,1
271,577,1.88600564,-2.051441193,1
271,609,1.328903198,-2.952478409,1
271,641,0.1849370003,-2.219415665,1
271,673,0.641707778,-3.086408138,1
271,705,-0.1226660013,-1.428406954,1
271,737,-0.34980762,-1.122111201,1
271,769,0.5956995487,-1.972868085,1
271,801,0.6219347715,-1.348258018,1
271,833,0.7226217985,-1.029773355,1
