PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 31, filenames: A:[31]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi & B:[32]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.055898666,3.98245573,1
47,65,0.6263663769,-0.7491064668,1
47,97,0.6695891023,-1.11668539,1
47,129,0.7175440788,-0.6842864752,1
47,161,0.8722833395,-0.1159712076,1
47,193,0.8756864071,1.429104567,1
47,225,0.5895270109,-0.09357309341,1
47,257,1.904080153,-2.742651939,1
47,289,2.974300861,-1.580734968,1
47,321,-0.06655374169,15.70802116,1
47,353,1.067861557,0.09661865234,1
47,385,1.542201519,-0.8112131357,1
47,417,1.986011624,-1.074531555,1
47,449,0.6677726507,-0.8112728596,1
47,481,-0.6145064831,-0.5054503679,1
47,513,-0.4343497753,0.03857636452,1
47,545,-0.7884864807,-2.084070683,1
47,577,-1.219912171,-3.738373756,1
47,609,0.657536149,-1.790231466,1
47,641,0.6087381244,-0.6395940185,1
47,673,0.1976921558,-0.6788841486,1
47,705,0.5990146995,-1.118803859,1
47,737,0.9310709238,-1.054515362,1
47,769,0.7954485416,-0.9831848145,1
47,801,0.355270505,-0.8299492598,1
47,833,-17.38618279,-11.59683895,1
47,865,-0.2947994471,-0.8473184109,1
47,897,0.2687432766,-0.2801245153,1
47,929,0.2692673206,0.6891568899,1
47,961,-0.3441212177,1.287437201,1
47,993,-0.4652705193,1.909502745,1
47,1025,0.02330589294,0.6031889915,1
47,1057,-0.2282497883,0.1735396385,1
47,1089,-1.208031893,0.3460019827,1
47,1121,-1.268992662,0.2967939377,1
47,1153,-1.105044723,0.406660378,1
47,1185,-0.8439152837,1.544781923,1
47,1217,0.06247341633,0.04115223885,1
47,1249,0.5458200574,-0.912512362,1
47,1281,0.04896223545,-0.6780357957,1
47,1313,-0.7000849247,-0.0005223304033,1
47,1345,-0.6155500412,1.643989325,1
47,1377,-0.7685046196,-0.8513293266,1
47,1409,0.6144313812,-2.663172722,1
47,1441,3.108228683,-2.901036263,1
47,1473,1.45637846,-1.722147465,1
47,1505,0.7420148849,-0.03304374218,1
47,1537,0.5589373112,0.6132744551,1
47,1569,0.493601799,1.097698689,1
47,1601,-0.07128226757,1.394451499,1
47,1633,-0.1871772408,0.6257156134,1
47,1665,0.7158700228,0.4260933995,1
47,1697,0.4313299656,0.1814709306,1
47,1729,0.007128119469,0.2857895494,1
47,1761,-0.8206151128,-0.7054581642,1
47,1793,-1.07035017,-1.001858473,1
47,1825,-1.421545863,-0.5662041903,1
47,1857,-1.484904408,-1.188882589,1
47,1889,-0.3265182078,0.3526512384,1
47,1921,-0.1962979436,-0.1768045425,1
47,1953,-0.5752661824,-0.6490493417,1
47,1985,-0.3447213471,-0.08911272883,1
47,2017,0.1383872628,-0.07341247797,1
79,33,-0.0007571280003,1.410407543,1
79,65,-0.2698237896,-0.7150744796,1
79,97,-0.01253902912,-1.020068645,1
79,129,0.1641664505,-0.5208815336,1
79,161,0.6290886998,-0.5043658018,1
79,193,0.7131591439,-0.1698726416,1
79,225,0.5170015693,-0.07634723186,1
79,257,0.4716978967,-0.6882538199,1
79,289,2.123938799,-1.690225482,1
79,321,1.251054764,0.1742585897,1
79,353,0.180100739,0.01963245869,1
79,385,1.697164059,-0.6390470266,1
79,417,4.038609505,-0.8792607784,1
79,449,2.169616222,-0.6104648709,1
79,481,1.505817771,-0.5507339835,1
79,513,1.312099218,-1.026660681,1
79,545,-0.2232809961,-1.784794688,1
79,577,-1.222667217,-2.298734665,1
79,609,0.2100298852,-1.269503593,1
79,641,0.4194589853,-1.062174082,1
79,673,0.5514860749,-1.202894926,1
79,705,1.481191397,-1.269098163,1
79,737,1.323539734,-0.9590103626,1
79,769,1.485137701,-1.355619669,1
79,801,0.4421368241,-1.440679789,1
79,833,-0.7755113244,-1.189013958,1
79,865,0.6081956029,-0.5360880494,1
79,897,1.181926966,-0.4511255026,1
79,929,0.8552795649,-0.6914292574,1
79,961,1.122355819,-0.8887643814,1
79,993,0.6443151236,-0.07996273041,1
79,1025,-0.07433566451,0.05908203125,1
79,1057,-0.4536222816,0.3838348389,1
79,1089,-0.30055058,0.7691242695,1
79,1121,-0.105158329,0.9813554287,1
79,1153,-0.7583706379,0.4643457532,1
79,1185,-0.1553648114,0.5307379961,1
79,1217,1.068992376,0.4441137314,1
79,1249,1.784807086,-0.3792143464,1
79,1281,1.096776128,-0.2341688424,1
79,1313,0.2872963846,0.2743143141,1
79,1345,-0.3736917973,0.8544958234,1
79,1377,-1.164758205,0.1647425294,1
79,1409,-1.151307464,0.5212799311,1
79,1441,0.1944745779,-2.440228224,1
79,1473,-0.01321667433,-5.872633457,1
79,1505,-0.04155033827,-1.174019217,1
79,1537,0.1224042475,-0.04314547777,1
79,1569,0.4022067189,1.107111096,1
79,1601,0.6655105352,0.7768462896,1
79,1633,0.7402476072,0.1062850058,1
79,1665,-0.2133076191,-0.7371225953,1
79,1697,-0.5382490754,-0.3301039338,1
79,1729,-0.7546112537,0.4178533256,1
79,1761,-1.449782133,-0.2555535436,1
79,1793,-1.290707231,-0.2303642929,1
79,1825,-1.227810383,0.1961105168,1
79,1857,-0.896930933,0.02461634576,1
79,1889,-0.2263858318,-0.02121627331,1
79,1921,-0.2047365606,-0.7104395032,1
79,1953,-0.4379338324,0.001879289746,1
79,1985,-0.4780873358,0.09239309281,1
79,2017,-0.472987175,-0.04973134398,1
111,33,-1.033700466,0.3246087432,1
111,65,-0.9731134176,-1.119937897,1
111,97,-0.2284623981,-0.461348772,1
111,129,0.1813016236,-0.05452904105,1
111,161,0.1472923756,-0.6294295788,1
111,193,0.2512974143,-0.6862802505,1
111,225,0.4748359919,-0.6615453362,1
111,257,0.6536878943,-0.6930363178,1
111,289,0.6500383615,-0.9404466152,1
111,321,0.3476708829,-1.174221277,1
111,353,-0.2902803421,-1.167436004,1
111,385,0.6993266344,-0.7512018085,1
111,417,3.735193014,-0.6658913493,1
111,449,3.52561903,-0.4915056229,1
111,481,2.173600197,-0.914863646,1
111,513,1.304632187,-0.5914387107,1
111,545,-0.2676681578,-0.8802609444,1
111,577,-1.151787758,-1.213461518,1
111,609,-0.6566603184,-1.06499505,1
111,641,-0.4438244402,-1.290035844,1
