PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 48, filenames: A:[48]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi & B:[49]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.653847933,-0.1887822151,1
47,65,-0.5507022142,-0.7103283405,1
47,97,-2.415552139,0.9993793964,1
47,129,-2.658721685,0.672103405,1
47,161,-1.942717075,0.6441829205,1
47,193,-1.227109075,0.2660307884,1
47,225,-0.3558084965,-0.3751842976,1
47,257,0.3960236311,-1.225820303,1
47,289,0.5919760466,0.02174794674,1
47,321,0.6915410757,-0.1218701601,1
47,353,0.4994388819,-0.7565962076,1
47,385,20.54646683,-1.413075566,1
47,417,-0.4635875225,-1.180843353,1
47,449,-0.4683377147,-0.200455308,1
47,481,0.594779551,-0.1976048946,1
47,513,0.816793263,-1.582590818,1
47,545,1.403960943,-3.650032282,1
47,577,1.530530572,-6.202849388,1
47,609,0.9437360764,-4.609608173,1
47,641,-0.122248888,-0.4529452324,1
47,673,-1.250582695,-2.084101677,1
47,705,-2.240169048,-4.144048214,1
47,737,-1.941264629,-1.067361355,1
47,769,-4.882569313,-1.387446404,1
47,801,-3.918869019,0.3327656984,1
47,833,-2.187525272,1.771474123,1
47,865,-0.6505846977,0.14754498,1
47,897,-1.496274233,-1.472380757,1
47,929,-1.355883598,-1.356016159,1
47,961,0.6286531687,-1.151974082,1
47,993,1.717005014,-0.6775813103,1
47,1025,0.9709380865,-0.724519968,1
47,1057,-0.5404968262,-0.4410173893,1
47,1089,-2.875116825,-0.4140180349,1
47,1121,-3.194264412,-0.4293447733,1
47,1153,-3.721617222,-1.507310987,1
47,1185,-3.34897089,-1.561282158,1
47,1217,-1.483818531,-0.7784515619,1
47,1249,-2.73786974,0.8680116534,1
47,1281,-3.939180851,2.523769855,1
47,1313,-4.748869419,1.187166452,1
47,1345,-5.365367889,-0.4800352156,1
47,1377,-8.117952347,0.4935187697,1
47,1409,-5.397627831,-0.08410263062,1
47,1441,-5.796453476,0.03534984589,1
47,1473,-6.225046158,0.1505976021,1
47,1505,-5.127654552,0.105627656,1
47,1537,-1.242517948,0.6609294415,1
47,1569,-2.15361166,0.02721941471,1
47,1601,-2.214078903,-0.7371887565,1
47,1633,-1.196342945,-1.236552715,1
47,1665,-0.1970434189,-0.9886021614,1
47,1697,-0.3079310656,-1.965856075,1
47,1729,-0.9300633669,-1.351480722,1
47,1761,-2.849529743,1.325062156,1
47,1793,-3.74489212,2.853516102,1
47,1825,-2.890948772,1.8713274,1
47,1857,-1.218949318,0.580804944,1
47,1889,-0.5662676096,0.3788568377,1
47,1921,-0.5678848624,0.7171773314,1
47,1953,-0.4174416661,0.4977190495,1
47,1985,-0.4801962972,0.2977667153,1
47,2017,-0.00742650032,-0.6931265593,1
79,33,-0.599347949,0.9192346334,1
79,65,-0.106618017,-1.40710938,1
79,97,-0.9461487532,-0.4397384524,1
79,129,-1.396316528,-0.8794176579,1
79,161,-1.561993837,-0.9628008604,1
79,193,-1.965253353,-0.9880536795,1
79,225,-2.118494987,-1.010047317,1
79,257,-0.9567385912,-0.9596618414,1
79,289,0.05855882168,-0.4232532978,1
79,321,0.2077437639,-0.7805900574,1
79,353,0.3010331392,-2.029820919,1
79,385,0.3594366312,-3.550056219,1
79,417,-0.4240404367,-2.354110718,1
79,449,-0.4835240841,-0.1334451437,1
79,481,-0.4516978264,0.6463032961,1
