PIVlab, ASCII chart output - 24-Oct-2024
FRAME: 22, filenames: A:[22]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi & B:[23]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
95,65,0.5076332092,-2.062839985,1
95,129,-3.583578825,-0.6523553133,1
95,193,-5.3921175,-0.7029873729,1
95,257,-5.290676594,-0.06625580788,1
95,321,-3.801957607,-0.8992111683,1
95,385,-3.515297174,-3.078284025,1
95,449,-2.187359333,-1.989127159,1
95,513,-1.013782859,-0.9399892092,1
95,577,-1.275480509,-0.01964747906,1
95,641,-0.8453233242,-1.094723701,1
95,705,0.03960633278,-2.922484398,1
95,769,0.03615236282,-2.074726582,1
95,833,-0.8305499554,-0.04877287149,1
95,897,-1.58368969,2.612391949,1
95,961,-0.5760939121,1.04688096,1
95,1025,-0.5853390694,1.866950631,1
95,1089,-0.1247092485,1.176465273,1
95,1153,-0.5593802929,0.6849787235,1
95,1217,-1.331535935,-0.1507755518,1
95,1281,-1.25131917,5.328655243e-05,1
95,1345,-0.03694489598,1.376650095,1
95,1409,1.369323969,2.2923491,1
95,1473,0.5418388844,1.989902973,1
95,1537,0.5796740055,1.648505688,1
95,1601,0.402243495,2.799556255,1
95,1665,1.288863778,2.474837303,1
95,1729,1.879137993,1.43108511,1
95,1793,1.89541626,0.8712309599,1
95,1857,2.890053749,0.5545830727,1
95,1921,2.765756607,1.049067736,1
95,1985,1.825376391,0.09101352096,1
159,65,-1.794081211,-0.6400352716,1
159,129,-3.272797346,0.3618759513,1
159,193,-4.046908379,0.6786735654,1
159,257,-3.852207899,0.7334620357,1
159,321,-3.58837533,0.7854885459,1
159,385,-4.83079958,-0.09827497602,1
159,449,-2.927200317,0.4003212452,1
159,513,-1.545002937,0.8696296811,1
159,577,-2.341575623,2.652846336,1
159,641,-2.453146219,2.554294109,1
159,705,-2.091366768,1.167232275,1
159,769,-2.726517677,0.6994980574,1
159,833,-1.631680131,0.2523028851,1
159,897,-1.372521877,0.6804440022,1
159,961,-1.542400122,0.6261501312,1
159,1025,-4.269332886,2.533092022,1
159,1089,-5.993407249,7.784436226,1
159,1153,-1.431586504,1.509492159,1
159,1217,-1.145222545,0.3052985668,1
159,1281,-0.7586644888,0.3709719777,1
159,1345,-0.5007891059,1.168375969,1
159,1409,-0.04018747807,1.114929318,1
159,1473,0.3562705517,0.1582803726,1
159,1537,0.6925785542,0.6814094186,1
159,1601,0.7206044197,0.9017529488,1
159,1665,-0.09289383888,2.049339294,1
159,1729,0.3226392269,1.697102189,1
159,1793,1.171980381,1.223396778,1
159,1857,1.739206076,1.16253376,1
159,1921,1.372456551,1.096828222,1
159,1985,0.1892504096,0.04299744964,1
223,65,-3.463199377,0.08558917046,1
223,129,-3.378485441,0.5196249485,1
223,193,-3.349929571,1.287095547,1
223,257,-3.155182362,1.099616051,1
223,321,-4.384375572,1.359094262,1
223,385,-4.330429554,1.627716064,1
223,449,-2.981344461,1.457437873,1
223,513,-2.335400343,1.55433476,1
223,577,-3.681139469,4.48567915,1
223,641,-10.69958591,7.08349514,1
223,705,-8.957684517,6.0825243,1
223,769,-2.492425442,2.451260567,1
223,833,-1.665155768,0.8448607922,1
223,897,-1.248420238,-0.8268997669,1
223,961,-1.675036669,0.4537471533,1
223,1025,-3.786919594,2.162003994,1
223,1089,-6.242116928,7.520801067,1
223,1153,-7.140803814,6.409639359,1
223,1217,-1.31142664,1.610673189,1
223,1281,-0.5010293722,2.343693972,1
223,1345,-0.7667521238,0.713473618,1
223,1409,-0.5774704814,1.39273119,1
223,1473,-0.2123698294,1.120396137,1
223,1537,0.7713798881,0.312887311,1
223,1601,0.4760801792,0.4982661009,1
223,1665,-0.1964604706,1.558291078,1
223,1729,0.3312047124,2.135228634,1
223,1793,1.810716867,1.644278526,1
223,1857,0.8131141067,1.614298701,1
223,1921,0.7645753622,1.337856174,1
223,1985,0.3081754148,0.2122925818,1
287,65,-3.996552467,-0.3798280358,1
287,129,-3.287262201,0.03299932182,1
287,193,-3.072229147,0.7796528339,1
287,257,-3.165704966,0.7521262169,1
287,321,-3.099111557,0.8708251715,1
287,385,-2.35043478,1.354983807,1
287,449,-2.376719952,1.647958517,1
287,513,-0.6341750622,1.999765992,1
287,577,-1.413166761,1.643334866,1
287,641,-7.364632607,5.990319252,1
287,705,-9.338453293,6.806434631,1
287,769,-3.187818289,1.954889774,1
287,833,-1.124764204,1.47903502,1
287,897,-1.319877982,1.148137689,1
287,961,-1.719788194,1.028846264,1
287,1025,-2.385781765,1.06976831,1
287,1089,-1.360708237,2.285116673,1
287,1153,-1.093966126,1.800220251,1
287,1217,-0.9404916167,1.607312679,1
287,1281,-0.2571958303,2.179735899,1
287,1345,-0.4590319991,2.306824684,1
287,1409,-0.7021486759,2.014934063,1
287,1473,-0.5385406017,1.355412602,1
287,1537,-0.5733145475,0.4803877473,1
287,1601,-0.5145987272,0.3380773067,1
287,1665,-0.3177544773,0.5301756859,1
287,1729,0.2101794481,1.389683962,1
287,1793,0.03007781506,1.674955726,1
287,1857,-2.596664667,1.423030853,1
287,1921,0.3264155388,1.515568614,1
287,1985,0.7806535959,0.7996068001,1
351,65,-3.317715645,-1.604573011,1
351,129,-2.972623587,-0.6592997313,1
351,193,-3.040276289,-0.3946160078,1
351,257,-3.543773651,0.04312193394,1
351,321,-3.772123337,0.08244767785,1
351,385,-3.470241547,0.3710342646,1
351,449,NaN,NaN,2
351,513,NaN,NaN,2
351,577,-2.603802443,1.595260262,1
351,641,-2.002827168,2.248859167,1
351,705,-2.401786566,2.676506042,1
351,769,-1.868811011,2.562480688,1
351,833,-0.9577332735,2.570365429,1
351,897,0.990899086,3.855006695,1
351,961,-0.4449378252,1.642945766,1
351,1025,-2.107083321,0.2584251165,1
351,1089,-1.428560734,0.2354015112,1
351,1153,-1.026811361,0.7528870106,1
351,1217,0.7126464248,1.437528133,1
351,1281,0.8323137164,1.892590046,1
351,1345,-0.335714817,2.291460514,1
351,1409,-1.26267004,1.590955257,1
351,1473,-1.174720645,1.217095613,1
351,1537,-1.42807126,1.468137741,1
351,1601,-2.714570999,0.02163177729,1
351,1665,-1.323090553,-0.2893146276,1
351,1729,-1.196566939,0.5323923826,1
351,1793,-3.307204485,0.3708583117,1
351,1857,-3.313399076,0.4957578182,1
351,1921,-0.1999018192,1.900314927,1
351,1985,0.429353714,1.724786997,1
415,65,-3.120518923,-1.824542046,1
415,129,-2.216956139,-1.520373702,1
415,193,-3.459392071,-2.63158989,1
415,257,-3.844299555,-0.6521496773,1
415,321,-4.460833549,-0.3363658488,1
415,385,-4.802895546,-0.1081140041,1
415,449,NaN,NaN,2
415,513,-3.274240255,1.96467185,1
415,577,-2.291596413,1.919269323,1
415,641,-1.778077602,2.555194616,1
415,705,-1.427585363,2.519851685,1
415,769,-1.39576292,2.327652693,1
415,833,-1.199845672,3.307767868,1
415,897,2.526925564,9.296720505,1
415,961,0.9573569298,1.371731281,1
415,1025,-1.279596686,0.7025412321,1
415,1089,-1.419000626,0.3953046799,1
415,1153,-1.142576456,1.143681645,1
415,1217,0.1877371073,2.235184431,1
415,1281,1.710785866,2.449705601,1
415,1345,0.5681203604,3.466024399,1
415,1409,-0.2169798017,1.349200249,1
415,1473,-0.8544723988,0.712893486,1
415,1537,-0.476395905,-0.1907186508,1
415,1601,-1.051978827,-0.2718138993,1
415,1665,-3.230760574,0.6896359921,1
415,1729,-2.337859154,2.843468666,1
415,1793,-1.4320755,-0.837362051,1
415,1857,-0.04042348638,0.1102279425,1
415,1921,0.5426581502,0.7409749031,1
415,1985,1.16588068,0.1084704995,1
479,65,-3.418781281,-1.608944893,1
479,129,-3.409009457,-0.1001933813,1
479,193,-3.59526825,-1.252348661,1
479,257,-4.141756058,-1.006041288,1
479,321,-4.362413406,-0.5096341372,1
479,385,-4.281179428,-0.4682534039,1
479,449,-3.487945318,-0.02252724767,1
479,513,-2.488104582,1.668952584,1
479,577,-1.68468523,2.835610867,1
479,641,-1.475752115,2.722885847,1
479,705,-1.502596974,1.551669478,1
479,769,-1.548915625,1.92249465,1
479,833,-1.613337994,3.067805052,1
479,897,-1.924565315,10.37018299,1
479,961,-10.89378548,9.814585686,1
479,1025,-1.769343376,1.081708789,1
479,1089,-1.133880138,1.123913646,1
479,1153,-0.1311945617,1.580635905,1
479,1217,1.0555619,2.363480806,1
479,1281,1.466653109,3.836625338,1
479,1345,2.486582041,2.750649691,1
479,1409,-0.04413473606,6.825553894,1
479,1473,0.2428509593,2.24348259,1
479,1537,-0.0268188864,0.1136066914,1
479,1601,0.01509946585,0.2778915763,1
479,1665,-0.05318872631,-0.02578389645,1
479,1729,0.1409538835,-0.5305491686,1
479,1793,-0.1321526021,-0.7642358541,1
479,1857,-0.5129506588,-0.7002099752,1
479,1921,0.8127988577,-0.8277522922,1
479,1985,1.721643925,-1.042660475,1
543,65,-3.858366966,-5.740109444,1
543,129,-3.640042782,-2.284322023,1
543,193,-4.987560272,-0.9716770053,1
543,257,-5.387521267,-1.398002863,1
543,321,-3.830015182,-0.1757139564,1
543,385,-3.835891724,-0.8327606916,1
543,449,-3.551985264,-0.1464743465,1
543,513,-3.089610815,0.744368732,1
543,577,-3.041923285,1.304296255,1
543,641,-2.030359983,1.425224543,1
543,705,-1.866220117,1.595641136,1
543,769,-2.076338291,1.67542243,1
543,833,-1.930649519,5.689138889,1
543,897,-1.99455905,1.806348324,1
543,961,-2.730591059,1.515970469,1
543,1025,-2.731649876,1.400048971,1
543,1089,-0.889318347,1.343541622,1
543,1153,0.6261638999,1.733524323,1
543,1217,1.139337063,2.487293243,1
543,1281,1.313637257,3.352274418,1
543,1345,1.8714993,2.459734201,1
543,1409,1.350556493,1.64324069,1
543,1473,0.6079128981,0.916921258,1
543,1537,-0.214230746,0.347140789,1
543,1601,-0.6144587398,0.1361300945,1
543,1665,-0.2130241394,-0.6409832239,1
543,1729,0.8113458157,-0.8664749861,1
543,1793,0.2541669607,-0.6734185219,1
543,1857,-0.2154808939,-0.9595249891,1
543,1921,0.3759406805,-1.586868525,1
543,1985,1.328210473,-2.249012947,1
607,65,-3.935645342,-1.558168411,1
607,129,-3.368174791,-4.159901619,1
607,193,-4.121199608,-0.9164198637,1
607,257,-5.105010986,0.3641456664,1
607,321,-3.847073793,0.2355705202,1
607,385,-3.664973974,0.3642741442,1
607,449,-3.77464056,0.7318748236,1
607,513,-4.988801956,1.634451747,1
607,577,-2.804843664,0.05758559704,1
607,641,-2.518591166,1.168004513,1
607,705,-2.264307499,1.470761895,1
607,769,-2.322748184,1.250260472,1
607,833,-2.081098557,1.526649356,1
607,897,-2.414351463,1.756718159,1
607,961,-5.207454681,1.350748062,1
607,1025,-2.916657448,2.049286127,1
607,1089,-0.9504125118,1.67866981,1
607,1153,0.5302164555,1.768621802,1
607,1217,0.9994161129,2.283765316,1
607,1281,1.195427895,2.472873211,1
607,1345,1.822342873,2.10294199,1
607,1409,1.483177423,0.8894132376,1
607,1473,0.6780126691,-0.05273729563,1
607,1537,-0.2355303168,0.09151563048,1
607,1601,-0.4785776138,0.02107285708,1
607,1665,-0.08748386055,-0.560079515,1
607,1729,0.2106839716,-0.7431339025,1
607,1793,0.01263904572,-0.6559510231,1
607,1857,-0.3519505858,-0.8051264882,1
607,1921,-0.2471271455,-1.697637558,1
607,1985,0.4273158312,-2.808799028,1
671,65,-3.04894352,-2.015996456,1
671,129,-2.864239216,-1.790479779,1
671,193,-2.875982761,-0.8774921894,1
671,257,-2.991164207,0.06874778867,1
671,321,-3.282689571,0.3950291872,1
671,385,-3.80094409,0.660947144,1
671,449,-4.201266289,1.227690697,1
671,513,-5.349575996,2.157666206,1
671,577,-4.108153343,-0.2049268484,1
671,641,-2.619825602,0.5972365737,1
671,705,-1.701222897,0.3547253013,1
671,769,-1.670776367,0.5440899134,1
671,833,-4.8287673,1.083512783,1
671,897,-7.742714882,2.85443449,1
671,961,-8.803188324,1.429294705,1
671,1025,-2.645993233,1.482338667,1
671,1089,-1.322813272,1.410532117,1
671,1153,0.03815507889,1.898941755,1
671,1217,0.6057984233,3.382089376,1
671,1281,0.7192781568,2.984829903,1
671,1345,0.5616883636,1.433786511,1
671,1409,0.5436002612,0.6744711399,1
671,1473,0.4896963239,0.04363173246,1
671,1537,0.1951824874,-0.2663291395,1
671,1601,0.0266956538,-0.221004054,1
671,1665,0.5123209953,0.1118845046,1
671,1729,-0.1147378534,-0.924682796,1
671,1793,-0.7530145645,-0.9466317892,1
671,1857,-1.355146885,-0.9776409864,1
671,1921,-1.101571083,-1.852073312,1
671,1985,0.1307969689,-2.843012094,1
735,65,-2.238553524,-1.936007857,1
735,129,-2.346055508,-1.505834699,1
735,193,-2.529740572,-1.052148342,1
735,257,-2.157739162,-0.52206707,1
735,321,-2.221663713,0.2836992145,1
735,385,-3.421103716,0.2921779156,1
735,449,-3.375219584,0.3505363464,1
735,513,-2.960433006,0.6265004277,1
735,577,-2.739192724,-0.09332317114,1
735,641,-10.51875496,1.297492623,1
735,705,-0.05992221832,-1.308253407,1
735,769,-1.395628214,-1.323748589,1
735,833,-2.251489162,0.9462314844,1
735,897,-2.380378723,2.374846458,1
735,961,-2.688729048,2.878643513,1
735,1025,-2.4521451,1.195680618,1
735,1089,-1.047520518,0.8189573288,1
735,1153,0.7790057659,2.454083443,1
735,1217,-0.1531468034,3.993064642,1
735,1281,-2.952116489,6.801898956,1
735,1345,-5.486112595,0.8679736853,1
735,1409,0.2506579757,0.518840909,1
735,1473,0.3462130427,0.6763142347,1
735,1537,0.5247676373,-0.284283936,1
735,1601,0.371930182,-0.9733643532,1
735,1665,0.379701972,-0.2442448735,1
735,1729,0.873452425,-0.8205753565,1
735,1793,0.06887185574,-1.199528933,1
735,1857,0.3650598228,-1.148505092,1
735,1921,0.3036023378,-1.573178291,1
735,1985,0.558470726,-2.362163782,1
799,65,-3.1217134,-0.0313835144,1
799,129,-2.512776136,-1.154147506,1
799,193,-2.638652086,-1.526628733,1
799,257,-2.875524044,-1.329879522,1
799,321,-2.361530304,-0.004595845938,1
799,385,-3.198867321,1.045399189,1
799,449,-3.237231493,1.841533184,1
799,513,-2.478328466,1.697628856,1
799,577,-0.1185309887,-0.304918915,1
799,641,1.669865847,-3.302088261,1
799,705,1.473131537,-2.984844685,1
799,769,0.560111165,-2.161786556,1
799,833,-2.056509495,0.2481077909,1
799,897,-2.218305111,1.194994688,1
799,961,-2.005508661,4.725576401,1
799,1025,-1.70899117,0.8632156849,1
799,1089,0.5445536375,0.9968619347,1
799,1153,1.955411434,0.8196975589,1
799,1217,-0.9260681868,3.716927052,1
799,1281,-1.048998356,7.183735847,1
799,1345,-2.257713795,0.4497425556,1
799,1409,-0.8148863912,-0.01644358039,1
799,1473,-0.4152841568,-0.258326292,1
799,1537,0.618853569,-0.5315880179,1
799,1601,0.6928274035,-0.799934268,1
799,1665,0.6182255745,-0.5892284513,1
799,1729,0.5896738768,-0.8275333047,1
799,1793,-0.2467435002,-1.040971756,1
799,1857,-0.5290821791,-1.322039008,1
799,1921,0.7159072161,-1.214722157,1
799,1985,1.001574278,-1.429848433,1
863,65,-2.792054653,-0.1711974293,1
863,129,-2.506181717,-0.8810269237,1
863,193,-3.417378902,-1.073227286,1
863,257,-4.014097214,-1.452111959,1
863,321,-2.943343163,-0.2605226338,1
863,385,-3.08842659,2.396661282,1
863,449,-2.84307456,2.674147844,1
863,513,-2.44446826,3.318535805,1
863,577,-1.925984621,-0.0248491019,1
863,641,1.282721519,-3.772017241,1
863,705,1.142208576,-3.335660696,1
863,769,-0.6382217407,-2.001394749,1
863,833,0.05378687382,-0.01661247015,1
863,897,-1.534677982,0.5806623697,1
863,961,-1.618697643,1.351755857,1
863,1025,1.288790464,0.424795568,1
863,1089,1.324244738,0.3465833068,1
863,1153,0.9474901557,0.4587052166,1
863,1217,-1.852667451,0.6870647073,1
863,1281,-0.6712712049,0.5696600676,1
863,1345,-0.1069923043,-0.728628993,1
863,1409,-0.7173253894,-1.619534969,1
863,1473,-0.1709416211,-1.592020273,1
863,1537,1.091961026,-0.9781732559,1
863,1601,1.439982891,-0.8728767037,1
863,1665,1.199220181,-0.7516111135,1
863,1729,0.7524369955,-0.8202590942,1
863,1793,-0.3724716008,-0.6755633354,1
863,1857,-0.4625564218,-1.111605883,1
863,1921,1.100252271,-1.047011137,1
863,1985,1.084354043,-0.8376137018,1
927,65,-3.225498915,-1.339336634,1
927,129,-3.207288742,-0.8744583726,1
927,193,-2.658395767,-0.616984427,1
927,257,-2.608903885,-2.060503006,1
927,321,-2.751533508,-0.3187960386,1
927,385,-2.626545906,1.374016047,1
927,449,-2.800875902,2.319365501,1
927,513,-2.698627472,3.728652954,1
927,577,-6.778716087,2.205136299,1
927,641,-1.938263535,-1.875844002,1
927,705,-1.289481282,-2.824193239,1
927,769,-1.177442193,-1.890733838,1
927,833,-1.079355955,-0.6076075435,1
927,897,-0.8782006502,0.1101640463,1
927,961,-1.248957872,0.1950774789,1
927,1025,-1.177083969,-0.08357751369,1
927,1089,-0.9121264219,-0.3702837825,1
927,1153,-0.5063024759,-0.6192578077,1
927,1217,-0.383966893,-0.8249674439,1
927,1281,0.3193158209,-1.550566673,1
927,1345,0.3281098902,-1.734804153,1
927,1409,0.13267079,-1.718999863,1
927,1473,NaN,NaN,2
927,1537,2.233004808,-1.056534529,1
927,1601,1.712951541,-1.21410501,1
927,1665,0.8782185316,-1.464890718,1
927,1729,0.5000668168,-1.059491873,1
927,1793,0.05299645662,-0.1831650734,1
927,1857,-1.310262203,-0.1268985868,1
927,1921,0.2374139428,-0.4166128635,1
927,1985,0.2867892981,-0.09721791744,1
991,65,-1.984441876,-1.043150425,1
991,129,-2.524720669,-0.9287859201,1
991,193,-2.502169609,-0.6904386282,1
991,257,-2.850816011,-0.7574868798,1
991,321,-2.520030975,-0.01620262861,1
991,385,-1.88506484,-0.180975467,1
991,449,-2.08599329,-0.2303296328,1
991,513,-2.429143906,2.776105881,1
991,577,-4.045483589,0.9197211266,1
991,641,-1.527464628,-1.029066801,1
991,705,-1.465397477,-2.439152718,1
991,769,-1.312461853,-1.428299665,1
991,833,-1.338262916,-0.4349279404,1
991,897,-1.249854207,-0.05849736929,1
991,961,-1.278261542,-0.2819848955,1
991,1025,-1.023275733,-0.5588296652,1
991,1089,-0.8279049993,-1.152741432,1
991,1153,0.04742844403,-1.939602017,1
991,1217,0.7645572424,-3.134567976,1
991,1281,2.13231945,-2.557729959,1
991,1345,1.58523345,-1.863512397,1
991,1409,-3.166122913,-0.9209963083,1
991,1473,NaN,NaN,2
991,1537,NaN,NaN,2
991,1601,0.2192918658,-1.048606157,1
991,1665,0.2658320665,-1.621153116,1
991,1729,0.4684926271,-2.396823883,1
991,1793,0.1770044565,-0.6500514746,1
991,1857,-0.2221916914,0.3973503113,1
991,1921,1.499935389,-1.522148252,1
991,1985,-0.7224744558,-1.61428237,1
1055,65,-0.6475627422,-1.545061111,1
1055,129,-1.444098711,-1.301672339,1
1055,193,-2.212506294,-0.9072296619,1
1055,257,-2.584534168,-0.5164151192,1
1055,321,-2.340200901,-0.1252645254,1
1055,385,-1.919237852,-0.2458128631,1
1055,449,-2.316845179,-0.1384755075,1
1055,513,-2.464562893,0.04553334415,1
1055,577,-1.711470366,-0.06041461229,1
1055,641,-1.703150034,-0.3448139429,1
1055,705,-1.902925014,-1.180707693,1
1055,769,-2.163027763,-0.1024438143,1
1055,833,-1.958944082,0.127035439,1
1055,897,-1.731115103,-0.1384756267,1
1055,961,-1.342073679,-0.8418446779,1
1055,1025,-0.9954962134,-1.267785788,1
1055,1089,-0.4070857167,-1.813087702,1
1055,1153,0.3162671924,-3.991643429,1
1055,1217,1.543590426,-3.754016399,1
1055,1281,1.905608892,-3.146048546,1
1055,1345,2.828533173,-1.60261941,1
1055,1409,1.109633446,-1.122138143,1
1055,1473,NaN,NaN,2
1055,1537,-0.01047459245,-0.5284538865,1
1055,1601,0.0237903595,-0.761631906,1
1055,1665,0.191989243,-1.138471007,1
1055,1729,0.2559481263,-2.209949017,1
1055,1793,0.4893224239,-1.649765491,1
1055,1857,0.4935233295,-0.1238348484,1
1055,1921,2.254224062,-1.129461527,1
1055,1985,1.447672606,-2.159876347,1
1119,65,1.64039278,0.1726148129,1
1119,129,-0.5841194391,-0.9998190403,1
1119,193,-1.240327954,-1.014291167,1
1119,257,-1.887114286,-0.994030714,1
1119,321,-2.305528402,-0.389880389,1
1119,385,-2.398605585,0.1771280318,1
1119,449,-2.713584185,0.4310555458,1
1119,513,-2.848760366,0.005463063717,1
1119,577,-2.093200207,0.385217011,1
1119,641,-2.366424561,0.7546106577,1
1119,705,-2.561373472,0.4224947095,1
1119,769,-2.930831432,0.5596944094,1
1119,833,-2.76265049,0.446690768,1
1119,897,-2.277796268,-0.02148275822,1
1119,961,-2.196013451,-1.274010897,1
1119,1025,-1.847257137,-2.221670628,1
1119,1089,-1.488631964,-2.904227257,1
1119,1153,-1.662479401,-3.00364399,1
1119,1217,0.424946934,-2.815073252,1
1119,1281,1.0432446,-3.660056829,1
1119,1345,2.344752789,-1.4850564,1
1119,1409,1.919484258,-1.066941619,1
1119,1473,0.5132083893,-0.3144239485,1
1119,1537,-0.2393218577,0.2205997705,1
1119,1601,0.2222623527,-0.543572247,1
1119,1665,0.6727028489,-1.129570007,1
1119,1729,0.743737936,-1.818118572,1
1119,1793,0.7253453732,-1.713626862,1
1119,1857,0.4895238876,-1.121340036,1
1119,1921,1.759850025,-0.9416568279,1
1119,1985,1.977833867,-2.023660898,1
1183,65,-1.303639174,0.6007237434,1
1183,129,-1.136048198,-0.6361275911,1
1183,193,-1.229061365,-2.013433933,1
1183,257,-1.695203066,-1.09351635,1
1183,321,-2.869165421,-0.2152240872,1
1183,385,-2.703034401,0.1935438961,1
1183,449,-2.589234591,0.436806798,1
1183,513,-2.364035606,0.5091497898,1
1183,577,-2.077045202,0.286773473,1
1183,641,-2.308448076,0.2162937522,1
1183,705,-2.430856228,0.09221050143,1
1183,769,-2.916546106,0.3089006245,1
1183,833,-3.106982231,0.3706197441,1
1183,897,-3.44963932,0.1503348053,1
1183,961,-3.848391533,-0.4362611771,1
1183,1025,-3.444234133,-3.301189661,1
1183,1089,-4.525171757,-3.462957382,1
1183,1153,-4.701505661,-2.735956192,1
1183,1217,-1.773016095,-2.41373992,1
1183,1281,-0.5015317202,-2.448952436,1
1183,1345,0.4813994765,-2.138958454,1
1183,1409,0.6724691391,-0.6995273232,1
1183,1473,-0.2067556977,0.5405640602,1
1183,1537,-0.9820475578,-0.4322658181,1
1183,1601,0.6243783236,-1.908004284,1
1183,1665,1.537443757,-1.606643081,1
1183,1729,2.581743717,-1.740539551,1
1183,1793,1.334071159,-1.608462691,1
1183,1857,0.5099827647,-1.012246847,1
1183,1921,0.6953508854,0.05543231964,1
1183,1985,2.081501484,-2.243888378,1
1247,65,-1.992583275,-0.04057812691,1
1247,129,-1.442407131,-0.09636515379,1
1247,193,-1.182885528,-1.43982029,1
1247,257,-1.709183812,-1.255496979,1
1247,321,-2.420069695,0.1053709984,1
1247,385,-2.10709548,-0.3234546781,1
1247,449,-1.607115269,0.06066928804,1
1247,513,-1.578191996,-0.1255365014,1
1247,577,-1.819422603,-0.5830025673,1
1247,641,-2.08549118,-0.9703828692,1
1247,705,-1.913371563,-0.6559141278,1
1247,769,-2.122966766,-0.07606211305,1
1247,833,-2.62141633,0.1095302105,1
1247,897,-4.037826061,1.145895839,1
1247,961,-8.397152901,-1.373311758,1
1247,1025,-5.878363609,-4.106847763,1
1247,1089,-4.572454453,-4.698603153,1
1247,1153,-4.567022324,-2.635936022,1
1247,1217,-2.559363127,-2.222235203,1
1247,1281,-0.5425806046,-2.262307882,1
1247,1345,0.4644951224,-2.160507917,1
1247,1409,-0.2441546023,-0.7030681968,1
1247,1473,0.2128162533,-0.05697569251,1
1247,1537,2.535547256,-0.7628356218,1
1247,1601,2.363299131,-1.179162264,1
1247,1665,1.967092395,-1.544541478,1
1247,1729,2.490116596,-1.913953185,1
1247,1793,1.329558849,-1.318680525,1
1247,1857,1.157280922,-0.766171813,1
1247,1921,1.375621676,-0.8919578195,1
1247,1985,1.764497995,-1.045108438,1
1311,65,-1.726379156,0.8830895424,1
1311,129,-0.9339561462,-0.6302667856,1
1311,193,-1.469717145,-1.418116093,1
1311,257,-1.831651211,-2.354679346,1
1311,321,NaN,NaN,2
1311,385,NaN,NaN,2
1311,449,-0.745092392,-0.7109327316,1
1311,513,-1.450868845,-0.8540445566,1
1311,577,-1.617486715,-1.410776615,1
1311,641,-1.49025178,-2.049157619,1
1311,705,-1.321374655,-0.8741660118,1
1311,769,-0.6791892052,-0.03230810165,1
1311,833,-0.9804742336,0.05998581648,1
1311,897,-2.004944324,0.09024317563,1
1311,961,-7.867785931,-0.744584322,1
1311,1025,-6.129482269,-1.779909611,1
1311,1089,-5.414338589,-3.843756199,1
1311,1153,-5.201872826,-2.873909712,1
1311,1217,-3.506443977,-1.700793266,1
1311,1281,-1.456298828,-2.138399124,1
1311,1345,-0.7175065279,-1.987910748,1
1311,1409,-0.6238346696,-0.8332589865,1
1311,1473,-0.282092154,-0.2598842084,1
1311,1537,1.466133595,-0.2881472707,1
1311,1601,1.744125843,-0.7058175802,1
1311,1665,1.317677259,-1.139724374,1
1311,1729,1.467007399,-0.9046947956,1
1311,1793,1.151062489,-0.27090168,1
1311,1857,1.318730831,-0.510119915,1
1311,1921,1.713266134,-0.4678549767,1
1311,1985,2.256266356,-0.3009909391,1
1375,65,-0.7719768286,-0.5191444755,1
1375,129,-0.6009675264,-1.545291305,1
1375,193,-1.454936028,-2.650070667,1
1375,257,-1.625896931,-2.958027124,1
1375,321,-1.773845434,-2.877732515,1
1375,385,-1.79660809,-2.408075809,1
1375,449,-2.106306076,-1.487286091,1
1375,513,-2.185101748,-1.247239113,1
1375,577,-1.548183441,-1.583060145,1
1375,641,-0.9342563152,-1.566512823,1
1375,705,-0.904197216,-0.8230080605,1
1375,769,0.04875683784,0.6153917313,1
1375,833,-0.5933892727,0.7162787914,1
1375,897,-1.215865135,0.07098948956,1
1375,961,-2.063717842,0.2589940727,1
1375,1025,-3.252716064,-0.2534452677,1
1375,1089,-3.665920973,-1.780464649,1
1375,1153,-3.553932667,-2.07966423,1
1375,1217,-2.624608278,-1.550565481,1
1375,1281,-1.826858163,-1.911877871,1
1375,1345,-1.150196791,-1.710675597,1
1375,1409,-0.9805897474,-0.9485527277,1
1375,1473,-1.092069626,-0.4321228266,1
1375,1537,-1.208043575,-0.472143352,1
