PIVlab, ASCII chart output - 24-Oct-2024
FRAME: 3, filenames: A:[3]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi & B:[4]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
223,1409,9.965308189,-6.515192986,1
223,1473,6.533098221,-2.799001455,1
223,1537,1.791164398,-1.315227747,1
223,1601,1.628626823,-0.1067337394,1
223,1665,2.62980032,1.971847057,1
223,1729,0.4749082029,3.785381794,1
223,1793,-0.7518122196,3.87767601,1
223,1857,-2.247195721,4.517225742,1
223,1921,-4.819820404,5.754079819,1
223,1985,-5.951257706,0.04868173599,1
287,65,4.577885151,-3.390557766,1
287,129,3.950473785,-2.519226074,1
287,193,2.990690708,-1.837822437,1
287,257,4.515570641,-9.93314743,1
287,321,5.307253838,-6.125691414,1
287,385,4.859160423,-0.7240490913,1
287,449,4.822828293,-0.6197597384,1
287,513,4.764538765,-0.7799696326,1
287,577,5.206676006,-6.174376965,1
287,641,5.844972134,-10.00427246,1
287,705,4.960741043,0.4806680679,1
287,769,5.046134949,0.1742198467,1
287,833,4.197591782,-0.07916229963,1
287,897,4.704097748,3.054977417,1
287,961,2.788350105,2.529194117,1
287,1025,4.545392513,2.864997864,1
287,1089,8.312024117,-0.8717173338,1
287,1153,18.48988342,-4.322142601,1
287,1217,16.50274658,-5.327214241,1
287,1281,12.69297409,-4.314071178,1
287,1345,9.480834007,-6.643950462,1
287,1409,7.870865345,-7.160897255,1
287,1473,5.284433365,-2.472406149,1
287,1537,1.388254166,-1.437465549,1
287,1601,2.095111132,-1.069322109,1
287,1665,1.175985098,1.014893293,1
287,1729,-0.06696411967,3.103164434,1
287,1793,-1.721287966,2.927482843,1
287,1857,-3.467814445,2.244297981,1
287,1921,-4.235434532,4.666182518,1
287,1985,-4.834918976,2.249427795,1
351,65,5.183283329,-1.420359135,1
351,129,4.590167046,-1.999769568,1
351,193,4.483791351,-1.843982577,1
351,257,4.792433739,-1.616001368,1
351,321,3.426917076,-2.462106466,1
351,385,3.70647192,-0.8009550571,1
351,449,4.953335762,-0.3269070983,1
351,513,4.737528801,-0.1980575025,1
351,577,4.849711418,-0.02775600553,1
351,641,5.487065792,1.053885937,1
351,705,5.755942345,0.6816068292,1
351,769,5.335338116,0.4029545784,1
351,833,4.031924725,0.3066581488,1
351,897,5.271708012,2.9763515,1
351,961,1.02762413,0.05421465635,1
351,1025,-3.382575035,7.308991432,1
351,1089,20.25422287,-3.785856485,1
351,1153,16.98414993,-3.406096935,1
351,1217,13.9562254,-6.258714676,1
351,1281,10.04155731,-4.107550621,1
351,1345,10.42579651,-8.626864433,1
351,1409,7.478377342,-7.101988792,1
351,1473,5.687190533,-3.985907555,1
351,1537,4.398942471,-1.407271504,1
351,1601,2.429026127,-1.802811623,1
351,1665,-0.5922695398,0.1412127614,1
351,1729,-1.89360857,1.226126671,1
351,1793,-2.968681812,2.044787169,1
351,1857,-4.169527054,1.413448334,1
351,1921,-3.908628464,4.083879948,1
351,1985,-4.308737278,5.846304893,1
415,65,5.587570667,-0.4919838905,1
415,129,4.900415897,-1.597219944,1
415,193,3.908901215,-2.686719894,1
415,257,2.624565125,-0.5013314486,1
415,321,2.838760853,0.3088024259,1
415,385,4.782291889,-0.5709654689,1
415,449,4.940166473,-0.329752177,1
415,513,4.836836338,-0.2694662809,1
415,577,4.502266407,-0.1238954663,1
415,641,5.976490021,0.9324821234,1
415,705,7.052854538,1.492250443,1
415,769,6.323183537,0.7634068727,1
415,833,4.565328598,2.629442692,1
415,897,3.467033386,2.924151897,1
415,961,1.701405048,0.2784359455,1
415,1025,-2.427481651,2.117559433,1
415,1089,NaN,NaN,2
415,1153,18.04638863,-4.119811535,1
415,1217,11.92134571,-8.242251396,1
415,1281,11.22002029,-10.54254532,1
415,1345,6.32150507,-10.32122612,1
415,1409,5.440267086,-6.657402515,1
415,1473,5.146154404,-2.45149231,1
415,1537,4.089265347,-1.128186107,1
415,1601,1.558677912,-0.2555925548,1
415,1665,-0.1450219154,0.2681793869,1
415,1729,-1.336924314,1.138024807,1
415,1793,-2.305240631,2.00248456,1
415,1857,-3.388938904,3.180840969,1
415,1921,-4.650128841,3.383200884,1
415,1985,-5.717291355,6.174726963,1
479,65,6.149039745,-0.2608737648,1
479,129,5.31469202,-3.945309162,1
479,193,0.7805399895,-4.6118536,1
479,257,2.332639694,-0.3248256445,1
479,321,4.149946213,0.15311414,1
479,385,4.784729004,-0.7013335228,1
479,449,5.240042686,-0.932290554,1
479,513,5.303118706,-1.210587382,1
479,577,5.239684582,-2.021336079,1
479,641,6.787418842,0.9769032001,1
479,705,8.780449867,1.716546297,1
479,769,9.690117836,1.530236244,1
479,833,-0.7201852798,7.707338333,1
479,897,NaN,NaN,2
479,961,0.3327012062,6.756025791,1
479,1025,-0.01967382431,3.136950254,1
479,1089,6.272400379,-1.361849785,1
479,1153,2.057049274,-1.624648333,1
479,1217,6.866756916,-0.9558887482,1
479,1281,8.668464661,-11.51688099,1
479,1345,5.504229069,-9.880008698,1
479,1409,1.788034916,-7.488618851,1
479,1473,11.56540108,-0.9404445887,1
479,1537,12.06780529,-4.163065434,1
479,1601,0.2070783973,0.0464194417,1
479,1665,-1.587099791,0.5246500969,1
479,1729,-2.056972265,0.8584848642,1
479,1793,-2.038258076,1.70428443,1
479,1857,-2.997051716,3.460654974,1
479,1921,-4.46396637,2.791560411,1
479,1985,-4.95802927,5.875323296,1
543,65,12.86604309,-5.078154087,1
543,129,13.32450676,-10.6829567,1
543,193,5.128639698,-1.433896065,1
543,257,4.918629646,-1.293936729,1
543,321,4.817934036,-1.223139286,1
543,385,5.021697044,-1.30015552,1
543,449,6.723549366,-2.939483166,1
543,513,6.263557911,-5.154139519,1
543,577,7.088932037,-1.839687467,1
543,641,9.815288544,1.73860991,1
543,705,9.354382515,2.134738684,1
543,769,9.922767639,3.032191515,1
543,833,NaN,NaN,2
543,897,NaN,NaN,2
543,961,NaN,NaN,2
543,1025,NaN,NaN,2
543,1089,NaN,NaN,2
543,1153,5.328060627,-0.8106710911,1
543,1217,12.68683434,-17.91256905,1
543,1281,11.49873352,-14.88948727,1
543,1345,6.26094532,-7.948456764,1
543,1409,4.068017483,-0.9641373158,1
543,1473,8.060638428,-9.285716057,1
543,1537,2.542385578,-3.725646734,1
543,1601,-0.5244967937,-0.5099661946,1
543,1665,-0.9851843715,-0.6184059381,1
543,1729,-1.299051762,0.3731285334,1
543,1793,0.4971780777,1.419656515,1
543,1857,-1.541760921,1.706097364,1
543,1921,-2.707196236,2.267307281,1
543,1985,-3.072583199,6.627782345,1
607,65,6.307656288,-0.8673760891,1
607,129,6.202416897,-1.211476564,1
607,193,6.217759609,-1.117355227,1
607,257,8.013738632,-3.016771078,1
607,321,6.664806843,-2.03888607,1
607,385,5.761773109,-2.037914276,1
607,449,NaN,NaN,2
607,513,6.947649956,2.297700405,1
607,577,8.345729828,0.87723279,1
607,641,9.57347393,1.963411093,1
607,705,11.63732433,4.539067268,1
607,769,11.92449188,6.224186897,1
607,833,NaN,NaN,2
607,897,NaN,NaN,2
607,961,18.00296211,1.676370502,1
607,1025,25.10262108,-7.325374126,1
607,1089,15.78264809,-1.490172267,1
607,1153,7.361980438,-10.38569832,1
607,1217,14.64610958,-20.94144249,1
607,1281,4.262779236,-11.158144,1
607,1345,3.672377586,-1.731030941,1
607,1409,2.990953445,5.417657852,1
607,1473,3.902971745,-5.231893539,1
607,1537,-0.2745416462,-0.6206794977,1
607,1601,-0.9246200323,-1.135914087,1
607,1665,-1.192593813,-0.4379119277,1
607,1729,4.605454922,-3.874305248,1
607,1793,-1.114791632,1.720989704,1
607,1857,-1.960281849,-0.5585002899,1
607,1921,-2.939765215,-0.3968410492,1
607,1985,-5.074255943,7.065033913,1
671,65,5.053884029,-1.799068928,1
671,129,6.123658657,-2.285348892,1
671,193,6.474033356,-1.757433414,1
671,257,7.497898102,-2.689712286,1
671,321,7.896805286,-2.141552925,1
671,385,6.547836304,-2.28175807,1
671,449,7.932049751,-1.885736465,1
671,513,9.219587326,1.403459907,1
671,577,10.33897781,1.92293942,1
671,641,11.09023094,4.127479076,1
671,705,11.39785004,6.727345467,1
671,769,11.34910297,12.55636787,1
671,833,10.3922205,9.653011322,1
671,897,14.4870863,11.16048527,1
671,961,24.72072983,1.962823391,1
671,1025,NaN,NaN,2
671,1089,5.73582983,-1.59408164,1
671,1153,NaN,NaN,2
671,1217,-4.737848759,-1.020990252,1
671,1281,3.923995972,-4.727290154,1
671,1345,3.267857552,1.235523939,1
671,1409,2.650653839,0.7395858765,1
671,1473,1.369699478,-2.128953695,1
671,1537,-0.142454952,-1.189567208,1
671,1601,-0.9482738972,-0.6054020524,1
671,1665,-1.486855745,0.5127180815,1
671,1729,-2.077320576,1.154413104,1
671,1793,-3.769944191,2.72685194,1
671,1857,-2.937833548,-1.45159483,1
671,1921,-5.281399727,2.516003132,1
671,1985,-3.945878506,9.213487625,1
735,65,4.363626957,-3.647799015,1
735,129,5.374036789,-2.609419107,1
735,193,6.145310879,-1.907092571,1
735,257,6.720882416,-1.856697083,1
735,321,7.956049919,-1.515039802,1
735,385,8.623761177,-1.463852644,1
735,449,9.084406853,-1.2556355,1
735,513,9.888626099,0.4895377159,1
735,577,11.00627995,2.493626833,1
735,641,12.24580383,5.485890865,1
735,705,11.383008,8.628543854,1
735,769,11.67269897,19.81085014,1
735,833,13.42617989,12.48244858,1
735,897,15.12172699,13.2350235,1
735,961,15.97958755,14.15304375,1
735,1025,NaN,NaN,2
735,1089,NaN,NaN,2
735,1153,1.872600079,-0.549919188,1
735,1217,1.126321316,-0.5986939669,1
735,1281,2.866708994,1.141409874,1
735,1345,8.92234993,5.611850262,1
735,1409,2.461415291,-2.660176754,1
735,1473,1.547593832,-3.399145365,1
735,1537,0.2972598672,-1.592789412,1
735,1601,-0.7886549234,-0.03465914726,1
735,1665,-1.6456393,2.264082909,1
735,1729,-2.905099392,3.127418518,1
735,1793,-6.132072449,5.051769733,1
735,1857,-6.651027203,6.099636078,1
735,1921,-5.830886364,5.624426365,1
735,1985,-6.996641159,8.836971283,1
799,65,3.999100208,-4.025622368,1
799,129,3.66715169,-1.854568958,1
799,193,4.981053352,-0.2931162715,1
799,257,6.145726204,-0.6762887836,1
799,321,7.647409916,-0.5354992151,1
799,385,8.323160172,-0.1869115829,1
799,449,8.807787895,0.6119556427,1
799,513,8.378522873,2.172258615,1
799,577,9.096669197,2.415765285,1
799,641,10.14373493,5.817341805,1
799,705,10.99185181,13.033741,1
799,769,13.83212185,11.38454723,1
799,833,10.09013176,11.85106468,1
799,897,7.560725689,11.87354088,1
799,961,11.28841877,11.41413784,1
799,1025,12.05005932,0.2704596519,1
799,1089,NaN,NaN,2
799,1153,NaN,NaN,2
799,1217,NaN,NaN,2
799,1281,6.420787811,-1.3382231,1
799,1345,6.995775223,-2.577991009,1
799,1409,4.317851543,-3.003250837,1
799,1473,2.307492256,-3.531266689,1
799,1537,0.4298728704,-1.46272254,1
799,1601,-0.6912791729,0.9505691528,1
799,1665,-2.019047022,3.443294764,1
799,1729,-4.289523125,4.987164497,1
799,1793,-7.095916748,6.369820595,1
799,1857,-8.203230858,8.066964149,1
799,1921,-6.361013889,7.442966461,1
799,1985,-8.296794891,0.9220752716,1
863,65,2.292935371,-1.750267029,1
863,129,2.776695967,-0.05369853973,1
863,193,3.197303295,1.477579355,1
863,257,3.843505621,2.69398737,1
863,321,5.68660593,2.187111616,1
863,385,8.128816605,2.504982471,1
863,449,7.896647453,4.134082317,1
863,513,2.406654358,3.300376415,1
863,577,-0.4022064209,0.6119856834,1
863,641,9.688186646,6.287974358,1
863,705,12.87343407,10.9659996,1
863,769,10.02179813,13.01240444,1
863,833,8.239135742,10.11878586,1
863,897,5.948202133,2.68687582,1
863,961,4.522481918,0.2670266032,1
863,1025,3.683873177,-1.020383477,1
863,1089,3.71480155,-30.70594025,1
863,1153,3.423635244,-21.89949226,1
863,1217,NaN,NaN,2
863,1281,9.418261528,-3.524513245,1
863,1345,8.333068848,-2.935297489,1
863,1409,NaN,NaN,2
863,1473,NaN,NaN,2
863,1537,3.29463315,0.2918873131,1
863,1601,-0.5605040193,1.664981842,1
863,1665,-1.954133987,4.387070656,1
863,1729,-4.292346954,6.855746269,1
863,1793,-5.678480148,6.595992088,1
863,1857,-6.861737251,11.45150661,1
863,1921,-4.674772263,10.32276535,1
863,1985,-3.564114809,10.35798645,1
927,65,-0.5453503132,-0.2546281815,1
927,129,-2.045847654,1.274110913,1
927,193,1.19449687,4.77374649,1
927,257,3.772953987,6.08545351,1
927,321,7.452260017,7.653594971,1
927,385,7.463047028,6.143611431,1
927,449,9.111763,6.789432526,1
927,513,6.532776833,-2.635554314,1
927,577,3.816373825,10.00437546,1
927,641,11.73688698,5.762847424,1
927,705,18.52658844,13.44230843,1
927,769,17.21154022,13.31375027,1
927,833,12.66598606,3.199299812,1
927,897,3.884235382,0.2582376003,1
927,961,-6.391834259,-1.978712082,1
927,1025,NaN,NaN,2
927,1089,2.214569569,-33.99620819,1
927,1153,2.736406803,-28.20576096,1
927,1217,NaN,NaN,2
927,1281,NaN,NaN,2
927,1345,5.362482548,-1.776185989,1
927,1409,5.821806908,2.25660944,1
927,1473,12.28290844,3.205381632,1
927,1537,2.490073442,0.4914822578,1
927,1601,-5.244796753,0.8128013611,1
927,1665,-3.213914633,4.867097855,1
927,1729,-2.982564211,7.552947044,1
927,1793,-3.480465889,8.902917862,1
927,1857,NaN,NaN,2
927,1921,-4.200985432,11.2358284,1
927,1985,-5.871411324,15.79374409,1
991,65,-3.647179604,1.624576807,1
991,129,-3.587201595,3.713380337,1
991,193,-3.096311331,5.985239506,1
991,257,-2.229030371,7.228412628,1
991,321,2.756269932,7.266124249,1
991,385,7.293540955,9.949889183,1
991,449,12.12228012,10.40411186,1
991,513,-1.921753883,5.937700748,1
991,577,-5.084767818,15.92770386,1
991,641,10.76769829,6.328460217,1
991,705,18.98275185,15.37013054,1
991,769,16.72615814,14.89584732,1
991,833,1.770133376,-0.8574690819,1
991,897,1.154385328,-2.668370008,1
991,961,0.4483510256,-10.39369488,1
991,1025,-13.96148491,-25.99350739,1
991,1089,-18.74249268,-25.49775505,1
991,1153,NaN,NaN,2
991,1217,1.611580849,-7.22148037,1
991,1281,0.8070647717,-6.474836826,1
991,1345,3.397167921,-2.920807838,1
991,1409,4.324532509,-1.445612073,1
991,1473,4.746118546,0.4607090354,1
991,1537,0.7151305676,2.750798464,1
991,1601,-0.8399395943,3.581669331,1
991,1665,-2.484989405,4.326281548,1
991,1729,-3.104727745,6.29637146,1
991,1793,-3.185433388,7.257939816,1
991,1857,-4.280730247,7.507709026,1
991,1921,-5.061690331,8.782097816,1
991,1985,-7.860889435,-0.6523838043,1
1055,65,-5.773518085,4.371826649,1
1055,129,-4.80255127,4.893792152,1
1055,193,-4.240826607,6.21308136,1
1055,257,-3.616481304,7.453166962,1
1055,321,-1.834095001,7.493292332,1
1055,385,4.902024269,12.89282799,1
1055,449,4.610667229,13.14867592,1
1055,513,0.3104000092,6.750766754,1
1055,577,NaN,NaN,2
1055,641,NaN,NaN,2
1055,705,12.7407198,22.26674652,1
1055,769,-0.994764328,25.16505051,1
1055,833,-1.541814327,-4.335273743,1
1055,897,-1.884661198,-24.40982819,1
1055,961,-16.97972679,-20.84134293,1
1055,1025,-18.07280922,-27.43234444,1
1055,1089,-16.53821754,-21.9071846,1
1055,1153,-21.65333366,-30.62332726,1
1055,1217,2.183885336,-6.453560829,1
1055,1281,2.102189779,-8.63607502,1
1055,1345,2.573717594,-5.683995724,1
1055,1409,3.940393209,-3.428105354,1
1055,1473,3.853137016,0.4992313385,1
1055,1537,0.1558599472,3.39380455,1
1055,1601,-0.01221448183,4.076118469,1
1055,1665,-1.495045662,4.536040306,1
1055,1729,-3.672415972,7.41190052,1
1055,1793,-3.043792248,9.72709465,1
1055,1857,-2.896524429,11.18217564,1
1055,1921,-5.379679203,10.17456245,1
1055,1985,-8.938049316,9.107944489,1
1119,65,NaN,NaN,2
1119,129,-5.667088985,3.626468658,1
1119,193,-5.117939472,6.64806509,1
1119,257,-4.865287781,7.430213451,1
1119,321,-4.579121113,7.055224419,1
1119,385,-5.262708664,7.900892258,1
1119,449,-4.398816109,7.221048832,1
1119,513,2.471738577,17.17921829,1
1119,577,3.752549171,28.60429764,1
1119,641,8.887744904,20.17498398,1
1119,705,NaN,NaN,2
1119,769,NaN,NaN,2
1119,833,-5.015014648,-15.86545753,1
1119,897,-13.13251209,-20.49359894,1
1119,961,-12.62546253,-31.63053703,1
1119,1025,-11.90179729,-29.42352676,1
1119,1089,-16.37908363,-25.77350998,1
1119,1153,-3.122220755,-10.52756405,1
1119,1217,-0.9688609838,-8.480052948,1
1119,1281,0.8694378734,-8.828714371,1
1119,1345,0.9744356871,-6.749637604,1
1119,1409,1.20791769,-4.402574062,1
1119,1473,3.225631714,-1.868253946,1
1119,1537,3.21438241,1.811629057,1
1119,1601,3.154037714,3.503947735,1
1119,1665,2.742400885,6.457902908,1
1119,1729,-2.221654177,8.579071999,1
1119,1793,-2.155455589,11.39041901,1
1119,1857,-2.487056494,12.80884266,1
1119,1921,-4.972710609,11.09932327,1
1119,1985,-6.876735687,11.94528294,1
1183,65,NaN,NaN,2
1183,129,-7.172660828,6.116389751,1
1183,193,-5.988846779,7.960772514,1
1183,257,-6.210758209,7.683334351,1
1183,321,NaN,NaN,2
1183,385,-7.183026791,9.574840546,1
1183,449,-6.511858463,4.854109287,1
1183,513,NaN,NaN,2
1183,577,-5.538833618,24.18268967,1
1183,641,-2.151757717,18.09455109,1
1183,705,NaN,NaN,2
1183,769,-12.34644699,-6.031903267,1
1183,833,-8.587843895,-22.21394539,1
1183,897,-14.46656132,-26.5162735,1
1183,961,-14.26614189,-34.50720978,1
1183,1025,-8.217484474,-24.16006088,1
1183,1089,-8.137598038,-10.90867996,1
1183,1153,-6.12870121,-11.33709526,1
1183,1217,-2.341729164,-9.719275475,1
1183,1281,-0.1397784948,-7.611039639,1
1183,1345,1.638771057,-5.576608181,1
1183,1409,2.993576765,-3.15397644,1
1183,1473,2.653638601,-0.6415073872,1
1183,1537,0.4179798365,2.055266619,1
1183,1601,-0.4280573428,4.347699642,1
1183,1665,-0.8490226269,6.325896263,1
1183,1729,-1.447166681,8.594047546,1
1183,1793,-2.35560441,10.70219898,1
1183,1857,-2.88506341,12.39852142,1
1183,1921,-3.471262932,12.33595848,1
1183,1985,-3.41139698,12.04026222,1
1247,65,-6.625169754,2.042807579,1
1247,129,-6.847947121,7.990514755,1
1247,193,-5.833769321,8.536344528,1
1247,257,-6.474440575,9.906182289,1
1247,321,-7.55355072,13.67677879,1
1247,385,-10.99285889,11.92940426,1
1247,449,-10.38218689,7.644006252,1
1247,513,-4.457464218,19.38114548,1
1247,577,-7.287277222,20.85346794,1
1247,641,-10.03811455,13.11849689,1
1247,705,-10.96784973,5.13274622,1
1247,769,-9.077800751,-12.62672234,1
1247,833,-10.55628777,-25.07720566,1
1247,897,-11.26301575,-25.64176178,1
1247,961,-11.04301357,-26.81895447,1
1247,1025,NaN,NaN,2
1247,1089,-5.093438625,-11.87742424,1
1247,1153,-4.228672981,-11.4413147,1
1247,1217,-2.359236717,-8.508708954,1
1247,1281,-0.06860566139,-5.354932785,1
1247,1345,1.584195495,-3.828885555,1
1247,1409,0.5691950321,-0.9617728591,1
1247,1473,0.911252737,1.193297148,1
1247,1537,0.2068418264,2.550251722,1
1247,1601,-1.171225786,4.04499197,1
1247,1665,-1.085081458,5.500901699,1
1247,1729,-1.649245024,7.850175858,1
1247,1793,-3.039719582,9.214726448,1
1247,1857,-4.143920422,10.94563961,1
1247,1921,-3.743740082,13.28747749,1
1247,1985,-3.636063576,12.25259018,1
1311,65,-4.758189201,2.925172806,1
1311,129,NaN,NaN,2
1311,193,-7.36730957,7.659743309,1
1311,257,-8.70284462,9.727920532,1
1311,321,-11.25822639,13.65406513,1
1311,385,-13.66972351,13.97350025,1
1311,449,-14.7182703,10.32181931,1
1311,513,-15.47210312,19.00550461,1
1311,577,-11.46500015,16.13053322,1
1311,641,-11.94054985,14.25613022,1
1311,705,-13.7322731,-0.704864502,1
1311,769,-10.33226967,-16.77440643,1
1311,833,-10.90710735,-29.10780334,1
1311,897,-10.71749115,-23.56006432,1
1311,961,-5.701628685,-17.51041603,1
1311,1025,NaN,NaN,2
1311,1089,-3.024502754,-10.5839653,1
1311,1153,-3.070210934,-10.01161003,1
1311,1217,-1.434746265,-6.37649107,1
1311,1281,1.408768654,-1.391049862,1
1311,1345,0.8188269138,-0.5361688137,1
1311,1409,-1.001130342,0.8429836035,1
1311,1473,-0.6520841122,2.327813864,1
1311,1537,-0.749324739,2.969815016,1
1311,1601,-1.273310184,3.384790421,1
1311,1665,-1.382922411,3.976225853,1
1311,1729,-0.9899361134,3.905755997,1
1311,1793,-2.701714754,8.511734962,1
1311,1857,-3.880835533,11.95938015,1
1311,1921,-4.000106812,14.58795547,1
1311,1985,-3.67087841,13.00202751,1
1375,65,-6.936800003,5.074280739,1
1375,129,-9.353758812,0.3554754257,1
1375,193,NaN,NaN,2
1375,257,NaN,NaN,2
1375,321,-13.58040428,13.62178993,1
1375,385,-15.67929935,14.03458023,1
1375,449,-17.66430664,8.537011147,1
1375,513,-17.39821625,17.17639923,1
1375,577,-18.54740143,16.79259491,1
1375,641,-23.27210617,8.55099678,1
1375,705,-12.97468758,-5.866295338,1
1375,769,-12.09469891,-21.25910378,1
1375,833,NaN,NaN,2
1375,897,-11.06460667,-18.45625877,1
1375,961,-8.617482185,-17.04132462,1
1375,1025,-6.434854031,-11.02169895,1
1375,1089,-4.190421104,-7.839179039,1
1375,1153,-3.79581213,-7.357740402,1
1375,1217,-3.418260098,-4.457763195,1
1375,1281,-3.609646082,-0.9486746192,1
1375,1345,-2.83884716,0.6779822111,1
1375,1409,-1.41760397,1.719536424,1
1375,1473,-1.111545563,2.618543625,1
1375,1537,-1.508576632,3.190140963,1
1375,1601,-1.842079043,3.707159281,1
1375,1665,-1.833976269,4.256885052,1
1375,1729,-2.267473936,6.535106182,1
1375,1793,-3.207977057,8.857634544,1
1375,1857,-3.237277269,11.5812006,1
1375,1921,-2.084597588,12.89017391,1
1375,1985,NaN,NaN,2
1439,65,-3.995178223,8.362533569,1
1439,129,-10.19266605,12.18572044,1
1439,193,-11.41609955,6.865305901,1
1439,257,-12.79104996,8.991153717,1
1439,321,-14.74515057,12.45466328,1
1439,385,-14.75593853,11.26701164,1
1439,449,-16.30759811,6.901618004,1
1439,513,-24.25149727,11.71750069,1
1439,577,-24.9682827,12.25210762,1
1439,641,-26.29701996,5.79291153,1
1439,705,-27.80667877,-5.666819572,1
1439,769,-24.44155121,-16.91712952,1
1439,833,-20.70925713,-14.01057434,1
1439,897,-10.56147003,-11.8570385,1
1439,961,-11.02241135,-12.48936272,1
1439,1025,-8.070106506,-9.396059036,1
1439,1089,-5.851680756,-5.635315895,1
1439,1153,-5.847680092,-3.844226837,1
1439,1217,-4.823448181,-1.470302105,1
1439,1281,-4.84114027,0.04497766495,1
1439,1345,-4.861470222,0.9721484184,1
1439,1409,-2.715064764,1.540765047,1
1439,1473,-1.706223965,2.619722605,1
1439,1537,-1.71446991,4.338694572,1
1439,1601,-2.012758732,5.43210268,1
1439,1665,-2.490056515,6.028601646,1
1439,1729,-3.588273525,8.009116173,1
1439,1793,-3.184320688,9.551817894,1
1439,1857,-3.409945726,10.74058056,1
1439,1921,-1.013992786,11.62112999,1
1439,1985,NaN,NaN,2
1503,65,-10.25709724,7.051641464,1
1503,129,-11.1342783,7.595432758,1
1503,193,-12.17168236,9.439115524,1
1503,257,-13.11122322,7.427813053,1
1503,321,-9.502310753,-1.131505489,1
1503,385,NaN,NaN,2
1503,449,-17.27247238,6.199134827,1
1503,513,-21.61140633,7.191559315,1
1503,577,-26.22558022,5.717745781,1
1503,641,-28.33624077,0.2306447029,1
1503,705,-31.93235207,-9.080534935,1
1503,769,-30.29662704,-13.75646591,1
1503,833,-22.13124466,-14.45892906,1
