PIVlab, ASCII chart output - 24-Oct-2024
FRAME: 17, filenames: A:[17]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi & B:[18]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
95,65,-3.817396641,7.438419342,1
95,129,-7.429573059,2.45919776,1
95,193,-5.414338112,1.121921062,1
95,257,-4.114089012,3.046766281,1
95,321,-2.521828175,5.06744957,1
95,385,-1.442858219,5.424345016,1
95,449,-2.290573597,7.200386047,1
95,513,-2.762038231,6.386332512,1
95,577,-1.635571003,5.055547237,1
95,641,-0.8001174927,6.947785378,1
95,705,-1.163197279,7.188180923,1
95,769,-1.680796385,7.406087875,1
95,833,-1.852668405,6.401219368,1
95,897,-1.427048087,4.725368977,1
95,961,-1.326889038,4.378024101,1
95,1025,-0.549864471,5.601732254,1
95,1089,-0.9964022636,5.40653038,1
95,1153,-1.521866798,5.786223412,1
95,1217,-1.020866156,5.741506577,1
95,1281,0.5730487108,5.423295021,1
95,1345,0.2529699802,4.979433537,1
95,1409,-0.6376784444,4.10379076,1
95,1473,-0.2107400894,3.743453741,1
95,1537,-1.411195874,2.951887608,1
95,1601,-0.3044054508,2.925931931,1
95,1665,0.08529704809,3.61021328,1
95,1729,-1.770965219,6.936562538,1
95,1793,-0.09993672371,2.701524734,1
95,1857,-2.053468466,1.736464739,1
95,1921,-1.604871273,2.076346397,1
95,1985,1.002628326,2.763317823,1
159,65,-6.705459118,5.132583618,1
159,129,-6.207371235,3.743077517,1
159,193,-5.586652279,2.504251957,1
159,257,-4.679311275,3.161271334,1
159,321,-3.961700916,4.094213486,1
159,385,-5.284708977,3.071875572,1
159,449,-5.607567787,4.58962059,1
159,513,-5.620125771,4.888137817,1
159,577,-3.830281734,5.409018517,1
159,641,-2.456341267,5.622990131,1
159,705,-2.356019258,4.293232441,1
159,769,-2.212333202,4.420677185,1
159,833,-2.238835096,4.387162209,1
159,897,-2.06444335,4.657541275,1
159,961,-1.352889776,4.90385437,1
159,1025,-0.6190115213,4.994068146,1
159,1089,-0.3427977562,5.102523804,1
159,1153,0.5451908112,4.820290089,1
159,1217,0.3582767248,4.25657177,1
159,1281,-0.04932309687,4.683036804,1
159,1345,-0.5104157329,3.647188187,1
159,1409,-1.031224251,2.773797274,1
159,1473,-0.964312911,2.517798424,1
159,1537,-0.336316973,2.7856884,1
159,1601,0.3230133653,2.887143373,1
159,1665,0.3549522758,3.294312,1
159,1729,0.3131962419,2.830159187,1
159,1793,0.1879253983,1.992425442,1
159,1857,-0.5226861238,1.487475872,1
159,1921,-0.8620661497,1.475257158,1
159,1985,0.06963992119,2.590845108,1
223,65,-8.758962631,2.001549006,1
223,129,-6.707181454,3.013091087,1
223,193,-5.597997189,2.748098612,1
223,257,-5.636392593,1.41690731,1
223,321,-5.57474184,2.999162674,1
223,385,-6.814577103,1.601199865,1
223,449,-7.497964859,2.044993877,1
223,513,-4.695353031,3.938917398,1
223,577,-4.249686241,5.323315144,1
223,641,-3.793133259,4.096830845,1
223,705,-2.441318512,3.120405197,1
223,769,-2.048423529,3.55530405,1
223,833,-1.78407681,4.257906437,1
223,897,-1.350619674,6.021002293,1
223,961,-1.066542864,5.245819569,1
223,1025,-1.224532008,3.987588406,1
223,1089,-0.5002163649,4.953650951,1
223,1153,NaN,NaN,2
223,1217,NaN,NaN,2
223,1281,-0.4132670462,4.379528046,1
223,1345,-0.8539298177,4.495388508,1
223,1409,-1.160955906,2.435645103,1
223,1473,-1.265091777,1.961834908,1
223,1537,0.1904360652,3.406238317,1
223,1601,0.3124037385,3.17691493,1
223,1665,0.5433093309,3.240990162,1
223,1729,1.053553104,2.339937925,1
223,1793,1.309857726,1.83332026,1
223,1857,0.04366356134,1.486387372,1
223,1921,-0.6550073624,1.181829453,1
223,1985,-0.4432719946,2.077650547,1
287,65,-7.928412437,0.4354054928,1
287,129,-6.318651676,1.945430875,1
287,193,-5.65624094,2.186250687,1
287,257,-9.321081161,1.308395863,1
287,321,NaN,NaN,2
287,385,-10.01617146,1.506399632,1
287,449,-8.127096176,1.013689995,1
287,513,-4.826301098,2.74168849,1
287,577,-4.501537323,3.514141321,1
287,641,-3.850101948,2.715030193,1
287,705,-2.571218014,2.229664803,1
287,769,-2.135499954,4.034275055,1
287,833,-1.50066793,4.195280552,1
287,897,-1.460795999,6.253205776,1
287,961,-0.8997921944,5.441378593,1
287,1025,-0.1058391333,3.912691593,1
287,1089,-0.6774678826,4.569010735,1
287,1153,-1.26712811,4.487710476,1
287,1217,-2.050689936,4.435696125,1
287,1281,-1.610337138,5.076167107,1
287,1345,-0.5695249438,3.942806005,1
287,1409,-0.5559990406,2.625626802,1
287,1473,-0.6240899563,2.216760874,1
287,1537,-0.4535996914,4.323822975,1
287,1601,-0.1033545732,2.664432287,1
287,1665,0.5657676458,3.001900196,1
287,1729,1.099494457,2.319803953,1
287,1793,1.993089914,0.6510316133,1
287,1857,1.973191977,-0.3612321615,1
287,1921,0.1380046606,-0.4288048744,1
287,1985,-0.5524657965,0.6662818193,1
351,65,-6.651265621,-0.07808834314,1
351,129,-6.514259815,1.389521837,1
351,193,-5.839583397,1.872216225,1
351,257,-5.391516209,1.394415259,1
351,321,-5.407796383,0.7344005108,1
351,385,-7.151640892,0.8615849018,1
351,449,-4.40886879,1.308364153,1
351,513,-3.759739876,2.486978292,1
351,577,-3.276663303,2.937970638,1
351,641,-0.8750665188,2.901831388,1
351,705,-2.494864225,1.708857059,1
351,769,-1.684269667,3.812181234,1
351,833,-1.102749348,4.597147942,1
351,897,-1.54271841,5.705355644,1
351,961,-1.38603735,5.255940437,1
351,1025,1.21766293,4.681530952,1
351,1089,1.038052797,4.601456642,1
351,1153,0.2042578757,4.387560368,1
351,1217,-0.2079712003,3.052306175,1
351,1281,-0.2230849415,5.407398224,1
351,1345,0.2037009895,4.180511475,1
351,1409,-0.405872196,3.514344215,1
351,1473,0.2477970719,4.99717617,1
351,1537,-1.130077958,7.243573189,1
351,1601,-0.7257828116,2.25928688,1
351,1665,0.258808285,2.029596806,1
351,1729,0.275313288,2.012968063,1
351,1793,1.151833057,1.367026091,1
351,1857,1.47987771,0.9631848335,1
351,1921,0.4134423435,0.7710647583,1
351,1985,-0.1316224039,1.113916159,1
415,65,-6.121541977,0.1652488112,1
415,129,-6.675314426,0.8432955742,1
415,193,-6.106471539,1.474225998,1
415,257,-4.976327419,0.4642965794,1
415,321,-4.299770355,-0.9671641588,1
415,385,-3.899927378,0.546061039,1
415,449,-3.69621706,1.046052456,1
415,513,-5.150916576,3.187862396,1
415,577,-3.677719116,2.592513561,1
415,641,-2.352570057,2.236202717,1
415,705,-2.140160322,2.960419655,1
415,769,-0.8415215015,4.919130325,1
415,833,-0.4341465235,6.015826702,1
415,897,-1.423942089,3.950655937,1
415,961,-1.097557425,-4.304156303,1
415,1025,0.4683222473,4.404649734,1
415,1089,1.913495541,4.463737011,1
415,1153,0.8268903494,4.4192729,1
415,1217,0.4560330808,1.285720348,1
415,1281,1.268080592,3.971623898,1
415,1345,0.4868063331,4.854959488,1
415,1409,0.1297904253,4.112401485,1
415,1473,0.5887246132,4.340794086,1
415,1537,0.1222921312,3.935823202,1
415,1601,-0.7055461407,1.877639532,1
415,1665,-0.1023059934,0.9848024845,1
415,1729,0.190717876,1.398748159,1
415,1793,0.1264758706,1.794928789,1
415,1857,0.01222789288,1.189715624,1
415,1921,0.336874187,1.307487369,1
415,1985,0.6650823951,1.148906589,1
479,65,-6.328118324,0.06512117386,1
479,129,-5.734745026,-0.4364086688,1
479,193,-6.809305191,3.325225592,1
479,257,-4.169087887,0.02661517262,1
479,321,-3.54611969,-0.2001128197,1
479,385,-3.205127478,0.1358569413,1
479,449,-2.832616806,0.6104550958,1
479,513,-3.307561398,1.882725716,1
479,577,-2.783565044,2.167399406,1
479,641,-1.812257051,2.115401745,1
479,705,-2.506244659,2.670531273,1
479,769,-1.523046017,4.904081345,1
479,833,-1.097027779,6.50544405,1
479,897,-6.484496117,11.07141876,1
479,961,-1.727377653,2.721417904,1
479,1025,-0.08727826178,3.986084461,1
479,1089,0.799382627,4.220395088,1
479,1153,1.04950738,4.285482407,1
479,1217,0.617975533,2.745262623,1
479,1281,0.6579788923,3.141406059,1
479,1345,0.3317857385,4.959834099,1
479,1409,0.4221293926,3.588876963,1
479,1473,0.9552214146,3.071554422,1
479,1537,0.7132161856,2.555211782,1
479,1601,0.177467525,1.875383735,1
479,1665,-0.4934343994,1.233746648,1
479,1729,-0.9086081982,0.7002390623,1
479,1793,-0.7859158516,0.7770681381,1
479,1857,-0.2124198079,0.8137562275,1
479,1921,0.1703591943,1.202176571,1
479,1985,1.090147495,0.2158936262,1
543,65,-6.206049919,-1.158868074,1
543,129,-5.418242455,-2.45326829,1
543,193,-4.936052322,-0.02961218357,1
543,257,-3.611343384,0.03872197866,1
543,321,-3.135189056,-0.2682697177,1
543,385,-2.919785738,-0.04450851679,1
543,449,-2.988370419,0.4391707778,1
543,513,-3.006676674,0.7615134716,1
543,577,-2.793027401,1.840646267,1
543,641,-2.580688953,1.811363459,1
543,705,-2.58107233,1.925328016,1
543,769,-7.897257805,2.988788128,1
543,833,-7.22849369,5.695446014,1
543,897,-8.228179932,9.604757309,1
543,961,-3.829470158,6.572200298,1
543,1025,0.1566407382,4.180569649,1
543,1089,2.084905863,4.129164219,1
543,1153,1.146816134,4.16599226,1
543,1217,0.6550822258,3.583634853,1
543,1281,1.285785437,3.341522694,1
543,1345,2.32108736,3.476455688,1
543,1409,2.118355036,2.858981133,1
543,1473,1.371242762,2.646034956,1
543,1537,1.026809931,2.181840658,1
543,1601,0.6456616521,1.675715327,1
543,1665,-0.4771878123,1.811652184,1
543,1729,-1.707091451,1.369388223,1
543,1793,-1.64048934,0.7756258249,1
543,1857,-0.9199503064,0.05295729637,1
543,1921,-0.1335465908,-0.4654319286,1
543,1985,0.9756126404,-1.551306248,1
607,65,-4.596400738,-0.9367880821,1
607,129,-4.105649471,-1.362655163,1
607,193,-4.723445892,-0.5319053531,1
607,257,-5.29654026,-0.8608525991,1
607,321,-3.805372715,-0.7967787981,1
607,385,-2.539387703,-0.5969936848,1
607,449,-2.359426498,-0.2262840569,1
607,513,-3.639523268,0.206515491,1
607,577,-7.203717232,1.524922609,1
607,641,-4.592348099,1.16274333,1
607,705,-1.040991545,1.420958161,1
607,769,-1.648532748,1.891372919,1
607,833,-4.215326309,2.609999895,1
607,897,-5.755496979,9.982829094,1
607,961,-7.596025467,3.676570415,1
607,1025,3.0748806,3.786662579,1
607,1089,3.964635611,3.678388357,1
607,1153,0.7273420095,3.55292058,1
607,1217,0.7715355158,3.647199869,1
607,1281,1.662841797,3.565672159,1
607,1345,3.399483204,3.035999775,1
607,1409,3.523246765,2.095371246,1
607,1473,1.627570629,2.313545942,1
607,1537,1.028633714,1.898082495,1
607,1601,0.7385120392,1.746525168,1
607,1665,0.02069458365,2.964292526,1
607,1729,-0.5024516582,1.982252717,1
607,1793,-0.7677628994,0.6187919378,1
607,1857,-0.9626374245,-2.236264467,1
607,1921,0.05972474813,-1.795286298,1
607,1985,1.674425125,-3.181059122,1
671,65,-2.651831627,-0.1410235167,1
671,129,-2.921228886,-1.11655283,1
671,193,-3.336820602,-1.027700543,1
671,257,-3.459778786,-1.239875555,1
671,321,-3.22815299,-1.395204782,1
671,385,-2.446553469,-1.430813193,1
671,449,-3.147997379,-0.9151924849,1
671,513,-10.44662285,0.1524873376,1
671,577,-1.649097681,0.3186255693,1
671,641,-0.8405096531,0.7324995995,1
671,705,-0.6814186573,1.620483637,1
671,769,-2.211086273,1.617678046,1
671,833,-7.442792892,2.143350124,1
671,897,-6.956008434,3.050352097,1
671,961,-5.881916046,2.707454205,1
671,1025,-0.522587657,4.601977348,1
671,1089,0.06899791956,7.902587891,1
671,1153,0.8947927952,3.100901127,1
671,1217,1.338628531,3.747829914,1
671,1281,1.528548002,4.117920876,1
671,1345,1.85105896,3.976901054,1
671,1409,1.855684042,2.074219227,1
671,1473,1.143696904,1.255369902,1
671,1537,0.963714838,1.322830319,1
671,1601,0.8689639568,2.007067204,1
671,1665,-2.35761404,4.671274662,1
671,1729,-2.289875031,3.3361938,1
671,1793,0.1361234188,0.6492512822,1
671,1857,0.2936584949,-0.4560613334,1
671,1921,0.6269470453,-1.602801561,1
671,1985,1.048382401,-3.101282597,1
735,65,-1.130210996,0.1241163015,1
735,129,-2.008908987,-1.134735465,1
735,193,-2.781248331,-1.986629725,1
735,257,-3.039638519,-2.080839396,1
735,321,-2.638161659,-2.018067837,1
735,385,-2.151794434,-1.660615683,1
735,449,-3.009672165,-1.521401525,1
735,513,-3.145207405,-0.7872576714,1
735,577,-0.4745358229,-1.05986774,1
735,641,0.8438841105,-1.498341799,1
735,705,-0.2277243137,1.233268857,1
735,769,-1.354841113,1.486313343,1
735,833,-5.040727615,1.716618776,1
735,897,-1.264874697,1.937051892,1
735,961,-0.9544293284,1.961045504,1
735,1025,-8.371909142,2.079307795,1
735,1089,0.08682371676,2.827177286,1
735,1153,0.6263188124,2.726998806,1
735,1217,1.223180771,3.682374001,1
735,1281,1.571004272,5.392829895,1
735,1345,1.807518959,2.946653605,1
735,1409,1.668545485,1.93844521,1
735,1473,1.867209673,1.136033416,1
735,1537,1.613433003,1.092801809,1
735,1601,2.088258982,1.706437826,1
735,1665,0.1390755177,2.849764824,1
735,1729,-0.2234961987,2.26727438,1
735,1793,0.5770180225,1.066248894,1
735,1857,1.400070071,0.5004394054,1
735,1921,1.852315903,-1.006587982,1
735,1985,1.376691818,-2.284310818,1
799,65,-0.6919962168,0.144541502,1
799,129,-1.850244761,-2.583358049,1
799,193,-2.664421558,-3.41907835,1
