PIVlab, ASCII chart output - 24-Oct-2024
FRAME: 66, filenames: A:[66]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi & B:[67]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
95,65,-2.745718956,1.07928896,1
95,129,-0.4863009453,0.2057721317,1
95,193,-0.2768030763,-0.4682802558,1
95,257,-1.106695771,0.3392304778,1
95,321,-2.631474972,0.4263108969,1
95,385,-1.834835172,-0.2997103631,1
95,449,0.2641945481,-0.8641847968,1
95,513,2.41742897,-2.061890602,1
95,577,2.777582645,-2.76500988,1
95,641,0.9535851479,-3.142018795,1
95,705,0.9527626038,-0.1361877918,1
95,769,-0.1907567978,0.5989481211,1
95,833,1.489732504,0.1027668715,1
95,897,1.115401149,-0.4383903742,1
95,961,-0.1024999619,-1.297781706,1
95,1025,-0.4590270519,-2.399466276,1
95,1089,0.3659200668,-1.110809565,1
95,1153,2.086148739,-1.065185428,1
95,1217,3.196164608,-1.375474215,1
95,1281,1.173344135,-1.064712882,1
95,1345,0.08060956001,-0.9845375419,1
95,1409,-0.4586565495,0.3384776115,1
95,1473,0.8447245359,0.9988033772,1
95,1537,0.05755674839,0.9721951485,1
95,1601,-0.876909256,1.360450029,1
95,1665,-0.08465576172,1.890578985,1
95,1729,0.081589818,1.162353992,1
95,1793,-0.4292981625,0.9727147222,1
95,1857,0.5431360006,1.475266814,1
95,1921,2.977127314,0.766900599,1
95,1985,3.448634148,-0.4204346538,1
159,65,-3.615808964,0.8383834362,1
159,129,-1.008115411,-0.3546389639,1
159,193,-0.4357130527,-0.6612225771,1
159,257,-1.44336772,-0.3090856075,1
159,321,-1.513315082,-0.2497772872,1
159,385,-0.4447691441,-1.342393875,1
159,449,0.4267986715,-0.3635883331,1
159,513,0.7605879307,-0.7963888645,1
159,577,1.417571425,-0.9154522419,1
159,641,2.225402117,-1.321158767,1
159,705,1.948749781,0.3103476763,1
159,769,1.690348387,0.5386250615,1
159,833,1.745602489,0.2552451193,1
159,897,1.381922841,-0.1345036626,1
159,961,0.9652777314,-0.3200954199,1
159,1025,0.2028241754,-0.976452589,1
159,1089,0.07991631329,-1.567892551,1
159,1153,0.6359291077,-1.533720016,1
159,1217,0.9124170542,-1.209255338,1
159,1281,1.207639933,-0.4612703323,1
159,1345,0.8792359829,-0.04179430008,1
159,1409,0.1075036526,0.8192149997,1
