PIVlab, ASCII chart output - 24-Oct-2024
FRAME: 61, filenames: A:[61]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi & B:[62]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
95,65,-0.2521419525,6.14922142,1
95,129,0.3044867218,0.9253447056,1
95,193,0.2110651135,-1.487193346,1
95,257,1.226820111,-1.124252558,1
95,321,2.391121387,0.7837789059,1
95,385,4.275738716,1.34112668,1
95,449,3.498942375,0.793803215,1
95,513,2.101054907,-0.435188055,1
95,577,1.869971514,-1.532134056,1
95,641,1.773646355,-1.219999313,1
95,705,1.286978483,-0.78686589,1
95,769,0.9751636982,-0.8722507954,1
95,833,0.2196310759,-1.859260559,1
95,897,-0.2917956114,-3.319190502,1
95,961,-0.1420830488,-3.861020565,1
95,1025,0.3632140756,-1.915572643,1
95,1089,0.8655354977,-2.227128506,1
95,1153,1.593753576,-3.625652075,1
95,1217,1.431522846,-3.17256856,1
95,1281,0.996076107,-2.513005018,1
95,1345,0.3699415922,-0.8216004372,1
95,1409,0.7087589502,0.1885706186,1
95,1473,0.9086553454,0.932217598,1
95,1537,0.7516354322,0.5542352796,1
95,1601,0.0629747808,1.461206794,1
95,1665,-0.9946046472,-0.6169023514,1
95,1729,-1.149778843,-0.7596434355,1
95,1793,-0.3782888651,-0.4899560809,1
95,1857,1.922539473,-0.4127596021,1
95,1921,2.77394104,-0.2151033282,1
95,1985,0.6764007211,-0.7846597433,1
159,65,-0.003920793533,2.827587128,1
159,129,-0.1187353134,0.3043626249,1
159,193,0.4334263802,-0.8832758665,1
159,257,0.9500276446,-1.123420954,1
159,321,1.556390285,-1.260463953,1
159,385,3.262662411,-0.7565480471,1
159,449,3.483444691,-0.7385225296,1
159,513,1.255152941,-1.221563697,1
159,577,0.6038405895,-1.425284624,1
159,641,0.8843234777,-1.237040758,1
159,705,0.976314187,-1.180685997,1
159,769,1.309265375,-1.3061409,1
