PIVlab, ASCII chart output - 24-Oct-2024
FRAME: 55, filenames: A:[55]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi & B:[56]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
95,65,-0.06797063351,2.869260311,1
95,129,-0.8154149055,-0.4963725805,1
95,193,-0.7171776295,-0.692889452,1
95,257,-0.5639236569,1.898750544,1
95,321,-0.3137219548,4.646902084,1
95,385,-0.7504625916,4.194996834,1
95,449,-0.558110714,2.562514782,1
95,513,-0.5593336821,0.9219703674,1
95,577,-0.6014997959,0.6435385942,1
95,641,-0.5928640366,0.7266987562,1
95,705,-0.4864669442,0.6485396624,1
95,769,-0.8202872276,0.1854801178,1
95,833,-2.499262333,-0.7395687103,1
95,897,-3.586257935,0.1205778122,1
95,961,-1.587553382,-0.2257985473,1
95,1025,-0.2386367321,1.812749863,1
95,1089,-0.8578231335,0.7304059267,1
95,1153,0.5231918097,-0.6851681471,1
95,1217,-0.2852709293,-1.865033865,1
95,1281,-0.9371816516,-4.43059206,1
95,1345,0.1064034104,-2.060822487,1
95,1409,1.408636332,-2.939085722,1
95,1473,1.714104652,-2.908529043,1
95,1537,1.377879977,-2.314816713,1
95,1601,0.9123841524,-1.96172452,1
95,1665,0.7580617666,-0.6970303059,1
95,1729,0.8167016506,-0.6075001955,1
95,1793,1.201051116,-1.321683407,1
95,1857,1.404224157,-0.9173753262,1
95,1921,1.80079937,-1.465344667,1
95,1985,0.5654380322,-1.008885741,1
159,65,-1.214793205,2.30444932,1
159,129,-0.399532944,0.4199126959,1
159,193,0.1351848841,0.3568381071,1
159,257,0.3234230578,1.036179066,1
159,321,-0.3079517484,1.371556759,1
159,385,-0.2773991227,1.360004663,1
159,449,-0.1493036747,0.3651120663,1
159,513,-0.2463661581,1.021386385,1
159,577,0.0739838928,1.804478049,1
159,641,0.6512026787,1.219824672,1
159,705,0.5277184248,0.3738819659,1
159,769,0.1782158315,-0.3144396842,1
159,833,0.2601661086,-0.5650508404,1
159,897,0.120082736,-0.1196380258,1
159,961,-0.6283605099,-0.02356106043,1
159,1025,-0.700252533,0.8779006004,1
159,1089,-0.6316968799,0.6527810693,1
159,1153,-0.272353828,0.1731433719,1
159,1217,-0.007010877132,0.03302577138,1
159,1281,-0.2094186246,-0.933224678,1
159,1345,-0.1692057252,-1.776591539,1
159,1409,0.6571166515,-2.4578197,1
159,1473,1.02180779,-2.926620483,1
