PIVlab, ASCII chart output - 24-Oct-2024
FRAME: 5, filenames: A:[5]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi & B:[6]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
159,897,22.38508034,3.508002281,1
159,961,27.30000687,0.9407980442,1
159,1025,29.67868423,-0.9386425018,1
159,1089,31.31210518,-2.459064484,1
159,1153,30.97998428,-4.002660275,1
159,1217,30.7305603,-7.295158863,1
159,1281,24.70965195,-7.489443779,1
159,1345,27.31696892,-8.500516891,1
159,1409,21.94760323,-7.693684578,1
159,1473,20.33124733,-7.74155426,1
159,1537,18.27754974,-7.757996559,1
159,1601,15.05274963,-8.258079529,1
159,1665,13.97072792,-7.87693882,1
159,1729,13.27060318,-6.731275558,1
159,1793,12.80979347,-6.270917416,1
159,1857,12.81280518,-6.650325775,1
159,1921,9.207574844,-2.776325703,1
159,1985,7.584528923,-4.086111069,1
223,65,3.807327271,9.376496315,1
223,129,4.535570145,9.615427017,1
223,193,5.276491165,11.16393757,1
223,257,11.59710407,11.63570309,1
223,321,19.06595612,4.432480812,1
223,385,7.846802235,10.02205658,1
223,449,8.72423172,10.3089695,1
223,513,10.61685085,9.717050552,1
223,577,14.04342365,8.066788673,1
223,641,16.17940712,7.16355896,1
223,705,18.03600311,5.805969238,1
223,769,19.30653,5.000295639,1
223,833,20.74002075,3.93543911,1
223,897,23.79354286,2.194829226,1
223,961,27.7612648,0.3635224104,1
223,1025,29.59976006,-1.722057819,1
223,1089,31.74555969,-3.892526627,1
223,1153,32.39105225,-6.204669952,1
223,1217,22.54645157,-6.493805885,1
223,1281,24.12245178,-7.592754364,1
223,1345,26.27465057,-8.386851311,1
223,1409,23.31844139,-8.569936752,1
223,1473,20.28508949,-8.886154175,1
223,1537,17.88465309,-8.668915749,1
223,1601,15.76035404,-8.477869987,1
223,1665,14.35146236,-8.022434235,1
223,1729,13.90151691,-6.814087391,1
223,1793,13.81234169,-7.128389835,1
223,1857,10.90424538,-7.39054966,1
223,1921,9.397946358,-6.278848648,1
223,1985,6.949852943,-4.615952492,1
287,65,3.523034096,10.05238438,1
287,129,4.302455425,11.44891357,1
287,193,5.32963419,12.35959339,1
287,257,16.08833885,10.27130699,1
287,321,19.76622772,6.079189301,1
287,385,18.03076363,3.761665344,1
287,449,9.637917519,10.96521854,1
287,513,11.61189842,10.38879871,1
287,577,14.61030293,9.336405754,1
287,641,17.03693581,7.594041824,1
287,705,20.12798691,7.374321938,1
287,769,21.47541809,4.543128967,1
287,833,22.10966682,3.828248501,1
287,897,24.9761734,0.2808952332,1
287,961,17.81922913,1.247257233,1
287,1025,15.93137741,0.1393983364,1
287,1089,NaN,NaN,2
287,1153,33.42871857,-11.31152058,1
287,1217,33.48508453,-10.96043968,1
287,1281,32.58243561,-11.11309624,1
287,1345,27.88006783,-9.633641243,1
287,1409,25.02397537,-9.617893219,1
287,1473,21.48787117,-9.709301949,1
287,1537,18.58778381,-8.611113548,1
287,1601,16.0217495,-9.476519585,1
287,1665,13.9943924,-8.960428238,1
287,1729,12.40546036,-8.208982468,1
287,1793,12.19629383,-7.945219994,1
287,1857,9.960206985,-7.426011086,1
287,1921,9.303841591,-8.232892036,1
287,1985,8.473096848,-5.084842682,1
351,65,1.568861604,10.47786045,1
351,129,3.369087219,12.43699265,1
351,193,4.966425896,13.71961403,1
351,257,6.882993698,13.44548416,1
351,321,13.81654739,11.85585976,1
351,385,17.99007797,7.743009567,1
351,449,10.7375164,13.19235516,1
351,513,12.53889179,12.79756069,1
351,577,14.72313881,10.5789156,1
351,641,17.50392151,9.757866859,1
351,705,21.63786125,7.800719261,1
351,769,23.71649742,5.112363815,1
351,833,23.15906715,3.957305908,1
351,897,23.16060066,-7.639997482,1
351,961,25.25176048,-3.841984034,1
351,1025,23.45743752,-5.07719326,1
351,1089,34.22789001,-11.08668613,1
351,1153,35.19948578,-12.52806377,1
351,1217,34.15285492,-10.30276299,1
351,1281,30.21120834,-9.441988945,1
351,1345,28.9845562,-10.71901608,1
351,1409,26.37162781,-11.19925117,1
351,1473,20.62269211,-11.11966991,1
351,1537,18.10761452,-10.81113625,1
351,1601,15.74064636,-10.47293186,1
351,1665,14.29495716,-10.01152515,1
351,1729,10.85994816,-10.06387424,1
351,1793,9.568012238,-6.514261246,1
351,1857,9.781785011,-7.16640377,1
351,1921,9.952845573,-8.831764221,1
351,1985,8.099801064,-7.652040482,1
415,65,1.19763875,10.94832802,1
415,129,3.125063419,13.02739143,1
415,193,4.949688911,14.48408413,1
415,257,6.767405987,14.11009502,1
415,321,7.957160473,13.34982395,1
415,385,8.94555378,11.71550465,1
415,449,9.78427887,12.6269083,1
415,513,12.02119255,11.8582201,1
415,577,15.19853783,10.94100189,1
415,641,18.37419319,9.987503052,1
415,705,22.04565811,8.031282425,1
415,769,24.70014763,6.277094364,1
415,833,NaN,NaN,2
415,897,26.40036392,-9.563154221,1
415,961,26.89327621,-6.99934721,1
415,1025,25.56385422,-4.770735741,1
415,1089,29.53291893,-9.142549515,1
415,1153,33.28368378,-11.70355034,1
415,1217,33.04151917,-7.732412815,1
415,1281,28.50378799,-9.600337982,1
415,1345,27.79327583,-11.46829033,1
415,1409,26.30405998,-12.07640553,1
415,1473,22.40552711,-13.54152393,1
415,1537,17.16652298,-11.9937582,1
415,1601,15.62892056,-11.33590603,1
415,1665,14.43889523,-11.21485043,1
415,1729,12.80263901,-12.73543358,1
415,1793,11.97236156,-9.820175171,1
415,1857,10.48215675,-9.373993874,1
415,1921,8.156100273,-9.220998764,1
415,1985,8.096188545,-9.263504028,1
479,65,1.371926188,12.6750679,1
479,129,3.77741313,13.72395134,1
479,193,5.625185013,15.20074749,1
479,257,6.509636402,14.56464386,1
479,321,7.461471558,14.05724716,1
479,385,8.297893524,13.2138195,1
479,449,9.474823952,11.04950142,1
479,513,12.13318348,10.80027771,1
479,577,16.05311012,11.40219593,1
479,641,20.87295341,9.727312088,1
479,705,23.71191216,8.415401459,1
479,769,24.31404686,6.655008793,1
479,833,NaN,NaN,2
479,897,23.9716301,2.516250372,1
479,961,NaN,NaN,2
479,1025,26.83099365,-1.825721264,1
479,1089,35.88542938,-10.13030815,1
479,1153,28.12083626,-6.609463215,1
479,1217,25.96569633,-7.706308365,1
479,1281,24.06089973,-12.0354538,1
479,1345,24.24311638,-13.8392477,1
479,1409,24.24946213,-12.89853287,1
479,1473,21.19701958,-16.12842178,1
479,1537,16.95236397,-13.81732655,1
479,1601,15.25432396,-11.41607857,1
479,1665,13.92305374,-11.72388744,1
479,1729,12.17151833,-12.14550209,1
479,1793,11.76915646,-10.5053606,1
479,1857,10.12037277,-9.782813072,1
479,1921,8.945822716,-9.323158264,1
479,1985,9.754061699,-9.311517715,1
543,65,1.669905901,13.59790134,1
543,129,4.062775135,13.98677158,1
543,193,5.19498682,14.97141266,1
543,257,6.650826931,14.9136982,1
543,321,7.655778408,15.45279884,1
543,385,8.465878487,14.87135696,1
543,449,10.15551567,10.60653019,1
543,513,14.97397995,5.321681976,1
543,577,16.51569939,9.865188599,1
543,641,19.8820591,10.03333664,1
543,705,21.88749313,10.05713749,1
543,769,23.34099579,9.156402588,1
543,833,22.62081337,4.568348408,1
543,897,24.07432938,2.384916306,1
543,961,27.10440254,5.292602062,1
543,1025,28.79249191,-1.497983098,1
543,1089,28.75819969,-7.7452631,1
543,1153,35.72895813,-6.545932293,1
543,1217,28.79534721,-19.78927803,1
543,1281,26.17205429,-18.75111771,1
543,1345,23.45555305,-14.61384773,1
543,1409,22.41880417,-10.99794769,1
543,1473,20.76506805,-21.08947754,1
543,1537,17.64987946,-13.96200562,1
543,1601,13.77539253,-13.35278988,1
543,1665,12.76327991,-12.81665611,1
543,1729,11.70407867,-12.05189419,1
543,1793,13.49399757,-10.54310226,1
543,1857,13.56205463,-9.654630661,1
543,1921,10.1386013,-4.241488457,1
543,1985,10.92873955,-8.774873734,1
607,65,NaN,NaN,2
607,129,2.425681353,12.52138138,1
607,193,3.512966156,13.94409561,1
607,257,5.490946293,14.93788242,1
607,321,6.859508038,15.89953136,1
607,385,8.251309395,14.99240017,1
607,449,9.777750015,11.76008511,1
607,513,13.89694214,7.924146652,1
607,577,14.56536293,10.9913826,1
607,641,17.71616173,12.13035583,1
607,705,21.42258644,10.11839676,1
607,769,22.88025856,8.399169922,1
607,833,NaN,NaN,2
607,897,32.71742249,2.530223846,1
607,961,30.85564232,0.7440820932,1
607,1025,28.56391525,-1.743629694,1
607,1089,29.58591461,-9.653640747,1
607,1153,31.67073059,-23.97097778,1
607,1217,26.62744522,-22.92437363,1
607,1281,25.82822037,-22.83346939,1
607,1345,32.8169899,-20.50205994,1
607,1409,NaN,NaN,2
607,1473,22.7775116,-13.20132637,1
607,1537,13.04402542,-16.0938797,1
607,1601,12.23892117,-16.71923828,1
607,1665,11.91197681,-14.71468163,1
607,1729,19.59550095,-14.19706821,1
607,1793,15.14845753,-11.19645786,1
607,1857,13.55089855,-10.05068207,1
607,1921,7.933516502,-7.133103371,1
607,1985,8.179286003,-7.01335144,1
671,65,1.529039502,13.71608162,1
671,129,2.15268898,13.51491547,1
671,193,2.921307802,14.56699276,1
671,257,4.618940353,14.34948254,1
671,321,6.49448967,14.66911697,1
671,385,8.820861816,13.94050026,1
671,449,10.6587038,12.60225868,1
671,513,11.07979584,11.78729916,1
671,577,11.19576168,12.67471981,1
671,641,14.4001255,12.98657703,1
671,705,19.37226486,10.94403076,1
671,769,21.91340828,8.877355576,1
671,833,NaN,NaN,2
671,897,35.48691559,2.77653861,1
671,961,34.96353149,0.2054831982,1
671,1025,36.24330521,-2.220002651,1
671,1089,28.29216766,-13.88650703,1
671,1153,19.20407104,-15.4111824,1
671,1217,22.94914436,-23.57734871,1
671,1281,22.72233391,-18.31929016,1
671,1345,27.24519539,-16.16440201,1
671,1409,24.79614639,-15.49144077,1
671,1473,22.49551582,-15.30154991,1
671,1537,12.10739326,-17.13755226,1
671,1601,11.245718,-16.85728455,1
671,1665,10.8878336,-14.9868269,1
671,1729,10.31393623,-13.0649519,1
671,1793,9.47040844,-11.48092365,1
671,1857,9.458869934,-12.60869503,1
671,1921,NaN,NaN,2
671,1985,6.048430443,-7.310091019,1
735,65,0.09093225002,14.33595467,1
735,129,0.4048099518,15.28854275,1
735,193,1.894509912,15.04038048,1
735,257,3.867607117,13.92965698,1
735,321,6.211807728,14.39220047,1
735,385,8.879501343,13.83144951,1
735,449,9.953439713,12.99297333,1
735,513,9.710996628,12.33298397,1
735,577,9.842061996,12.3212204,1
735,641,11.88560486,12.89771748,1
735,705,17.21302795,10.96872997,1
735,769,20.19133186,14.36693192,1
735,833,25.58180618,4.749615669,1
735,897,30.45308304,8.690220833,1
735,961,38.72496796,0.6706389785,1
735,1025,NaN,NaN,2
735,1089,NaN,NaN,2
735,1153,16.37630844,-13.89524651,1
735,1217,18.17543602,-19.19751358,1
735,1281,19.69208336,-18.683218,1
735,1345,21.84238625,-16.54901314,1
735,1409,13.27084541,-16.54759979,1
735,1473,11.73194027,-16.46822166,1
735,1537,12.62040138,-17.33639526,1
735,1601,11.19866657,-14.75389481,1
735,1665,9.827967644,-12.50658226,1
735,1729,8.797000885,-10.8839674,1
735,1793,8.341615677,-10.02670002,1
735,1857,7.18159914,-9.306760788,1
735,1921,5.747238159,-8.150518417,1
735,1985,5.103191853,-6.404268742,1
799,65,0.184920907,15.7801609,1
799,129,-0.4037252665,16.82734299,1
799,193,0.5502727032,16.94178391,1
799,257,1.929678917,15.31187057,1
799,321,5.887040138,13.87336349,1
799,385,6.818722248,14.34772301,1
799,449,7.081270695,12.9623909,1
799,513,7.06215477,12.48591232,1
799,577,8.187631607,12.69476032,1
799,641,10.19106293,13.54302883,1
799,705,13.27042007,10.90223122,1
799,769,15.32980633,1.572529793,1
799,833,24.67732048,6.049492836,1
799,897,24.14146614,11.39221001,1
799,961,NaN,NaN,2
799,1025,14.05142117,-24.626791,1
799,1089,16.17518997,-27.29042625,1
799,1153,12.84636879,-10.78460503,1
799,1217,14.3910141,-14.58922482,1
799,1281,12.40307331,-16.76255989,1
799,1345,11.91856766,-20.63582993,1
799,1409,12.4119873,-21.07904625,1
799,1473,10.1806221,-17.76543236,1
799,1537,9.33946991,-15.32326412,1
799,1601,9.071302414,-12.29270267,1
799,1665,8.655504227,-10.28563213,1
799,1729,7.937048912,-9.023200989,1
799,1793,7.251520634,-8.116874695,1
799,1857,5.746039867,-7.60624218,1
799,1921,5.008865356,-7.31426239,1
799,1985,5.666532516,-6.097517014,1
863,65,2.151713848,17.68071175,1
863,129,-1.487422705,21.35872841,1
863,193,-1.700699806,18.58638,1
863,257,0.3848346472,15.50260735,1
863,321,2.728703499,15.83947372,1
863,385,4.364983559,15.81231022,1
863,449,4.054985046,14.69924355,1
863,513,0.05860710144,13.63036919,1
863,577,-3.327045918,13.49049568,1
863,641,1.948208809,6.988515854,1
863,705,9.157718658,10.28460407,1
863,769,NaN,NaN,2
863,833,25.93506241,19.24523163,1
863,897,22.8577652,16.78872681,1
863,961,NaN,NaN,2
863,1025,8.500465393,-19.63072777,1
863,1089,8.940526962,-21.32631874,1
863,1153,8.490930557,-6.34041214,1
863,1217,12.02078819,-10.31883907,1
863,1281,8.55147934,-16.86309624,1
863,1345,10.10857582,-19.30356598,1
863,1409,10.04713917,-19.53873444,1
863,1473,8.315641403,-14.15458584,1
863,1537,6.906889915,-12.18333817,1
863,1601,6.989791393,-12.90695763,1
863,1665,6.950749874,-8.518100739,1
863,1729,6.458796978,-6.682161808,1
863,1793,5.990549564,-6.503475189,1
863,1857,5.49072504,-5.801138878,1
863,1921,5.74140358,-6.485414505,1
863,1985,5.307357788,-4.584988594,1
927,65,1.87565279,21.45236778,1
927,129,-2.884442806,21.80519485,1
927,193,-2.830441475,21.32137108,1
927,257,0.4821932316,20.21593094,1
927,321,1.134289265,18.90268898,1
927,385,3.44022274,17.99705696,1
927,449,3.770256519,16.92073631,1
927,513,NaN,NaN,2
927,577,-4.08263731,15.21896553,1
927,641,-0.5611548424,6.979066849,1
927,705,-0.248632431,6.061245918,1
927,769,10.33411026,15.21534157,1
927,833,6.677003384,25.75400162,1
927,897,NaN,NaN,2
927,961,NaN,NaN,2
927,1025,6.157858849,-20.47496033,1
927,1089,1.50605011,-13.53196907,1
927,1153,6.428913116,-2.84629488,1
927,1217,NaN,NaN,2
927,1281,-2.516078472,-23.62541389,1
927,1345,4.078126431,-12.14020348,1
927,1409,5.149888039,-11.15801048,1
927,1473,7.548763275,-10.55406475,1
927,1537,4.815560341,-9.915115356,1
927,1601,2.369061947,-11.83643532,1
927,1665,5.271131516,-6.811395645,1
927,1729,5.60351944,-5.053686142,1
927,1793,5.331567287,-3.785446644,1
927,1857,6.68678236,-5.768036842,1
927,1921,7.535569668,-7.010025024,1
927,1985,5.677269936,-4.495778084,1
991,65,1.103871107,23.13631821,1
991,129,-2.896622658,23.3433857,1
991,193,-4.778867722,22.93665886,1
991,257,-4.106184006,23.81011772,1
991,321,-2.508206844,21.95390511,1
991,385,-0.9842083454,20.3267746,1
991,449,-0.3711043596,19.90014076,1
991,513,NaN,NaN,2
991,577,-8.945680618,12.60055542,1
991,641,-4.816462994,8.736746788,1
991,705,3.739398956,13.68342495,1
991,769,6.384078979,19.81590652,1
991,833,6.545444012,18.63896751,1
991,897,1.018754482,3.967374802,1
991,961,NaN,NaN,2
991,1025,0.9396452904,-13.25601196,1
991,1089,3.079997063,-2.412596703,1
991,1153,2.484715462,-3.699927807,1
991,1217,NaN,NaN,2
991,1281,-5.483455181,-15.36244869,1
991,1345,1.794896603,-8.900472641,1
991,1409,2.222844601,-8.675374031,1
991,1473,2.588249207,-8.219331741,1
991,1537,2.618174076,-9.03831768,1
991,1601,2.70893383,-7.013581276,1
991,1665,3.055048466,-5.678021908,1
991,1729,3.876484394,-5.113880634,1
991,1793,4.459506035,-4.768404484,1
991,1857,4.895009995,-4.920176983,1
991,1921,4.174953938,-4.803095818,1
991,1985,2.418005228,-4.410090923,1
1055,65,-1.961121321,23.05122375,1
1055,129,-3.794178486,23.90295792,1
1055,193,-6.031468391,22.51759148,1
1055,257,-5.718686104,24.45985794,1
1055,321,-4.952809811,22.4337616,1
1055,385,-3.475083351,22.08825302,1
1055,449,-1.655105114,22.91137695,1
1055,513,-5.057596207,19.87224197,1
1055,577,-4.295399666,18.66885567,1
1055,641,1.818421364,22.24353218,1
1055,705,8.905433655,14.25842667,1
1055,769,0.417886734,18.18453407,1
1055,833,-1.223431587,11.16927052,1
1055,897,-9.320626259,-0.5616769791,1
1055,961,-11.35189438,-7.662775993,1
1055,1025,5.991113186,1.087667465,1
1055,1089,-0.5752696991,-0.6692481041,1
1055,1153,-1.98460722,-8.640129089,1
1055,1217,-2.521516562,-7.459144115,1
1055,1281,-1.040610075,-7.994984627,1
1055,1345,0.9283688068,-7.588296413,1
1055,1409,1.380708933,-7.288160324,1
1055,1473,1.035445333,-6.676949501,1
1055,1537,1.08876586,-7.365952015,1
1055,1601,1.924822092,-6.059820175,1
1055,1665,1.776943922,-4.961392403,1
1055,1729,2.655486107,-4.28090477,1
1055,1793,4.523815632,-3.722108126,1
1055,1857,4.274413109,-3.690662622,1
1055,1921,2.741085291,-3.80254674,1
1055,1985,1.36464119,-3.592060089,1
1119,65,-1.55943346,26.91757393,1
1119,129,-5.456078053,24.78730965,1
1119,193,-5.891825676,22.21158791,1
1119,257,-6.478700161,26.12070465,1
1119,321,-7.341451168,23.1906395,1
1119,385,-6.919572353,22.91633797,1
1119,449,-5.368847847,24.30362129,1
1119,513,-8.145406723,20.7827816,1
1119,577,-4.637991905,24.72321892,1
1119,641,-5.355350018,27.58067703,1
1119,705,-3.907203674,19.46437454,1
1119,769,5.229273319,11.1937952,1
1119,833,-5.513762474,4.610756874,1
1119,897,-17.63765144,5.733127117,1
1119,961,-19.18893623,-0.06801176071,1
1119,1025,-2.354042053,1.736233115,1
1119,1089,-2.997271538,-0.4602744579,1
1119,1153,-2.353533745,-3.04427886,1
1119,1217,-1.679487109,-4.217899323,1
1119,1281,-0.8943818212,-5.919577599,1
1119,1345,0.1004136801,-5.749989986,1
1119,1409,0.4948337078,-4.280020237,1
1119,1473,-0.01896607876,-3.145078659,1
1119,1537,0.8525356054,-4.454126358,1
1119,1601,1.313995957,-5.216866493,1
1119,1665,2.479094982,-3.654997826,1
1119,1729,3.519905806,-2.601484776,1
1119,1793,4.404797554,-2.467662573,1
1119,1857,3.769946575,-2.584892273,1
1119,1921,2.931255579,-2.883909225,1
1119,1985,2.840703964,-1.914321661,1
1183,65,-18.00766373,29.78010178,1
1183,129,-15.15657806,25.49745369,1
1183,193,-6.646675587,23.23511314,1
1183,257,-8.239055634,26.06471062,1
1183,321,-10.54052639,23.37427139,1
1183,385,-16.42243958,15.45397568,1
1183,449,-15.18243408,21.51824951,1
1183,513,-8.458881378,20.86297989,1
1183,577,-8.46582222,26.57366371,1
1183,641,-9.425151825,27.76483345,1
1183,705,-14.41791821,15.36260891,1
1183,769,-9.328100204,11.71976185,1
1183,833,-10.71696472,6.939835548,1
1183,897,-12.1104517,6.151297092,1
1183,961,-11.34425545,3.996788979,1
1183,1025,-8.325781822,2.093366146,1
1183,1089,-6.630325794,0.5953929424,1
1183,1153,-4.532209873,-1.114373684,1
1183,1217,-2.172088146,-2.186232328,1
1183,1281,-0.7725368738,-2.529004097,1
1183,1345,-0.6461067796,-2.931575775,1
1183,1409,-0.8395860195,-2.308947086,1
1183,1473,-0.2600129545,-1.739586353,1
1183,1537,0.6627159119,-1.955182314,1
1183,1601,0.9236935377,-2.364649296,1
1183,1665,1.841339111,-2.162865162,1
1183,1729,3.493481398,-0.7975304127,1
1183,1793,3.237457991,-1.050002575,1
1183,1857,3.170583487,-1.315036774,1
1183,1921,3.197118282,-1.645982265,1
1183,1985,3.810463667,-2.539607525,1
1247,65,-9.660099983,25.13429642,1
1247,129,-7.301107407,22.19200134,1
1247,193,-7.617822647,22.0086937,1
1247,257,-10.06409645,24.19998741,1
1247,321,-11.97564125,21.92302704,1
1247,385,-12.79647636,20.9528389,1
1247,449,-12.82679367,21.57958221,1
1247,513,-12.40287876,20.82332039,1
1247,577,-13.96686268,25.01962662,1
1247,641,-17.57323456,24.96533394,1
1247,705,-16.56999969,18.10573769,1
1247,769,-11.98947144,12.74480247,1
1247,833,-12.52472401,9.261374474,1
1247,897,-13.15475368,8.309544563,1
1247,961,-11.09733963,5.088792801,1
1247,1025,-9.041151047,5.282934189,1
1247,1089,-6.892370224,2.454481602,1
1247,1153,-4.787534714,1.070934176,1
1247,1217,-2.710785389,0.6095230579,1
1247,1281,-0.8704325557,0.03871190548,1
1247,1345,-0.186751157,-1.102499604,1
1247,1409,0.1708878577,-0.7653361559,1
1247,1473,0.4353993535,-0.02054679394,1
1247,1537,0.5920407176,0.09258306026,1
1247,1601,0.5742999315,-0.506074667,1
1247,1665,1.627956152,-0.9948847294,1
1247,1729,2.631737471,0.2410367727,1
1247,1793,2.751367807,-0.3256407976,1
1247,1857,2.591089725,-0.5820487738,1
1247,1921,3.026057243,-0.7347689867,1
1247,1985,3.351530313,-1.335483551,1
1311,65,-5.809184074,21.51734924,1
1311,129,-8.369449615,21.88450432,1
1311,193,-9.891448021,21.01306534,1
1311,257,-11.27228928,21.52024651,1
1311,321,-12.43079662,21.48706818,1
1311,385,-11.66882992,21.31556702,1
1311,449,-15.36253929,20.86617661,1
1311,513,-19.04722595,21.30525398,1
1311,577,-20.24412918,26.025383,1
1311,641,-21.28204346,22.9473114,1
1311,705,-19.78980637,19.50746727,1
1311,769,-19.22881317,14.26559067,1
1311,833,-15.52040482,10.06271362,1
1311,897,-12.08612823,8.715973854,1
1311,961,-7.779718399,8.203905106,1
1311,1025,-6.336249828,6.55842495,1
1311,1089,-7.58008337,5.262048244,1
1311,1153,-6.758527756,3.36383009,1
1311,1217,-3.629472494,0.5487327576,1
1311,1281,-0.8842956424,1.035304308,1
1311,1345,0.3530448079,2.157207966,1
1311,1409,0.7400443554,1.545452356,1
1311,1473,0.9218113422,1.402350187,1
1311,1537,1.031164408,1.407593966,1
1311,1601,1.142364144,0.7381334305,1
1311,1665,2.0216012,0.1855697632,1
1311,1729,1.870750904,0.9468468428,1
1311,1793,0.3945119381,0.2955789566,1
1311,1857,2.20507431,-0.3650018573,1
1311,1921,2.664206982,-0.3811752796,1
1311,1985,3.322958708,-0.2635657787,1
1375,65,-5.596172333,21.66412163,1
1375,129,-10.04912376,21.58821678,1
1375,193,-19.30033112,17.4759903,1
1375,257,-13.00944614,19.78286934,1
1375,321,-14.11593056,20.05870819,1
1375,385,-13.89745903,21.15663338,1
1375,449,-15.03133106,20.25436783,1
1375,513,-17.17698097,20.97676086,1
1375,577,-22.44408798,24.42372704,1
1375,641,-26.69277191,22.94451141,1
1375,705,-25.81057358,18.45463562,1
1375,769,-22.07930946,14.05136204,1
1375,833,-15.82745171,10.84300041,1
1375,897,-13.51301956,9.313303947,1
1375,961,-5.613781929,7.944109917,1
1375,1025,-4.465720177,7.804843426,1
1375,1089,-5.123348713,7.398180008,1
1375,1153,-4.964812279,5.255868912,1
1375,1217,-2.908264399,3.309741974,1
1375,1281,-0.4370756745,4.204865456,1
1375,1345,0.391592741,3.782022476,1
1375,1409,1.149663687,3.005049706,1
1375,1473,1.642886996,2.858147383,1
1375,1537,1.361375213,3.146325827,1
1375,1601,1.517275333,1.699422121,1
1375,1665,1.843800306,1.616271973,1
1375,1729,1.546562076,1.551124811,1
1375,1793,0.8809763193,0.8263804913,1
1375,1857,1.661210895,0.190631032,1
1375,1921,1.901216269,0.1883370578,1
1375,1985,2.219832897,0.2778686285,1
1439,65,-6.664114952,20.4630909,1
1439,129,-6.726206779,18.62416458,1
1439,193,-9.724697113,18.41935349,1
1439,257,-13.12349606,19.71128654,1
1439,321,-15.07255363,19.64065742,1
1439,385,-16.3861084,20.90384102,1
1439,449,-16.22439194,21.92350006,1
1439,513,-17.44632339,20.32641602,1
1439,577,-21.08391953,21.10931396,1
1439,641,-23.74238968,20.10500336,1
1439,705,-23.84524536,16.0918045,1
1439,769,-21.25658226,13.02983093,1
1439,833,-14.35833359,11.24437904,1
1439,897,-12.21028996,10.30905628,1
1439,961,-6.40446949,8.907450676,1
1439,1025,-5.016504288,8.37553215,1
1439,1089,-4.072061539,8.450283051,1
1439,1153,-2.832372189,7.337652206,1
1439,1217,-1.785988212,6.416779995,1
1439,1281,-0.52799505,5.668246269,1
1439,1345,0.2131848931,4.914307117,1
1439,1409,0.921615541,4.163684845,1
1439,1473,1.553122282,4.007386684,1
1439,1537,2.10427618,3.787220955,1
1439,1601,1.969172716,2.912727356,1
1439,1665,1.934107423,3.365466833,1
1439,1729,1.857653856,2.745833158,1
1439,1793,1.655257463,1.601442337,1
1439,1857,1.686059952,1.173595548,1
1439,1921,1.804914832,0.9778186083,1
1439,1985,2.602279663,0.6563916206,1
1503,65,-15.31838036,18.98878098,1
1503,129,-8.70240593,20.01309776,1
1503,193,-10.01561356,20.98788071,1
1503,257,-11.82470131,21.60605621,1
1503,321,-14.43472672,20.83211136,1
1503,385,-18.81435204,24.45185471,1
1503,449,-19.66509628,23.4452877,1
1503,513,-19.81561089,21.16633797,1
1503,577,-20.56024742,20.31342697,1
1503,641,-20.590765,18.21303558,1
1503,705,-18.34766006,14.27895546,1
1503,769,-15.33716774,12.67163849,1
1503,833,-11.34570694,11.40147209,1
1503,897,-5.194587708,18.36795044,1
1503,961,-6.618659019,12.9032917,1
1503,1025,-5.06652689,8.786840439,1
1503,1089,-3.274833679,8.326688766,1
1503,1153,-2.004760981,8.528281212,1
1503,1217,-1.609294891,7.243083954,1
