PIVlab, ASCII chart output - 24-Oct-2024
FRAME: 41, filenames: A:[41]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi & B:[42]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
95,65,1.323894262,-4.20392704,1
95,129,1.874233961,-4.130403042,1
95,193,2.261825085,-2.336099148,1
95,257,2.152843237,-2.631602764,1
95,321,1.087831497,-3.259092808,1
95,385,0.6117815971,-3.149139643,1
95,449,1.970190048,-3.004453659,1
95,513,2.029317141,-2.865706444,1
95,577,1.324884415,-2.328538895,1
95,641,0.08053848147,-1.144207835,1
95,705,-0.7861260176,-0.8526772261,1
95,769,0.1701283455,-0.2596777678,1
95,833,-0.09485411644,-1.957715034,1
95,897,0.6233286262,-2.317177773,1
95,961,0.7125285864,0.07118535042,1
95,1025,-0.4297732115,-0.3243288994,1
95,1089,-0.5154819489,2.98927021,1
95,1153,-0.2174026966,3.309840679,1
95,1217,0.7290562391,-0.4275317192,1
95,1281,2.415393591,-1.890089869,1
95,1345,3.429851532,-2.3055408,1
95,1409,3.185249805,-2.358681679,1
95,1473,2.077543736,-0.9217493534,1
95,1537,-0.604631722,-0.4202423096,1
95,1601,-0.8417079449,-0.1776781082,1
95,1665,-0.5999902487,-0.4223334789,1
95,1729,0.1577181816,-1.410884142,1
95,1793,-0.3110494614,7.54128933,1
95,1857,-3.821512699,4.598275185,1
95,1921,1.933115125,-3.595478535,1
95,1985,-1.132709503,-0.08435535431,1
159,65,1.880910993,-3.591920853,1
159,129,0.8051002026,-3.66131258,1
159,193,0.9800204039,-3.209924221,1
159,257,1.159173727,-2.705963612,1
159,321,0.614777565,-2.93238306,1
159,385,0.5663759708,-3.06478858,1
159,449,0.9320019484,-2.552299261,1
159,513,0.2910141945,-1.812776208,1
159,577,-0.04840534925,-1.433955193,1
159,641,-0.3051713705,-1.229324579,1
159,705,0.8823506832,-1.655546665,1
159,769,2.134940386,-1.255975246,1
159,833,1.643247366,-0.7820115089,1
159,897,1.822726488,-0.09225153923,1
159,961,1.697049499,1.365010619,1
159,1025,2.217174768,-0.5526025295,1
159,1089,2.050254107,0.08452582359,1
159,1153,1.283662438,-0.6112509966,1
159,1217,1.6845963,-2.527763844,1
159,1281,2.203257084,-2.584699154,1
159,1345,1.488583207,-0.9980049133,1
159,1409,0.5271588564,-1.623745441,1
159,1473,-0.116825819,-1.062998891,1
159,1537,-0.2049172521,-1.827454805,1
159,1601,0.5324995518,-1.820513248,1
159,1665,0.9165070057,-1.764363289,1
159,1729,1.190904975,-2.152261734,1
159,1793,1.159596205,-2.805129051,1
