PIVlab, ASCII chart output - 24-Oct-2024
FRAME: 10, filenames: A:[10]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi & B:[11]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
95,65,6.375842094,9.992171288,1
95,129,7.114304066,8.337194443,1
95,193,8.055669785,7.068856716,1
95,257,9.282279968,7.072993755,1
95,321,10.87651825,6.788526535,1
95,385,9.135694504,6.253510475,1
95,449,8.522937775,8.234704971,1
95,513,9.489654541,8.518110275,1
95,577,11.88260555,6.697509766,1
95,641,13.80896759,4.987948895,1
95,705,13.18564796,4.692676067,1
95,769,12.3331728,4.139827728,1
95,833,12.9083271,3.776184082,1
95,897,14.08433533,2.316123009,1
95,961,14.64896011,0.7944005728,1
95,1025,13.20300198,-1.067967653,1
95,1089,11.36824036,-2.13559866,1
95,1153,12.109272,-1.772756577,1
95,1217,12.94407272,-2.017759323,1
95,1281,11.96455956,-2.333706379,1
95,1345,10.69449806,-4.314567566,1
95,1409,9.150518417,-5.844546318,1
95,1473,8.721544266,-5.268373013,1
95,1537,8.699074745,-4.259109974,1
95,1601,6.900719643,-3.116253853,1
95,1665,5.978395462,-3.290222168,1
95,1729,7.716692924,-5.29868269,1
95,1793,9.138532639,-5.475714684,1
95,1857,11.03666878,-5.365559578,1
95,1921,9.628425598,-3.595861912,1
95,1985,3.850837708,1.079531193,1
159,65,9.020334244,9.264385223,1
159,129,8.37471962,8.33543396,1
159,193,8.806081772,7.643833637,1
159,257,8.965848923,8.446027756,1
159,321,9.155293465,7.548912048,1
159,385,9.043744087,6.178655624,1
159,449,9.305999756,8.451931953,1
159,513,9.916931152,8.342799187,1
159,577,11.23054314,6.900123596,1
159,641,13.33590698,5.441802502,1
159,705,14.36259556,4.578242302,1
159,769,14.38666439,3.888511896,1
159,833,13.69042301,2.738560677,1
159,897,13.8180809,1.362979174,1
159,961,13.82017136,0.07603654265,1
159,1025,13.54557037,-1.563532472,1
159,1089,12.98283005,-2.766159534,1
159,1153,13.03660393,-3.880860329,1
159,1217,13.06840611,-3.897458315,1
159,1281,12.37454605,-2.333818913,1
159,1345,11.25944233,-2.842861176,1
159,1409,9.764485359,-5.82028532,1
159,1473,8.836731911,-5.67132616,1
159,1537,7.762946129,-5.0340271,1
159,1601,7.026875496,-5.06432724,1
159,1665,7.19960928,-4.379026413,1
159,1729,7.283811569,-5.468127728,1
159,1793,7.897368431,-5.581711769,1
159,1857,8.957914352,-4.677553177,1
159,1921,8.776224136,-4.312272072,1
159,1985,7.323389053,-4.359719276,1
223,65,8.77121067,8.885100365,1
223,129,9.422874451,8.825938225,1
223,193,9.851306915,7.935920715,1
223,257,9.956069946,7.6296978,1
223,321,8.673787117,7.437979698,1
223,385,NaN,NaN,2
223,449,18.12446022,10.21148491,1
223,513,10.36655331,7.111506939,1
223,577,11.09572315,6.134176731,1
223,641,NaN,NaN,2
223,705,19.66987419,3.631536961,1
223,769,16.04438591,3.05578661,1
223,833,14.81544018,2.097149372,1
223,897,14.5248003,0.7398991585,1
223,961,14.26326466,-0.9293009043,1
223,1025,14.25164986,-2.167383909,1
223,1089,14.56140137,-3.017999887,1
223,1153,14.4922924,-4.009084702,1
223,1217,14.3555975,-4.970459938,1
223,1281,13.23899269,-4.062857151,1
223,1345,11.6438036,-4.857736111,1
223,1409,10.36743355,-5.312495708,1
223,1473,9.272292137,-5.260563374,1
223,1537,7.264678955,-5.623372555,1
223,1601,7.931528091,-7.098038673,1
223,1665,8.637083054,-6.164068699,1
223,1729,7.645546436,-5.028291225,1
223,1793,7.713006496,-5.264102936,1
223,1857,7.679917336,-4.986012459,1
223,1921,7.817373753,-5.452755928,1
223,1985,8.99309063,-6.846743584,1
287,65,8.514525414,9.762394905,1
287,129,9.110637665,10.39277077,1
287,193,9.374079704,8.774725914,1
287,257,9.51793766,7.356809616,1
287,321,9.159119606,8.489183426,1
287,385,22.80967712,12.88063622,1
287,449,23.88547707,10.25169182,1
287,513,11.35747528,6.148898125,1
287,577,11.85528564,4.967988968,1
287,641,NaN,NaN,2
287,705,14.37086391,1.865900993,1
287,769,15.34832764,1.701494813,1
287,833,15.35203838,0.9097021818,1
287,897,15.25363159,-0.3407127857,1
287,961,15.60608101,-2.343819141,1
287,1025,15.6659956,-3.920962811,1
287,1089,15.20503807,-4.357493401,1
287,1153,14.5966177,-4.866857529,1
287,1217,14.30165005,-6.151461124,1
287,1281,13.4675312,-6.212490082,1
287,1345,12.45227814,-5.356928349,1
287,1409,11.15097046,-4.24007225,1
287,1473,9.952148438,-5.505440712,1
287,1537,8.727417946,-6.991684914,1
287,1601,8.75792408,-8.407229424,1
287,1665,8.976220131,-7.09736824,1
287,1729,8.56429863,-6.077521801,1
287,1793,7.900126457,-5.166975498,1
287,1857,6.9834342,-4.194597721,1
287,1921,6.940837383,-5.308288097,1
287,1985,8.299677849,-6.59741497,1
351,65,8.081337929,11.53792953,1
351,129,8.172208786,9.767885208,1
351,193,8.297971725,9.451726913,1
351,257,7.402193069,9.194893837,1
351,321,NaN,NaN,2
351,385,23.12892914,14.25895596,1
351,449,NaN,NaN,2
351,513,10.433074,5.534817219,1
351,577,11.56018257,4.079967499,1
351,641,13.37214184,2.399861097,1
351,705,14.20646858,1.630628943,1
351,769,15.21171284,0.8227585554,1
351,833,15.58157063,-0.3820641637,1
351,897,15.80896568,-1.731287003,1
351,961,16.57138252,-3.903914213,1
351,1025,16.70178604,-5.345621586,1
351,1089,16.43074226,-6.489310741,1
351,1153,15.33929729,-6.148264408,1
351,1217,15.49088669,-6.406184196,1
351,1281,14.15072536,-7.00314188,1
351,1345,13.15809441,-6.671326637,1
351,1409,12.07117081,-5.987035751,1
351,1473,10.9353466,-6.893295765,1
351,1537,10.59994602,-12.28086662,1
351,1601,11.09272575,-9.28421402,1
351,1665,8.806704521,-6.944702625,1
351,1729,8.294962883,-6.611133099,1
351,1793,7.677157402,-4.386725426,1
351,1857,6.24428606,-2.066373348,1
351,1921,7.297649384,-5.404159069,1
351,1985,7.548158646,-6.344848156,1
415,65,7.002501011,9.029845238,1
415,129,8.026815414,9.043725967,1
415,193,7.436133385,9.983467102,1
415,257,7.421252728,8.899804115,1
415,321,8.291180611,7.491905212,1
415,385,9.150234222,6.610829353,1
415,449,9.793418884,5.443234444,1
415,513,10.33597565,4.374064445,1
415,577,11.30362511,2.564639568,1
415,641,12.67194176,0.8642616272,1
415,705,13.98189449,0.5038969517,1
415,769,14.35295677,0.5579806566,1
415,833,15.83067799,-1.067733765,1
415,897,NaN,NaN,2
415,961,15.8358326,-7.560594082,1
415,1025,16.24540329,-6.385205746,1
415,1089,17.06173515,-6.713648796,1
415,1153,16.34767914,-6.854679585,1
415,1217,16.33978271,-6.903460503,1
415,1281,14.10653877,-7.191521168,1
415,1345,13.23193073,-7.419401169,1
415,1409,12.13478184,-7.01763916,1
415,1473,11.27350426,-6.989737034,1
415,1537,11.53219986,-9.76699543,1
415,1601,9.880836487,-8.182255745,1
415,1665,8.617411613,-4.987793922,1
415,1729,9.192406654,-6.669070244,1
415,1793,8.256830215,-4.085194588,1
415,1857,8.537443161,-5.659410954,1
415,1921,8.099042892,-5.71914959,1
415,1985,6.777207851,-6.122741699,1
479,65,6.447479725,8.932847977,1
479,129,6.591914654,8.772644043,1
479,193,5.922889233,9.606348991,1
479,257,6.781925201,7.813832283,1
479,321,7.698815346,6.965387821,1
479,385,8.571516037,6.116850376,1
479,449,10.09680462,4.802148819,1
479,513,10.3699789,2.908556461,1
479,577,11.06574154,0.8189735413,1
479,641,11.87573814,-0.5163701177,1
479,705,12.52867985,0.3254483342,1
479,769,12.60511303,0.6835355759,1
479,833,13.57201576,-1.770882607,1
