PIVlab, ASCII chart output - 24-Oct-2024
FRAME: 25, filenames: A:[25]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi & B:[26]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
95,65,-0.8628658056,0.8676187992,1
95,129,0.0768737793,-0.7166508436,1
95,193,0.2901705503,-0.3721467257,1
95,257,0.2139667273,-0.8309026361,1
95,321,-0.2825597525,-0.3058057427,1
95,385,0.1272826195,0.1284198165,1
95,449,2.119944096,0.6483430862,1
95,513,3.262827396,2.278735399,1
95,577,2.305931091,0.6875598431,1
95,641,0.5549942255,-0.7018406391,1
95,705,0.4199508429,1.020807028,1
95,769,0.1070432961,0.7166304588,1
95,833,-1.550682545,2.436255693,1
95,897,-1.796945572,0.7661973238,1
95,961,0.7411777377,-0.5883891582,1
95,1025,NaN,NaN,2
95,1089,0.1063244343,-0.5618380904,1
95,1153,1.182127953,0.1667633653,1
95,1217,1.504906893,1.00769794,1
95,1281,0.7161749601,0.7051473856,1
95,1345,0.686647296,-1.093817234,1
95,1409,0.161978215,-1.830920219,1
95,1473,-0.2665799856,-0.7073743343,1
95,1537,0.3661509752,0.4660579264,1
95,1601,1.320731163,1.084380984,1
95,1665,2.417435646,2.301261902,1
95,1729,1.278395176,2.914215565,1
95,1793,-0.4195634127,0.1052669287,1
95,1857,0.8476449847,-0.7014585733,1
95,1921,1.648151278,0.08104348183,1
95,1985,4.289876938,0.5736202002,1
159,65,-2.823704958,-0.1959724426,1
159,129,-1.88944006,-1.648312092,1
159,193,-1.734225035,-1.21880734,1
159,257,-2.050628662,-1.086434841,1
159,321,-1.490828156,-0.7424117923,1
159,385,-1.229127765,-0.2137269676,1
159,449,-2.047035694,-1.161135435,1
159,513,-1.556963205,0.4245020151,1
159,577,-0.5958939791,-0.1251204014,1
159,641,-0.6451328993,-0.7862541676,1
159,705,-0.2713394761,-0.7390159369,1
159,769,0.005539357662,-2.643051147,1
159,833,-0.9452652931,0.3376027346,1
159,897,-1.399463296,0.7406482697,1
159,961,-1.295332432,0.5397251844,1
159,1025,-0.7957392335,0.3855755925,1
159,1089,-2.218828917,1.260199308,1
159,1153,-2.07849288,1.3310709,1
159,1217,0.06037974358,1.196656227,1
159,1281,2.169635296,0.5977740884,1
159,1345,2.288148403,0.3167840242,1
159,1409,0.1240285039,-0.6499660611,1
159,1473,0.07040604949,-0.7792533636,1
159,1537,0.2417161465,-0.1584993601,1
159,1601,0.661893487,-0.3424558342,1
159,1665,0.9638984799,-0.1269132197,1
159,1729,0.6039404869,1.652864456,1
159,1793,0.8785721064,-0.4318498969,1
159,1857,1.029744744,-0.2667535543,1
159,1921,1.590791702,-0.1308009326,1
159,1985,2.724539995,0.2954647541,1
223,65,-3.667131901,-0.6454222202,1
223,129,-2.883408546,-1.807903409,1
223,193,-2.35353303,-1.777072668,1
223,257,-2.204116583,-1.240210652,1
223,321,-1.990092754,-0.63427037,1
223,385,-5.000719547,-0.05430036783,1
223,449,-5.507553101,-0.9873734713,1
223,513,-0.8488837481,0.5164163113,1
223,577,-1.054672003,-0.337339282,1
223,641,-1.827715874,-4.380946159,1
223,705,-0.8915807605,-5.391016006,1
223,769,-0.9297747612,-1.676523685,1
223,833,-0.8926457167,-0.4196679592,1
223,897,-0.9280670881,1.81611228,1
223,961,-1.211519718,1.735319257,1
223,1025,-2.162929773,1.219360113,1
223,1089,-4.624763489,1.551942348,1
223,1153,-2.868091583,1.302158117,1
223,1217,-1.422987461,0.9047352076,1
223,1281,0.2887179852,3.331828594,1
223,1345,NaN,NaN,2
223,1409,-0.03092712164,0.2328058183,1
223,1473,0.09482601285,-0.1545446664,1
223,1537,0.3257509768,-0.8265344501,1
223,1601,0.05431713164,-1.123146772,1
223,1665,0.03161153197,-0.8481897116,1
223,1729,0.4848891199,-0.5886403918,1
223,1793,0.8299449682,-0.5731515884,1
223,1857,1.365536332,-0.2820867896,1
223,1921,1.522767663,-0.306779027,1
223,1985,1.633492231,-0.2791876197,1
287,65,-2.951722622,-0.2369850874,1
287,129,-3.004739046,-1.879182339,1
287,193,-2.193614721,-1.848071098,1
287,257,-1.582149029,-1.671439767,1
287,321,-3.789382935,-0.4790434837,1
287,385,-4.453822613,-1.047838449,1
287,449,-4.360366344,-1.226469159,1
287,513,-1.141869307,0.02257275581,1
287,577,-0.2514756918,-0.3983271122,1
287,641,-1.291775227,-4.469532967,1
287,705,-1.848784328,-6.069725513,1
287,769,-1.1450665,-1.964184165,1
287,833,-2.417560577,-0.4380797148,1
287,897,-1.063374281,0.5934700966,1
287,961,-1.434938073,1.229128003,1
287,1025,-2.086491108,1.387706518,1
287,1089,-1.894798398,3.753319263,1
287,1153,-1.164573669,2.095380783,1
287,1217,-0.2006431818,0.2235808372,1
287,1281,NaN,NaN,2
287,1345,0.2320605516,1.248030424,1
287,1409,-0.2919257879,1.269831777,1
287,1473,-0.7456806898,0.3902192712,1
