PIVlab, ASCII chart output - 24-Oct-2024
FRAME: 23, filenames: A:[23]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi & B:[24]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
95,65,1.263623476,3.422826767,1
95,129,-4.129852295,-0.3239789009,1
95,193,-5.808013916,-0.9685384035,1
95,257,-5.285667896,0.2597187161,1
95,321,-2.536568642,2.400856495,1
95,385,-1.234162331,3.829226494,1
95,449,-1.031054735,2.14027977,1
95,513,0.3802281618,2.910449028,1
95,577,0.8441843987,1.485244274,1
95,641,0.4313466549,0.2250413895,1
95,705,0.02613687515,1.087085724,1
95,769,0.4419772625,1.081474781,1
95,833,0.2272642851,2.10092926,1
95,897,-1.152142406,1.952793121,1
95,961,-2.557451963,-0.9384360313,1
95,1025,-4.394599438,-1.364821911,1
95,1089,-8.211748123,-0.6063702106,1
95,1153,-3.655579805,1.632581592,1
95,1217,-1.060199499,1.897494078,1
95,1281,1.303229809,2.348930836,1
95,1345,1.728497267,1.20039916,1
95,1409,0.1686983109,-0.3858393729,1
95,1473,-0.2267365456,1.071887612,1
95,1537,0.04929924011,1.179974556,1
95,1601,-1.808184624,-0.4559673071,1
95,1665,-4.749020576,-3.200885296,1
95,1729,-5.096631527,-4.33165741,1
95,1793,-0.9558276534,1.067535877,1
95,1857,-0.9706434011,0.649100244,1
95,1921,0.303634882,0.1777148247,1
95,1985,3.647042751,-2.100204229,1
159,65,-2.809382915,1.143111467,1
159,129,-3.51743412,-0.4979148507,1
159,193,-2.852099419,-0.2172466815,1
159,257,-3.231040239,0.7381790876,1
159,321,-3.143016815,0.7960464954,1
159,385,-6.217069149,0.9498062134,1
159,449,-5.643795013,0.2352508307,1
159,513,-2.261987209,1.550568223,1
159,577,-1.047369599,1.920119524,1
159,641,-1.527688265,1.602792621,1
159,705,-2.082517385,0.5399175882,1
159,769,-1.065756083,-0.06628119946,1
159,833,-0.6804388165,0.5557690859,1
159,897,-1.424260139,0.6808265448,1
159,961,-1.961315393,0.5123167634,1
159,1025,-10.4938488,0.8945572376,1
159,1089,-9.568597794,0.4585186839,1
159,1153,-3.711253643,1.566274405,1
159,1217,-1.572977543,1.080122471,1
159,1281,-0.720507741,1.678905249,1
159,1345,-1.778921604,0.9781047106,1
159,1409,-0.542746067,-0.9041335583,1
159,1473,-0.4060243368,-0.9886661172,1
159,1537,-0.5334302187,-0.08714708686,1
159,1601,-0.735419035,-0.8686127663,1
159,1665,-1.608111382,-1.212194085,1
159,1729,-0.6776407957,-0.05616855621,1
159,1793,0.1005963683,0.2294549048,1
159,1857,0.3945762217,0.8207343817,1
159,1921,0.6880167723,0.8286262751,1
159,1985,0.1972568035,0.8631099463,1
223,65,-5.151412964,0.04920125008,1
223,129,-2.50775671,-0.2052607983,1
223,193,-1.89058733,0.1062549576,1
223,257,-2.760505199,0.4021759629,1
223,321,NaN,NaN,2
223,385,-13.47947502,0.1854737401,1
223,449,-12.3692131,-0.700511694,1
223,513,-2.032945156,0.8942248821,1
223,577,-1.885221362,2.012334585,1
223,641,-3.871169806,3.178526878,1
223,705,-3.013511896,2.005892754,1
223,769,-1.737827778,0.04177701473,1
223,833,-1.502817273,0.2223562002,1
223,897,-1.364619493,0.7959983349,1
223,961,-1.575468063,1.151192427,1
223,1025,-3.011115789,-0.05981874466,1
223,1089,-5.540130615,1.092469692,1
223,1153,-4.063724518,3.039115429,1
223,1217,-3.119712591,1.829947591,1
223,1281,-2.893843889,-0.3810213804,1
223,1345,-1.518928766,1.216040373,1
223,1409,-0.9403425455,0.130844146,1
223,1473,-0.7037140131,-0.8922491074,1
223,1537,-1.333860397,-0.2198196054,1
223,1601,-2.223398685,-0.8039751053,1
223,1665,-2.057682753,-0.7529667616,1
223,1729,-0.7107079029,0.1875833571,1
223,1793,0.9599435329,0.09613416344,1
223,1857,0.3185565174,0.8725802898,1
223,1921,0.09691607952,1.111205816,1
223,1985,-0.1137570143,0.6728777885,1
287,65,-6.242349625,-0.05408036709,1
287,129,-2.76985693,-0.3797809482,1
287,193,-2.329277515,-0.02357804775,1
287,257,-3.078160763,-0.4313632846,1
287,321,-14.12504005,-0.2665727735,1
287,385,-8.332268715,1.405982018,1
287,449,-4.678562164,0.2512473464,1
287,513,-2.275391102,0.3468198776,1
287,577,-1.814827204,0.8739973903,1
287,641,-2.24334383,1.999390125,1
287,705,-3.023403883,1.874285102,1
287,769,-1.594440341,0.4443697333,1
287,833,-1.28662014,0.6083930731,1
287,897,-0.9131644964,1.22539711,1
287,961,-1.331824541,1.243457079,1
287,1025,-1.72305584,0.738386631,1
287,1089,-1.689174533,2.741033554,1
287,1153,-2.445798874,3.632692099,1
287,1217,NaN,NaN,2
287,1281,NaN,NaN,2
287,1345,-3.707631588,1.87777257,1
287,1409,-2.003269434,0.9235989451,1
287,1473,-1.897442579,0.2394031733,1
287,1537,-1.908026338,1.486622334,1
287,1601,-2.153213501,-0.04138189554,1
287,1665,-2.088883877,-0.459700644,1
287,1729,-0.99284482,0.1153632104,1
287,1793,-0.7663849592,0.2358362526,1
287,1857,-2.708020926,0.2272556424,1
287,1921,-1.186620116,0.5141727924,1
287,1985,1.421312809,0.6940979958,1
351,65,-5.179010391,-1.079236627,1
351,129,-3.926224709,-0.8855602741,1
351,193,-3.595919132,-1.03519845,1
351,257,-3.554898977,-1.164314508,1
351,321,-9.182207108,-2.578792095,1
351,385,-8.853909492,-1.708068371,1
351,449,-3.978156805,0.02672436833,1
351,513,-2.631778955,0.3428604007,1
351,577,-1.857321978,0.6082971692,1
351,641,-1.777454853,0.9393718243,1
351,705,-1.968721986,1.837697029,1
351,769,-1.715137839,1.62890625,1
351,833,-1.991728425,1.458806872,1
351,897,-0.7928060293,1.672722459,1
351,961,-0.5744466782,1.540613651,1
351,1025,-2.032428265,0.517214179,1
351,1089,-1.806122422,1.585379362,1
351,1153,-1.935337424,1.114329338,1
351,1217,-3.245075703,-0.8544021249,1
351,1281,-2.21717906,-0.3472081423,1
351,1345,-3.306926966,1.289759517,1
351,1409,-4.20098877,2.232522249,1
351,1473,-5.574375153,2.943254471,1
351,1537,-5.084218025,4.165783882,1
351,1601,-3.255966663,0.7447053194,1
