PIVlab, ASCII chart output - 24-Oct-2024
FRAME: 35, filenames: A:[35]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi & B:[36]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
95,65,4.135606766,-1.676048279,1
95,129,0.4452726245,-0.4187369347,1
95,193,-1.530531764,-1.168448687,1
95,257,-0.02323901653,-1.339201927,1
95,321,2.168087244,-1.791222572,1
95,385,4.667643547,-3.940563917,1
95,449,2.730064392,-3.766916275,1
95,513,1.437081814,-0.3366668224,1
95,577,2.536878586,-0.07927715778,1
95,641,2.56000638,-1.260988712,1
95,705,1.237883329,-0.3727619052,1
95,769,-0.4941003919,-0.08453524113,1
95,833,-1.447201014,1.092935324,1
95,897,-1.45245862,2.343586206,1
95,961,-2.193075895,2.71774888,1
95,1025,-2.058189631,1.176946878,1
95,1089,-0.8531844616,2.257872581,1
95,1153,-0.06655859947,1.834260702,1
95,1217,1.610896111,1.673573017,1
95,1281,1.754163265,0.8854366541,1
95,1345,2.056954861,-0.8354789019,1
95,1409,2.233735323,-2.394964695,1
95,1473,0.2693197131,-1.808867931,1
95,1537,-0.7046065927,-1.635483742,1
95,1601,0.01758697629,0.6494665146,1
95,1665,1.998785019,0.02346205711,1
95,1729,1.878462315,-2.150925636,1
95,1793,0.6546359062,-3.59446764,1
95,1857,1.730729103,-2.455838442,1
95,1921,2.087344646,-1.442231297,1
95,1985,3.996820927,-0.3156251907,1
159,65,-0.01179385185,-1.259515762,1
159,129,-0.2480568886,-0.6018878222,1
159,193,-0.2877855301,-0.8984171152,1
159,257,0.9191082716,-2.121285915,1
159,321,1.76468873,-2.915519476,1
159,385,2.205686569,-2.806316376,1
159,449,-0.5341451168,-3.353277683,1
159,513,-1.17382884,-0.7500056624,1
159,577,0.6437454224,0.1336371899,1
159,641,0.8159923553,-0.4067571759,1
159,705,0.1023026407,-0.1833922267,1
159,769,-0.6207152605,-0.4433053434,1
159,833,-0.7591700554,-0.5051599741,1
159,897,-0.01781821251,0.1049796343,1
159,961,-0.3629825115,0.7134544849,1
159,1025,-0.3257529736,-0.4340568781,1
159,1089,-1.548941135,1.056817174,1
159,1153,-1.757719278,0.4334975481,1
159,1217,-0.2866842151,1.20086062,1
159,1281,0.1341660023,1.576783419,1
159,1345,0.4018973112,1.280357599,1
159,1409,0.6982207298,1.64325726,1
159,1473,0.5352113247,1.694643855,1
159,1537,0.3431278467,0.7787898779,1
159,1601,0.4926247299,2.039049387,1
159,1665,1.589373112,0.8576400876,1
159,1729,1.730747461,-0.8477795124,1
159,1793,1.721952558,-1.067733169,1
159,1857,1.951042414,-0.6467206478,1
159,1921,2.191203117,-1.570866227,1
159,1985,0.1893332005,-0.9511797428,1
223,65,-2.379067659,-1.485053658,1
223,129,-0.1790774912,-1.065526724,1
223,193,0.384878397,-0.6482312083,1
223,257,0.2307065427,-0.9609819651,1
223,321,0.3009371758,-2.555477381,1
223,385,-1.233223557,-4.14872551,1
223,449,-1.116087675,-2.435540676,1
223,513,-0.5510335565,-0.9779480696,1
223,577,-0.4067750573,-0.06356108189,1
223,641,-0.2853581905,-0.2928924263,1
223,705,-0.4415299296,-0.3707149029,1
223,769,-1.227555871,-0.08379727602,1
223,833,-0.5724887848,-0.3324620426,1
223,897,0.8238139153,-0.30366382,1
223,961,1.115614176,-0.06514886022,1
223,1025,0.2716293335,-0.8074846268,1
223,1089,-0.6145023108,-0.008412241936,1
223,1153,-0.7633173466,0.1936275363,1
223,1217,-0.7030967474,0.758885026,1
223,1281,-0.6685289145,1.260089159,1
223,1345,-1.610395312,2.070453882,1
223,1409,0.196236968,3.320127249,1
223,1473,0.7722086906,3.022331715,1
223,1537,1.30675602,2.057872057,1
223,1601,1.027450085,0.7338029146,1
223,1665,-0.2249362171,-1.186759949,1
223,1729,0.1428932846,-0.7531872392,1
223,1793,1.521377087,-0.750397563,1
223,1857,2.498721123,-0.2560129166,1
223,1921,2.34582448,-1.683993578,1
223,1985,0.4606845975,-1.399425745,1
287,65,-0.9125056267,-0.262953639,1
287,129,1.110857964,-1.161020279,1
287,193,1.42419076,-1.034878492,1
287,257,0.07933060825,-1.060561657,1
287,321,-0.8217291832,-0.9164307117,1
287,385,-0.9575959444,-1.565232277,1
287,449,-0.8585423231,-1.822589993,1
287,513,-0.4864744544,-1.410233736,1
287,577,-0.7434244752,-0.9318291545,1
287,641,-2.757526636,-0.1167892218,1
287,705,-2.688015938,0.08754677325,1
287,769,-0.844963491,0.5629630685,1
287,833,-0.9969614744,1.604834318,1
287,897,0.69726789,-0.01663815975,1
287,961,1.22363019,-0.02687838674,1
287,1025,-0.06490476429,-0.04007348418,1
287,1089,-0.6565673947,-0.5754821301,1
287,1153,-0.5460740328,-0.3767246306,1
287,1217,-0.3539248109,0.6874097586,1
287,1281,-0.3177011013,0.8021692038,1
287,1345,-0.8786902428,1.685708523,1
287,1409,0.9298577309,2.44269228,1
287,1473,1.378111839,2.551142216,1
287,1537,0.7628276944,2.790539265,1
287,1601,0.6543676257,0.6104854345,1
287,1665,-0.08433146775,-1.548854828,1
287,1729,-0.05028542876,-0.9658379555,1
287,1793,0.7966887355,-0.2388727665,1
287,1857,0.9973479509,1.24883306,1
287,1921,0.7082250714,-2.03807807,1
287,1985,-0.09641349316,-2.898726702,1
351,65,-0.2935102582,-1.441113949,1
351,129,0.494192332,-1.778789997,1
351,193,0.5342848897,-1.601013303,1
351,257,0.05938327312,-0.777692318,1
351,321,-2.645055532,-0.7895605564,1
351,385,-2.551234007,-1.076930642,1
351,449,-1.272325516,-1.818947077,1
351,513,-0.8674790263,-2.427851677,1
351,577,-0.8864162564,-2.343726873,1
351,641,-5.267410278,2.007707357,1
351,705,-4.786201477,3.876106977,1
351,769,0.1424189806,1.84030664,1
351,833,0.6748684645,2.383484602,1
351,897,0.9937847853,2.377150536,1
351,961,0.5388746858,0.7911527753,1
351,1025,-0.9746328592,-0.7228044271,1
351,1089,-1.375052094,-1.735313535,1
351,1153,-1.153091908,-0.6048179865,1
351,1217,-0.9962328076,0.3000829816,1
351,1281,-0.3081158996,0.2774804235,1
351,1345,-0.0871707201,0.1576578617,1
351,1409,0.6168960333,0.8020915985,1
351,1473,1.279109716,1.182214499,1
351,1537,-1.569316149,1.843743801,1
351,1601,-0.08714646101,-0.1855524778,1
351,1665,0.6585280895,-1.609594822,1
351,1729,0.600879252,-1.139917135,1
351,1793,0.6521325111,0.4563590288,1
351,1857,0.6830314398,0.7482048273,1
351,1921,1.137424231,-2.520467043,1
351,1985,0.394682765,-4.486915588,1
415,65,0.4373736382,-1.909898281,1
415,129,0.4778972566,-2.822929382,1
415,193,0.3057457805,-2.900836945,1
415,257,-0.6318119764,-0.8423788548,1
415,321,-1.087710381,-0.5554412007,1
415,385,-0.7917057276,-1.238292933,1
415,449,-0.6060122252,-1.588828564,1
415,513,-0.3827363253,-3.211859226,1
415,577,-0.4689553976,-2.942226887,1
415,641,-0.898493588,-0.8731832504,1
415,705,-0.7819384336,2.669670105,1
415,769,0.01684179902,1.689220548,1
415,833,0.7441540956,3.952810764,1
415,897,-0.5230187774,6.819252014,1
415,961,-0.7476382256,2.142892838,1
415,1025,-1.683441758,-1.448634386,1
415,1089,-1.809196949,-1.322586775,1
415,1153,-1.809951425,-0.09570607543,1
415,1217,-1.250465631,1.843047976,1
415,1281,-0.3022711873,-0.5190535784,1
415,1345,-0.1242511123,-0.6145695448,1
415,1409,0.2039248347,-0.09139513969,1
