PIVlab, ASCII chart output - 24-Oct-2024
FRAME: 65, filenames: A:[65]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi & B:[66]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
95,65,-0.2876952887,1.238158703,1
95,129,-0.5150078535,-1.94551599,1
95,193,-0.3677538037,-2.352200985,1
95,257,-0.4771545529,-1.145306468,1
95,321,-0.8669871092,1.525605202,1
95,385,-2.134820223,3.229583502,1
95,449,-3.708469868,0.6101813316,1
95,513,-4.273705006,0.3616402149,1
95,577,-3.126120567,-0.2302821875,1
95,641,-1.581004858,-0.2054772377,1
95,705,-1.596803188,-1.425939083,1
95,769,-1.610617399,-0.5549896955,1
95,833,-1.138076544,-0.4599713683,1
95,897,-0.1356854439,-1.041976094,1
95,961,-0.378957361,-1.536096215,1
95,1025,-1.949950457,0.1751590371,1
95,1089,0.661952734,0.2753241658,1
95,1153,0.9982676506,-1.273196697,1
95,1217,0.6318831444,-1.433686376,1
95,1281,0.2916414738,-0.6845738888,1
95,1345,0.5469517708,0.2453578711,1
95,1409,1.570472717,0.02029669285,1
95,1473,1.887513876,-0.5166335106,1
95,1537,1.302190542,-0.6490610838,1
95,1601,0.1485877037,-0.3304687142,1
95,1665,0.2406865358,0.04087865353,1
95,1729,2.184888363,1.819434524,1
95,1793,1.229191542,0.8562854528,1
95,1857,-1.042116642,0.3118236661,1
95,1921,-1.026600361,0.7586402297,1
95,1985,1.346707344,0.5414309502,1
159,65,-0.4666576385,0.8591747284,1
159,129,-0.4294989109,-1.101155996,1
159,193,-0.3532283306,-1.157685041,1
159,257,-0.004925340414,-0.9771670103,1
159,321,-0.7802172899,-0.7772372961,1
159,385,-1.350419641,-0.4356799126,1
159,449,-1.257518172,-1.689531565,1
159,513,-1.024927735,-0.9967808723,1
159,577,-1.296137571,-1.029390693,1
159,641,-0.5822165012,-0.9278301001,1
159,705,0.1450638771,-1.399401069,1
159,769,0.4770374,-1.435308695,1
159,833,0.6829266548,-1.127684593,1
159,897,0.6794493198,-0.5623739362,1
159,961,-0.2483065426,0.2261473536,1
159,1025,-0.6742406487,0.07764112949,1
159,1089,-0.2654351294,0.2865837812,1
159,1153,-0.9803385735,-2.032634258,1
159,1217,-0.8819400072,-2.018733025,1
159,1281,-0.5923933983,-0.9758400917,1
159,1345,-0.4347680807,0.02838003635,1
159,1409,-0.2316608429,-0.4543351531,1
159,1473,-0.3090524077,-0.4501782954,1
159,1537,-0.8172832727,-0.3137710989,1
159,1601,0.2147700191,-0.7504200339,1
159,1665,1.162675738,-0.2607268691,1
159,1729,0.1839947104,0.2107244134,1
159,1793,0.1559129953,0.06025044993,1
159,1857,0.8355237842,-0.2646070421,1
159,1921,1.055696845,-0.2471922487,1
159,1985,-0.4949105978,4.567795753,1
223,65,-0.2060767412,-0.8210560083,1
223,129,-0.3391930163,-0.4255498648,1
223,193,-0.3483416438,-0.5484524369,1
223,257,-0.3110778928,-0.9969966412,1
223,321,-1.621126652,-1.563408375,1
223,385,-0.9315897226,-2.172550678,1
223,449,-0.6749599576,-2.967701912,1
223,513,-0.5334528685,-1.570150375,1
223,577,-0.531319797,-1.260983944,1
223,641,0.1282747686,-1.991189599,1
223,705,1.091988921,-1.599666595,1
223,769,1.643897414,-1.011893034,1
223,833,1.486131668,-0.6611573696,1
223,897,1.043062568,-0.2428711653,1
223,961,-0.2519700825,-0.05278658867,1
223,1025,-0.415271014,0.08943343163,1
223,1089,-0.7757685184,-1.372448683,1
223,1153,-0.8500166535,-2.623820305,1
223,1217,-1.683364511,-2.064883709,1
223,1281,-2.082924366,1.003317118,1
223,1345,-2.167332411,-0.3091846704,1
223,1409,-1.60523963,-0.686771512,1
