PIVlab, ASCII chart output - 24-Oct-2024
FRAME: 7, filenames: A:[7]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi & B:[8]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
1503,833,-13.81569099,4.332531929,1
1503,897,-8.839931488,4.151715279,1
1503,961,-0.4085540771,9.389656067,1
1503,1025,-4.389452934,3.689903259,1
1503,1089,-3.064349651,4.386818886,1
1503,1153,-1.906708956,3.563894272,1
1503,1217,-1.392089009,2.99898243,1
1503,1281,-0.8387887478,2.494956493,1
1503,1345,-0.01032471657,2.28226757,1
1503,1409,1.580727577,1.576481462,1
1503,1473,1.475337029,0.7549339533,1
1503,1537,2.03927803,1.790638685,1
1503,1601,2.426415682,2.482913971,1
1503,1665,2.762073517,1.821210504,1
1503,1729,3.177060604,1.823704958,1
1503,1793,2.23864913,1.812622905,1
1503,1857,2.490281343,1.285709381,1
1503,1921,2.782582283,0.4920753241,1
1503,1985,2.837103128,-0.1985630244,1
1567,65,-8.960294724,13.65885925,1
1567,129,-8.807292938,11.64749908,1
1567,193,-11.11890411,11.93534565,1
1567,257,-13.89952087,14.6344099,1
1567,321,-15.34058094,15.95957088,1
1567,385,-17.09722137,15.4994421,1
1567,449,-18.14255524,14.71567822,1
1567,513,-18.14678574,14.07357979,1
1567,577,-16.7858181,10.95903778,1
1567,641,NaN,NaN,2
1567,705,-16.86807632,5.481524467,1
1567,769,-15.53355789,5.009537697,1
1567,833,-12.06517887,4.132923603,1
1567,897,-9.314108849,3.567198515,1
1567,961,-6.402680397,2.603111982,1
1567,1025,-4.08001709,2.860251427,1
1567,1089,-2.746985674,4.005059242,1
1567,1153,-1.618546724,3.60602951,1
1567,1217,-2.023334026,2.99141264,1
1567,1281,-1.382623196,2.246055603,1
1567,1345,0.1718782037,2.234847307,1
1567,1409,1.63111186,1.767937779,1
1567,1473,1.599325895,1.43151319,1
1567,1537,1.56535244,2.073565245,1
1567,1601,1.884394288,2.940402269,1
1567,1665,2.566071272,1.949568987,1
1567,1729,3.226017952,1.701168656,1
1567,1793,2.587796926,1.729956865,1
1567,1857,2.468903065,1.540672541,1
1567,1921,3.008181334,1.171417952,1
1567,1985,3.298807144,0.5892586708,1
1631,65,-13.18185234,12.09944725,1
1631,129,-12.25411797,11.27490711,1
1631,193,-12.59007549,11.87150288,1
1631,257,-13.8027277,13.44055939,1
1631,321,-15.10259438,14.70030308,1
1631,385,-16.35373497,13.01977539,1
1631,449,-18.49707222,12.93382168,1
1631,513,-18.48176003,12.05442047,1
1631,577,-15.58049011,8.249994278,1
1631,641,-15.21546745,5.463904858,1
1631,705,-14.9949131,5.073079586,1
1631,769,-14.67865372,4.296942234,1
1631,833,-11.49373913,3.704657793,1
1631,897,-9.407775879,3.298943996,1
1631,961,-6.806714058,2.627458334,1
1631,1025,-4.439549446,2.973086596,1
1631,1089,-2.880239964,3.31409812,1
1631,1153,-1.742179871,2.927715302,1
1631,1217,-2.733349323,2.588218689,1
1631,1281,-1.502820015,1.772654057,1
1631,1345,0.8020715714,1.367830157,1
1631,1409,1.091578245,0.3833643198,1
1631,1473,1.287965775,1.277979016,1
1631,1537,1.603279591,1.894846559,1
1631,1601,1.724933982,2.150924683,1
1631,1665,2.044455051,1.74916923,1
1631,1729,3.871704817,0.8285410404,1
1631,1793,4.23065424,0.5285902023,1
1631,1857,2.453216553,1.62981379,1
1631,1921,2.353070021,1.361432314,1
1631,1985,2.133388758,-0.006730273366,1
1695,65,-13.18616009,7.089906693,1
1695,129,-13.40831089,10.63477993,1
1695,193,-13.82869244,11.90802288,1
1695,257,-14.11180401,11.90429115,1
1695,321,-13.4825201,10.92250443,1
1695,385,-16.5413456,11.0896225,1
1695,449,-17.25989723,10.58862877,1
1695,513,-16.85424805,9.208356857,1
1695,577,-7.364438057,4.239502907,1
1695,641,-14.81615543,5.832783699,1
1695,705,-17.82194901,5.201957703,1
1695,769,-15.9868803,4.397554874,1
1695,833,-10.86501789,3.135407925,1
1695,897,-8.951806068,2.47533226,1
1695,961,-6.949103832,2.254242659,1
1695,1025,-4.519224167,2.510644674,1
1695,1089,-2.748200655,2.271082878,1
1695,1153,-1.710215569,1.893368721,1
1695,1217,-1.195339441,1.741265655,1
1695,1281,-0.3243280351,1.610395312,1
1695,1345,0.8041052818,0.4701510668,1
1695,1409,1.470933437,-0.2283256054,1
1695,1473,1.628203154,1.250207186,1
1695,1537,1.773897648,1.532776594,1
1695,1601,1.722518325,1.492997885,1
1695,1665,1.281057835,0.893144846,1
1695,1729,2.022967577,0.9015102386,1
1695,1793,2.936942577,0.5978710651,1
1695,1857,3.122188568,0.3961318135,1
1695,1921,2.179085732,0.9026409388,1
1695,1985,2.161574602,0.005675926805,1
1759,65,-10.81238365,7.924975395,1
1759,129,-12.55007458,10.6263895,1
1759,193,-13.0870676,11.98755646,1
1759,257,-13.84367085,11.4654274,1
1759,321,-14.98965549,10.46982193,1
1759,385,-16.65496063,9.520084381,1
1759,449,-17.19356346,8.417198181,1
1759,513,-16.66098976,8.394581795,1
1759,577,-7.069868088,3.31719017,1
1759,641,-14.18664742,5.740859509,1
1759,705,-14.87779522,4.759847641,1
1759,769,-13.20918465,3.924906969,1
1759,833,-10.19885349,2.489142179,1
1759,897,-8.664536476,1.745012522,1
1759,961,-7.011475563,1.787953854,1
1759,1025,-3.722958088,1.912301064,1
1759,1089,-1.909306049,1.455121279,1
1759,1153,-1.569971681,0.9862806797,1
1759,1217,-0.8100240231,0.9089189172,1
1759,1281,0.5893720388,0.9404805303,1
1759,1345,0.304024756,0.3455190659,1
1759,1409,1.139476895,0.0702381134,1
1759,1473,1.608674765,0.9554651976,1
1759,1537,2.081173182,0.7038702965,1
1759,1601,2.313076973,0.9786469936,1
1759,1665,2.072776556,1.378342748,1
1759,1729,1.897315145,0.9899917841,1
1759,1793,2.707702875,0.5106482506,1
1759,1857,3.13403511,-0.1103820205,1
1759,1921,2.313043118,-0.3931766152,1
1759,1985,2.249464035,-0.09621672332,1
1823,65,-7.336258888,8.258710861,1
1823,129,-11.38404655,10.72039413,1
1823,193,-12.28631878,11.2767477,1
1823,257,-14.41542625,10.51910877,1
1823,321,-16.06674194,10.43484402,1
1823,385,-16.2969017,9.467173576,1
1823,449,-16.30289841,8.018228531,1
1823,513,-15.99262238,7.372878075,1
1823,577,-13.02152443,6.057569981,1
1823,641,-13.29792976,5.094666481,1
1823,705,-12.75236511,4.8959589,1
1823,769,-12.50230217,3.260124683,1
1823,833,-10.49452114,1.948743105,1
1823,897,-8.518662453,1.404943109,1
1823,961,-7.174780369,1.213258624,1
1823,1025,-5.499601364,1.696352005,1
1823,1089,-2.846417665,1.255163908,1
1823,1153,-1.421038866,0.419533968,1
1823,1217,-0.4989776015,-0.01509296894,1
1823,1281,0.1198180616,-0.1037615538,1
1823,1345,-0.03398108482,0.002755403519,1
1823,1409,0.5838715434,0.7503743768,1
1823,1473,1.84020865,-0.2390271425,1
1823,1537,1.854330301,-0.1293455362,1
1823,1601,1.373722792,1.178164721,1
1823,1665,1.093546748,1.540215731,1
1823,1729,1.21479547,0.4500121474,1
1823,1793,1.823738217,-0.1914362311,1
1823,1857,1.957662821,-0.1905919313,1
1823,1921,2.061610699,-0.475698173,1
1823,1985,2.10806632,0.5424423814,1
1887,65,-12.46984673,10.99331856,1
1887,129,-10.70206642,11.3284874,1
1887,193,-11.06144524,10.68514729,1
1887,257,-13.04732704,10.37906742,1
1887,321,-14.87134743,10.53245449,1
1887,385,-14.40731812,10.99653244,1
1887,449,-14.50136852,8.923700333,1
1887,513,-14.15751553,6.921535969,1
1887,577,-13.40344238,7.190946579,1
1887,641,-12.83194828,3.164475441,1
1887,705,-14.18224812,4.376678944,1
1887,769,-13.69864464,2.225871086,1
1887,833,-10.70022106,1.440089583,1
1887,897,-8.690418243,0.8906085491,1
1887,961,-6.819776058,0.7896116972,1
1887,1025,-5.102766991,1.221899509,1
1887,1089,-2.595971107,0.6526758671,1
1887,1153,-1.353662133,-0.2943122387,1
1887,1217,-0.685788691,-0.7159138918,1
1887,1281,0.1798130274,-1.110040903,1
1887,1345,0.5309752226,-1.28018415,1
1887,1409,-0.1867896318,-1.236106157,1
1887,1473,1.149475336,-0.5848929882,1
1887,1537,0.1440817118,0.1622056961,1
1887,1601,-0.007143855095,0.9470990896,1
1887,1665,0.6636437178,0.5433939695,1
1887,1729,1.056182742,-0.02573257685,1
1887,1793,1.378160238,-0.2194257975,1
1887,1857,1.77319169,0.5688866377,1
1887,1921,1.454868555,0.8016281128,1
1887,1985,1.871882439,1.61218977,1
1951,65,-11.66286469,17.39240265,1
1951,129,-11.32295227,13.02938175,1
1951,193,-10.10146332,9.824763298,1
1951,257,-10.45762444,10.43091488,1
1951,321,-11.85620117,9.704423904,1
1951,385,-12.29533958,11.36452866,1
1951,449,-13.11007977,8.727988243,1
1951,513,-11.83879662,6.206809998,1
1951,577,-11.94451904,3.10310173,1
1951,641,-14.01129723,1.30603838,1
1951,705,-16.39676094,2.009511471,1
1951,769,-14.21077538,1.902446032,1
1951,833,-10.92341232,1.531996489,1
1951,897,-5.942600727,1.195980906,1
1951,961,-3.03947258,1.107209682,1
1951,1025,-1.859991074,0.864357233,1
1951,1089,-1.037250996,-0.4956492186,1
1951,1153,-1.135118604,-0.9968700409,1
1951,1217,-0.5583055019,-1.4026438,1
1951,1281,0.01409935951,-1.804517508,1
1951,1345,0.05999326706,-3.082300186,1
1951,1409,0.03659915924,-2.338946581,1
1951,1473,-1.479383707,-2.598739862,1
1951,1537,-0.2109338045,-1.171267509,1
1951,1601,-0.1737623215,0.3468241692,1
1951,1665,0.3190944195,-0.1018879414,1
1951,1729,0.4623414278,0.2617861629,1
1951,1793,0.7179874182,1.368292332,1
1951,1857,0.8359436989,2.638780594,1
1951,1921,0.7134181261,1.879733801,1
1951,1985,0.9341037273,-0.01971483231,1
