PIVlab, ASCII chart output - 24-Oct-2024
FRAME: 63, filenames: A:[63]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi & B:[64]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
95,65,-2.027647018,-2.620077133,1
95,129,-1.185625911,2.015870571,1
95,193,0.03783255816,3.835306644,1
95,257,1.23079133,2.761111498,1
95,321,1.357376575,-0.05008244514,1
95,385,2.857756376,-1.777417183,1
95,449,3.763276339,-1.191969872,1
95,513,3.916933537,-2.09064889,1
95,577,3.653263807,-0.1041591167,1
95,641,2.620232582,0.9040685296,1
95,705,1.992928982,0.7532593012,1
95,769,1.778423071,1.408691645,1
95,833,1.216943502,-3.006421089,1
95,897,0.2279254198,-3.000293255,1
95,961,-0.4874233007,-1.348946095,1
95,1025,-0.4590982199,-0.8953059912,1
95,1089,0.5963459015,-1.005456448,1
95,1153,1.472958446,-3.175798416,1
95,1217,0.958329916,-4.472373009,1
95,1281,0.6229890585,-4.96617651,1
95,1345,0.8740831614,-3.613981247,1
95,1409,-0.1668281853,-2.380091667,1
95,1473,0.1522646844,-2.089048147,1
95,1537,0.5026147962,-2.224295139,1
95,1601,0.2965295315,-1.80743289,1
95,1665,2.603210449,-1.092969894,1
95,1729,1.240296602,-0.4253766835,1
95,1793,0.2351745963,0.3050194681,1
95,1857,0.7331656218,-0.04957377911,1
95,1921,0.333250761,0.8685292006,1
95,1985,-1.416340828,0.5964791775,1
159,65,-1.764466405,-0.3378388882,1
159,129,-1.41900301,0.8882383108,1
159,193,-0.2793663144,1.493026853,1
159,257,0.3583895564,1.282096267,1
159,321,-0.1129465699,0.8153486252,1
159,385,0.5900390148,0.7501062155,1
159,449,1.225624561,0.4784240127,1
159,513,0.1221812963,0.3150820732,1
159,577,1.71250093,0.8952195644,1
159,641,1.911276579,0.7489513755,1
159,705,1.14095962,0.9560894966,1
159,769,1.44481051,0.005261182785,1
159,833,1.910988092,-1.666833162,1
159,897,1.887876153,-2.119295835,1
159,961,0.6712286472,-1.530701756,1
159,1025,-0.1741064489,-1.389232278,1
159,1089,-0.1347610354,-1.907913327,1
159,1153,1.42301631,-2.612206697,1
159,1217,0.3734864891,-2.585428476,1
159,1281,-0.5611608624,-2.206318378,1
159,1345,-0.3980558515,-2.05146265,1
159,1409,-0.506313026,-2.054977894,1
159,1473,-0.08732039481,-1.996271849,1
159,1537,1.355609894,-1.684063435,1
159,1601,0.3408840001,-1.635382533,1
159,1665,1.024395823,-0.6774577498,1
159,1729,0.2901033759,-0.5131404996,1
159,1793,-0.3364055157,-0.9012622833,1
159,1857,-0.09745198488,-0.8020060062,1
159,1921,-0.2753044665,-0.1399859935,1
159,1985,-1.1256814,2.760509491,1
223,65,-1.818825483,2.13220644,1
223,129,-1.240569592,0.2633996606,1
223,193,-0.4562677741,0.03446364403,1
223,257,-0.05061382055,0.6500562429,1
223,321,-0.9211224318,1.196656108,1
223,385,-0.1023928225,2.057128429,1
223,449,0.1394219398,1.906873465,1
223,513,0.4697269797,1.26285553,1
223,577,0.8384196758,0.5336549282,1
223,641,1.21166873,0.6727190018,1
223,705,1.191310525,1.18462038,1
223,769,1.712594032,0.6767585278,1
223,833,2.148289442,-0.0324010849,1
223,897,2.074326515,-0.5094245672,1
223,961,1.386317611,-1.338553905,1
223,1025,0.1694677174,-1.542982459,1
223,1089,0.01246194541,-1.718974948,1
223,1153,0.158875078,-1.408970594,1
223,1217,0.04483795166,-0.8128786087,1
223,1281,-0.4899689853,-0.921040833,1
223,1345,0.1205808222,-0.5880421996,1
223,1409,0.1949027777,-1.243584514,1
223,1473,-0.01042966172,-1.586028934,1
223,1537,-0.00360584259,-1.434139729,1
223,1601,0.02836540341,-1.453321576,1
223,1665,-0.04623523355,-0.5787761807,1
223,1729,-0.05333206058,-0.5472117662,1
223,1793,-0.6359297037,-0.782681942,1
223,1857,-0.8296400309,-0.3455355167,1
223,1921,-0.4413762987,0.2099824697,1
223,1985,-1.531668067,1.325713038,1
287,65,-2.722475052,1.890821457,1
287,129,-1.190332413,0.9364491105,1
287,193,-0.5858706832,0.1067399383,1
287,257,-0.09703271091,-0.5177935362,1
287,321,-0.6685972214,1.140432596,1
287,385,-1.746570826,1.77781415,1
287,449,-1.481085539,2.133064032,1
287,513,0.6187087297,2.028120995,1
287,577,0.9394624233,1.390532255,1
287,641,0.8129889369,0.7895020247,1
287,705,-0.03773367405,0.6264460087,1
287,769,0.3890838623,1.779039741,1
287,833,1.931103468,0.6631195545,1
287,897,2.138428688,0.3447548151,1
287,961,2.396874905,-0.6900969744,1
287,1025,0.8825792074,-1.202796936,1
287,1089,-0.06494095922,-1.400375605,1
287,1153,0.05346049368,-1.434760928,1
287,1217,-0.5509197712,-0.7173839211,1
287,1281,-0.7424909472,-0.3328707218,1
287,1345,0.5946667194,-0.4386042953,1
287,1409,0.6177071333,-0.8141259551,1
287,1473,-0.008165575564,-1.004055381,1
287,1537,0.3921411633,-0.9633526802,1
287,1601,0.2737081051,-0.7467247844,1
287,1665,-0.344820857,-0.28848207,1
287,1729,-0.2046180069,-0.4322828054,1
287,1793,-0.9275375605,-0.5340685844,1
287,1857,-0.7898142934,-0.01071920991,1
287,1921,0.4433340728,0.698043108,1
287,1985,2.013044834,0.4805834293,1
351,65,-2.145945072,0.5934789777,1
351,129,-0.8612002134,0.6461001635,1
351,193,0.1573289037,0.3014819026,1
351,257,0.2771019042,-0.2953542769,1
351,321,-0.3993601501,0.2952376604,1
351,385,-1.132931828,1.155641794,1
351,449,-1.211259365,0.9037811756,1
351,513,1.078942299,2.18543911,1
351,577,1.615325212,1.578012466,1
351,641,0.6207695007,0.6647176743,1
351,705,-0.2355480194,0.397680074,1
351,769,1.238575578,0.4041672647,1
351,833,1.794492722,0.1165455878,1
351,897,2.071060658,0.2454961538,1
351,961,1.842802763,-0.1907608509,1
351,1025,1.454535127,-0.547031343,1
351,1089,0.6924279928,-1.050538301,1
351,1153,-0.02754189074,-1.491010666,1
351,1217,-0.549967587,-1.545664549,1
351,1281,-0.3135384619,-1.751606941,1
351,1345,0.0585501343,-1.724688053,1
351,1409,0.194582507,-1.070050955,1
351,1473,0.2804980278,-0.4067682028,1
351,1537,0.3345788121,-0.7540380359,1
351,1601,0.1756598949,-0.4919877052,1
351,1665,-0.2365047634,-0.1814407706,1
351,1729,-0.2906505764,-1.170080543,1
351,1793,-1.306049824,-0.7822277546,1
351,1857,0.02407768369,0.3990237713,1
351,1921,0.6143914461,0.7033837438,1
351,1985,1.682804227,0.4536915421,1
415,65,-1.541869164,-0.2060016394,1
415,129,-0.2501045167,0.1554192007,1
415,193,0.5262717605,0.0170635581,1
415,257,1.006612897,0.4995837212,1
415,321,-0.2702853084,1.435981035,1
415,385,-0.5919095278,1.026848555,1
415,449,0.8840379119,0.07025694847,1
415,513,1.13610363,0.01978886127,1
415,577,1.31063652,0.04625427723,1
415,641,1.353821039,-0.5912343264,1
415,705,1.146933913,0.0271794796,1
415,769,1.995732307,-0.2070539892,1
415,833,1.932935953,-0.2799245715,1
