PIVlab, ASCII chart output - 24-Oct-2024
FRAME: 52, filenames: A:[52]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi & B:[53]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
95,65,-2.269042015,6.143392563,1
95,129,-1.174172401,0.7649037838,1
95,193,0.1027248502,-0.7144200802,1
95,257,1.43081224,-0.4966770411,1
95,321,2.492195845,0.7373995781,1
95,385,2.285248756,1.517599583,1
95,449,1.259363651,0.536227107,1
95,513,1.843248367,-0.5404661894,1
95,577,2.154922009,0.3283079863,1
95,641,2.41804719,1.351323128,1
95,705,2.763635874,0.5816447735,1
95,769,2.49811697,-1.156982303,1
95,833,1.79665184,-2.688174725,1
95,897,0.9887676239,-3.132220984,1
95,961,0.6664649248,-3.260970592,1
95,1025,0.6817981005,-3.036635399,1
95,1089,1.427187443,-0.8423304558,1
95,1153,1.755732775,-0.7220788002,1
95,1217,2.6229496,-1.457823753,1
95,1281,-0.05358123779,-1.305024147,1
95,1345,-1.046776772,-0.801764369,1
95,1409,-0.01989006996,1.188929558,1
95,1473,2.328050613,-1.432022095,1
95,1537,3.183917522,-2.124155045,1
95,1601,1.860782385,-0.1593188047,1
95,1665,2.757184505,0.6401059628,1
95,1729,3.14520669,1.295803547,1
95,1793,3.501587152,-1.022597551,1
95,1857,4.097905159,-3.163958788,1
95,1921,2.677493572,-2.501134396,1
95,1985,1.099809408,-1.528110981,1
159,65,-2.030122757,2.812420845,1
159,129,-0.8284894228,-0.04693350196,1
159,193,-0.07272313535,-0.953389585,1
159,257,0.1502524316,-0.6723172665,1
159,321,0.5664718747,0.4605258107,1
159,385,0.1782678366,-0.05462801456,1
159,449,-0.526401937,-0.01607885957,1
159,513,0.9497382641,-0.3274257779,1
159,577,1.271425366,-0.1124851257,1
159,641,0.9127764702,0.4743917286,1
159,705,1.712754607,0.1738529801,1
159,769,2.320829391,-1.328739285,1
159,833,1.970036507,-1.790152788,1
159,897,1.285533547,-1.882518053,1
159,961,0.9369984865,-2.231812239,1
159,1025,2.023141861,-2.449030638,1
159,1089,2.565138102,-0.8719367981,1
159,1153,2.201518774,-0.8927817345,1
159,1217,1.774809361,-1.732247591,1
159,1281,0.9109678268,-1.403236628,1
159,1345,0.2348161936,-1.298768997,1
159,1409,1.825464964,-1.28887248,1
159,1473,2.785640478,-1.488630772,1
159,1537,2.126913071,-1.438588142,1
159,1601,1.148815393,-1.417286873,1
159,1665,0.8894753456,-0.02987441421,1
159,1729,3.395573854,0.9380141497,1
159,1793,3.462353945,-0.9714157581,1
159,1857,3.696532249,-2.096178532,1
159,1921,3.885153055,-1.314907074,1
159,1985,3.854450703,-0.4244318902,1
223,65,-1.258961797,0.08207690716,1
223,129,-0.4037905335,-1.161136031,1
223,193,0.1169808209,-1.399154186,1
223,257,-0.1885204017,-1.008357525,1
223,321,-2.138224363,0.0573887229,1
223,385,-2.078747988,-0.8694561124,1
223,449,-1.339621305,-0.7685645819,1
223,513,0.3134074211,-0.8563559055,1
223,577,0.4803618193,-1.06502676,1
223,641,0.6598143578,-0.4429594278,1
223,705,1.289633393,-0.02067410946,1
223,769,1.97759378,-1.410414815,1
223,833,1.763421059,-1.601357937,1
223,897,1.459950924,-1.403245211,1
223,961,1.110898495,-1.083930492,1
223,1025,0.7388356924,-1.256552458,1
223,1089,1.063849807,-0.9582026601,1
223,1153,1.130195618,-0.8888319135,1
223,1217,1.134071469,-1.550295591,1
223,1281,0.6717596054,-0.8978966475,1
223,1345,0.3787819147,-0.2462944984,1
223,1409,0.9927381277,-1.840319395,1
223,1473,2.028226376,-2.056318521,1
223,1537,2.729897738,-1.839511275,1
223,1601,2.680024862,-1.411981583,1
223,1665,2.548297644,-0.6020766497,1
223,1729,3.466945171,-0.4874847531,1
223,1793,3.842125654,-0.5199120045,1
223,1857,3.48234868,-0.3580677807,1
223,1921,3.307611465,-0.3159806728,1
223,1985,4.365986347,-0.06150766462,1
287,65,-0.7208733559,-1.019577026,1
287,129,-0.524081111,-2.346905231,1
287,193,-0.01529686153,-2.079088211,1
287,257,-1.00373137,0.1153885126,1
287,321,-1.260131598,-1.032996178,1
287,385,-1.067405224,-1.462773919,1
287,449,-1.314774036,-1.251782298,1
287,513,-0.6064243317,-0.9966778755,1
287,577,-0.1696146727,-0.4717552662,1
287,641,0.3557800055,-0.7144979239,1
287,705,1.005806208,0.2227329612,1
287,769,2.308194399,-0.9998239279,1
287,833,1.579578161,-1.39966321,1
287,897,1.317026496,-1.437379122,1
287,961,1.0034163,-0.915304184,1
287,1025,0.6292726994,-0.5315728188,1
287,1089,1.532635927,0.1229447126,1
287,1153,1.434659839,0.4828706682,1
287,1217,1.033800721,-0.1150588393,1
287,1281,1.241941333,-0.2673486471,1
287,1345,0.5915274024,-0.9709233046,1
287,1409,0.5820188522,-1.465723038,1
287,1473,1.923550844,-1.619313836,1
287,1537,3.659212351,-1.205525637,1
287,1601,2.852489948,-1.281725287,1
287,1665,2.8891325,-0.9670047164,1
287,1729,3.916014433,-0.8143436909,1
287,1793,4.089241982,-0.3224948943,1
287,1857,3.723914146,0.02842098475,1
287,1921,3.499525547,-0.01358267665,1
287,1985,4.207005501,0.01445060968,1
351,65,-0.5745293498,-0.6212294102,1
351,129,-0.2095837295,-2.266032219,1
351,193,0.1698406339,-2.336011648,1
351,257,0.08040097356,-1.494910955,1
351,321,-0.12805444,-1.638596535,1
351,385,-0.7302731276,-1.896128178,1
351,449,-0.2308631241,-1.95417738,1
351,513,0.07703028619,-2.372672796,1
351,577,0.2215597779,-1.732842445,1
351,641,-1.028953552,-0.3593900204,1
351,705,-2.351714134,-0.6936058998,1
351,769,1.6702075,-1.107150674,1
351,833,0.9299684167,-1.315655589,1
351,897,0.4259727597,-1.328535199,1
351,961,0.4541561604,-0.8236061335,1
351,1025,0.7990148067,-0.6655869484,1
351,1089,1.436957836,0.1611073613,1
351,1153,3.404887915,0.1242730618,1
351,1217,1.827424526,-0.03841097653,1
351,1281,1.853276491,0.03949701786,1
351,1345,1.8236202,-0.5760742426,1
351,1409,2.07704401,-1.063654065,1
351,1473,2.500747919,-0.4031474888,1
351,1537,3.182294369,-0.8161000013,1
351,1601,2.950062513,-1.366447091,1
351,1665,3.116273403,-0.9734910727,1
351,1729,4.732253075,-0.8978119493,1
351,1793,3.312937737,-0.6721076369,1
351,1857,3.184951782,-0.3175174594,1
351,1921,3.709686756,-0.03763777018,1
351,1985,3.670210123,-0.2652367353,1
415,65,-0.4749543071,1.035562754,1
415,129,-0.2307958901,-1.851303816,1
415,193,0.258353889,-2.286013365,1
415,257,0.4759737253,-2.17787075,1
415,321,0.399988234,-2.047234058,1
415,385,0.2504940629,-2.087838888,1
415,449,0.512136519,-2.539382219,1
415,513,0.4028333127,-4.331362247,1
415,577,0.3999801278,-2.627434731,1
415,641,-1.715064645,-0.2263382673,1
415,705,-3.58594656,0.2890467644,1
415,769,-0.2119773626,-1.443208933,1
415,833,0.2170820236,-1.803920269,1
415,897,0.6480860114,-1.203440905,1
415,961,0.8332479,-0.6803286076,1
415,1025,0.8308497667,-0.07277193666,1
415,1089,1.225674868,0.2643607855,1
415,1153,2.029761791,0.3040369153,1
415,1217,1.867104292,-0.3524452746,1
415,1281,1.936800957,0.1428523064,1
415,1345,2.869666815,0.0658826232,1
415,1409,0.3308019638,-0.3954716325,1
415,1473,1.277454615,1.382213593,1
415,1537,3.459960938,0.466823101,1
415,1601,3.47439456,-0.6061433554,1
415,1665,2.923679829,-0.9750447273,1
415,1729,4.236766815,-0.4897605777,1
415,1793,3.000810623,-0.3310842812,1
415,1857,3.121723652,-0.05060255527,1
415,1921,3.489086151,-0.1351742744,1
415,1985,3.738685608,-0.8980362415,1
