PIVlab, ASCII chart output - 24-Oct-2024
FRAME: 62, filenames: A:[62]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi & B:[63]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
95,65,0.1978588104,0.5204094648,1
95,129,0.2790124714,-1.672869563,1
95,193,-0.256906569,-2.023204565,1
95,257,1.487590671,-1.25138855,1
95,321,4.098799706,-0.8081908226,1
95,385,6.010223389,-1.762421846,1
95,449,6.596861839,-1.042128086,1
95,513,5.900564671,0.106910944,1
95,577,4.359606743,-0.9587074518,1
95,641,1.14443779,-0.8830869198,1
95,705,0.7785298824,0.1269072294,1
95,769,1.674860716,0.4269265532,1
95,833,1.794388056,-0.9908510447,1
95,897,1.505035996,-1.082900763,1
95,961,0.6139340401,-0.4602858424,1
95,1025,-0.2993514836,-0.530395627,1
95,1089,-1.139365554,-2.623810768,1
95,1153,-1.883706689,-2.82524538,1
95,1217,-2.092698574,-1.840439796,1
95,1281,-1.086024284,-0.4861822128,1
95,1345,0.292565912,1.502403855,1
95,1409,1.129225492,2.811650038,1
95,1473,0.9241191149,1.467218399,1
95,1537,0.4146121144,-0.03426742554,1
95,1601,0.0326936245,0.06247663498,1
95,1665,1.950576305,0.09393370152,1
95,1729,0.9727497697,-0.2382872105,1
95,1793,0.4995156527,-0.7088443041,1
95,1857,0.9616661072,-0.3427039385,1
95,1921,1.01677084,-0.7376104593,1
95,1985,2.000742912,-1.958616138,1
159,65,0.7108187675,-0.9953280687,1
159,129,0.6808043122,-1.643973589,1
159,193,0.3007511795,-1.793393612,1
159,257,1.060759306,-1.673520327,1
159,321,2.024665833,-1.698742747,1
159,385,2.084372997,-2.625525236,1
159,449,1.984259129,-2.010322571,1
159,513,2.755174398,-0.8964494467,1
159,577,2.572780609,-0.5705441833,1
159,641,1.970366478,-0.6540706754,1
159,705,1.856626272,-0.09834510088,1
159,769,2.777146578,-0.7424474359,1
159,833,1.524650812,-1.693452001,1
159,897,0.7941259146,-1.985932946,1
159,961,0.7183369994,-0.6676122546,1
159,1025,-0.2118454576,-0.7220262885,1
159,1089,-0.8010964394,-2.378848314,1
159,1153,-1.417792678,-1.903488994,1
159,1217,-1.025117993,-1.936728477,1
159,1281,-0.3948341012,-1.248507261,1
159,1345,-0.1775379032,-0.3425242305,1
159,1409,0.6380894184,-1.389080763,1
159,1473,0.4023089409,-1.901489854,1
159,1537,-1.058011293,-1.497948885,1
159,1601,-1.020247936,-1.417285919,1
159,1665,1.478732586,-0.1444542408,1
159,1729,2.214316368,-1.11726737,1
159,1793,1.199992418,-0.8811913729,1
159,1857,0.5965483785,-0.2660124898,1
159,1921,0.581107378,-0.2516106367,1
159,1985,0.3507657647,-0.111856699,1
223,65,-0.1147314906,-2.041703701,1
