PIVlab, ASCII chart output - 24-Oct-2024
FRAME: 42, filenames: A:[42]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi & B:[43]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
95,65,4.284685135,0.9510756731,1
95,129,-0.95046103,-1.252978563,1
95,193,-1.349542975,-2.447606564,1
95,257,0.6684200764,-2.405718327,1
95,321,2.413072824,-2.020596743,1
95,385,3.165102482,-1.260006905,1
95,449,1.713054657,-2.003312826,1
95,513,0.7675833106,-2.722839355,1
95,577,1.168183446,-1.808165312,1
95,641,2.085231543,-1.101899385,1
95,705,0.856533289,0.7004657984,1
95,769,0.6742255688,1.551902771,1
95,833,-0.4660604894,2.048534632,1
95,897,-1.591378331,0.08454537392,1
95,961,-0.3247367144,-0.9238068461,1
95,1025,-0.2344657183,-2.937963009,1
95,1089,1.119111896,-1.006422639,1
95,1153,1.170348883,1.513008595,1
95,1217,0.8049199581,1.623181105,1
95,1281,0.813747704,0.2502166033,1
95,1345,0.5140196085,-1.928933859,1
95,1409,1.061841488,-2.663784027,1
95,1473,1.369170427,-2.888447762,1
95,1537,0.7194395065,-3.316505909,1
95,1601,2.195012808,-2.378055096,1
95,1665,1.22478056,-2.029262304,1
95,1729,0.4779508114,-2.013967276,1
95,1793,0.5431652069,-0.7661662102,1
95,1857,0.1512732506,-1.364972591,1
95,1921,-0.2318593264,-3.265799284,1
95,1985,-0.6692590714,-3.976417542,1
159,65,1.070818424,-0.2298031449,1
159,129,0.0300090909,-1.002034426,1
159,193,-0.1577928066,-1.221437335,1
159,257,0.2101741284,-1.659474611,1
159,321,0.883706212,-1.596749067,1
159,385,-0.06179368496,-0.2801873684,1
159,449,-0.2109819651,-0.7330493927,1
159,513,0.2512811422,-0.9002914429,1
159,577,0.1975312531,-0.5339990854,1
159,641,0.1039715409,-0.4037674367,1
159,705,-1.021730661,-0.02304267883,1
159,769,0.2925288677,0.5429657102,1
159,833,-0.0649536103,0.4568836093,1
159,897,-0.44383955,-0.3655594289,1
159,961,0.370690465,-1.089723349,1
159,1025,-1.030940771,-1.135906339,1
159,1089,0.5634972453,-1.167015791,1
159,1153,1.00225246,-0.5214489102,1
159,1217,1.135280252,-0.3206248283,1
159,1281,1.316386938,-1.143315554,1
159,1345,1.18962574,-2.343541861,1
159,1409,1.740336776,-2.019132137,1
159,1473,1.753053784,-2.491701603,1
159,1537,1.0679847,-3.087700129,1
159,1601,1.420071363,-1.621593475,1
159,1665,1.212534308,-2.387084961,1
159,1729,0.7792322636,-4.689026833,1
159,1793,0.8747986555,-3.032547235,1
159,1857,0.9187409878,-3.123054266,1
159,1921,0.7267541885,-4.798051834,1
159,1985,0.07930767536,-5.994882107,1
223,65,-1.536987305,-1.342028141,1
223,129,0.1518685818,-1.355288506,1
223,193,0.06428928673,-0.721719563,1
223,257,-0.4376312792,-0.9749171734,1
223,321,-1.907383919,-2.626191854,1
223,385,-2.313818455,-1.071001768,1
223,449,-1.85855186,-0.5706186891,1
223,513,-0.1320902854,-0.3230580091,1
223,577,-0.2155628204,0.2733474076,1
223,641,-0.9191192985,-0.1451997757,1
223,705,-0.5394148827,0.03072460741,1
