PIVlab, ASCII chart output - 24-Oct-2024
FRAME: 15, filenames: A:[15]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi & B:[16]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
95,65,-4.199169159,-0.1695145071,1
95,129,-5.391507149,1.016586065,1
95,193,-5.651062012,2.170524836,1
95,257,-4.965657234,2.414587259,1
95,321,-3.640233517,2.96056366,1
95,385,-2.548531532,2.691606998,1
95,449,-2.337894201,1.289175987,1
95,513,-0.8306043148,3.603168011,1
95,577,-0.8421316147,5.116364002,1
95,641,-2.119229555,5.682851315,1
95,705,-0.7455573082,5.021957874,1
95,769,1.578236818,4.514951229,1
95,833,0.3657095432,3.206744194,1
95,897,-0.9494184256,2.978243351,1
95,961,-0.4690477252,4.123827934,1
95,1025,0.7838262916,5.812934399,1
95,1089,1.567180157,2.962118626,1
95,1153,-0.04265880585,3.48579812,1
95,1217,-0.4339148998,3.26110673,1
95,1281,0.7751595378,2.397225142,1
95,1345,1.093720436,2.584944487,1
95,1409,0.9652050734,2.363105059,1
95,1473,0.9161521196,1.802699685,1
95,1537,0.5922339559,1.212185621,1
95,1601,0.6558756828,0.7974883318,1
95,1665,0.9662163258,-0.31242764,1
95,1729,-0.3811224699,0.01700145006,1
95,1793,0.151432991,-0.005750089884,1
95,1857,1.09597683,-0.1568214148,1
95,1921,0.6936635971,-0.3501936793,1
95,1985,0.761067152,-0.3050758243,1
159,65,-5.716375351,-0.6105206013,1
159,129,-6.246607304,-0.03757178783,1
159,193,-6.247303009,0.46347785,1
159,257,-5.61638546,0.03410673141,1
159,321,-4.798132896,1.708717108,1
159,385,-4.42461586,1.78975141,1
159,449,-5.344986916,1.259368658,1
159,513,-3.873159885,3.676178694,1
159,577,-2.515056849,4.368570805,1
159,641,-2.659571409,4.419743538,1
159,705,-4.35870266,4.032998562,1
159,769,-3.736676216,3.547424316,1
159,833,-2.02961731,3.738371134,1
159,897,-1.095192909,4.047226906,1
159,961,-0.7285362482,5.897716522,1
159,1025,-0.3665948212,3.494359493,1
159,1089,1.088977695,2.95618248,1
159,1153,1.26148057,4.364852905,1
159,1217,0.7577469349,4.388801098,1
159,1281,0.4672510624,2.779383421,1
159,1345,0.4131397009,2.157912016,1
159,1409,0.7294364572,1.588737011,1
159,1473,0.6983154416,1.078770161,1
159,1537,0.4263724089,0.5769269466,1
159,1601,0.1650506258,0.08242037892,1
159,1665,-0.08647283912,-0.3650431037,1
159,1729,0.1370928884,-0.03904846311,1
159,1793,0.05708730221,-0.413559705,1
159,1857,0.01441287994,-0.3062947392,1
159,1921,0.382252574,-0.2689576745,1
159,1985,1.067617297,-0.4499319494,1
223,65,-6.240952492,-1.292741179,1
223,129,-7.29820776,-0.8282837868,1
223,193,-6.953638077,-0.6475979686,1
223,257,-6.414103031,-0.9856989384,1
223,321,-5.602313995,-0.872001946,1
223,385,-11.20839787,-1.946570158,1
223,449,-8.402806282,0.9567575455,1
223,513,-3.994826555,2.620103121,1
223,577,-3.138416529,3.112922668,1
223,641,NaN,NaN,2
223,705,-10.03152657,3.351927996,1
223,769,-3.566958904,3.083333254,1
223,833,-2.259460449,3.859618425,1
223,897,-0.9187307954,4.705616474,1
223,961,0.6053732634,4.715023994,1
223,1025,0.1374591589,4.687766075,1
223,1089,-1.861963987,4.00782299,1
223,1153,0.4572850466,4.364967346,1
223,1217,2.025978804,4.099507809,1
223,1281,0.7870323658,3.195665836,1
223,1345,0.2294323444,2.526742935,1
223,1409,0.5810900331,0.2944091558,1
223,1473,0.4308626056,-0.4257011712,1
223,1537,-0.07737857103,0.2328368127,1
223,1601,0.5697544813,-0.5631555319,1
223,1665,0.3161848485,-0.6025524735,1
223,1729,-0.3986364603,-0.1177557111,1
223,1793,-0.594597578,-0.4726538062,1
223,1857,-0.3709692359,-0.5723613501,1
223,1921,-0.04000461102,-0.4454438388,1
223,1985,0.4696645141,-0.0948933363,1
287,65,-5.909445763,-0.06446176767,1
287,129,-6.885518074,-1.351492167,1
287,193,-6.983831406,-1.401379466,1
287,257,-6.692786217,-1.362550735,1
287,321,-7.372224808,-1.482898355,1
287,385,-13.16304779,-1.700220823,1
287,449,-12.91236687,0.2111661434,1
287,513,-4.323212147,2.374745369,1
287,577,-3.38016367,2.894054413,1
287,641,-14.85505772,3.382425308,1
287,705,-3.616179943,2.818990469,1
287,769,-3.124123335,2.932592869,1
287,833,-1.724658728,3.787638187,1
287,897,-0.5854994059,4.790074348,1
287,961,0.348156333,4.249378681,1
287,1025,0.6846713424,4.586935997,1
287,1089,-0.05137693882,3.663985968,1
287,1153,-0.4911817908,3.131687403,1
287,1217,0.5822038651,2.910307407,1
287,1281,0.4589278698,3.202892303,1
287,1345,0.5751848221,3.456765652,1
287,1409,0.7049188018,0.5182474256,1
287,1473,0.5625410676,-0.9136789441,1
287,1537,0.7463840842,0.2249183953,1
287,1601,0.8221526146,-0.5426633358,1
287,1665,0.3633568883,-0.9710134268,1
287,1729,-0.3234834075,-0.5801261663,1
287,1793,0.09727346897,-0.2570487857,1
287,1857,-0.1437218189,-1.488290071,1
287,1921,-0.1287770867,-2.37173605,1
287,1985,0.7230773568,0.1044987738,1
351,65,-5.473946095,-0.193783164,1
351,129,-6.530235291,-1.434705257,1
351,193,-6.732615471,-2.146223545,1
351,257,-6.280695438,-2.241537809,1
351,321,-7.12759161,-1.125447989,1
351,385,-11.44441605,-1.547709703,1
351,449,-4.945946217,0.3971947432,1
351,513,-4.361436367,2.369098902,1
351,577,-3.700449228,2.344735861,1
351,641,-10.72246361,3.314763069,1
351,705,-5.983569145,2.689392328,1
351,769,-2.542297363,2.695057869,1
351,833,-2.116127729,3.422381878,1
351,897,-0.9050776958,4.471580505,1
351,961,1.05174613,4.301386833,1
351,1025,1.477987289,3.695495129,1
351,1089,1.615129828,3.227493763,1
351,1153,0.958604455,2.984036207,1
351,1217,-2.428664207,2.703934193,1
351,1281,0.2783461809,3.252344608,1
351,1345,0.7801790237,4.188276291,1
351,1409,1.916191578,4.233573914,1
351,1473,1.081496477,1.972777605,1
351,1537,1.255423188,0.9695275426,1
351,1601,1.270207882,0.003816694021,1
351,1665,-0.2496705055,-0.8126552701,1
351,1729,-0.9471693635,-1.063433647,1
351,1793,-0.3306355178,-0.8094729185,1
351,1857,-2.030380011,-0.8802954555,1
351,1921,-0.6409628987,-1.628964186,1
351,1985,1.242690206,-0.6632493734,1
