PIVlab, ASCII chart output - 24-Oct-2024
FRAME: 64, filenames: A:[64]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi & B:[65]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
95,65,1.053628445,-0.5556834936,1
95,129,-0.7230266333,-0.3348785639,1
95,193,0.1280088425,-0.1359738111,1
95,257,2.557359219,0.836948514,1
95,321,5.241511822,0.9845646024,1
95,385,5.890748978,-0.2018778324,1
95,449,4.728982449,-0.6384181976,1
95,513,3.37274456,0.1911998093,1
95,577,3.148246288,-0.1410680413,1
95,641,2.292713881,-0.4675586224,1
95,705,1.112548351,-0.7298699021,1
95,769,1.777674675,-0.901910305,1
95,833,1.859430671,-1.692200541,1
95,897,1.49030602,-1.548462629,1
95,961,0.8756578565,-0.9853288531,1
95,1025,-0.01257321239,-2.580737591,1
95,1089,-1.16819334,-1.081758976,1
95,1153,-2.190023899,-1.085306287,1
95,1217,-1.983637333,-1.565300226,1
95,1281,-0.959846735,-1.995362043,1
95,1345,0.3825886846,-1.869019508,1
95,1409,0.7661551237,-1.160739183,1
95,1473,-0.7382842302,-1.756416082,1
95,1537,-1.267282009,-1.79252255,1
95,1601,-0.799439311,0.2873446345,1
95,1665,-0.3534803987,0.06609010696,1
95,1729,-0.396628201,0.8723751307,1
95,1793,-0.9931211472,0.2048478276,1
95,1857,0.198382616,-0.5730863214,1
95,1921,-0.4331693649,0.1488596797,1
95,1985,-0.7332968712,0.3790407181,1
159,65,0.3407241106,1.179509997,1
159,129,-0.625177145,-0.1243780553,1
159,193,-0.7891062498,-0.4152766466,1
159,257,1.034338474,0.3118843436,1
159,321,2.537387371,0.9188416004,1
159,385,1.024044514,0.2609162331,1
159,449,0.2957735062,0.2906897664,1
159,513,1.631249189,-0.1422227621,1
159,577,1.479516983,-0.4181847274,1
159,641,1.487375736,-0.4674997926,1
159,705,2.210736275,-0.9811830521,1
159,769,2.358196497,-1.065333486,1
159,833,1.151735783,-0.56213063,1
159,897,0.609310627,-0.4667607546,1
159,961,0.4552901685,-1.033064604,1
159,1025,0.4239194691,-1.07196188,1
159,1089,-0.5812442899,-0.9233868122,1
159,1153,-1.071754932,-2.339655876,1
159,1217,-0.8418723345,-2.458652973,1
159,1281,-0.3871387243,-1.411498547,1
159,1345,0.2594020665,-0.9415940046,1
159,1409,1.077982187,0.197624445,1
159,1473,1.208830595,0.006606221199,1
159,1537,-0.1154636145,0.2765999436,1
159,1601,-0.1892047226,0.8978081942,1
159,1665,-0.08827598393,0.05873203278,1
159,1729,0.01833467185,-0.05013412237,1
159,1793,-0.2389095128,0.04785491526,1
159,1857,-0.2473742664,1.502381086,1
159,1921,1.317427635,1.155135512,1
159,1985,-3.370186567,0.88489604,1
223,65,-0.6602473855,1.705880165,1
223,129,-0.4572758079,0.2803952694,1
223,193,-0.4192767441,-0.4138062596,1
223,257,-0.06955772638,-0.06203511357,1
223,321,0.2491919994,1.47946167,1
223,385,0.6757513285,0.3252620101,1
223,449,0.7533604503,2.070438385,1
223,513,0.7534241676,-0.2427047193,1
223,577,0.7429268956,-0.9427441955,1
223,641,0.8249436617,-0.5725946426,1
223,705,1.864181042,-1.034947038,1
223,769,1.829987526,-1.19195497,1
223,833,0.8210161328,0.2407268882,1
223,897,0.5410893559,0.3569788039,1
223,961,0.5987380743,-1.003159285,1
223,1025,0.6753151417,-1.423183918,1
223,1089,-1.396905661,-1.262851477,1
223,1153,-1.092131495,-3.135189533,1
223,1217,-0.7507910132,-2.845873117,1
223,1281,0.1000682265,-0.8055790663,1
223,1345,0.4976876378,-0.3439701796,1
223,1409,1.003116846,0.04314282537,1
223,1473,1.447529316,0.2873474061,1
223,1537,1.30700326,0.3314076662,1
223,1601,0.8456192017,0.4690175653,1
223,1665,0.2479289472,-0.6437300444,1
223,1729,0.1961767077,-0.1445572078,1
223,1793,0.5980782509,-0.09016922116,1
223,1857,0.8178582191,0.01059575379,1
223,1921,-0.554256916,0.2794229984,1
223,1985,-2.888012886,0.7997668386,1
287,65,-0.5348545313,1.042244673,1
287,129,-0.01059269905,-0.1036319882,1
287,193,0.1572713107,-0.3181210458,1
287,257,0.4921001792,0.9618728161,1
287,321,-0.2118920088,1.367636442,1
287,385,-0.1388320923,-0.7412338257,1
287,449,1.021954417,-0.08663314581,1
287,513,0.8353998661,-0.7447820902,1
287,577,0.5424250364,-1.145812273,1
287,641,0.1275013685,-0.7406929135,1
287,705,0.03167319298,-0.3859180212,1
287,769,-0.2925185561,-0.1175272465,1
287,833,0.4094171524,-0.5008837581,1
287,897,0.3014611602,-0.7025893927,1
287,961,-0.04111266136,-0.7532531023,1
287,1025,0.1043342054,-1.052654862,1
287,1089,-0.406145215,-1.211559296,1
287,1153,-1.944206238,-1.288467765,1
287,1217,-1.590447426,-1.068515658,1
287,1281,0.3028275967,-0.3468594551,1
287,1345,0.6112751365,-0.761941433,1
287,1409,1.117933989,-0.3356633782,1
287,1473,1.85273993,0.03032776713,1
287,1537,1.589897275,0.5125598907,1
287,1601,0.7425583601,1.402881026,1
287,1665,0.4390001893,-0.24716492,1
287,1729,0.3112980127,-0.08214600384,1
287,1793,0.9908285141,0.163876906,1
287,1857,2.180970192,0.1946251541,1
287,1921,2.685168028,0.3820024729,1
287,1985,1.956953764,0.5766723156,1
351,65,-0.4502239227,0.209335804,1
351,129,0.118296504,-1.035435081,1
351,193,0.09886778146,-0.2952786386,1
351,257,0.1906868815,0.1351735294,1
351,321,-0.2251263261,-1.113768458,1
351,385,-0.2508810163,-0.5175833702,1
351,449,0.9344940186,-1.421920061,1
351,513,0.2668783069,-1.491464138,1
351,577,-0.05125039816,-1.327373981,1
351,641,-0.4324033856,-0.7129771709,1
351,705,-0.5725677609,-0.1750696898,1
351,769,0.1124648154,1.108405948,1
351,833,0.4863290787,-0.5747522116,1
351,897,0.6443428993,-0.4633459449,1
351,961,0.2919793129,-0.5351749659,1
351,1025,0.3325166702,-0.5675837994,1
351,1089,0.6590523124,-0.793597877,1
351,1153,0.2071669102,-0.9532315731,1
351,1217,-0.5436227322,-0.4402039051,1
351,1281,0.07845962793,-1.515036106,1
351,1345,0.4516637325,-1.814650536,1
351,1409,0.8197774887,-0.7504172325,1
351,1473,0.8680098057,0.1082296669,1
351,1537,0.7325432301,0.5073316097,1
351,1601,0.5229858756,1.380344152,1
351,1665,0.6572542787,0.3514117002,1
351,1729,0.6271186471,0.02270194888,1
351,1793,0.9697462916,3.136509657,1
351,1857,1.565664053,0.4974497259,1
351,1921,2.029736042,0.495426178,1
351,1985,2.078418732,1.35734868,1
415,65,-0.1517366171,-0.117649436,1
415,129,-0.07013786584,-0.2783380747,1
415,193,0.05755589902,-0.03817740083,1
415,257,0.7471723557,-0.437105298,1
415,321,-0.4488167465,-0.7278203964,1
415,385,-2.677284479,0.2914842367,1
415,449,1.041859269,-0.3628448844,1
415,513,0.6807866096,0.009757995605,1
415,577,0.2632675767,-0.7469556332,1
415,641,1.024693727,-0.7436381578,1
415,705,0.376052022,-1.193789005,1
415,769,0.4809256196,-0.1277629733,1
415,833,0.4068248272,-0.7298496366,1
415,897,-0.1724727154,-0.6171644926,1
415,961,0.1117167324,-0.5159831643,1
415,1025,1.104426622,0.6146627069,1
415,1089,1.260786295,-0.218930006,1
415,1153,-0.08171319962,-0.6106604934,1
415,1217,-1.084788203,-1.731562138,1
415,1281,-0.2774983048,-2.422300577,1
415,1345,0.2401493192,-2.061189651,1
415,1409,0.1801240444,-0.9980854988,1
415,1473,0.151615262,-0.5436046124,1
415,1537,0.1875278354,0.1771920025,1
415,1601,0.3141326606,0.6421822309,1
415,1665,0.3463240266,0.6784613729,1
415,1729,0.1618190706,1.697274446,1
415,1793,-0.3998593092,4.000932693,1
415,1857,0.3190489411,0.7471435666,1
415,1921,0.6677936316,0.456994772,1
415,1985,1.970272541,1.451546669,1
479,65,0.3682166338,0.1704051644,1
479,129,-0.1248453632,0.2292549163,1
479,193,0.3508498967,-0.3327988982,1
479,257,1.37950635,-1.087676048,1
479,321,0.618760705,-1.241765022,1
479,385,0.6318590641,-0.7184410095,1
479,449,1.090687394,-0.6936246157,1
479,513,1.0086447,-0.675162077,1
479,577,0.4791325629,-0.6046295762,1
479,641,0.6503905058,-0.738011241,1
479,705,0.3135833442,-0.9679489732,1
479,769,0.4396184683,-0.4680745006,1
479,833,0.4220065475,-0.871153295,1
479,897,-1.189143062,-1.504006863,1
479,961,-1.040053129,-1.418458819,1
479,1025,1.264143229,-0.1732251644,1
479,1089,0.6243476868,-0.4513916969,1
479,1153,0.3701810539,-0.8641011119,1
479,1217,-0.04049693048,-1.527920127,1
479,1281,-0.5251550674,-1.330163836,1
479,1345,0.1635824442,-1.145807505,1
479,1409,-0.74629426,-0.6830613613,1
479,1473,-1.137648582,-0.7633029222,1
479,1537,-0.7268869281,-0.4660022557,1
479,1601,-0.1788418889,0.5126918554,1
479,1665,-0.1511475295,0.7325909734,1
479,1729,0.3181883693,1.411895752,1
479,1793,0.1509352922,0.6522556543,1
479,1857,0.1906080544,0.389778316,1
479,1921,0.5139290094,0.5211656094,1
479,1985,2.49248147,2.008892298,1
543,65,0.7716873288,0.3030923009,1
543,129,0.2981479764,-0.4751769304,1
543,193,0.5045925379,-0.5071599483,1
543,257,0.7176395655,-1.470827103,1
543,321,0.9003666639,-1.951078653,1
543,385,1.074117422,-1.390464544,1
543,449,0.7764297724,-1.438478947,1
543,513,0.403560102,-2.572105885,1
543,577,0.2343846858,-0.9328008294,1
543,641,0.8368602991,-0.6195721626,1
543,705,0.3111015558,-0.8082820773,1
543,769,0.07164314389,-0.971028626,1
543,833,0.09848359227,-0.8039778471,1
543,897,-0.05490512773,-2.332383156,1
543,961,0.1169488654,-4.11222744,1
543,1025,0.4447955787,-3.343225718,1
543,1089,0.8662893772,-1.532261968,1
543,1153,0.4544137418,-1.188215375,1
543,1217,0.04847837985,-1.196837902,1
543,1281,-0.3736125827,-0.8593673706,1
543,1345,-1.205503464,-0.4609503746,1
543,1409,-1.59493804,-0.3387740254,1
543,1473,-0.9339993,-0.5738409162,1
543,1537,-0.5783767104,-0.6114516258,1
543,1601,-0.4041253924,0.2784934342,1
543,1665,-0.4993769228,0.5507367253,1
543,1729,0.2066478133,0.5746335983,1
543,1793,0.4679881334,0.5002658367,1
543,1857,0.6913955212,0.407040298,1
543,1921,0.9995796084,0.4102148414,1
543,1985,1.112226725,1.130273104,1
607,65,0.6598473787,0.3735603094,1
607,129,0.2458347231,-0.4691204429,1
607,193,-0.1030578464,-1.150564194,1
607,257,0.291267246,-1.541396141,1
607,321,0.725140214,-1.866123319,1
607,385,0.9068633318,-1.984163523,1
607,449,2.620241165,-3.486587524,1
607,513,-0.2240149379,-1.427548289,1
607,577,-0.1038813144,-0.9925067425,1
607,641,1.232518911,-0.5783709884,1
607,705,0.2436862588,-0.746183455,1
607,769,-0.4138293564,-0.7737609744,1
607,833,-1.001064658,0.3492878675,1
607,897,-1.264820099,-1.578466773,1
607,961,0.01897610724,-3.962001085,1
607,1025,0.3558996618,-3.114068508,1
607,1089,0.6119208336,-1.437949181,1
607,1153,0.5792174339,-1.009398222,1
607,1217,0.1535351872,-0.9996262789,1
607,1281,-0.02668052167,-0.4535338879,1
607,1345,-0.5213380456,0.7632380724,1
607,1409,-0.7995378971,0.7776880264,1
607,1473,-0.4265607595,0.1946178973,1
607,1537,-0.1279309988,-0.08628053218,1
607,1601,-0.6668434739,-0.03192730993,1
607,1665,-0.7566101551,0.1044501588,1
607,1729,0.2399298549,0.2218640745,1
607,1793,0.5514632463,0.3507828712,1
607,1857,0.7887575626,0.315166831,1
607,1921,1.013088703,0.1913031042,1
607,1985,0.8422815204,0.437803179,1
671,65,0.9072797894,0.1393764019,1
671,129,0.350325346,-0.2745025158,1
671,193,0.0725813508,-0.9159501791,1
671,257,0.2709269822,-1.385921955,1
671,321,0.5334690809,-1.758754492,1
671,385,0.452930212,-2.104496479,1
671,449,0.3840578794,-2.101203442,1
671,513,-0.003965973854,-2.365638733,1
671,577,-0.3234668374,-1.26658535,1
671,641,-0.410993129,-0.9524005651,1
671,705,-0.319650352,-0.1037065983,1
671,769,-0.1998411417,-0.3776391745,1
671,833,-0.3630801737,-0.7333347797,1
671,897,-0.1879852265,-0.8298755884,1
671,961,0.1933830827,-2.018859386,1
671,1025,1.037354708,-1.656806707,1
671,1089,0.6014683843,-1.106832027,1
671,1153,0.5184518695,-0.7833471298,1
671,1217,0.3327523768,-0.8653009534,1
671,1281,0.3465758562,-0.4445029497,1
671,1345,0.4352341592,0.4967088103,1
671,1409,0.1448190212,0.9059300423,1
671,1473,-0.06713187695,0.4799094796,1
671,1537,-0.1397203207,0.08304236084,1
671,1601,-0.2629005313,-0.2379248738,1
671,1665,0.146311,-0.4633452594,1
671,1729,0.3358744681,-0.2396585643,1
671,1793,0.402259469,-0.07870852947,1
671,1857,0.5127226114,0.02800992131,1
671,1921,-0.3370263278,0.06614437699,1
671,1985,2.67757988,-0.2870605588,1
735,65,0.8192665577,-0.4098235965,1
735,129,0.3592626154,-0.24038513,1
735,193,0.3516884446,-0.5592236519,1
735,257,0.50914675,-1.100187421,1
735,321,0.6278050542,-1.467333436,1
735,385,0.4898384809,-1.927995324,1
735,449,0.07202737033,-2.077005386,1
735,513,-0.3072713912,-4.11656189,1
735,577,-0.6653143167,-1.795635462,1
735,641,-0.9062913656,-1.729772091,1
735,705,-0.6170384884,-0.7746580839,1
735,769,-0.08846253157,-0.5391961336,1
735,833,-0.1768684983,-0.7992488742,1
735,897,-0.1012531742,-0.8328663111,1
735,961,0.1820574701,-0.7508575916,1
735,1025,0.4217452407,-0.7448425293,1
735,1089,0.4765825868,-0.03715962172,1
735,1153,0.3151241839,-0.7465651035,1
735,1217,0.1106176972,-0.6078634262,1
735,1281,0.357399106,-0.214792788,1
735,1345,0.7487643361,0.2709771097,1
735,1409,0.6444648504,0.4004052877,1
735,1473,0.08280207217,-0.001993745565,1
735,1537,-0.01996140927,-0.03872919083,1
735,1601,1.019438624,-0.1714938581,1
735,1665,0.985964179,-0.4146756232,1
735,1729,0.2288291901,-0.3822227418,1
735,1793,0.2312332243,-0.7483139038,1
735,1857,0.3932187557,-0.4270980358,1
735,1921,0.4382840991,-0.19384633,1
735,1985,1.606773138,-0.321380794,1
799,65,0.6387709975,-1.080595016,1
799,129,0.3140872121,-0.2266137898,1
799,193,0.6388121247,-0.12447384,1
799,257,1.455105782,-0.647939086,1
799,321,1.015574455,-1.297734261,1
799,385,0.9023757577,-1.916479826,1
799,449,0.4828831553,-1.983350635,1
799,513,-0.29654333,-2.025065422,1
799,577,-2.232933283,-2.54547143,1
799,641,-0.5767019987,-6.640220165,1
799,705,-0.2030914873,-0.8707392216,1
799,769,-0.1724854559,-0.5796474814,1
799,833,-0.3001717925,-0.8972486258,1
799,897,-0.1110441461,-0.843599081,1
799,961,0.05204856396,-0.5691049099,1
799,1025,0.4563733041,-0.1891429424,1
799,1089,1.584594131,0.3323463798,1
799,1153,0.5462967157,-0.8847064376,1
799,1217,0.2286010981,-0.642993927,1
799,1281,0.3909356892,0.05528977513,1
799,1345,0.5798010826,0.2100586295,1
799,1409,0.5663647056,0.01516965032,1
799,1473,1.027017355,-0.8038616776,1
799,1537,1.159310102,-0.3674459457,1
799,1601,1.061136961,0.3513474464,1
799,1665,-0.2302678227,-0.7050569654,1
799,1729,0.0717086494,-0.4815639257,1
799,1793,0.3110127449,-0.6060422063,1
799,1857,0.36332497,-0.5261262655,1
799,1921,0.2524351478,-0.08415737748,1
799,1985,-0.3549681902,0.06381760538,1
863,65,0.9100861549,-0.2608212829,1
863,129,0.5998622179,1.402353406,1
863,193,1.207252979,0.481736064,1
863,257,1.208050132,-1.038988113,1
863,321,1.62968111,-2.316438675,1
863,385,1.083168387,-2.33716011,1
863,449,0.5608327389,-1.861174822,1
863,513,0.06198342144,-1.408987284,1
863,577,-0.5131182671,-1.47842741,1
863,641,-0.3148676753,-1.164623857,1
863,705,0.0158174783,0.5495289564,1
863,769,-0.01513276994,-0.737798214,1
863,833,-0.1199146435,-1.158192635,1
863,897,-0.06812527776,-0.9169638753,1
863,961,-0.120431602,-0.5191405416,1
863,1025,1.03229785,-0.2372105718,1
863,1089,0.782050252,-0.3644301891,1
863,1153,0.4109614789,-1.197757959,1
863,1217,0.60221982,-1.415630102,1
863,1281,0.8894114494,-0.6172580719,1
863,1345,0.4193050861,-0.2889561653,1
863,1409,0.3084697723,-0.7387068272,1
863,1473,0.2320907414,-1.536357284,1
863,1537,-0.04332205653,-0.7285907269,1
863,1601,-1.029301882,-1.028779745,1
863,1665,-2.000544071,-0.892028451,1
863,1729,0.3768821359,-0.8122801781,1
863,1793,0.4045777321,-0.5682582855,1
863,1857,0.1531641483,-0.4788426161,1
863,1921,0.4404056966,-0.356443584,1
863,1985,-0.5290695429,-0.2556969523,1
927,65,1.480882406,0.3201110959,1
927,129,1.078361034,-0.1507194042,1
927,193,0.9487975836,-1.024749517,1
927,257,1.44032824,-1.631186128,1
927,321,1.360775113,-2.063007355,1
927,385,0.7011120319,-2.065115452,1
927,449,0.4563966095,-1.695181847,1
927,513,0.1906893402,-1.378324151,1
927,577,-0.01341946423,-1.219023585,1
927,641,0.06240170449,-1.310737848,1
927,705,0.09316156805,-1.375319839,1
927,769,0.2672254443,-1.380754948,1
927,833,0.2039616704,-1.092454553,1
927,897,0.05193567276,-0.9325369,1
927,961,-1.322419047,-0.7069739103,1
927,1025,1.031052589,-0.9201418161,1
927,1089,1.030650854,-0.8686830401,1
927,1153,0.7732048631,-0.5520635843,1
927,1217,0.8583422303,-0.6134554148,1
927,1281,4.784264088,-1.449843526,1
927,1345,2.05803895,-1.158243895,1
927,1409,0.7223135233,-1.00374651,1
927,1473,0.1689962149,-1.46619904,1
927,1537,0.09094017744,-0.863568306,1
927,1601,-1.394652724,-1.100022078,1
927,1665,-1.78164041,-1.182863355,1
927,1729,0.1936881989,-1.005940437,1
927,1793,0.1296996772,-0.6651805043,1
927,1857,-0.09681050479,-0.4683181047,1
927,1921,-0.08734509349,-0.6371195912,1
927,1985,-0.5318238139,-1.34051764,1
991,65,1.772542834,0.2381762266,1
