PIVlab, ASCII chart output - 24-Oct-2024
FRAME: 54, filenames: A:[54]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi & B:[55]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
95,65,-0.4601878226,1.621365786,1
95,129,-0.1874919832,0.2642128468,1
95,193,-0.5667335987,-0.5429956913,1
95,257,-1.046802282,-0.4498301744,1
95,321,-1.136997819,-0.1609063148,1
95,385,-0.2970281839,-0.4214445353,1
95,449,0.4679425061,-1.240043402,1
95,513,1.20095408,-2.126423836,1
95,577,1.630807161,-1.926838636,1
95,641,1.10556376,-1.63680768,1
95,705,-0.3822774291,-0.1228239536,1
95,769,-2.314678431,-1.406898975,1
95,833,-2.474612236,-2.577933311,1
95,897,-1.670856714,-2.520914078,1
95,961,-0.9417564869,-2.18693614,1
95,1025,0.3340782523,-0.3223254681,1
95,1089,0.0385324657,0.6683316231,1
95,1153,0.2424209118,-1.314491272,1
95,1217,-0.02765631676,-2.879754066,1
95,1281,1.368121624,-5.599723816,1
95,1345,-0.04937791824,-0.8513379097,1
95,1409,-0.3620173335,-1.80554986,1
95,1473,-0.5612646341,-1.418591022,1
95,1537,0.358812511,-2.199771881,1
95,1601,1.83542192,-2.27994132,1
95,1665,2.538751841,-1.284589291,1
95,1729,2.489253521,-0.9721503258,1
95,1793,0.6244489551,-0.9705648422,1
95,1857,0.1852463484,-1.359507799,1
95,1921,1.885731101,-1.918162823,1
95,1985,3.452996731,-1.926772118,1
159,65,0.6351706982,0.4862004519,1
159,129,0.815882802,-0.2913200557,1
159,193,0.2713670135,-0.395403266,1
159,257,-0.09446817636,-0.2083661854,1
159,321,-0.5230163336,-0.6271666288,1
159,385,0.5336052775,0.07847285271,1
159,449,1.096415162,-0.2389437556,1
159,513,1.077632308,-0.5657581687,1
159,577,0.6535162926,-0.5316697955,1
159,641,0.07686421275,-0.540080905,1
159,705,-0.3016563654,-0.9653971195,1
159,769,-0.9251049757,-1.950631261,1
159,833,-0.9228326678,-1.743986368,1
159,897,-0.4333319664,-1.94676137,1
159,961,-0.1740198135,-1.96888566,1
159,1025,-0.2622865736,0.1679871082,1
159,1089,-1.933148623,0.6588528156,1
159,1153,-0.1489768922,-1.279309988,1
159,1217,0.2822611928,-0.8453974724,1
159,1281,0.184330523,-2.098925591,1
159,1345,-0.1948637366,-0.2601728439,1
159,1409,0.1101812124,-1.723724961,1
159,1473,0.3208487928,-2.205288649,1
159,1537,0.786316514,-2.301546574,1
159,1601,0.9745260477,-1.43710351,1
159,1665,0.8227329254,-0.7558944225,1
159,1729,-0.329059124,-1.588967323,1
159,1793,0.4864780307,-1.863443017,1
159,1857,0.8372898698,-2.158890724,1
159,1921,1.371896148,-1.842378259,1
159,1985,2.027978659,-1.586766362,1
223,65,0.5000244975,-0.2691444159,1
223,129,1.031476021,-0.5712612867,1
223,193,0.2002905607,-0.1498143971,1
223,257,-0.06153434515,-0.4362709522,1
223,321,-2.157404661,-2.464999437,1
223,385,0.2535519004,1.300439596,1
223,449,0.3423019946,0.3214307427,1
223,513,0.452906847,-0.0784432739,1
223,577,0.2829245329,0.3454208374,1
223,641,-0.1164678335,1.927293181,1
223,705,-0.08534768224,-0.8009066582,1
223,769,0.1630192101,-2.623054028,1
223,833,-0.06270706654,-1.569000483,1
223,897,-0.3994989693,-1.634888649,1
223,961,-0.8619576693,-1.694308639,1
223,1025,-0.6093707681,-0.2586722374,1
223,1089,-1.014181733,-0.181883812,1
223,1153,-0.2876843512,-0.7730407715,1
223,1217,-0.02805745602,-0.5247175694,1
223,1281,-0.5960624814,-0.6387684345,1
223,1345,-0.7691964507,-0.2504922152,1
223,1409,-0.3718697429,-2.243655682,1
223,1473,0.1124825329,-2.73730588,1
223,1537,0.5907709002,-2.210485697,1
223,1601,0.5726477504,-1.78099227,1
223,1665,0.1875068843,-2.090593576,1
223,1729,0.2359699011,-1.959266186,1
223,1793,0.9190157652,-2.370048761,1
223,1857,1.561104417,-2.731677294,1
223,1921,1.739183187,-2.280296326,1
223,1985,2.302865982,-1.511899233,1
287,65,-0.9962912798,-0.4213660657,1
287,129,-0.274921447,0.3102887869,1
287,193,-0.6239253283,-0.06745573878,1
287,257,-2.102662802,-1.634486914,1
287,321,-3.153908968,-2.599880219,1
287,385,-0.3870037794,0.3085044026,1
287,449,-0.01580440998,1.267293453,1
287,513,-0.06767064333,0.1502567381,1
287,577,0.3335984945,0.6430798173,1
287,641,-0.1560639143,2.17079401,1
287,705,-1.379437327,-0.4859606624,1
287,769,1.696668148,-2.695741892,1
287,833,1.037342787,-1.826445699,1
287,897,-0.125651598,-2.771404743,1
287,961,-0.2657490373,-2.329067707,1
287,1025,-0.5895160437,-0.8098403215,1
287,1089,-0.5471694469,-1.412985802,1
287,1153,-0.3306928873,-1.65121007,1
287,1217,-0.8280370235,-2.476912022,1
287,1281,-2.678704262,-0.8541078568,1
287,1345,-1.081335068,-0.5018905401,1
287,1409,-0.6546438336,-2.55772233,1
287,1473,-0.2473827899,-2.964729548,1
287,1537,-0.7422530055,-2.403649092,1
287,1601,-0.6038296819,-2.3016572,1
287,1665,0.2158479095,-2.382867098,1
287,1729,0.6987802386,-2.35185504,1
287,1793,1.490607381,-2.727533579,1
287,1857,1.948178649,-2.935630322,1
287,1921,2.466306925,-2.255655527,1
287,1985,2.965089083,-0.9416755438,1
351,65,-0.4614084065,0.4038237333,1
351,129,-0.4701330364,0.3576608002,1
351,193,-0.4380501211,0.1369778961,1
351,257,-0.6789883971,-0.6812070608,1
351,321,-1.748311877,-2.685044765,1
351,385,-0.9121464491,-0.5635700226,1
351,449,-0.6479963064,0.7635794878,1
351,513,-0.008660078049,-0.3570593596,1
351,577,0.07027748227,-1.327739716,1
351,641,-1.015421987,-1.276307225,1
351,705,-0.8189905882,-0.5326161385,1
351,769,0.4971720278,-2.664221525,1
351,833,1.366236925,-2.606053352,1
351,897,0.1045296639,-3.753691673,1
351,961,-0.7003213167,-2.651533842,1
351,1025,-0.5557900667,-1.764800549,1
351,1089,-0.4707306623,-1.657533288,1
351,1153,-0.1657675505,-1.823184967,1
351,1217,-0.6847341061,-3.00168705,1
351,1281,-1.717755079,-2.125273705,1
351,1345,-0.6443285942,-1.328178644,1
351,1409,-0.5030412078,-2.088721275,1
351,1473,-0.3982805908,-2.757973194,1
351,1537,-1.783477187,-2.571689606,1
351,1601,-0.4283542335,-2.63661623,1
351,1665,0.2851851285,-2.477765799,1
351,1729,0.3783693612,-3.724246979,1
351,1793,0.7382508516,-3.386489153,1
351,1857,1.570538163,-3.23675108,1
351,1921,1.988479257,-2.310177565,1
351,1985,2.596388102,-1.2162925,1
415,65,-0.5866837502,0.1720373631,1
415,129,-0.4146496654,-0.1505911648,1
415,193,-0.1910647154,-0.03668500483,1
415,257,-0.6350916624,-0.7221950889,1
415,321,-1.652096033,-1.539950371,1
415,385,-0.9822444916,-0.8209642768,1
415,449,-0.6022726893,-0.4081374407,1
415,513,-0.03687158972,-0.3377953768,1
415,577,0.4106089771,-1.078090668,1
415,641,0.6733984947,-3.357648373,1
415,705,1.441998959,-1.836734295,1
415,769,0.09103861451,-3.16670537,1
415,833,-0.1552571356,-3.38164854,1
415,897,-0.4820306301,-3.154233932,1
415,961,-0.7686573267,-2.454863071,1
415,1025,-0.6077053547,-2.255573988,1
415,1089,-0.5248299837,-2.000077248,1
415,1153,-0.693094492,-2.027220249,1
415,1217,-1.980371594,-2.999151707,1
415,1281,-1.472553611,-3.049737215,1
415,1345,-0.7216382623,-2.518287659,1
415,1409,-1.837395668,-2.312091112,1
415,1473,-1.20787096,-2.836296082,1
415,1537,-0.423653841,-3.070741177,1
415,1601,0.1899967641,-2.41356039,1
415,1665,1.100439548,-2.612826824,1
415,1729,0.4030454159,-2.965131044,1
415,1793,0.8269420862,-3.258803129,1
415,1857,1.619204521,-2.991108418,1
415,1921,1.875425935,-2.793963432,1
415,1985,2.707610846,-3.734304905,1
479,65,-0.1509880424,0.2292515635,1
479,129,0.1579362005,-1.471768856,1
479,193,0.03078430891,-0.1745569706,1
479,257,-0.446913898,-0.8565491438,1
479,321,-0.8744658828,-1.288036108,1
479,385,-1.054121137,-1.011117101,1
479,449,-1.036866784,-0.4865378141,1
479,513,-0.1712618917,0.576379776,1
479,577,0.7844362259,-0.7325410843,1
479,641,1.421247721,-1.480937123,1
479,705,1.529151678,-1.74395597,1
479,769,0.6100594997,-2.517067194,1
479,833,-0.2255524695,-2.786086798,1
479,897,-0.1372515559,-2.277274609,1
479,961,-0.9679195881,-1.850002527,1
479,1025,-0.842530787,-1.965200663,1
479,1089,-1.046786547,-2.763062239,1
479,1153,-1.917752385,-3.000078678,1
479,1217,-1.083402872,-4.173399925,1
479,1281,-1.150885582,-4.492706299,1
479,1345,-1.321645379,-2.971525908,1
479,1409,-1.290400505,-2.594318151,1
479,1473,-1.521392107,-3.487190485,1
479,1537,-1.908192039,-2.531417847,1
