PIVlab, ASCII chart output - 24-Oct-2024
FRAME: 12, filenames: A:[12]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi & B:[13]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
95,65,-0.5254869461,-4.36870575,1
95,129,-2.112673283,-0.1384561062,1
95,193,-2.91180706,0.7422856092,1
95,257,-2.678603411,0.9083061218,1
95,321,-2.038065672,-0.8224605322,1
95,385,-1.794120789,-0.8610458374,1
95,449,-2.600203753,0.03259587288,1
95,513,-3.315971375,1.140089393,1
95,577,-1.756836176,3.305949211,1
95,641,0.5374943018,4.677487373,1
95,705,1.031845927,4.044745922,1
95,769,2.239447117,2.41966939,1
95,833,3.110406637,1.299833536,1
95,897,2.978829861,0.9267318249,1
95,961,1.60157752,1.938440919,1
95,1025,1.720547676,2.841577291,1
95,1089,4.558287144,2.122467279,1
95,1153,7.147623062,1.367237091,1
95,1217,6.205181599,1.491341591,1
95,1281,4.326924324,1.530118942,1
95,1345,2.553046703,1.220176697,1
95,1409,1.828907728,2.061184406,1
95,1473,2.473052502,0.7913253307,1
95,1537,2.161236763,-1.388917446,1
95,1601,1.253446817,-1.065347672,1
95,1665,0.8817276955,-0.6309818029,1
95,1729,1.105357647,-1.788424253,1
95,1793,1.989275217,-3.489097595,1
95,1857,1.5737077,-4.797905922,1
95,1921,0.9323585033,-3.679160118,1
95,1985,1.060503006,-1.374642849,1
159,65,-2.84576869,-2.69419241,1
159,129,-4.200098515,-0.5995709896,1
159,193,-2.936830521,-0.5110254288,1
159,257,-2.760146856,-0.4954782426,1
159,321,-2.634774923,-1.037421703,1
159,385,-2.486614466,-1.82403183,1
159,449,-2.772672653,-1.506483316,1
159,513,-3.359833717,1.260263681,1
159,577,-2.480089426,2.25775671,1
159,641,-1.046531677,2.504654169,1
159,705,-0.09218382835,2.202235699,1
159,769,2.566837788,2.179983377,1
159,833,3.326258898,2.483676195,1
159,897,2.600394249,2.212494612,1
159,961,2.655305386,1.488062263,1
159,1025,3.232072353,1.218111753,1
159,1089,4.320400715,1.465003252,1
159,1153,5.384248257,1.190995455,1
159,1217,5.404693127,0.7392988205,1
159,1281,4.624639988,-0.02841198444,1
159,1345,4.093182087,-1.935326815,1
159,1409,3.084884167,-0.2738053799,1
159,1473,2.77103281,-0.5183739662,1
159,1537,2.985494137,-1.677495599,1
159,1601,2.79121995,-2.312209129,1
159,1665,2.620873213,-2.55851078,1
159,1729,2.482959747,-3.288091421,1
159,1793,2.474335909,-3.030298948,1
159,1857,2.93994689,-3.412580967,1
159,1921,2.913520098,-3.829856634,1
159,1985,2.979729891,-3.078732014,1
223,65,-1.324479818,-0.7437958717,1
223,129,-3.134585381,-0.5879360437,1
223,193,-4.046832085,-1.124937773,1
223,257,-2.974635124,-2.222332478,1
223,321,-2.165271759,-1.61395514,1
223,385,-2.030600071,-3.640104055,1
223,449,-1.83432436,-3.024131536,1
223,513,-2.136693716,1.340063453,1
223,577,-2.012227535,2.080500126,1
223,641,-1.513539672,0.9450018406,1
223,705,NaN,NaN,2
223,769,0.8558623791,-5.55545187,1
