PIVlab, ASCII chart output - 24-Oct-2024
FRAME: 6, filenames: A:[6]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi & B:[7]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
159,1985,9.226037979,-15.74831581,1
223,65,4.652513981,7.290903091,1
223,129,3.779373169,8.190516472,1
223,193,4.289253235,8.668150902,1
223,257,5.654069901,8.779671669,1
223,321,10.35145569,8.95536232,1
223,385,10.95421886,7.584080219,1
223,449,9.853704453,8.503082275,1
223,513,10.97555351,8.354310036,1
223,577,13.50472736,6.035131454,1
223,641,15.0155077,3.175740719,1
223,705,18.44422913,2.164473534,1
223,769,22.48406219,2.430275202,1
223,833,26.24871826,1.055123091,1
223,897,29.40718269,-1.404348373,1
223,961,32.49510956,-4.137649059,1
223,1025,35.69360733,-6.089390278,1
223,1089,38.41984177,-9.091720581,1
223,1153,39.18947601,-11.19728279,1
223,1217,40.79180908,-13.04403877,1
223,1281,33.91040802,-12.52163601,1
223,1345,30.13983917,-12.97055531,1
223,1409,27.11548233,-15.64684296,1
223,1473,24.66723061,-16.47443771,1
223,1537,22.27103043,-15.74943829,1
223,1601,20.23261261,-14.92393684,1
223,1665,18.76613235,-15.01874733,1
223,1729,18.13606262,-14.22825336,1
223,1793,17.55794907,-13.53596878,1
223,1857,15.95618725,-12.55532074,1
223,1921,13.56775475,-8.314777374,1
223,1985,9.70386982,-12.16218567,1
287,65,6.102392673,7.768778324,1
287,129,4.30787611,8.717012405,1
287,193,4.350035667,9.454903603,1
287,257,6.374196529,9.979819298,1
287,321,8.946146011,9.919510841,1
287,385,9.36951828,7.209103584,1
287,449,8.496031761,8.176268578,1
287,513,9.78361702,9.083143234,1
287,577,13.10674763,5.794858456,1
287,641,NaN,NaN,2
287,705,19.56281281,1.553794861,1
287,769,23.52567482,1.70816648,1
287,833,26.1567173,0.32297647,1
287,897,27.26414871,-1.734998941,1
287,961,28.77995872,-3.862585068,1
287,1025,31.35956764,-7.070636749,1
287,1089,33.58272552,-12.14413166,1
287,1153,34.94961166,-14.18552017,1
287,1217,39.16728973,-16.48616028,1
287,1281,35.89342117,-15.21013451,1
287,1345,29.10410118,-12.902565,1
287,1409,23.79870415,-11.69654942,1
287,1473,24.49882698,-15.99381828,1
287,1537,24.1934185,-16.61672974,1
287,1601,18.99327087,-15.85523701,1
287,1665,18.11406326,-15.52243328,1
287,1729,17.35013008,-14.39141178,1
287,1793,16.10216522,-13.69469166,1
287,1857,14.06576824,-12.38338375,1
287,1921,12.60910034,-12.01249504,1
287,1985,10.6310463,-12.81632805,1
351,65,4.857638359,7.360647678,1
351,129,4.126242638,8.897223473,1
351,193,4.271250248,9.759688377,1
351,257,5.657056332,9.717381477,1
351,321,17.99712181,9.849128723,1
351,385,16.76571274,6.661691189,1
351,449,9.697584152,7.175251484,1
351,513,11.16902637,7.724972725,1
351,577,13.86331463,5.243406296,1
351,641,18.64002609,3.177714825,1
351,705,22.01095772,1.90526104,1
351,769,25.63303185,1.303995609,1
351,833,27.38718605,-0.5235537291,1
351,897,18.77205276,-8.825232506,1
351,961,21.36381149,-13.06396675,1
351,1025,26.79824638,-19.89873505,1
351,1089,41.42629242,-14.64741421,1
351,1153,41.28574371,-16.50794983,1
351,1217,38.4302597,-16.84495163,1
351,1281,32.71440125,-15.99319458,1
351,1345,28.75577736,-14.16797638,1
351,1409,25.96468353,-16.1624794,1
351,1473,28.97791862,-20.51565742,1
351,1537,21.37598801,-18.46374702,1
351,1601,19.51395607,-19.25377846,1
351,1665,18.67962456,-17.98047447,1
351,1729,18.72397423,-17.6163063,1
351,1793,14.91664314,-14.96859837,1
351,1857,12.48113441,-13.61032772,1
351,1921,11.47489262,-13.80726719,1
351,1985,9.16517067,-13.08648777,1
415,65,2.806618929,7.353919029,1
415,129,4.084514141,9.268527985,1
415,193,4.948903561,10.21636963,1
415,257,6.034749985,9.601666451,1
415,321,7.405230522,9.543489456,1
415,385,8.765572548,7.409878731,1
415,449,9.546875954,6.358545303,1
415,513,10.33660507,6.247758389,1
415,577,12.87340546,4.713263035,1
415,641,17.66183662,4.901351929,1
415,705,21.91643524,2.53678894,1
415,769,25.71924591,0.9286738038,1
415,833,24.65142822,-11.97875977,1
415,897,24.90675926,-11.99751854,1
415,961,26.16699028,-15.28160477,1
415,1025,23.75442886,-17.29131317,1
415,1089,37.37077713,-14.89551353,1
415,1153,38.38153839,-17.16923523,1
415,1217,34.79716873,-14.28850746,1
415,1281,33.23417664,-16.12312698,1
415,1345,33.65325165,-18.28226662,1
415,1409,31.09867477,-19.26810265,1
415,1473,27.44124222,-20.34653473,1
415,1537,23.89108467,-21.43550301,1
415,1601,20.59286118,-21.53491592,1
415,1665,19.75568199,-19.18297195,1
415,1729,16.1465683,-18.38317108,1
415,1793,14.20848465,-17.92254066,1
415,1857,12.48918724,-15.03046131,1
415,1921,11.12795544,-14.14438534,1
415,1985,8.250646591,-13.13407612,1
479,65,1.729931831,8.727162361,1
479,129,3.910764456,9.331846237,1
479,193,5.211565971,11.28707123,1
479,257,5.845533848,9.053847313,1
479,321,6.777039528,8.33637619,1
479,385,7.871362686,6.855661869,1
479,449,8.686057091,5.962116241,1
479,513,10.93884373,4.985134602,1
479,577,14.78952503,5.108747959,1
479,641,19.0314579,4.47879982,1
479,705,22.81123734,2.99416852,1
479,769,26.7996521,0.7214596868,1
479,833,30.75427818,-2.71535778,1
479,897,27.92144394,-14.13710403,1
479,961,27.99650955,-19.92138672,1
479,1025,27.20199585,-11.2635746,1
479,1089,29.48574638,-16.3291893,1
479,1153,30.23080444,-16.23472977,1
479,1217,27.91216278,-15.15815258,1
479,1281,26.97285652,-15.99456024,1
479,1345,26.7860527,-18.01292038,1
479,1409,29.59350967,-22.67481041,1
479,1473,26.31634331,-20.23401833,1
479,1537,23.64377403,-22.12631416,1
479,1601,19.84296417,-22.1869812,1
479,1665,17.42503548,-20.22310448,1
479,1729,15.6097784,-17.03848267,1
479,1793,14.04385948,-17.83823013,1
479,1857,12.49015903,-15.65916157,1
479,1921,11.13762569,-14.06809616,1
479,1985,9.017679214,-13.11608982,1
543,65,2.06768465,11.14275742,1
543,129,4.000022888,16.24002266,1
543,193,4.623376369,11.792799,1
543,257,5.525737286,8.908596039,1
543,321,6.290342808,8.022489548,1
543,385,7.196795464,7.475897312,1
543,449,8.560415268,6.219975948,1
543,513,13.05480194,5.034918308,1
543,577,21.97408676,2.306243896,1
543,641,20.20695114,3.947324276,1
543,705,22.8538456,3.996598482,1
543,769,24.66708183,1.841056108,1
543,833,24.72845268,-1.751903772,1
543,897,24.78303337,-4.001043797,1
543,961,24.84708023,-1.746237278,1
543,1025,25.73227501,-8.929369926,1
543,1089,27.89728165,-13.86977863,1
543,1153,29.73310852,-15.37434006,1
543,1217,31.35239029,-21.41134453,1
543,1281,30.53156853,-22.61521339,1
543,1345,23.55327797,-20.23766327,1
543,1409,28.69223022,-19.53767586,1
543,1473,21.12336922,-22.21469879,1
543,1537,19.74406624,-22.33514595,1
543,1601,18.8304081,-23.3516655,1
543,1665,17.08678055,-19.74786568,1
543,1729,14.78194618,-16.52973366,1
543,1793,13.27470303,-17.38227081,1
543,1857,12.92790699,-14.49224567,1
543,1921,11.28738308,-13.11983681,1
543,1985,10.72998619,-12.96624947,1
607,65,0.4271845818,17.56102753,1
607,129,2.204590321,14.97661686,1
607,193,3.870876789,7.340085983,1
607,257,4.860635757,8.26984024,1
607,321,5.626629829,8.123477936,1
607,385,6.745242596,7.81659317,1
607,449,8.428958893,6.378546715,1
607,513,13.78540802,1.616968155,1
607,577,NaN,NaN,2
607,641,15.12092018,3.068159819,1
607,705,21.26861572,3.012953281,1
607,769,25.18875313,2.159965754,1
607,833,24.90520287,-1.760753155,1
607,897,24.04093742,-4.37991333,1
607,961,28.26421738,-11.85965157,1
607,1025,24.54611397,-9.50174427,1
607,1089,26.06925774,-12.77848911,1
607,1153,37.57015228,-26.46050072,1
607,1217,34.81255341,-25.04897881,1
607,1281,32.53553009,-26.47142601,1
607,1345,21.84443855,-24.10179329,1
607,1409,18.71098709,-21.16354752,1
607,1473,22.07398415,-13.09155464,1
607,1537,18.60770416,-24.21193314,1
607,1601,16.63276291,-23.22515869,1
607,1665,14.84784508,-18.3735733,1
607,1729,15.91782379,-15.71932983,1
607,1793,15.86100769,-10.1446209,1
607,1857,10.94310951,-13.06336975,1
607,1921,8.421518326,-12.60190582,1
607,1985,7.191296577,-11.91937542,1
671,65,1.965298653,7.655534744,1
671,129,2.1462183,7.952990532,1
671,193,2.09673667,7.87437439,1
671,257,3.26173377,7.318613052,1
671,321,4.770816803,8.069881439,1
671,385,6.637823105,7.77012825,1
671,449,8.286878586,6.707710743,1
671,513,10.53670692,5.365590572,1
671,577,11.58636856,4.442892075,1
671,641,14.25142002,3.957078218,1
671,705,20.18913269,2.919424057,1
671,769,NaN,NaN,2
671,833,35.137043,-1.20023036,1
671,897,28.43353081,-7.083241463,1
671,961,29.11345291,-12.05164337,1
671,1025,36.28397369,-9.371985435,1
671,1089,31.87110519,-11.98516369,1
671,1153,32.29629898,-24.20683289,1
671,1217,21.92087555,-21.20706177,1
671,1281,22.0863018,-24.32559013,1
671,1345,21.16109657,-27.56192589,1
671,1409,17.94844246,-22.51041603,1
671,1473,NaN,NaN,2
671,1537,17.39403725,-24.32734489,1
671,1601,14.77173424,-21.96551323,1
671,1665,12.91288567,-20.48339081,1
671,1729,11.43525124,-16.35067749,1
671,1793,11.16124058,-11.2042942,1
671,1857,11.77768135,-6.659646034,1
671,1921,7.745961666,-12.33133698,1
671,1985,7.33288765,-11.27499676,1
735,65,1.143232107,6.006825447,1
735,129,0.2057415247,5.88117981,1
735,193,0.2603201866,7.762051582,1
735,257,1.245019913,7.683350563,1
735,321,3.701211452,7.858653069,1
735,385,6.431296349,7.521223545,1
735,449,8.281984329,6.362317085,1
735,513,9.315223694,5.224943161,1
735,577,9.048271179,4.73315382,1
735,641,10.84424591,4.143327236,1
735,705,16.14796066,4.815170288,1
735,769,21.64744759,0.9421818852,1
735,833,26.41280174,-7.897384644,1
735,897,31.9548912,-3.620034456,1
735,961,39.81783295,-6.431766033,1
735,1025,34.21109772,-9.266821861,1
735,1089,24.01045799,-12.09361553,1
735,1153,27.05353928,-20.41885185,1
735,1217,26.33119583,-25.09612656,1
735,1281,17.93854141,-25.21406174,1
735,1345,17.51176834,-27.12102509,1
735,1409,16.72000694,-26.02678871,1
735,1473,17.64739227,-22.14204597,1
735,1537,15.81597328,-21.63391113,1
735,1601,13.2143755,-19.90996742,1
735,1665,10.42086029,-19.43992996,1
735,1729,8.322036743,-15.57929516,1
735,1793,6.70913887,-14.19761658,1
735,1857,6.243340969,-13.17069435,1
735,1921,6.04957056,-12.18478012,1
735,1985,5.72031641,-9.875748634,1
799,65,0.9804708958,6.310062408,1
799,129,-0.5572692156,6.180673599,1
799,193,-0.085064888,6.448496819,1
799,257,0.2749174833,8.767799377,1
799,321,3.045854807,10.43367958,1
799,385,5.755484104,7.727308273,1
799,449,7.344006538,5.905972481,1
799,513,7.650004387,4.5420084,1
799,577,7.025893211,4.846440315,1
799,641,8.911366463,4.816082954,1
799,705,12.62853432,3.584663868,1
799,769,15.86202621,0.71707654,1
799,833,23.39827728,-5.77476263,1
799,897,30.47731781,-3.356213808,1
799,961,40.69535065,-6.563864708,1
799,1025,NaN,NaN,2
799,1089,15.88818359,-16.61057663,1
799,1153,14.8902092,-17.96958733,1
799,1217,15.30797386,-19.69315147,1
799,1281,16.88443375,-20.35736275,1
799,1345,16.57003975,-24.59108734,1
799,1409,14.82198906,-24.17114258,1
799,1473,14.41619492,-20.52599335,1
799,1537,14.16986752,-18.64255905,1
799,1601,11.63873291,-17.41236687,1
799,1665,9.024539948,-15.57867146,1
799,1729,6.266792774,-14.34690475,1
799,1793,4.230098724,-13.76194477,1
799,1857,4.361990929,-13.52289486,1
799,1921,5.509836674,-11.7487402,1
799,1985,5.374130249,-9.207614899,1
863,65,2.001214981,9.412567139,1
863,129,0.06066980958,9.172678947,1
863,193,-0.6306576133,7.293766022,1
863,257,-0.7044783831,10.25769329,1
863,321,2.119559765,13.51323318,1
863,385,3.580763817,9.271345139,1
863,449,4.375216961,7.970309734,1
863,513,4.509731293,6.484216213,1
863,577,-5.213058472,2.869589329,1
863,641,1.34529686,4.613111496,1
863,705,6.767869949,3.896028519,1
863,769,17.29227066,-3.425972462,1
863,833,NaN,NaN,2
863,897,NaN,NaN,2
863,961,26.48313141,-11.887537,1
863,1025,NaN,NaN,2
863,1089,14.27388,-17.32933235,1
863,1153,12.88385582,-21.99235153,1
863,1217,10.6739893,-22.81502914,1
863,1281,12.21193314,-19.04565811,1
863,1345,13.80383587,-21.22351456,1
863,1409,13.25661278,-20.70256996,1
863,1473,11.652812,-18.27007294,1
863,1537,12.32239342,-14.76553822,1
863,1601,14.16970253,-13.54499149,1
863,1665,7.553557396,-13.1895895,1
863,1729,5.568622589,-12.67878437,1
863,1793,4.116722107,-12.24384308,1
863,1857,4.446142673,-11.56040859,1
863,1921,6.148434162,-10.34273243,1
863,1985,8.012965202,-8.62727356,1
927,65,1.164357424,12.24044704,1
927,129,-0.719601512,12.87629318,1
927,193,-0.8391345739,12.54869843,1
927,257,0.5750572681,12.32462406,1
927,321,0.6913357973,11.69369888,1
927,385,2.553116798,11.12348938,1
927,449,4.255060196,10.45230103,1
927,513,5.485178947,8.226161957,1
927,577,-5.550708771,6.757602215,1
927,641,-1.961140633,3.989244461,1
927,705,-0.1517534256,1.985117912,1
927,769,NaN,NaN,2
927,833,18.37746429,1.806768537,1
927,897,8.887419701,-1.571032524,1
927,961,NaN,NaN,2
927,1025,9.115326881,-18.58216858,1
927,1089,9.857357025,-11.51864338,1
927,1153,11.50719166,-14.33601856,1
927,1217,NaN,NaN,2
927,1281,8.32859993,-17.71214676,1
927,1345,8.565910339,-14.30277061,1
927,1409,10.43166161,-13.99236107,1
927,1473,12.61654854,-14.03645515,1
927,1537,9.712800026,-11.9152832,1
927,1601,10.61391449,-8.835043907,1
927,1665,7.697418213,-10.68170834,1
927,1729,6.824363708,-10.48282814,1
927,1793,6.610426426,-9.071855545,1
927,1857,7.293757915,-8.775961876,1
927,1921,6.262320042,-8.971768379,1
927,1985,6.564513206,-6.917635918,1
991,65,0.9735920429,14.36375237,1
991,129,0.3636016846,15.3442955,1
991,193,0.2060897946,15.11043072,1
991,257,-0.3026274443,14.7385931,1
991,321,-0.2515499592,14.20006084,1
991,385,0.6132174134,12.76197529,1
991,449,2.943360329,12.53003407,1
991,513,2.507725716,10.41037941,1
991,577,-4.681788445,7.521222115,1
991,641,-3.933512211,2.317139626,1
991,705,-3.036723137,1.443622589,1
991,769,6.828006268,5.281779289,1
991,833,5.855593204,7.801925659,1
991,897,-2.003819466,-2.040827513,1
991,961,-0.1404047012,-9.729539871,1
991,1025,5.864005089,-16.24180603,1
991,1089,5.719433784,-12.31410122,1
991,1153,-6.905201912,-11.22310162,1
991,1217,NaN,NaN,2
991,1281,5.614979744,-11.09998989,1
991,1345,5.501657009,-11.32739639,1
991,1409,4.756180286,-11.73162651,1
991,1473,4.844099998,-10.92535877,1
991,1537,6.265633583,-9.858417511,1
991,1601,6.526892662,-9.298259735,1
991,1665,6.087137699,-8.35246563,1
991,1729,6.169398308,-8.013682365,1
991,1793,5.942166805,-8.090491295,1
991,1857,4.050113201,-7.925375462,1
991,1921,5.833616734,-7.498380661,1
991,1985,6.07333374,-6.946583271,1
1055,65,-0.01146280766,15.07049274,1
1055,129,-0.1184743643,16.31949806,1
1055,193,-0.9374893904,15.95823479,1
1055,257,-1.899147987,15.94731903,1
1055,321,-2.44285965,17.03530121,1
1055,385,-2.13214922,18.37712097,1
1055,449,4.261209011,15.24252701,1
1055,513,4.540915012,13.42921448,1
1055,577,0.3653321266,8.857849121,1
1055,641,0.5875501633,7.389924526,1
1055,705,2.987535477,15.12754917,1
1055,769,4.264195919,4.178077698,1
1055,833,2.576714993,8.899287224,1
1055,897,-7.151756287,0.4840158224,1
1055,961,-9.011569023,-1.951193571,1
1055,1025,-0.9129815102,-3.757544518,1
1055,1089,1.781157494,-5.034097672,1
1055,1153,2.791992188,-6.2952075,1
1055,1217,3.162075043,-5.505494118,1
1055,1281,3.544071436,-8.069736481,1
1055,1345,3.685219288,-9.672423363,1
1055,1409,3.061655045,-11.30787659,1
1055,1473,2.514561653,-9.658425331,1
1055,1537,4.661929131,-8.758005142,1
1055,1601,5.122825623,-8.280757904,1
1055,1665,4.97832489,-6.875992775,1
1055,1729,5.279340267,-6.293638706,1
1055,1793,5.07803154,-6.416061401,1
1055,1857,4.520283699,-6.375832558,1
1055,1921,4.282762527,-6.262402534,1
1055,1985,4.64470005,-5.751769543,1
1119,65,-3.2159307,14.50771713,1
1119,129,-1.887670994,15.40107441,1
1119,193,NaN,NaN,2
1119,257,-4.417909622,17.50582504,1
1119,321,-5.059617996,18.60964012,1
1119,385,-10.62229347,23.24415398,1
1119,449,-3.123125553,20.44259644,1
1119,513,-2.108776093,16.62567902,1
1119,577,-2.441405773,10.0063839,1
1119,641,-1.723581791,17.55454445,1
1119,705,-1.267855048,20.0809021,1
1119,769,-0.2939936519,5.345462322,1
1119,833,-4.106034279,5.187376499,1
1119,897,-11.15931988,1.749386787,1
1119,961,-13.21649837,1.48141396,1
1119,1025,-6.667043686,-2.401193619,1
1119,1089,-1.220834851,-3.318935394,1
1119,1153,0.1982887983,-5.798787117,1
1119,1217,1.490632057,-5.337544918,1
1119,1281,1.998937607,-6.320855618,1
1119,1345,2.748503685,-7.854224205,1
1119,1409,3.425085783,-8.556093216,1
1119,1473,2.704178572,-7.412564754,1
1119,1537,3.87027359,-7.186007023,1
1119,1601,4.745057106,-6.63436985,1
1119,1665,4.703892708,-5.932844162,1
1119,1729,4.721264839,-5.20940733,1
1119,1793,4.820297241,-4.817080498,1
1119,1857,4.549538136,-4.734126568,1
1119,1921,4.344359875,-4.940004349,1
1119,1985,4.579542637,-4.3400383,1
1183,65,NaN,NaN,2
1183,129,-6.756731987,15.07272148,1
1183,193,-6.381082058,16.48699188,1
1183,257,-7.030822277,17.12808228,1
1183,321,-7.379702568,17.25313568,1
1183,385,-7.08469677,16.6958065,1
1183,449,-8.417011261,20.48937225,1
1183,513,-7.070899963,12.5278883,1
1183,577,-5.110490322,17.65788651,1
1183,641,-9.634501457,22.71778679,1
1183,705,-15.26339722,19.33635712,1
1183,769,-13.3657198,11.489645,1
1183,833,-12.42321777,10.81656551,1
1183,897,-2.806888103,10.85676384,1
1183,961,-3.132388592,1.488463521,1
1183,1025,-2.685546875,0.4468080997,1
1183,1089,-3.733967066,-1.894307375,1
1183,1153,-1.45283711,-3.781393528,1
1183,1217,-0.04812169075,-4.103971481,1
1183,1281,0.7351285219,-4.174365044,1
1183,1345,1.565712452,-3.89358139,1
1183,1409,3.819661617,-3.945085049,1
1183,1473,4.864654541,-4.478155136,1
1183,1537,3.81838131,-4.836009979,1
1183,1601,3.537726164,-4.895727634,1
1183,1665,2.481146812,-4.598604679,1
1183,1729,3.790367126,-4.362113476,1
1183,1793,4.981364727,-4.03387928,1
1183,1857,4.854171276,-3.711395264,1
1183,1921,4.699390888,-3.755568266,1
1183,1985,4.232105732,-2.865087509,1
1247,65,-9.238331795,11.94152927,1
1247,129,-8.075505257,14.51076221,1
1247,193,-8.224206924,15.91197777,1
1247,257,-9.210593224,16.67675209,1
1247,321,-8.837227821,17.39118576,1
1247,385,-8.362783432,17.21857452,1
1247,449,-9.418735504,17.07106209,1
1247,513,-8.920852661,14.40249157,1
1247,577,-7.386538506,19.5807972,1
1247,641,-12.70512962,22.11387253,1
1247,705,-18.33439255,16.41997147,1
1247,769,-12.9824543,9.089343071,1
1247,833,-5.065524578,3.96597147,1
1247,897,-11.09447002,5.025734901,1
1247,961,-4.542948246,2.812442064,1
1247,1025,-2.572076797,2.115687132,1
1247,1089,-3.353861332,0.05033534765,1
1247,1153,-2.042171001,-1.369303107,1
1247,1217,-1.006367564,-1.967552662,1
1247,1281,-0.16446051,-0.6729545593,1
1247,1345,1.306186914,-1.442498207,1
1247,1409,2.787548304,-1.684766412,1
1247,1473,4.469279289,-1.884533763,1
1247,1537,3.835985661,-2.417527199,1
1247,1601,2.988166332,-3.210717201,1
1247,1665,2.260113478,-3.479873419,1
1247,1729,3.421444178,-3.686584473,1
1247,1793,4.727027416,-3.758398533,1
1247,1857,4.770354271,-3.250009775,1
1247,1921,4.344167233,-2.914857626,1
1247,1985,3.412238836,-1.88792038,1
1311,65,-8.715042114,15.22862148,1
1311,129,-8.807743073,15.06878281,1
1311,193,-9.122357368,16.10647583,1
1311,257,-10.1052475,16.45828629,1
1311,321,-9.916461945,17.23976517,1
1311,385,-10.45000935,17.36020279,1
1311,449,-12.96140575,17.36824989,1
1311,513,-13.01148415,16.71709061,1
1311,577,-16.24422455,20.66115189,1
1311,641,-17.46100235,20.33037567,1
1311,705,-19.24362183,15.63033772,1
1311,769,-19.00841522,12.13761711,1
1311,833,-7.213626862,5.061489582,1
1311,897,-10.470788,10.20597649,1
1311,961,-6.196722984,7.429898739,1
1311,1025,-4.358768463,4.403693676,1
1311,1089,-3.678964376,2.644161463,1
1311,1153,-2.80743432,0.8111863136,1
1311,1217,-0.7443240881,-0.4083356857,1
1311,1281,0.8216007948,0.7247798443,1
1311,1345,1.957832575,1.457936764,1
1311,1409,2.8017869,1.003210783,1
1311,1473,3.361706257,0.3096451759,1
1311,1537,3.573718548,-0.7232027054,1
1311,1601,3.032451391,-1.775814533,1
1311,1665,3.670983315,-2.12688303,1
1311,1729,4.172289371,-2.321672678,1
1311,1793,3.877093315,-2.515335798,1
1311,1857,4.114778519,-2.274028301,1
1311,1921,3.788923264,-1.652080774,1
1311,1985,2.874282837,-1.180234432,1
1375,65,-7.749611855,14.97267818,1
1375,129,-9.477972031,15.19360161,1
1375,193,-9.807394028,16.65925789,1
1375,257,-10.26755333,16.73833084,1
1375,321,-11.33742714,18.11040115,1
1375,385,-12.69479465,18.64786911,1
1375,449,-13.11768436,17.03777695,1
1375,513,-13.27126312,15.83566475,1
1375,577,-19.61136246,19.36819839,1
1375,641,-20.94530106,18.91532516,1
1375,705,-21.73836517,14.80440426,1
1375,769,-20.41725159,9.209247589,1
1375,833,-15.42849731,6.041721821,1
1375,897,-12.29644203,7.802341461,1
1375,961,-6.717184067,7.073204041,1
1375,1025,-4.375763416,7.170992851,1
1375,1089,-3.133947849,5.164395809,1
1375,1153,-2.171331167,3.02620554,1
1375,1217,-0.7560185194,1.495385408,1
1375,1281,0.6417120099,2.220092773,1
1375,1345,1.575449228,2.22642231,1
1375,1409,2.399085999,2.072280645,1
1375,1473,2.884714127,1.339107513,1
1375,1537,2.804639578,0.5206888914,1
1375,1601,2.793289661,-0.6332476139,1
1375,1665,3.168879032,-0.006508111954,1
1375,1729,4.226718903,-0.09818673134,1
1375,1793,3.396430016,-1.181560516,1
1375,1857,2.914112806,-0.1494612694,1
1375,1921,2.957121134,-0.7458096743,1
1375,1985,2.660511494,-1.309604049,1
1439,65,-7.277549744,12.50422764,1
1439,129,NaN,NaN,2
1439,193,-9.3975811,16.44417572,1
1439,257,-10.28798676,17.16844368,1
1439,321,-12.29552937,18.41303444,1
1439,385,-14.13083267,19.23343277,1
1439,449,-14.77592659,17.88025665,1
1439,513,-17.27667236,19.29392433,1
1439,577,-18.74507904,17.5189991,1
1439,641,-19.8418045,15.54663849,1
1439,705,-20.03595734,10.66690636,1
1439,769,-18.85916138,8.219421387,1
1439,833,-16.9341507,6.497488499,1
1439,897,-11.98920345,6.327143669,1
1439,961,-6.734779358,6.45274353,1
1439,1025,-4.582584858,6.771677017,1
1439,1089,-3.648298979,6.579459667,1
1439,1153,-2.8498106,4.827684879,1
1439,1217,-0.9869787097,3.394771814,1
1439,1281,0.2169601917,2.947776556,1
1439,1345,0.8524974585,2.970205069,1
1439,1409,1.715357065,2.767205477,1
1439,1473,2.343613625,1.948645353,1
1439,1537,2.685784817,0.9365243316,1
1439,1601,3.195139885,-0.008665561676,1
1439,1665,2.769160509,0.06389951706,1
1439,1729,1.111968517,0.17877841,1
1439,1793,2.598799229,-0.1757061481,1
1439,1857,2.457464933,0.02800035477,1
1439,1921,1.473762035,-0.5128148198,1
1439,1985,4.992511272,1.121554017,1
1503,65,-8.136780739,12.08068371,1
1503,129,-8.067792892,15.37680149,1
1503,193,-9.760233879,16.83852386,1
1503,257,-11.1693325,17.65967941,1
1503,321,-12.13228226,18.68585968,1
1503,385,-15.5699234,19.10884666,1
1503,449,-17.25674629,18.18732643,1
1503,513,-19.04645538,18.70687675,1
1503,577,-18.63986588,16.16802597,1
1503,641,-14.19368553,11.60136795,1
1503,705,-17.47787857,9.419690132,1
1503,769,-15.12977409,8.909333229,1
1503,833,-12.5085392,8.073007584,1
1503,897,-6.790442944,8.838371277,1
1503,961,-4.410985947,7.673782825,1
1503,1025,-4.124995232,5.098595619,1
1503,1089,-2.997468233,5.740057468,1
