PIVlab, ASCII chart output - 24-Oct-2024
FRAME: 1, filenames: A:[1]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi & B:[2]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
415,193,56.61434174,24.13950729,1
415,257,56.89572525,23.47846222,1
415,321,58.99860001,24.49765205,1
415,385,61.70160675,24.23277855,1
415,449,65.57524109,23.3676033,1
415,513,NaN,NaN,2
415,577,NaN,NaN,2
415,641,78.61453247,15.54414177,1
415,705,82.46178436,13.89912605,1
415,769,83.41525269,10.90618134,1
415,833,NaN,NaN,2
415,897,76.64505768,30.93762207,1
415,961,NaN,NaN,2
415,1025,NaN,NaN,2
415,1089,NaN,NaN,2
415,1153,94.02735901,-10.85934639,1
415,1217,NaN,NaN,2
415,1281,NaN,NaN,2
415,1345,NaN,NaN,2
415,1409,84.24237823,-52.93063736,1
415,1473,77.33926392,-52.42258072,1
415,1537,68.83467865,-48.82598495,1
415,1601,67.41249847,-50.2985878,1
415,1665,66.34477234,-50.9232254,1
415,1729,66.05698395,-54.73555756,1
415,1793,65.48670197,-56.55318832,1
415,1857,63.60610199,-54.48775482,1
415,1921,64.54331207,-57.62017059,1
415,1985,65.54399109,-63.34689331,1
479,65,56.22423172,38.16133499,1
479,129,58.43854523,38.76673889,1
479,193,66.17892456,36.12347412,1
479,257,56.38415146,25.85803795,1
479,321,58.1141243,25.75281334,1
479,385,60.48832321,24.8004837,1
479,449,NaN,NaN,2
479,513,81.51467896,28.32767105,1
479,577,NaN,NaN,2
479,641,77.07608032,17.78826332,1
479,705,NaN,NaN,2
479,769,NaN,NaN,2
479,833,78.61790466,34.97857666,1
479,897,NaN,NaN,2
479,961,NaN,NaN,2
479,1025,NaN,NaN,2
479,1089,111.3433228,-22.12931824,1
479,1153,108.6634293,-42.45606613,1
479,1217,NaN,NaN,2
479,1281,NaN,NaN,2
479,1345,82.51984406,-59.90764999,1
479,1409,73.67047882,-50.01086426,1
479,1473,NaN,NaN,2
479,1537,NaN,NaN,2
479,1601,68.12644958,-50.22282028,1
479,1665,65.76582336,-50.18261719,1
479,1729,65.41265869,-56.96991348,1
479,1793,65.3197937,-59.10518646,1
479,1857,68.21235657,-80.39793396,1
479,1921,NaN,NaN,2
479,1985,64.99443817,-65.49736023,1
543,65,52.26915741,41.97034836,1
543,129,52.8658905,43.9821167,1
543,193,51.92636108,27.50120544,1
543,257,53.81406784,30.1068306,1
543,321,56.93222046,26.88014603,1
543,385,59.79951096,24.19171906,1
543,449,NaN,NaN,2
543,513,NaN,NaN,2
543,577,67.38867188,26.00084877,1
543,641,79.31046295,27.64622498,1
543,705,86.39933014,27.48021889,1
543,769,93.21110535,24.1620388,1
543,833,NaN,NaN,2
543,897,NaN,NaN,2
543,961,NaN,NaN,2
543,1025,NaN,NaN,2
543,1089,105.2071991,-41.05924988,1
543,1153,103.5751114,-48.61855698,1
543,1217,96.97647858,-63.05960083,1
543,1281,NaN,NaN,2
543,1345,NaN,NaN,2
543,1409,NaN,NaN,2
543,1473,80.52840424,-60.92367935,1
543,1537,NaN,NaN,2
543,1601,64.94754028,-51.52619553,1
543,1665,64.93306732,-52.04047775,1
543,1729,64.86394501,-59.03020859,1
543,1793,NaN,NaN,2
543,1857,71.67320251,-80.27310181,1
543,1921,70.85915375,-83.63018799,1
543,1985,64.78255463,-67.56529236,1
607,65,47.60270691,29.62957382,1
607,129,49.18655777,29.94737244,1
607,193,49.99692535,30.53972244,1
607,257,51.38601685,30.75975037,1
607,321,55.49174118,28.06879997,1
607,385,58.53949356,24.88049126,1
607,449,62.42649841,24.4366188,1
607,513,65.8699646,22.5012722,1
607,577,68.71697235,25.31067657,1
607,641,73.02210999,23.79407883,1
607,705,77.23696899,21.34861755,1
607,769,NaN,NaN,2
607,833,NaN,NaN,2
607,897,NaN,NaN,2
607,961,NaN,NaN,2
607,1025,103.9067688,-25.00477982,1
607,1089,96.90594482,-53.12142944,1
607,1153,96.21623993,-58.79094696,1
607,1217,87.77045441,-72.53300476,1
607,1281,NaN,NaN,2
607,1345,NaN,NaN,2
607,1409,NaN,NaN,2
607,1473,NaN,NaN,2
607,1537,62.74725723,-65.57184601,1
607,1601,67.23499298,-56.30308533,1
607,1665,68.14356232,-58.03154755,1
607,1729,64.7636261,-58.04571152,1
607,1793,60.11674118,-53.50906754,1
607,1857,NaN,NaN,2
607,1921,NaN,NaN,2
607,1985,63.01506805,-69.25682068,1
671,65,43.03606033,30.30355644,1
671,129,45.43096924,31.70378304,1
671,193,47.20046997,31.98220444,1
671,257,49.56772614,31.53442574,1
671,321,51.81450272,29.30952835,1
671,385,56.53436279,28.70084,1
671,449,60.1084137,27.20669365,1
671,513,64.56533813,25.19341278,1
671,577,68.77390289,25.25717735,1
671,641,71.6743927,21.56383133,1
671,705,68.8336792,13.64812756,1
671,769,NaN,NaN,2
671,833,NaN,NaN,2
671,897,NaN,NaN,2
671,961,NaN,NaN,2
671,1025,NaN,NaN,2
671,1089,NaN,NaN,2
671,1153,66.01480103,-44.74776077,1
671,1217,NaN,NaN,2
671,1281,93.13690186,-68.62543488,1
671,1345,NaN,NaN,2
671,1409,NaN,NaN,2
671,1473,82.77981567,-67.85455322,1
671,1537,NaN,NaN,2
671,1601,69.38973236,-59.45870209,1
671,1665,67.16579437,-59.97385025,1
671,1729,64.1270752,-59.98982239,1
671,1793,69.80399323,-65.63124084,1
671,1857,61.57338333,-68.30509949,1
671,1921,64.65592194,-69.4786377,1
671,1985,NaN,NaN,2
735,65,41.76722717,33.23342133,1
735,129,43.1872406,33.91656494,1
735,193,45.8764534,33.6756134,1
735,257,47.35064316,33.34247589,1
735,321,51.77927017,30.50971222,1
735,385,58.07968903,32.55877686,1
735,449,61.80410385,30.62291908,1
735,513,NaN,NaN,2
735,577,65.27563477,22.30053139,1
735,641,78.73206329,20.6645546,1
735,705,81.41059875,11.91786957,1
735,769,NaN,NaN,2
735,833,60.53244019,5.503691673,1
735,897,NaN,NaN,2
735,961,NaN,NaN,2
735,1025,NaN,NaN,2
735,1089,NaN,NaN,2
735,1153,52.55331802,-48.31285858,1
735,1217,NaN,NaN,2
735,1281,NaN,NaN,2
735,1345,NaN,NaN,2
735,1409,NaN,NaN,2
735,1473,77.66452026,-71.36888123,1
735,1537,77.35634613,-65.91148376,1
735,1601,69.48458862,-61.10727692,1
735,1665,58.62000275,-64.52093506,1
735,1729,61.9126358,-65.95149994,1
735,1793,63.7596817,-68.71161652,1
735,1857,61.44638824,-70.39377594,1
735,1921,61.36356354,-70.78324127,1
735,1985,65.57058716,-69.15859222,1
799,65,39.42842865,41.26477051,1
799,129,37.95678711,37.05712509,1
799,193,40.26820755,34.88982391,1
799,257,47.76294708,36.2209053,1
799,321,53.3967514,36.84410477,1
799,385,58.3534317,35.43618393,1
799,449,62.05192947,31.97802544,1
799,513,NaN,NaN,2
799,577,72.98960114,35.51464462,1
799,641,78.24386597,17.14187622,1
799,705,NaN,NaN,2
799,769,NaN,NaN,2
799,833,56.60467911,13.21532536,1
799,897,58.8904686,-20.14138031,1
799,961,58.69974518,-29.31605911,1
799,1025,NaN,NaN,2
799,1089,NaN,NaN,2
799,1153,NaN,NaN,2
799,1217,43.92929459,-85.64253235,1
799,1281,45.51664734,-87.8092041,1
799,1345,57.93644333,-83.80554962,1
799,1409,63.08675766,-81.75862885,1
799,1473,58.19770813,-65.19145966,1
799,1537,NaN,NaN,2
799,1601,49.55724335,-69.95347595,1
799,1665,52.38035583,-69.4252243,1
799,1729,57.30944443,-73.32270813,1
799,1793,59.61922836,-74.40995789,1
799,1857,57.10546494,-72.06505585,1
799,1921,57.23468018,-71.25976562,1
799,1985,62.5474472,-68.57752991,1
863,65,41.60754013,48.50019073,1
863,129,NaN,NaN,2
863,193,38.10899353,40.16132355,1
863,257,44.71628571,40.65642929,1
863,321,50.65586472,40.06987762,1
863,385,54.84724426,37.76927948,1
863,449,56.98326874,32.52872086,1
863,513,67.70014191,36.86702728,1
863,577,NaN,NaN,2
863,641,NaN,NaN,2
863,705,79.65362549,17.44817734,1
863,769,74.79878235,9.131420135,1
863,833,NaN,NaN,2
863,897,NaN,NaN,2
863,961,NaN,NaN,2
863,1025,NaN,NaN,2
863,1089,NaN,NaN,2
863,1153,NaN,NaN,2
863,1217,37.85787964,-88.431427,1
863,1281,40.75939178,-95.65699768,1
863,1345,44.18515396,-90.66273499,1
863,1409,45.70581436,-87.54708862,1
863,1473,47.71162033,-86.97296906,1
863,1537,NaN,NaN,2
863,1601,NaN,NaN,2
863,1665,NaN,NaN,2
863,1729,49.93171692,-79.25128937,1
863,1793,50.54438782,-80.12730408,1
863,1857,NaN,NaN,2
863,1921,NaN,NaN,2
863,1985,NaN,NaN,2
927,65,38.75055313,53.29164124,1
927,129,36.77474976,48.27270508,1
927,193,39.03366089,45.73468018,1
927,257,43.52311325,44.38918304,1
927,321,51.73625946,53.91246414,1
927,385,NaN,NaN,2
927,449,63.79843903,32.67946243,1
927,513,63.64100647,37.88056183,1
927,577,67.8454895,26.14125824,1
927,641,74.85384369,25.7220993,1
927,705,66.55518341,23.51331711,1
927,769,NaN,NaN,2
927,833,47.07698059,-15.02506828,1
927,897,NaN,NaN,2
927,961,NaN,NaN,2
927,1025,38.28378677,-51.57747269,1
927,1089,NaN,NaN,2
927,1153,34.32830811,-80.88002014,1
927,1217,34.55340576,-90.05102539,1
927,1281,NaN,NaN,2
927,1345,36.65808105,-99.89899445,1
927,1409,42.04110718,-87.28544617,1
927,1473,40.87505722,-86.31028748,1
927,1537,42.34260559,-77.64961243,1
927,1601,NaN,NaN,2
927,1665,45.61573029,-76.46512604,1
927,1729,45.44052505,-81.02664185,1
927,1793,46.09113312,-82.5949173,1
927,1857,46.36771393,-81.00036621,1
927,1921,NaN,NaN,2
927,1985,NaN,NaN,2
991,65,30.22362137,54.64332962,1
991,129,31.78629303,53.25559616,1
991,193,35.97968674,54.46635056,1
991,257,40.54898834,52.85859299,1
991,321,43.53858185,55.00756836,1
991,385,52.46551514,54.32151031,1
991,449,NaN,NaN,2
991,513,NaN,NaN,2
991,577,66.06463623,41.49756241,1
991,641,75.85681152,21.5605526,1
991,705,65.46649933,12.51691246,1
991,769,54.43609619,0.6822032928,1
991,833,NaN,NaN,2
991,897,NaN,NaN,2
991,961,35.25125122,-41.42803192,1
991,1025,32.12604904,-55.17581177,1
991,1089,29.12056541,-73.24325562,1
991,1153,25.92063332,-93.33139801,1
991,1217,22.43213081,-97.15959167,1
991,1281,NaN,NaN,2
991,1345,NaN,NaN,2
991,1409,32.31929016,-87.40965271,1
991,1473,34.54777908,-85.64781189,1
991,1537,37.90488434,-80.50659943,1
991,1601,44.34410858,-80.36881256,1
991,1665,46.59523773,-80.16409302,1
991,1729,43.62444687,-82.35308838,1
991,1793,42.81671524,-84.33986664,1
991,1857,40.95035553,-86.96035767,1
991,1921,39.90621948,-88.92932129,1
991,1985,39.20465851,-77.10636139,1
1055,65,30.14439774,66.93769836,1
1055,129,28.89806747,59.57749557,1
1055,193,31.330513,56.3212738,1
1055,257,34.11585999,56.24713516,1
1055,321,NaN,NaN,2
1055,385,NaN,NaN,2
1055,449,NaN,NaN,2
1055,513,56.69879913,49.30826569,1
1055,577,58.35595703,43.88229752,1
1055,641,57.61545563,22.44002724,1
1055,705,51.53655624,8.909356117,1
1055,769,37.02834702,-0.01592826843,1
1055,833,33.16644287,-2.195848465,1
1055,897,30.08720779,-30.89209366,1
1055,961,27.84455872,-43.01792908,1
1055,1025,25.5731411,-56.54874802,1
1055,1089,20.3692379,-71.22079468,1
1055,1153,17.56557465,-87.68963623,1
1055,1217,13.44910049,-86.16459656,1
1055,1281,18.36426926,-91.27502441,1
1055,1345,18.69554138,-87.08274078,1
1055,1409,22.10103989,-86.59838104,1
1055,1473,26.71445847,-84.65763855,1
1055,1537,29.38315201,-80.93193054,1
1055,1601,33.20699692,-78.03356171,1
1055,1665,38.03754807,-83.57086945,1
1055,1729,36.15613556,-84.4590683,1
1055,1793,36.77992249,-84.74372864,1
1055,1857,36.35650253,-85.3797226,1
1055,1921,34.86249161,-85.7913208,1
1055,1985,35.49456024,-89.90779114,1
1119,65,20.56647873,69.7022934,1
1119,129,25.60310936,61.14775467,1
1119,193,24.07962036,57.63724518,1
1119,257,29.09088135,54.13827896,1
1119,321,NaN,NaN,2
1119,385,NaN,NaN,2
1119,449,NaN,NaN,2
1119,513,NaN,NaN,2
1119,577,NaN,NaN,2
1119,641,NaN,NaN,2
1119,705,NaN,NaN,2
1119,769,8.50270462,3.96274519,1
1119,833,NaN,NaN,2
1119,897,22.75982285,-34.10089493,1
1119,961,20.7051506,-47.02837753,1
1119,1025,19.36821556,-59.30018997,1
1119,1089,15.99468803,-70.27303314,1
1119,1153,12.907444,-83.01006317,1
1119,1217,11.98607826,-82.78127289,1
1119,1281,10.50361729,-84.64277649,1
1119,1345,12.55305195,-84.681427,1
1119,1409,14.76000595,-82.30832672,1
1119,1473,16.77011681,-77.43950653,1
1119,1537,NaN,NaN,2
1119,1601,NaN,NaN,2
1119,1665,NaN,NaN,2
1119,1729,29.48729515,-82.85075378,1
1119,1793,31.93074226,-82.82648468,1
1119,1857,32.28563309,-83.55369568,1
1119,1921,31.60419846,-84.87814331,1
1119,1985,31.71893692,-89.26219177,1
1183,65,17.83436203,66.16611481,1
1183,129,22.03661728,65.54612732,1
1183,193,20.85855103,63.94799042,1
1183,257,19.72507858,60.63490677,1
1183,321,NaN,NaN,2
1183,385,NaN,NaN,2
1183,449,5.153683662,30.80783844,1
1183,513,17.1725502,39.09107208,1
1183,577,20.40086174,34.37522125,1
1183,641,22.06344986,25.24040604,1
1183,705,NaN,NaN,2
1183,769,NaN,NaN,2
1183,833,NaN,NaN,2
1183,897,15.41335392,-36.91769028,1
1183,961,13.86991119,-51.24058533,1
1183,1025,10.53879547,-63.21329117,1
1183,1089,10.15563011,-72.73789978,1
1183,1153,10.63967609,-79.99494171,1
1183,1217,6.77217865,-82.04176331,1
1183,1281,8.135887146,-81.86696625,1
1183,1345,12.04094505,-80.29010773,1
1183,1409,10.21212578,-77.61026001,1
1183,1473,11.13125229,-75.03791809,1
1183,1537,18.21880722,-73.15662384,1
1183,1601,19.2600193,-73.47732544,1
1183,1665,19.70145416,-75.0617981,1
1183,1729,20.7467308,-77.67385864,1
1183,1793,26.28214645,-80.97097778,1
1183,1857,28.21710205,-82.30140686,1
1183,1921,27.60759354,-84.25845337,1
1183,1985,24.11846542,-86.8897934,1
1247,65,NaN,NaN,2
1247,129,16.84923172,66.33911133,1
1247,193,12.89477062,65.69700623,1
1247,257,11.70722389,72.44123077,1
1247,321,8.648450851,51.41783524,1
1247,385,7.910098553,40.34931183,1
1247,449,11.45239544,47.56173325,1
1247,513,10.72411919,43.56195831,1
1247,577,10.15842247,31.10655594,1
1247,641,20.21969223,17.1751194,1
1247,705,NaN,NaN,2
1247,769,NaN,NaN,2
1247,833,18.92247772,-22.505867,1
1247,897,16.27917862,-38.06420517,1
1247,961,12.70366096,-51.65691757,1
1247,1025,NaN,NaN,2
1247,1089,NaN,NaN,2
1247,1153,NaN,NaN,2
1247,1217,4.342936039,-78.29971313,1
1247,1281,5.265721321,-77.150383,1
1247,1345,0.6886568069,-79.40378571,1
1247,1409,NaN,NaN,2
1247,1473,11.8512764,-71.998703,1
1247,1537,12.4804287,-70.17100525,1
1247,1601,13.91700554,-69.92249298,1
1247,1665,15.44242764,-71.29619598,1
1247,1729,17.08919525,-73.15304565,1
1247,1793,18.68437576,-76.78450012,1
1247,1857,23.36048698,-79.88293457,1
1247,1921,25.17222977,-83.70169067,1
1247,1985,22.94939423,-84.70629883,1
1311,65,3.289777756,62.96245193,1
1311,129,NaN,NaN,2
1311,193,NaN,NaN,2
1311,257,2.972385406,76.63705444,1
1311,321,NaN,NaN,2
1311,385,NaN,NaN,2
1311,449,-2.868371964,53.99329758,1
1311,513,-6.037377357,47.28670883,1
1311,577,NaN,NaN,2
1311,641,-5.195619583,9.385398865,1
1311,705,NaN,NaN,2
1311,769,NaN,NaN,2
1311,833,-6.968681335,-29.59441376,1
1311,897,NaN,NaN,2
1311,961,13.57373524,-49.24885178,1
1311,1025,22.25333405,-49.6159668,1
1311,1089,NaN,NaN,2
1311,1153,NaN,NaN,2
1311,1217,3.669489861,-77.13159943,1
1311,1281,4.936606407,-72.68183899,1
1311,1345,NaN,NaN,2
1311,1409,8.831367493,-70.56562805,1
1311,1473,10.11842251,-69.96105194,1
1311,1537,11.06272984,-68.92181396,1
1311,1601,12.11573792,-69.32276917,1
1311,1665,17.96066666,-66.13005829,1
1311,1729,16.89057922,-66.53214264,1
1311,1793,NaN,NaN,2
1311,1857,NaN,NaN,2
1311,1921,20.45876503,-83.14582825,1
1311,1985,20.49296188,-85.31892395,1
1375,65,-19.81372643,60.44294739,1
1375,129,NaN,NaN,2
1375,193,-30.01128006,69.63343811,1
1375,257,-21.45033836,67.08476257,1
1375,321,NaN,NaN,2
1375,385,NaN,NaN,2
1375,449,-10.76632881,53.56567764,1
1375,513,-22.84993172,45.96883774,1
1375,577,-30.54920006,31.97859573,1
1375,641,-21.4179554,8.10997963,1
1375,705,-7.600379944,-0.2044458389,1
1375,769,-9.204055786,-22.16895294,1
1375,833,NaN,NaN,2
1375,897,-9.377059937,-43.88142395,1
1375,961,NaN,NaN,2
1375,1025,NaN,NaN,2
1375,1089,-6.718262672,-65.82403564,1
1375,1153,-1.467236042,-72.18618774,1
1375,1217,3.824337006,-77.49336243,1
1375,1281,2.130342722,-69.97331238,1
1375,1345,4.955607891,-67.75317383,1
1375,1409,6.567444801,-65.06674957,1
1375,1473,7.894855976,-67.37667847,1
1375,1537,8.64750576,-65.46087646,1
1375,1601,10.148283,-64.56594086,1
1375,1665,12.66507435,-64.94471741,1
1375,1729,14.43978977,-62.44456482,1
1375,1793,NaN,NaN,2
1375,1857,16.83738518,-73.18907166,1
1375,1921,17.30897713,-78.29469299,1
1375,1985,NaN,NaN,2
1439,65,-30.4793663,66.23310089,1
1439,129,-21.32911682,62.3199234,1
1439,193,-23.34533691,57.0702858,1
1439,257,-28.9812603,60.17065811,1
1439,321,NaN,NaN,2
1439,385,NaN,NaN,2
1439,449,-31.95661163,46.68946457,1
1439,513,-36.2206955,44.11313248,1
1439,577,-34.78595734,27.06998444,1
1439,641,-33.49835587,5.934951782,1
1439,705,NaN,NaN,2
1439,769,NaN,NaN,2
1439,833,-27.24853897,-37.71251678,1
1439,897,-18.34925842,-43.72451019,1
1439,961,-7.310546875,-50.51383209,1
1439,1025,1.094144821,-64.93741608,1
1439,1089,-1.751281738,-79.60997009,1
1439,1153,1.085935593,-79.35562134,1
1439,1217,-1.414180279,-69.26926422,1
1439,1281,0.7151072025,-68.88764954,1
1439,1345,2.749725819,-66.07765961,1
1439,1409,4.000579834,-62.69407654,1
1439,1473,9.286085129,-65.94544983,1
1439,1537,5.677463055,-62.24851227,1
1439,1601,7.400198936,-64.18367004,1
1439,1665,9.01920414,-68.21992493,1
1439,1729,12.53684139,-65.40587616,1
1439,1793,12.55013657,-67.84950256,1
1439,1857,13.80314636,-75.1815567,1
1439,1921,14.90033627,-79.47027588,1
1439,1985,15.76321602,-83.22628021,1
1503,65,NaN,NaN,2
1503,129,-26.26269341,53.20099258,1
1503,193,-29.71334457,54.817173,1
1503,257,-34.04270172,54.92683411,1
1503,321,NaN,NaN,2
1503,385,NaN,NaN,2
1503,449,-41.19018936,40.83631134,1
1503,513,-45.89848328,37.25331497,1
1503,577,-49.59975815,25.28536606,1
1503,641,-48.94457245,9.931956291,1
1503,705,NaN,NaN,2
1503,769,-57.5871048,-21.84366035,1
1503,833,-37.33054733,-37.9400177,1
1503,897,-33.4317627,-43.45660782,1
1503,961,-43.8478775,-39.97096634,1
1503,1025,NaN,NaN,2
1503,1089,-18.8229847,-82.01593018,1
1503,1153,-13.13631153,-75.62267303,1
1503,1217,-6.048965454,-71.41355896,1
1503,1281,-1.628030777,-67.59220886,1
1503,1345,-1.001369238,-66.51711273,1
1503,1409,-1.322258115,-62.55967712,1
1503,1473,0.4487626553,-63.69856262,1
1503,1537,NaN,NaN,2
1503,1601,2.670847893,-66.35746765,1
1503,1665,4.308308601,-68.47457886,1
1503,1729,9.353038788,-68.7729187,1
1503,1793,13.53511143,-68.59056091,1
1503,1857,11.56970119,-74.77449036,1
1503,1921,13.64172363,-81.59991455,1
1503,1985,13.28206062,-85.65821838,1
1567,65,-23.1509304,44.26353455,1
1567,129,-30.04158211,54.10488129,1
1567,193,-34.51899719,54.52140045,1
1567,257,NaN,NaN,2
1567,321,NaN,NaN,2
1567,385,NaN,NaN,2
1567,449,-46.00907898,35.13347244,1
1567,513,-49.37525177,35.24831772,1
1567,577,-54.7722168,19.41936874,1
1567,641,-58.92108917,6.120491982,1
1567,705,-62.68637085,-3.755653381,1
1567,769,-60.61629486,-18.20645905,1
1567,833,-51.3529129,-32.34818649,1
1567,897,-41.07668304,-42.25235748,1
1567,961,NaN,NaN,2
1567,1025,-41.76017761,-59.24378204,1
1567,1089,-30.94740868,-72.19932556,1
1567,1153,-19.93501663,-73.69044495,1
1567,1217,-13.62642288,-74.66495514,1
1567,1281,-7.316615105,-67.86677551,1
1567,1345,-6.281346321,-66.33869934,1
1567,1409,-6.367862225,-65.66869354,1
1567,1473,-3.073524475,-64.04094696,1
1567,1537,NaN,NaN,2
1567,1601,1.352735519,-65.64697266,1
1567,1665,3.598638535,-66.97667694,1
1567,1729,7.324498177,-68.69412231,1
1567,1793,9.205414772,-64.38782501,1
1567,1857,8.35436821,-68.68203735,1
1567,1921,10.99093437,-80.17060852,1
