PIVlab, ASCII chart output - 24-Oct-2024
FRAME: 20, filenames: A:[20]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi & B:[21]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
95,65,-6.939588547,-2.267350197,1
95,129,-5.860993385,-2.855501175,1
95,193,-4.359969139,-0.933324635,1
95,257,-3.451376915,0.6978406906,1
95,321,-2.781576633,1.228224277,1
95,385,-3.125638485,0.6792126894,1
95,449,-1.156908751,0.589117527,1
95,513,1.116915226,1.021818757,1
95,577,1.443223476,0.8450574279,1
95,641,0.901184082,0.4651398659,1
95,705,0.9080357552,1.404545188,1
95,769,0.5705195665,1.174131393,1
95,833,-0.7930642366,0.7439064384,1
95,897,-1.88739419,0.3670107424,1
95,961,-1.758609772,0.6949854493,1
95,1025,-1.230783701,2.061107874,1
95,1089,-0.7214238644,2.625579357,1
95,1153,-1.798892498,3.435453415,1
95,1217,-3.727445126,2.317980051,1
95,1281,-2.737389326,1.051992178,1
95,1345,-1.544172764,1.035381198,1
95,1409,-2.070661545,0.4245252609,1
95,1473,-1.803315163,0.5723676682,1
95,1537,-1.916323185,1.004361272,1
95,1601,-0.7839955091,0.9208468199,1
95,1665,-0.3897784948,0.1661150455,1
95,1729,-0.4653428793,-0.05926728994,1
95,1793,-0.1618579626,1.406230927,1
95,1857,-0.8933346272,-1.042201757,1
95,1921,-0.946005106,-0.8861409426,1
95,1985,-0.003600955009,1.091662526,1
159,65,-6.576598167,0.2158970833,1
159,129,-4.07755661,0.8445666432,1
159,193,-2.781057596,0.9241220951,1
159,257,-2.611486673,0.5421024561,1
159,321,-3.007855415,1.338943005,1
159,385,-3.12587285,-0.5623089671,1
159,449,-2.659379244,-1.480707884,1
159,513,-1.679054499,0.3295143843,1
159,577,-1.209261179,0.8447334766,1
159,641,-1.135691643,0.8997507691,1
159,705,-1.726400614,1.974546671,1
159,769,-1.066588044,0.6911523342,1
159,833,-1.518888712,0.4051505625,1
159,897,-3.070381403,0.6667380333,1
159,961,-3.666914463,1.172136545,1
159,1025,-2.841534853,1.631628394,1
159,1089,-3.147114038,1.832478523,1
159,1153,-3.633168697,2.271598101,1
159,1217,-3.386541843,1.373143673,1
159,1281,-2.746850491,1.061412811,1
159,1345,-2.800047874,0.3725475073,1
159,1409,-2.071644306,0.3051742017,1
159,1473,-1.821105719,0.2850908339,1
159,1537,-1.480284214,0.9383955598,1
159,1601,-1.200248003,1.72817111,1
159,1665,-0.9886358976,-0.2326487601,1
159,1729,-0.8061239123,-0.515357852,1
159,1793,-0.4328530431,0.1723928154,1
159,1857,-0.163500905,-0.2307705879,1
159,1921,-0.1319706142,-0.5653892756,1
159,1985,-0.3460972011,-0.4053795636,1
223,65,-4.6846838,2.032883167,1
223,129,-3.229855061,1.452162266,1
223,193,-2.615608215,1.463104725,1
223,257,-2.396202803,0.2467395961,1
223,321,-2.644528627,-0.2264302671,1
223,385,-3.17573905,-3.256897688,1
223,449,-13.11048508,-3.585343361,1
223,513,-2.515927076,0.08850444853,1
223,577,-1.930897713,0.3483728766,1
223,641,-2.241149426,0.5817943811,1
223,705,-4.229939461,1.381429911,1
223,769,-1.735720277,0.6267120838,1
223,833,-1.842555404,0.2451754212,1
223,897,-2.460702896,0.7786728144,1
223,961,-3.148066044,1.186915159,1
223,1025,-4.974429607,1.424551964,1
223,1089,-7.771324158,2.86305213,1
223,1153,-7.357478142,1.216495752,1
223,1217,-3.133746386,0.457256794,1
223,1281,-2.756241798,1.25063169,1
223,1345,-2.424844265,0.5017402768,1
223,1409,-1.803761601,0.7367104888,1
223,1473,-1.930029035,0.5693144798,1
223,1537,-1.801058173,0.3832995296,1
223,1601,-1.337617755,0.4018886685,1
223,1665,-1.756834745,0.01804925501,1
223,1729,-1.499478936,0.03272230923,1
223,1793,-0.3231541514,0.4933385253,1
223,1857,0.2525275648,0.1728799939,1
223,1921,0.309028089,-0.4594965875,1
223,1985,-0.644425869,-2.615725994,1
287,65,-6.963807106,1.185012102,1
287,129,-3.234662771,0.368457675,1
287,193,-3.039536715,-0.4535921216,1
287,257,-2.873016357,-0.6131097674,1
287,321,0.07985115051,-1.02015543,1
287,385,-3.399908543,-0.833537221,1
287,449,-3.21577549,-0.6743896008,1
287,513,-3.234250069,-0.50963974,1
287,577,-3.455523014,0.3623067141,1
287,641,-7.209234238,-0.22420609,1
287,705,NaN,NaN,2
287,769,-1.774557114,0.7378813028,1
287,833,-1.576569319,0.353710264,1
287,897,-1.895794272,0.3654151857,1
287,961,-2.30431819,0.6627238393,1
