PIVlab, ASCII chart output - 24-Oct-2024
FRAME: 53, filenames: A:[53]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi & B:[54]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
95,65,-2.060810089,-0.2188577652,1
95,129,-1.728690505,-0.8719565868,1
95,193,-1.482103348,-0.4258595705,1
95,257,-1.141753793,-0.04764175415,1
95,321,-0.2539258003,-0.7732675076,1
95,385,0.2899737358,-2.090230227,1
95,449,2.531561852,-0.4192140102,1
95,513,5.341598511,0.16293329,1
95,577,5.615371704,0.1009455919,1
95,641,3.21171236,-0.4255537391,1
95,705,3.670388222,0.0146151036,1
95,769,2.645103693,0.703440547,1
95,833,2.5397048,0.06720519066,1
95,897,3.230495214,-0.10347718,1
95,961,3.682951927,0.683907032,1
95,1025,2.716212273,-0.3706311882,1
95,1089,3.399082661,-2.631544828,1
95,1153,1.865524769,-3.270610809,1
95,1217,1.287163496,-3.438144684,1
95,1281,0.9861731529,-5.403621674,1
95,1345,-1.130986214,-2.266458035,1
95,1409,-1.197636127,-2.119628906,1
95,1473,1.717461467,-3.142894745,1
95,1537,0.6922571659,-1.642456532,1
95,1601,1.147289395,-0.2580576539,1
95,1665,1.989298224,-0.3771719337,1
95,1729,2.015905857,-0.5225145221,1
95,1793,1.782424927,-0.6659147143,1
95,1857,1.626270652,-1.735610008,1
95,1921,0.8968547583,-2.052464247,1
95,1985,1.507263422,-2.377914429,1
159,65,0.7239455581,-1.572421312,1
159,129,-0.5976737738,-0.6166244745,1
159,193,-0.9738283753,-0.7715046406,1
159,257,-0.6945114136,-1.008188248,1
159,321,0.005444005132,-0.3578299284,1
159,385,-0.3192821741,-0.3888155222,1
159,449,0.5964922905,0.2092015445,1
159,513,1.773006916,0.581035614,1
159,577,2.013969421,0.6441643238,1
159,641,2.502739906,-0.01269152761,1
159,705,2.752308846,0.3610401154,1
159,769,2.836960793,-0.1693586707,1
159,833,1.652614713,-1.179859638,1
159,897,1.161733866,-0.9333868027,1
159,961,1.512885928,-0.04950872064,1
159,1025,0.8404715061,-0.0295765698,1
159,1089,1.6898036,-0.8486337066,1
159,1153,1.190098047,-1.920939922,1
159,1217,0.417798996,-1.943662882,1
159,1281,0.1431493759,-2.18899107,1
159,1345,0.2724893093,-2.014681578,1
159,1409,0.5373035669,-2.097709656,1
159,1473,1.28162086,-2.424879074,1
159,1537,1.925071955,-1.527058125,1
159,1601,2.591796875,-0.8175040483,1
159,1665,1.265615463,-0.4858840704,1
159,1729,1.268086672,-0.5581395626,1
159,1793,2.013392448,-0.6936877966,1
159,1857,2.090687513,-1.390409827,1
159,1921,1.654440165,-1.688980699,1
159,1985,0.1610052586,-1.022294283,1
223,65,1.61191237,-0.4916558266,1
223,129,0.1179696321,-0.4518894553,1
223,193,-0.2848611772,-0.7263683677,1
223,257,-0.4136440754,-1.746182442,1
223,321,-0.2388855666,0.1172938347,1
223,385,0.3546470702,0.6852974296,1
223,449,0.729336381,0.8814228773,1
223,513,0.8415341973,0.571557641,1
223,577,0.737085104,0.48796314,1
223,641,1.369657278,-0.07388526201,1
223,705,1.969841719,0.7898321748,1
223,769,2.307541609,-0.5716757774,1
223,833,1.509518385,-1.452876568,1
223,897,0.8787140846,-1.228920937,1
223,961,0.2950212955,-0.8654322028,1
223,1025,-0.1099129915,-0.2851663232,1
223,1089,0.7219156027,-0.2069957852,1
223,1153,0.618098855,-0.7893410921,1
223,1217,0.02826696634,-0.7885444164,1
223,1281,-0.4758434892,-0.8844484091,1
223,1345,-0.7891409993,-1.103927374,1
223,1409,-0.1260473281,-1.571722627,1
223,1473,1.235841036,-1.658929706,1
223,1537,1.929898024,-1.000413656,1
223,1601,1.454350591,-0.5983020067,1
223,1665,1.619569182,-0.7498547435,1
223,1729,1.629276276,-0.8881456852,1
223,1793,1.636816263,-1.43790257,1
223,1857,2.311583281,-1.774464846,1
223,1921,2.362751722,-1.422531962,1
223,1985,1.733694792,-0.6073195338,1
287,65,1.264720082,-0.2134937048,1
287,129,0.505975008,-0.3076203465,1
287,193,-0.4156730771,-0.3814061284,1
287,257,-1.576957583,-0.5944250226,1
287,321,-0.6703767776,-0.3856776059,1
287,385,0.7426367998,1.248035192,1
287,449,0.487357378,1.314088702,1
287,513,0.4784104824,0.1249376535,1
287,577,-0.07641351223,-0.4183461666,1
287,641,-2.004355907,1.015136003,1
287,705,0.4571447372,2.090754986,1
287,769,1.845578432,-3.162417412,1
287,833,1.734004378,-1.305695772,1
287,897,1.149389267,-0.6699303389,1
287,961,0.5063760877,-0.6065391302,1
287,1025,-0.05471348763,-0.4839477539,1
287,1089,-0.1807685494,-0.8074064851,1
287,1153,-0.108147651,-0.8133134842,1
287,1217,0.1256272793,0.1483125687,1
287,1281,-0.9561682343,-0.7025336623,1
287,1345,-2.161300898,-0.9407026768,1
287,1409,-0.2761848569,-0.9424458742,1
287,1473,1.447763205,-0.628169179,1
287,1537,1.869830966,-0.7089726925,1
287,1601,1.216566682,-0.502431035,1
287,1665,1.535500884,-0.5948659778,1
287,1729,1.784412622,-1.05705142,1
287,1793,1.455967069,-1.697731853,1
287,1857,2.220309496,-1.910865784,1
287,1921,2.379482031,-1.362650871,1
287,1985,1.857558489,-0.6936040521,1
351,65,-0.2218285799,-0.6951507926,1
351,129,0.1424122453,-0.7514195442,1
351,193,0.8197577596,-0.9440664649,1
351,257,0.6077723503,-0.7724506855,1
351,321,0.5176205635,-0.3395688534,1
351,385,1.283695221,0.2640793324,1
351,449,0.793266058,0.2667681575,1
351,513,0.4828470945,0.3670815229,1
351,577,0.9325180054,0.3583284318,1
351,641,-0.8845682144,2.32399416,1
351,705,-2.45964551,1.428389549,1
351,769,0.4719011784,-0.6349671483,1
351,833,1.494431019,-0.9862056971,1
351,897,1.245130897,-0.7714562416,1
351,961,0.5519313812,-0.6931496859,1
351,1025,0.4216816127,-0.7234447598,1
351,1089,0.1298440099,-0.9528202415,1
351,1153,-0.8575989008,-1.252599478,1
351,1217,0.09628090262,-0.4836089611,1
351,1281,-1.158441305,-1.495618343,1
351,1345,-0.04407066107,-1.765171528,1
351,1409,0.7690739036,-0.5311740637,1
351,1473,1.323969126,0.1304579973,1
351,1537,0.8825911283,-0.4091703892,1
351,1601,0.8322292566,-0.5814298391,1
351,1665,1.3087641,-0.4388797879,1
351,1729,1.627486944,-1.549110651,1
351,1793,1.834076166,-2.959054947,1
351,1857,2.077348709,-1.514217138,1
351,1921,2.389735222,-1.228664756,1
351,1985,1.683938026,-1.165629625,1
415,65,-0.1691744328,-0.3305569589,1
415,129,0.3290821314,-0.7134076357,1
415,193,1.30603075,-1.163065434,1
415,257,1.354545832,-0.5654678941,1
415,321,1.281582236,-0.3691363335,1
415,385,1.723417521,-0.7861950397,1
415,449,1.596056461,-0.6671301126,1
415,513,1.733011484,1.193182111,1
415,577,1.858199358,0.2011519372,1
415,641,1.996276379,0.5298544168,1
415,705,1.875075102,-0.09194123745,1
415,769,2.645579576,0.4701842666,1
415,833,2.172634125,0.09941828251,1
415,897,1.438965797,-0.628983736,1
415,961,1.008749247,-1.193098068,1
415,1025,1.243810773,-0.8918840885,1
415,1089,1.117130518,-1.087037563,1
415,1153,0.01033222675,-1.453611135,1
415,1217,0.003440141678,-1.226575136,1
415,1281,-0.1669956148,-1.637078524,1
415,1345,0.5073899031,-2.510456085,1
415,1409,0.5825257301,-0.93883425,1
415,1473,1.721770048,0.03619128466,1
415,1537,1.575220704,-0.2495010495,1
415,1601,0.4986869097,-0.4963111877,1
415,1665,1.17060256,-0.6247849464,1
415,1729,0.1855697632,-1.936208606,1
415,1793,1.167211056,-2.240477562,1
415,1857,2.142215014,-0.5674942732,1
415,1921,2.172022581,-0.3878045082,1
415,1985,1.533887386,-1.346323729,1
479,65,0.8059123158,0.5266165733,1
479,129,0.7141447663,0.3482143283,1
479,193,0.8064721823,-0.5188325047,1
479,257,0.9818446636,-0.706197381,1
479,321,1.39339292,-1.061900377,1
479,385,1.951923013,-1.231378198,1
479,449,2.300649643,-0.7905124426,1
479,513,1.914881229,-0.2698885202,1
479,577,2.250839472,-0.4735283256,1
479,641,2.531099319,-0.1475444436,1
479,705,2.061036825,0.2231325507,1
479,769,2.554115057,1.425446033,1
479,833,2.794540405,1.254897952,1
479,897,1.564715385,-0.3022111952,1
479,961,2.759698868,-1.514231205,1
479,1025,2.879419327,-1.144072294,1
479,1089,2.388123512,-1.378575563,1
479,1153,1.4877882,-1.423439622,1
479,1217,0.3503425717,-1.349179983,1
479,1281,0.2796890736,-1.222942472,1
479,1345,0.8372428417,-1.121502876,1
479,1409,2.566075802,0.6574406624,1
479,1473,3.018263578,0.801181674,1
479,1537,2.976692438,0.4699841738,1
479,1601,2.298310757,0.2543614507,1
479,1665,1.641681314,0.8952927589,1
479,1729,1.787519693,0.2604471743,1
479,1793,1.919499636,-0.719416678,1
479,1857,2.012051821,-0.5094747543,1
479,1921,1.840479136,-0.4675042629,1
479,1985,1.654465675,-1.69389689,1
543,65,0.7947517633,-0.7137230635,1
543,129,0.8356095552,0.07569491863,1
543,193,1.018304586,-0.3743160367,1
543,257,1.082624435,-1.213903666,1
543,321,1.346237659,-1.380549669,1
543,385,1.65824604,-1.209044456,1
543,449,1.858045578,-0.8280060291,1
543,513,1.717789769,-0.9499850273,1
543,577,1.83315134,-0.8070243597,1
543,641,2.619555712,-0.2877932787,1
543,705,2.174915314,0.293512404,1
543,769,1.941848993,0.5937556028,1
543,833,1.652866721,1.261696458,1
543,897,0.8923044205,-0.1456762552,1
543,961,2.587313175,-1.879114389,1
543,1025,2.830851555,-1.092955828,1
543,1089,1.704891682,-0.9342852831,1
543,1153,1.313123584,-1.21873939,1
543,1217,0.6546847224,-1.563515663,1
543,1281,0.3685839176,-1.255185843,1
543,1345,-0.6533567905,1.441241503,1
543,1409,2.432440996,2.482689857,1
543,1473,3.888263226,1.632721543,1
543,1537,3.545130491,0.8176007867,1
543,1601,2.967627525,0.3892664015,1
543,1665,2.120439053,-0.1616990864,1
543,1729,1.870885849,-0.1212027669,1
543,1793,1.826951027,-0.7107784152,1
543,1857,2.066703558,-0.5775340796,1
543,1921,2.541434765,-0.5579165816,1
543,1985,2.061178207,-1.836776614,1
607,65,1.064553738,-0.1653951406,1
607,129,1.151094317,0.5809960365,1
607,193,1.095522881,-0.3866616488,1
607,257,0.5321598053,-1.342701674,1
607,321,1.049945951,-1.659784555,1
607,385,1.368376374,-1.723610282,1
607,449,1.168422222,-1.345592022,1
607,513,1.347840548,-1.020970464,1
607,577,1.088189363,-0.1369488239,1
607,641,1.734204173,-0.6155401468,1
607,705,2.205227852,-0.1442135572,1
607,769,1.677244425,-0.02237504721,1
607,833,-0.5544521809,0.3718576729,1
607,897,0.2960838079,1.93338728,1
607,961,0.9590748549,-0.4531199336,1
607,1025,1.159662485,-0.9881299138,1
607,1089,1.098639011,-1.094220757,1
607,1153,1.120956421,-0.8808273077,1
607,1217,0.9143841267,-0.9072761536,1
607,1281,0.7531775236,-0.5230963826,1
607,1345,0.3401288986,1.071547508,1
607,1409,2.484145403,2.442690134,1
607,1473,5.206283092,1.758136511,1
607,1537,6.104467392,0.8006662726,1
607,1601,4.110652924,-0.2157655358,1
607,1665,2.740861893,-0.594706893,1
607,1729,1.928338766,-0.6760630608,1
607,1793,1.959381104,-0.9091350436,1
607,1857,2.171420813,-0.606143713,1
607,1921,2.928189278,-0.5481212735,1
607,1985,2.721881628,-1.692323446,1
671,65,1.433153391,0.2481440306,1
671,129,2.288791895,0.25525105,1
671,193,1.284703851,-0.2313748598,1
671,257,0.007685780525,-1.15934515,1
671,321,0.8731172085,-1.993353248,1
671,385,1.176970005,-2.477786541,1
671,449,1.431038499,-2.378878593,1
671,513,0.06351327896,-0.3972039223,1
671,577,-0.6261460781,2.001955986,1
671,641,1.846158743,-1.176600575,1
671,705,3.201879978,-1.864968896,1
671,769,1.936660647,-1.324769378,1
671,833,1.041077137,-0.9687843323,1
671,897,0.6035977602,-0.4845745564,1
671,961,0.1620876789,-0.918170929,1
671,1025,0.4865988493,-2.42428565,1
671,1089,0.8778765202,-1.320667744,1
671,1153,1.005986452,-0.6016634107,1
671,1217,1.246380329,-0.1526222229,1
671,1281,1.615375996,0.0577993691,1
671,1345,2.106926441,0.4984340668,1
671,1409,3.126096725,1.033027291,1
671,1473,5.574087143,1.044244289,1
671,1537,6.163680077,0.4470949173,1
671,1601,4.142504215,-0.5269436836,1
671,1665,3.692715406,-3.46470499,1
671,1729,2.256672382,-1.337113023,1
671,1793,1.842767239,-1.311486602,1
671,1857,2.002218246,-0.9821301699,1
671,1921,2.634037495,-0.5698208213,1
671,1985,3.504981518,-2.543016434,1
735,65,0.9219015241,0.3876418471,1
735,129,2.607719421,0.3136307001,1
735,193,1.821499944,-0.05546149611,1
735,257,0.9436061382,-0.9067514539,1
735,321,0.9337538481,-1.179919124,1
735,385,1.353282571,-1.708542824,1
735,449,1.173748612,-2.171022892,1
735,513,1.271400809,-1.234164,1
735,577,1.650647879,-0.7152283192,1
735,641,2.563067436,-1.960038185,1
735,705,3.587399483,-3.130502701,1
735,769,2.979201317,-2.981044292,1
735,833,1.412405252,-1.937716961,1
735,897,-0.01513004303,-1.9426862,1
735,961,-3.376062393,-1.43739903,1
735,1025,-2.9928298,-1.160160184,1
735,1089,-0.03014296293,-1.826553583,1
735,1153,0.533865571,-0.5099744201,1
735,1217,0.9269478321,-0.2264280319,1
735,1281,1.183853626,0.3275689781,1
735,1345,2.192771673,1.685453773,1
735,1409,3.405874252,0.9458712339,1
735,1473,3.844705105,0.4889795184,1
735,1537,-3.461151123,-1.894491553,1
735,1601,-2.637473106,-1.366853476,1
735,1665,2.22087121,-1.347374082,1
735,1729,2.371700048,-1.306649089,1
735,1793,1.956849337,-1.185679436,1
735,1857,1.968176126,-0.6789231896,1
735,1921,1.927659035,0.01939064264,1
735,1985,2.669669151,-1.863450527,1
799,65,-0.1925826073,0.8846399784,1
799,129,1.682265043,0.5587980747,1
799,193,2.22163558,0.1040586531,1
799,257,1.804326534,-0.597235918,1
799,321,1.551025629,-0.9556280375,1
799,385,1.13226366,-1.351943493,1
799,449,1.053685665,-0.654989481,1
799,513,1.515279055,-1.196515679,1
799,577,2.352646828,-3.110473633,1
799,641,2.069693089,-3.750801086,1
799,705,1.883315921,-3.609061718,1
799,769,1.932027102,-3.195589066,1
799,833,1.341111541,-2.34112978,1
799,897,0.5934917927,-2.492074966,1
799,961,-0.2823521495,-1.670914769,1
799,1025,-0.4411601424,-0.654638052,1
799,1089,-0.3707044125,-0.6104174852,1
799,1153,-0.3683418036,-0.3936241865,1
799,1217,0.05077385902,-0.2585212588,1
799,1281,0.7577022314,0.1970187724,1
799,1345,2.45077014,0.9232819676,1
799,1409,4.044826508,0.5922315121,1
799,1473,4.676984787,0.1778715253,1
799,1537,NaN,NaN,2
799,1601,0.9538731575,-1.059203029,1
799,1665,2.412244797,-0.3941546679,1
799,1729,2.3064816,-1.027585864,1
799,1793,2.368233204,-0.827480197,1
799,1857,2.864846468,-0.2064247131,1
799,1921,3.663955927,-0.6259871721,1
799,1985,4.157252312,-1.530836105,1
863,65,-0.4081345797,1.049904227,1
863,129,1.346094131,0.2915055752,1
863,193,1.629908681,0.1380013824,1
863,257,1.858182192,-0.4691973329,1
863,321,1.785630703,-0.4202682376,1
863,385,1.092943311,-1.117916584,1
863,449,1.160397053,-0.4429519176,1
863,513,1.564314365,-0.8127782345,1
863,577,3.100113392,-3.70244813,1
863,641,2.183979511,-3.955897331,1
863,705,1.158442616,-1.994544148,1
863,769,2.514570236,-1.990545988,1
863,833,2.095019102,-2.002571821,1
863,897,0.8755972385,-2.100849867,1
863,961,0.327114284,-1.749722362,1
863,1025,0.004215627909,-0.6020202637,1
863,1089,0.06570005417,-0.4267766476,1
863,1153,0.4673374295,-0.2002557516,1
