PIVlab, ASCII chart output - 24-Oct-2024
FRAME: 38, filenames: A:[38]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi & B:[39]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
95,65,3.470015049,-4.363520145,1
95,129,3.293759823,-3.510033607,1
95,193,3.249650478,-2.447571754,1
95,257,3.222631454,-1.867301106,1
95,321,2.318711042,-1.809274912,1
95,385,1.708556652,-1.025961995,1
95,449,0.1476191282,0.04402530193,1
95,513,0.05330395699,-0.6400244236,1
95,577,0.09747084975,-0.3395851851,1
95,641,-0.1726067662,0.02549177408,1
95,705,-1.166048527,-0.1395492554,1
95,769,-1.809092641,-1.874960899,1
95,833,-0.7786144614,-2.646639347,1
95,897,0.930606544,0.1078702211,1
95,961,1.531185389,2.958760977,1
95,1025,-0.5250284672,3.793320656,1
95,1089,-0.3908491135,0.6946845651,1
95,1153,1.431591868,-2.210077286,1
95,1217,1.783192873,-1.278861284,1
95,1281,1.386925459,0.3265672624,1
95,1345,0.3350529671,1.230530858,1
95,1409,-0.663800478,0.3549745679,1
95,1473,-1.286725879,0.381321311,1
95,1537,-0.8014593124,-1.131580472,1
95,1601,-1.212274313,-0.3820288181,1
95,1665,-0.4712171555,-0.2281212807,1
95,1729,0.8364982009,0.3259774446,1
95,1793,1.112671852,1.180340052,1
95,1857,1.249079823,1.644781828,1
95,1921,0.678804934,0.2383785546,1
95,1985,-0.6646516323,-3.630520582,1
159,65,1.696876884,-1.86618948,1
159,129,1.975678444,-2.279706478,1
159,193,1.812620997,-2.176550388,1
159,257,1.784569025,-1.824976325,1
159,321,1.435726166,-1.240250111,1
159,385,0.613601923,0.5682157278,1
159,449,-1.329975843,-0.1448179483,1
159,513,-0.3220111132,-0.9272162318,1
159,577,0.1597090214,-1.144431114,1
159,641,0.2211284339,-0.5966165662,1
159,705,-0.1395255923,0.06018412113,1
159,769,-0.7503675222,-0.4371049404,1
159,833,0.09349861741,-2.27543354,1
159,897,0.3347879648,-2.112687111,1
159,961,-0.4757316411,0.06983226538,1
159,1025,-1.503338695,1.284604788,1
159,1089,-1.218976259,0.03017485142,1
159,1153,0.3562304378,-0.1722766161,1
159,1217,1.5468297,-0.1396077871,1
159,1281,1.322974205,0.6178153753,1
159,1345,0.7341458797,0.4105849266,1
159,1409,0.8586067557,0.6349402666,1
159,1473,0.6268351078,-0.08450272679,1
159,1537,0.8332176208,-0.714404881,1
159,1601,0.9923664331,-0.7863445878,1
159,1665,0.8147587776,-0.6160283089,1
159,1729,0.8595786095,-0.3446858525,1
159,1793,1.198159218,0.1851333678,1
159,1857,0.7916394472,0.983669281,1
159,1921,0.5338972211,0.212834537,1
159,1985,0.4218072891,-1.346729755,1
223,65,0.4063149095,-1.278277636,1
223,129,1.065252066,-2.047201633,1
223,193,1.11734581,-2.041024208,1
223,257,1.05412972,-1.519838452,1
223,321,0.4254633784,0.363683939,1
223,385,-1.643250704,0.1529927254,1
223,449,-2.285703897,-0.4889966846,1
223,513,-0.7312409878,-1.052822351,1
223,577,-0.5329464674,-0.9860318899,1
223,641,-0.637557745,-0.3294751048,1
223,705,-0.4483566582,-0.07046234608,1
223,769,-0.2798144817,-0.0163244009,1
223,833,0.1003995687,-0.6192188263,1
223,897,-0.1605577469,-1.728411674,1
223,961,-0.7657008767,-1.596905708,1
223,1025,-1.216977715,-0.926925838,1
223,1089,-1.30575943,-0.7884503007,1
223,1153,-0.3246729374,-0.26167804,1
223,1217,0.6955866218,-0.197263509,1
223,1281,0.9511394501,-0.1607224345,1
223,1345,0.9635343552,-0.07931946218,1
223,1409,0.8743053675,0.4551846087,1
223,1473,1.566812277,0.2954540253,1
223,1537,3.080134869,-0.2167138308,1
223,1601,2.444375277,-0.2847979963,1
223,1665,1.717541933,-0.9659934044,1
223,1729,0.817265749,-0.8945236802,1
223,1793,0.7134833932,-0.6233223081,1
223,1857,-0.2022951841,-0.4268996119,1
223,1921,0.4474551678,-0.5391622782,1
223,1985,1.318259478,-0.9075562358,1
287,65,0.898868084,0.17101264,1
287,129,0.658044219,-2.714321375,1
287,193,0.9592295885,-2.421435118,1
287,257,1.910386324,-1.25524509,1
287,321,0.1313475966,-0.6081453562,1
287,385,-1.090396881,-0.4757559299,1
287,449,-4.344456196,-0.3165396452,1
287,513,-3.376015663,-1.604245543,1
287,577,-1.045579672,-0.6437061429,1
287,641,-0.4722064137,1.10306859,1
287,705,-0.1654342413,0.7296413183,1
287,769,-0.8427755237,0.3931263089,1
287,833,-0.6233423948,-0.1098017693,1
287,897,-0.3283483982,-1.450954556,1
287,961,-0.6645153761,-1.822295547,1
287,1025,-1.740534306,-1.327555537,1
287,1089,-3.403200388,-1.07629478,1
287,1153,-1.734163165,-1.440472603,1
287,1217,-0.7523013949,-0.5127909184,1
287,1281,-0.05643731356,-0.3920486569,1
287,1345,0.02644109726,-1.19721055,1
287,1409,0.1410343051,0.2400571704,1
287,1473,2.191549778,0.3988459706,1
287,1537,2.446867943,-0.1293767989,1
287,1601,1.731645107,-0.1173089743,1
287,1665,1.165874481,-0.7348628044,1
287,1729,0.3339681625,-0.8532602787,1
287,1793,0.2079828382,-1.171448708,1
287,1857,0.03286635876,-2.33698082,1
287,1921,0.735870719,-0.9834705591,1
287,1985,1.581246018,-1.107367039,1
351,65,0.474786371,-1.01296401,1
351,129,0.3656403422,-3.485991001,1
351,193,0.5912188888,-2.453711033,1
351,257,0.5013629198,-0.3891348839,1
351,321,-1.042016625,-0.4579001665,1
351,385,-0.8650279045,-0.7949135303,1
351,449,-3.097859859,-0.2641229033,1
351,513,-2.306178093,-0.1458938122,1
351,577,-0.7695993185,0.02768133581,1
351,641,1.627888203,2.44643569,1
351,705,1.073284388,3.533652306,1
351,769,-0.5453668237,0.7930029631,1
351,833,-0.4491701126,0.2220236659,1
351,897,-0.6971628666,-0.1241307855,1
351,961,-0.7310007215,-0.8684498072,1
351,1025,-1.890758395,-1.366939664,1
351,1089,-4.052680016,-1.690210342,1
351,1153,-3.829051971,-1.527907014,1
351,1217,-2.488377094,-1.292607069,1
351,1281,-1.207302332,-1.333524704,1
351,1345,-0.8611199856,-2.137666225,1
