PIVlab, ASCII chart output - 24-Oct-2024
FRAME: 24, filenames: A:[24]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi & B:[25]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
95,65,-4.909079552,1.428372383,1
95,129,-5.304831505,-2.117079258,1
95,193,-3.045915604,-1.788533926,1
95,257,-2.672437668,0.3346635103,1
95,321,-1.344157219,1.977443695,1
95,385,-1.683251739,0.5107376575,1
95,449,-0.6098390818,0.6080007553,1
95,513,-0.1613832712,1.112765551,1
95,577,-0.1407917738,1.671703577,1
95,641,1.563423157,1.379433751,1
95,705,4.238729,-0.1418224573,1
95,769,2.464036942,0.499636054,1
95,833,0.6928352118,0.9685575962,1
95,897,-2.064143658,2.172427654,1
95,961,-0.476099968,2.059535265,1
95,1025,-1.030817747,-1.089579105,1
95,1089,-1.631442666,-0.7911764979,1
95,1153,-0.7053647041,0.9488682747,1
95,1217,-2.670598507,2.004976273,1
95,1281,-2.971802711,3.14072752,1
95,1345,-1.017565727,2.740015984,1
95,1409,-1.183467746,1.68250525,1
95,1473,-1.243185759,0.2439243793,1
95,1537,-0.9798159599,1.267724037,1
95,1601,-5.691590309,1.454821706,1
95,1665,-2.629364729,0.7471381426,1
95,1729,-1.334899426,0.8175569773,1
95,1793,0.349391818,-0.8848794103,1
95,1857,1.217444658,0.6005111933,1
95,1921,-0.3947669864,0.7713273168,1
95,1985,-3.90347147,-0.5233599544,1
159,65,-2.704308271,-0.7958506346,1
159,129,-3.921111584,-0.2333827019,1
159,193,-3.36602664,-0.01466427743,1
159,257,-1.312282562,0.9541966319,1
159,321,-0.9555650949,3.472948313,1
159,385,-5.765964985,-3.447540522,1
159,449,-2.858681917,-1.767814159,1
159,513,-1.594977379,0.652670145,1
159,577,-1.448560715,1.152409554,1
159,641,-0.2427552342,1.078248262,1
159,705,1.084026217,0.211918354,1
159,769,-0.7493025064,0.1412447095,1
159,833,0.4193461835,0.003865897655,1
159,897,1.017303228,0.546628356,1
159,961,-1.489551067,0.6094440222,1
159,1025,-1.931432247,-0.1443883181,1
159,1089,-4.345465183,-0.3653054833,1
159,1153,-2.64470005,1.203746438,1
159,1217,-2.427577019,2.429283142,1
159,1281,-2.340846777,2.615592957,1
159,1345,-1.667348146,1.364247441,1
159,1409,-1.757868528,0.5853538513,1
159,1473,-1.458330035,-0.8063201904,1
159,1537,-0.919187665,-0.2257867157,1
159,1601,-0.2623063326,-0.005241438746,1
159,1665,-0.4196708798,-0.1815308332,1
159,1729,-0.1453735828,-0.1632843316,1
159,1793,-0.7897216082,-0.6286414862,1
159,1857,-0.3789123893,-0.2290179282,1
159,1921,-0.7390315533,-0.0116199851,1
159,1985,-1.58172369,-0.4085260332,1
223,65,-2.378264904,-0.2551566362,1
223,129,-2.849340439,0.1333595812,1
223,193,-2.647143841,0.770270884,1
223,257,-4.008750916,0.5703190565,1
223,321,NaN,NaN,2
223,385,-9.808720589,-5.151017666,1
223,449,-8.320340157,-3.577835321,1
223,513,-2.097812176,-0.5693143606,1
223,577,-1.639813662,0.1947309375,1
223,641,-1.463572979,1.385886192,1
223,705,-1.021034956,2.256389141,1
223,769,-0.6195557714,0.7440828681,1
223,833,-0.6346353292,-0.5108524561,1
223,897,-0.628883481,-0.9126518369,1
223,961,-1.134922981,-0.2566540241,1
223,1025,-2.39271307,0.06326639652,1
223,1089,-4.044540405,0.968769908,1
223,1153,-2.583757877,2.303616524,1
223,1217,-1.742054701,2.146682501,1
223,1281,-2.040721178,1.309244871,1
223,1345,-2.163610458,0.6018044353,1
223,1409,-2.000558138,0.3030640185,1
223,1473,-1.964355469,-0.2129656374,1
223,1537,-1.59392333,-1.080532074,1
223,1601,-1.267246366,-0.3273234963,1
223,1665,-0.5806482434,-0.7509490848,1
223,1729,-0.1642739773,-0.8979791403,1
223,1793,-1.391387224,-0.6434687376,1
223,1857,-1.477832675,-0.2871709466,1
223,1921,-0.8022660017,-0.02804708481,1
223,1985,-0.3222313821,-0.1367442608,1
287,65,-4.555361271,-0.1418249607,1
287,129,-3.240161896,-0.2632821798,1
287,193,-1.949783564,0.1592179984,1
287,257,-2.108039618,0.2029688954,1
287,321,-12.33409691,-0.425845325,1
287,385,-3.236534595,0.229845047,1
287,449,-3.181772947,-0.5799307823,1
287,513,-3.455934763,-0.5036357641,1
287,577,-3.600921154,-0.07980638742,1
287,641,-4.520513535,-0.1982651353,1
287,705,-3.05367136,0.4509450793,1
287,769,-0.43217206,0.5999791026,1
287,833,-1.23426044,-0.0254881531,1
287,897,-0.8947677016,-0.1838078499,1
287,961,-1.284472823,0.09484003484,1
287,1025,-1.710494041,0.7601553202,1
287,1089,-1.167496681,2.35541296,1
287,1153,-1.029978037,3.378724098,1
287,1217,-1.102318168,2.591995716,1
287,1281,-9.50790596,0.6142638922,1
287,1345,-2.958910465,0.5669421554,1
287,1409,-2.356058836,0.2396790087,1
287,1473,-2.359109879,-0.1857592314,1
287,1537,-2.256551027,-0.01524245739,1
287,1601,-1.948979735,-0.01285332441,1
287,1665,-0.9377164841,-0.4985330105,1
287,1729,-0.04676663876,-0.6713482141,1
287,1793,-0.4542530775,-0.4740094244,1
287,1857,-0.4408730865,-0.04140010476,1
287,1921,-0.4770049453,0.6574519277,1
287,1985,-0.4658130407,-0.3644407988,1
351,65,-4.411141872,-0.5494947433,1
351,129,-3.682452202,-0.5360095501,1
351,193,-3.111264467,-0.3160947859,1
351,257,-2.230139494,-0.5872740746,1
351,321,-1.980421305,-3.204904318,1
351,385,NaN,NaN,2
351,449,-1.906391978,-0.8470921516,1
351,513,-1.062029004,-1.140086889,1
351,577,-1.514682889,-0.9440706968,1
351,641,-3.177952528,-2.598185062,1
351,705,-3.046164513,-3.105444431,1
351,769,-1.164750099,0.4796666503,1
351,833,-1.886074185,0.09624963999,1
351,897,-2.04919076,0.879696548,1
351,961,-1.712304831,1.124284506,1
351,1025,-1.499211907,0.8051441312,1
351,1089,-1.157130361,1.35906148,1
351,1153,-0.9917231798,1.251842737,1
351,1217,-1.312198281,0.01500070095,1
351,1281,-2.194885969,-0.1706260145,1
351,1345,-1.516616702,0.1887654662,1
351,1409,-1.856760263,0.5327928066,1
351,1473,-3.967492342,0.3167838454,1
351,1537,-8.068552971,4.023447037,1
351,1601,-3.564030409,0.2281828523,1
351,1665,-1.369781494,-0.464979738,1
351,1729,-0.4209826291,-0.1152883768,1
351,1793,0.1047477722,-0.2166506946,1
351,1857,0.5688044429,0.3096334934,1
351,1921,0.2220934778,0.1328098029,1
351,1985,-0.8416293859,-0.5345257521,1
415,65,-4.626460552,-0.3059130907,1
415,129,-4.314273834,-0.791672349,1
415,193,-4.783910751,-0.9177930951,1
415,257,-1.981211185,-1.181793332,1
415,321,-1.300319433,-3.526126146,1
415,385,-1.438220739,-1.850367308,1
415,449,-1.82115221,-1.481139898,1
415,513,-1.046121359,-1.705109239,1
415,577,-0.7500321865,-1.510453224,1
415,641,-1.242776871,-0.4625380635,1
415,705,-0.7153668404,0.6837329268,1
415,769,-0.9075450301,0.5482727885,1
415,833,-2.129641533,0.8616769314,1
415,897,-3.137269974,10.67927265,1
415,961,NaN,NaN,2
415,1025,-1.232861876,1.015922785,1
415,1089,-1.191416979,1.238210797,1
415,1153,-1.295654774,0.882121861,1
415,1217,-2.601787806,-0.3432448506,1
415,1281,-1.338664412,-0.676853776,1
415,1345,-1.157222152,-0.8939114809,1
415,1409,-1.310519099,0.6677168608,1
415,1473,-1.527235389,3.046818972,1
415,1537,-11.38217831,10.96543503,1
415,1601,-1.419924855,0.0002825856209,1
415,1665,-1.011356592,-0.4066999257,1
415,1729,-2.315958738,-1.47384882,1
415,1793,-1.275211573,-0.2772811651,1
415,1857,0.5489948392,0.267670095,1
415,1921,0.1103040576,-0.2291667014,1
415,1985,-1.290590644,-1.113651514,1
479,65,-5.484278679,-0.6071300507,1
479,129,-4.476015091,-1.397089958,1
479,193,-5.750067711,-1.150990725,1
479,257,-2.729387283,-1.02894187,1
479,321,-1.946490526,-1.404088616,1
479,385,-2.369067192,-1.789224386,1
479,449,-2.41895771,-2.822273731,1
479,513,-1.081502795,-1.926260948,1
479,577,-0.6679247618,-1.348149776,1
479,641,-0.6944386959,-1.081692696,1
479,705,-0.5152602196,-0.1472577751,1
479,769,-1.177008867,1.194709301,1
479,833,-3.87215519,2.289829493,1
479,897,-8.706395149,-2.045489073,1
479,961,-7.937175274,-2.815912724,1
479,1025,-1.232134342,1.04171741,1
479,1089,-0.3219020367,1.813852191,1
479,1153,-0.3729510903,1.21737051,1
479,1217,-2.841334343,0.3853119016,1
479,1281,-1.566128016,0.1134695858,1
479,1345,-1.310348034,-0.07368226349,1
479,1409,-2.007014275,1.513983011,1
479,1473,-0.9493316412,2.591546774,1
479,1537,-0.6479623914,1.117537618,1
479,1601,-0.2684206963,0.5021260977,1
479,1665,0.5285087824,0.3637381494,1
479,1729,1.260444045,-0.08426192403,1
479,1793,0.3573820591,0.455165565,1
479,1857,0.8887969851,0.4813566208,1
479,1921,0.7608864307,-0.5471088886,1
479,1985,-0.8406108618,-1.207265377,1
543,65,-5.336605072,-5.767054558,1
543,129,-6.761166573,-2.109129429,1
543,193,-5.755859375,-0.6586398482,1
543,257,-4.774190426,-0.2661198378,1
543,321,-2.356442451,-0.4067023993,1
543,385,-2.348486423,-0.4989792109,1
543,449,-2.464354992,-1.135305405,1
543,513,-2.021205187,-1.245576143,1
543,577,-1.414902687,-0.7486066818,1
543,641,-0.5897835493,-0.9542835951,1
543,705,-0.4303152561,0.02979511023,1
543,769,-1.22805047,1.087511063,1
543,833,-2.137847185,0.3174383938,1
543,897,-2.431191444,-4.076814651,1
