PIVlab, ASCII chart output - 24-Oct-2024
FRAME: 46, filenames: A:[46]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi & B:[47]AVI_Pos025_TimeSrs002425_TgLifeactGFP_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
95,65,1.695673943,-0.006270825863,1
95,129,1.297385573,-0.649097681,1
95,193,1.307016253,-0.3186716437,1
95,257,1.79020679,-0.1469968557,1
95,321,2.308020115,-0.6763114929,1
95,385,2.760473967,-1.825577497,1
95,449,2.589611053,-0.9377298355,1
95,513,1.004907131,0.478402257,1
95,577,1.277922511,1.803256273,1
95,641,2.199290752,3.038878918,1
95,705,3.148404121,2.59438777,1
95,769,3.729258537,1.33019495,1
95,833,1.373878956,0.5460317135,1
95,897,-0.3764420748,0.7922788858,1
95,961,1.613790989,1.87466526,1
95,1025,3.640469551,-0.1139678955,1
95,1089,1.366643906,0.6345562935,1
95,1153,2.083392859,-1.232878923,1
95,1217,0.4808627367,-2.84669733,1
95,1281,0.3327176571,-1.757737994,1
95,1345,2.249695301,-1.182151794,1
95,1409,2.094132423,1.163559198,1
95,1473,1.292261362,-0.6286859512,1
95,1537,-0.8873177767,-2.289667606,1
95,1601,-2.28858304,0.6430878639,1
95,1665,-2.004790545,1.961738586,1
95,1729,-0.6492068768,-2.539870262,1
95,1793,0.7346382141,-2.963319778,1
95,1857,1.608367205,-4.362698555,1
95,1921,2.43931222,-4.138847351,1
95,1985,0.2847764492,0.05959320068,1
159,65,0.5246920586,-0.5576469898,1
159,129,0.9648512602,-0.8947632313,1
159,193,1.188695431,-0.9492337704,1
159,257,0.6853896976,-1.045655966,1
159,321,0.1209032536,-1.004294276,1
159,385,1.217471123,-0.7858090401,1
159,449,1.050328732,-0.2046137452,1
159,513,-0.2682949305,0.6232210398,1
159,577,-0.2137969434,1.224019527,1
159,641,0.344720602,1.681921005,1
159,705,1.356293201,1.270530224,1
159,769,2.052654743,-0.1960422397,1
159,833,1.700935721,-0.6896985769,1
159,897,1.508459687,-0.5480739474,1
159,961,1.32027936,-0.107141614,1
159,1025,1.12590611,-0.03318887949,1
159,1089,-0.09958398342,-0.08121949434,1
159,1153,1.990802765,-1.827750444,1
159,1217,3.028814554,-2.942279339,1
159,1281,2.491328239,-2.893974781,1
159,1345,1.202446222,-3.030103683,1
159,1409,1.232753754,-2.923297405,1
159,1473,0.905831337,-3.293540716,1
159,1537,-0.6956447363,-4.034035206,1
159,1601,-0.08169937134,-1.899362326,1
159,1665,-0.06849133968,-1.812149286,1
159,1729,-0.6955770254,-3.835257292,1
159,1793,1.572318792,-3.181472301,1
159,1857,2.232456684,-3.565458775,1
159,1921,1.665696621,-4.099575043,1
159,1985,-1.331494808,-2.737048149,1
223,65,-0.3184286058,-0.7867393494,1
223,129,0.4050732255,-1.080413342,1
223,193,0.6221313477,-1.25041759,1
223,257,0.5220097303,-2.145418167,1
223,321,-0.1973453164,-0.6180568933,1
223,385,-0.4340949655,-0.1558470726,1
223,449,-0.5598815084,-0.05943705887,1
223,513,-0.4152700007,0.7388481498,1
223,577,-0.5774301291,1.527247667,1
223,641,-0.3633577228,2.137058496,1
223,705,0.5462979078,1.557584047,1
223,769,0.4678981304,-0.6966077685,1
223,833,1.220769405,-1.111494899,1
223,897,1.676431894,-0.9465428591,1
223,961,1.667692423,-0.6825657487,1
223,1025,0.8726526499,-0.6146868467,1
223,1089,1.181562543,-0.1365635395,1
223,1153,1.594750285,-1.897182822,1
223,1217,1.998135686,-3.060599804,1
223,1281,1.865626335,-3.386510611,1
223,1345,1.404023409,-3.490700245,1
