PIVlab, ASCII chart output - 17-Jul-2025
FRAME: 1, filenames: A:[1]MAX_Pos0020_TgUtrmcherry_K4K8Mutant.avi & B:[2]MAX_Pos0020_TgUtrmcherry_K4K8Mutant.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
24,917,8.549797058,6.868753433,1
24,933,9.899403572,5.077441216,1
24,949,0.8205784559,6.089282036,1
24,965,-0.9754283428,6.668473244,1
24,981,-2.653231859,8.394565582,1
24,997,-0.6925290823,8.194166183,1
24,1013,0.2472826838,3.301491976,1
24,1029,0.8640491962,5.047409058,1
24,1045,1.653918743,7.380991459,1
24,1061,1.797288537,6.393807411,1
24,1077,0.630587101,6.504603386,1
24,1093,-0.05405092239,5.838589668,1
24,1109,0.02971726656,4.045879364,1
24,1125,0.6635411382,2.643113136,1
24,1141,0.9699226618,1.46661222,1
24,1157,0.9642813206,1.282071948,1
24,1173,0.505485177,3.106354952,1
24,1189,1.271161079,0.9876793623,1
24,1205,1.459906578,0.0944237411,1
24,1221,1.630506516,0.06879359484,1
24,1237,2.216124058,-0.3007010221,1
24,1253,1.574025154,-0.3657093048,1
24,1269,2.755673885,-0.917055428,1
24,1285,3.930361271,0.448677063,1
40,21,-1.958321333,-5.585386276,1
40,37,-2.423303604,-6.875025749,1
40,53,-0.5141818523,-10.65512466,1
40,69,-2.961258411,-5.075480938,1
40,85,-1.671961069,-5.416638374,1
40,101,-0.935087204,-6.120564461,1
40,117,-0.5767729282,-6.734426022,1
40,133,-0.6162104607,-6.331556797,1
40,149,-0.6984668374,-6.657142162,1
40,165,-2.473358393,-7.112390518,1
40,181,-3.286029816,-7.100964069,1
40,197,-0.3421399593,-7.862923145,1
40,213,-0.6851752996,-7.17358017,1
40,229,-1.541166306,-6.196055889,1
40,245,-1.730647922,-6.376840115,1
40,261,-1.543794632,-7.082859039,1
40,277,-2.162110329,-7.180562019,1
40,293,-2.664561987,-6.988680363,1
40,309,-2.521538734,-7.555960178,1
40,325,-0.7929568291,-5.926629066,1
40,341,-0.2864068747,-2.912499905,1
40,357,0.1565547287,-2.022792578,1
40,373,2.499223709,-0.7940703034,1
40,389,0.9701138735,-0.6874296069,1
40,405,1.451645494,-1.220424652,1
40,421,-6.96243906,-1.137348294,1
40,437,-4.391443253,7.217841625,1
40,453,-3.607239485,11.88978291,1
40,469,-1.315401435,7.150287151,1
40,485,-0.9610599279,7.249141693,1
40,501,1.615288854,6.22073698,1
40,517,1.821448684,4.555318832,1
40,533,4.884565353,8.32673645,1
40,549,2.094544411,6.356719017,1
40,565,-2.896484613,8.587071419,1
40,581,-3.194036245,10.25715828,1
40,597,-3.56270504,9.54812336,1
40,613,-3.831825256,9.098919868,1
40,629,-3.291211128,10.16532707,1
40,645,-2.707006693,9.203357697,1
40,661,-1.808891773,7.419249535,1
40,677,-1.806937933,7.884744644,1
40,693,-1.716033459,8.110421181,1
40,709,-1.283092618,8.466513634,1
40,725,1.116384387,6.854664326,1
40,741,-1.965677261,3.958160877,1
40,757,-0.08072257042,-0.4626407623,1
40,773,5.046927452,11.31244087,1
40,789,-3.485492468,3.986586094,1
40,805,7.449822426,2.816008568,1
40,821,8.376905441,6.912002563,1
40,837,8.338673592,4.817939281,1
40,853,-1.731139898,10.24284649,1
40,869,-8.063542366,10.8830061,1
40,885,-3.295699835,5.958865643,1
40,901,-7.437146187,8.207460403,1
40,917,-5.383024693,12.33257866,1
40,933,7.934761047,4.09165144,1
40,949,8.483423233,4.789446831,1
40,965,0.9076516628,4.386777878,1
40,981,-6.447826385,10.57330322,1
40,997,0.9569883347,5.522212029,1
40,1013,0.476208508,5.010595798,1
40,1029,0.4769531488,5.253004551,1
40,1045,1.09208703,7.668408394,1
40,1061,1.078735471,6.763038635,1
40,1077,-0.1727978587,7.177756786,1
40,1093,-0.6506940722,5.55325985,1
40,1109,-0.08095124364,3.93233633,1
40,1125,0.7371661663,2.114130259,1
40,1141,1.007163525,0.7107374668,1
40,1157,1.808574915,1.442093253,1
40,1173,1.456648111,1.690930247,1
40,1189,1.556992054,0.9075230956,1
40,1205,1.02564764,-0.7432010174,1
40,1221,0.756960392,-1.208347321,1
40,1237,0.7254696488,-1.673796773,1
40,1253,1.193732738,-0.5572776794,1
40,1269,1.194507718,-0.7884888053,1
40,1285,1.47232604,0.8450090885,1
56,21,-1.919141054,-6.640579224,1
56,37,-1.575887203,-5.801254272,1
56,53,-2.774898529,-5.48081255,1
56,69,-3.084176302,-5.59781599,1
56,85,-1.407146692,-6.683253288,1
56,101,-0.5104536414,-6.514966488,1
56,117,-0.05750250816,-6.701529026,1
56,133,-0.3062423468,-6.440134048,1
56,149,-0.9337721467,-6.518290997,1
56,165,-1.510333419,-6.905290127,1
56,181,-1.763932705,-6.562507153,1
56,197,-1.712013841,-7.52109766,1
56,213,-1.694895029,-8.072690964,1
56,229,-1.086800456,-7.090952873,1
56,245,-0.7353813052,-7.174120903,1
56,261,-0.7393511534,-6.388850689,1
56,277,-1.329391718,-6.613728523,1
56,293,-1.458075285,-5.002540112,1
56,309,-1.114182234,-4.472465992,1
56,325,-0.1272736788,-4.965651989,1
56,341,2.335287333,-3.838180304,1
56,357,1.734583974,-2.704240561,1
56,373,3.113869667,-1.92483902,1
56,389,3.896020412,-3.361037731,1
56,405,-1.256487131,-10.41082478,1
56,421,-7.023241043,-3.636684656,1
56,437,0.4017488956,0.2076793909,1
56,453,0.4375061095,3.277401686,1
56,469,-0.8080328107,6.471635342,1
56,485,-1.892704248,8.661987305,1
56,501,-2.179394245,9.123907089,1
56,517,-4.93557024,6.125598907,1
56,533,1.918985605,-0.697827816,1
56,549,-1.367235899,6.543949127,1
56,565,-7.35200882,-0.2099480629,1
56,581,-3.119193077,9.153934479,1
56,597,-3.954657078,9.422588348,1
56,613,-9.628192902,7.837813377,1
56,629,-3.27476263,9.836816788,1
56,645,-3.172602892,10.12346363,1
56,661,-2.880504131,10.28806496,1
56,677,-2.725530863,10.1725235,1
56,693,-3.119092703,10.1343565,1
56,709,-1.254257798,9.289625168,1
56,725,5.184996605,13.90848541,1
56,741,-2.035139561,2.907655716,1
56,757,6.388831615,3.153849602,1
56,773,-6.766093731,13.157444,1
56,789,3.63466239,0.5444359779,1
56,805,6.19755125,4.250473022,1
56,821,-1.553851724,2.713296413,1
56,837,-2.940141201,4.092668533,1
56,853,-8.337435722,9.58821106,1
56,869,8.538790703,2.909410954,1
56,885,-0.8460180759,5.479961395,1
56,901,2.290710449,-3.048658848,1
56,917,5.593546391,6.894454956,1
56,933,9.599806786,4.711629391,1
56,949,9.564164162,2.958816528,1
56,965,1.285463452,8.606133461,1
56,981,0.8177757263,-1.202290058,1
56,997,0.2220166326,5.582983494,1
56,1013,0.3726874292,5.680527687,1
56,1029,0.6639496088,5.596768856,1
56,1045,1.201096296,6.992010117,1
56,1061,1.01021874,7.341807842,1
56,1077,-0.03366810083,6.640552044,1
56,1093,-0.05111788213,5.492395401,1
56,1109,0.3884997964,4.006816864,1
56,1125,1.439096451,3.334176779,1
56,1141,2.349401474,2.142328739,1
56,1157,2.254238605,1.686460972,1
56,1173,1.735620856,1.705839992,1
56,1189,1.585728526,0.9415522218,1
56,1205,1.16901207,-0.8451446295,1
56,1221,0.7377384901,-1.973259926,1
56,1237,0.6041858196,-1.963854909,1
56,1253,0.9281383157,-0.835437417,1
56,1269,0.9057742953,-0.2195526212,1
56,1285,0.6446929574,0.8676433563,1
72,21,-0.7275710106,-3.486657619,1
72,37,-1.09307003,-5.200941086,1
72,53,-1.309108973,-6.133307457,1
72,69,-0.9935216904,-6.83835125,1
72,85,-0.6058279276,-6.68030262,1
72,101,-0.2727629542,-6.324643135,1
72,117,-0.006376445293,-6.782451153,1
72,133,-0.543733716,-6.658174992,1
72,149,-1.301004767,-7.266082287,1
72,165,-1.947703362,-6.935585499,1
72,181,-2.107546329,-7.085727692,1
72,197,-2.116859913,-8.439451218,1
72,213,-0.7661012411,-8.908041,1
72,229,-0.0388610363,-4.944379807,1
72,245,0.1991844177,-5.716186047,1
72,261,-0.2168388367,-5.781544209,1
72,277,-0.7474520206,-5.191042423,1
72,293,-0.7092922926,-2.748069286,1
72,309,0.02477896214,-2.801194191,1
72,325,0.4760234356,-1.884852886,1
72,341,1.444499254,-2.052928448,1
72,357,2.818725109,-2.878275394,1
72,373,2.880111694,-2.920356274,1
72,389,8.19039917,-6.706044674,1
72,405,-5.27816391,-8.132753372,1
72,421,-0.4947578907,-3.277334929,1
72,437,1.008190393,-2.241255045,1
72,453,0.4545501471,3.625108719,1
72,469,-1.305462599,6.899540901,1
72,485,-2.399697065,9.889501572,1
72,501,-2.158235073,0.009734153748,1
72,517,-2.448270798,5.876736641,1
72,533,-2.470177174,5.789299488,1
72,549,-5.183950901,0.864839077,1
72,565,-4.548254013,1.587551117,1
72,581,-3.505146503,8.02426815,1
72,597,-4.350283146,12.10690689,1
72,613,-12.55531883,10.96157455,1
72,629,-3.87905407,8.404816628,1
72,645,-4.270384312,9.069756508,1
72,661,-4.684127808,10.20742321,1
72,677,-4.104097843,10.21776867,1
72,693,-4.744448662,8.660513878,1
72,709,1.265143991,12.64064503,1
72,725,-4.128236771,4.265246391,1
72,741,-2.9191432,3.353763103,1
72,757,-5.497345924,6.460501671,1
72,773,7.182136536,4.943399906,1
72,789,7.556063175,5.525579929,1
72,805,7.373628139,8.899615288,1
72,821,-2.468335867,13.57014847,1
72,837,-9.071714401,2.360481262,1
72,853,2.137314558,13.94385338,1
72,869,-0.3801593781,5.454409122,1
72,885,1.662993073,3.509293079,1
72,901,-0.7182458639,5.349829197,1
72,917,-0.1694658697,6.019031525,1
72,933,1.048282623,5.568376064,1
72,949,1.992088795,5.137972832,1
72,965,1.671395898,6.067158699,1
72,981,1.133210897,4.472538948,1
72,997,0.8252680302,5.390570164,1
72,1013,-0.03065551817,5.689446449,1
72,1029,0.04345402122,5.775414944,1
72,1045,0.373267293,6.384777069,1
72,1061,0.7372595668,6.88603735,1
72,1077,0.1396844089,6.291032791,1
72,1093,-0.3625099063,5.304267406,1
72,1109,-1.734848976,5.032749176,1
72,1125,0.2445189357,4.006555557,1
72,1141,1.177993655,3.03837204,1
72,1157,1.281238556,2.072828531,1
72,1173,0.9282515049,2.160385132,1
72,1189,0.947963953,1.034806609,1
72,1205,1.538076878,-0.01142399013,1
72,1221,1.54608798,-0.6852977276,1
72,1237,0.9533042908,-1.45096302,1
72,1253,0.4336605072,-0.9856553078,1
72,1269,0.8126128316,-0.3628293276,1
72,1285,0.7119930983,-0.5382730961,1
88,21,0.5414337516,-2.462731123,1
88,37,-0.8100686073,-5.272661209,1
88,53,-1.353518367,-7.017438889,1
88,69,-1.040423274,-7.344852924,1
88,85,-0.34448421,-6.24813509,1
88,101,1.435812354,-3.977729797,1
88,117,-0.2321940958,-6.466445923,1
88,133,-0.3724805415,-6.870308399,1
88,149,-0.837320447,-7.557888985,1
88,165,-1.434442043,-6.957556725,1
88,181,-1.510198832,-5.457528591,1
88,197,-1.084329724,-9.011169434,1
88,213,-0.009200692177,-9.361534119,1
88,229,0.5235688686,-4.093142509,1
88,245,0.5005488396,-4.000630856,1
88,261,0.2193658948,-4.982862473,1
88,277,-0.363614291,-4.36575079,1
88,293,-0.3886707425,-2.851923704,1
88,309,0.4161643982,-2.776906013,1
88,325,1.167747259,-1.936296701,1
88,341,2.056148291,-2.122852087,1
88,357,3.489146233,-4.719502449,1
88,373,2.496381044,-6.632029057,1
88,389,2.484825134,-5.514549255,1
88,405,1.583766341,-7.336426258,1
88,421,0.0006413459778,-4.13768959,1
88,437,0.8124974966,-2.745212555,1
88,453,-0.1982058287,2.98092556,1
88,469,-1.915402174,6.651284218,1
88,485,-3.579297066,7.456852436,1
88,501,-4.282911777,7.399122238,1
88,517,-0.9315891266,4.044367313,1
88,533,-5.437957764,9.200701714,1
88,549,-1.890372038,6.289444447,1
88,565,-3.164836645,6.045433044,1
88,581,-4.985992432,6.176347256,1
88,597,-0.3860006332,15.0484848,1
88,613,0.866143465,3.867557049,1
88,629,0.5240187645,5.797374725,1
88,645,-5.024378777,9.540664673,1
88,661,-4.802753448,9.86690712,1
88,677,-2.826054573,9.446068764,1
88,693,3.071998119,11.9790287,1
88,709,6.847531796,9.350244522,1
88,725,7.216546059,8.42579937,1
88,741,2.891911983,-0.3752355576,1
88,757,1.602733612,15.40896988,1
88,773,-2.742772102,12.09127045,1
88,789,-0.4714371562,10.12237644,1
88,805,-6.036819458,-0.3660135269,1
88,821,-2.270089626,14.16039658,1
88,837,0.07832165807,0.9838438034,1
88,853,-0.341981709,4.621853828,1
88,869,-0.5286397934,1.14620018,1
88,885,-1.766301751,6.34351635,1
88,901,-2.169831753,6.977962971,1
88,917,-0.4238686264,5.587661266,1
88,933,1.541619897,4.799369812,1
88,949,2.694977045,4.842272758,1
88,965,2.458607912,4.587844372,1
88,981,1.38645184,4.879343987,1
88,997,0.7541587353,5.393715858,1
88,1013,-0.3138910234,5.420695782,1
88,1029,-0.2280358523,5.848249435,1
88,1045,0.1550417095,6.450774193,1
88,1061,0.4766034484,6.248001575,1
88,1077,-0.368897438,5.815228462,1
88,1093,-0.8904410005,5.175309181,1
88,1109,-2.07669878,-2.736680984,1
88,1125,-0.7573086023,4.000757694,1
88,1141,-0.2675948739,3.057116032,1
88,1157,-0.30387187,1.300475836,1
88,1173,0.2143713832,1.800996065,1
88,1189,1.051466465,1.315353155,1
88,1205,0.8455158472,0.2895272374,1
88,1221,0.5612601042,0.04629638791,1
88,1237,0.5324585438,-0.2434400022,1
88,1253,0.2942750156,-0.6231461763,1
88,1269,0.4188607931,-0.3596843779,1
88,1285,1.255628824,-0.9982830882,1
104,21,0.90049541,-2.768541336,1
104,37,-1.038446188,-5.462614536,1
104,53,-2.216924429,-7.563719273,1
104,69,-2.379626751,-7.699207306,1
104,85,8.148495674,-5.938005924,1
104,101,8.665336609,-4.81357336,1
104,117,-1.346535683,-7.851391315,1
104,133,-0.7903709412,-7.353956699,1
104,149,-0.5030888915,-7.761843204,1
104,165,-0.4145431519,-7.075404167,1
104,181,-0.08973181248,-5.227333069,1
104,197,-0.3375606537,-5.037102222,1
104,213,0.2132217884,-6.083726883,1
104,229,1.239036441,-5.068203449,1
104,245,1.550034881,-4.886879444,1
104,261,1.857500076,-5.988347054,1
104,277,0.2540538311,-4.748063087,1
104,293,0.2062550783,-3.745918274,1
104,309,1.06053555,-3.308053017,1
104,325,-2.824730873,-8.409294128,1
104,341,2.637378216,-2.954468012,1
104,357,3.375318289,-3.916939497,1
104,373,0.4728167057,-10.14323235,1
104,389,-4.367473602,-4.559209824,1
104,405,5.952628136,-9.894685745,1
104,421,1.285068035,-5.796228886,1
104,437,0.09242832661,-2.443780422,1
104,453,-0.8716013432,2.523267984,1
104,469,-2.163864613,5.50135088,1
104,485,-4.054507256,7.037259102,1
104,501,-4.928924561,8.081766129,1
104,517,-5.095745087,7.255839348,1
104,533,-4.446444511,6.387691498,1
104,549,-2.17565465,6.485169888,1
104,565,-3.116723299,6.711578846,1
104,581,-3.578275681,6.936357498,1
104,597,-4.571744919,6.027242184,1
104,613,-4.111147881,6.251508236,1
104,629,1.384648323,6.005114555,1
104,645,-2.967489719,8.281166077,1
104,661,-1.626527309,10.31292057,1
104,677,-0.456029892,14.75207424,1
104,693,3.349132061,16.00130463,1
104,709,-3.293626547,11.66852188,1
104,725,-1.500592589,13.85456181,1
104,741,-0.6800270081,12.61244392,1
104,757,1.129496574,10.76570129,1
104,773,-0.280151248,3.769237995,1
104,789,-0.5019090176,4.136168957,1
104,805,0.1582525373,4.114335537,1
104,821,0.202172637,14.50785255,1
104,837,0.09190952778,5.609688282,1
104,853,0.06744930148,4.391993999,1
104,869,0.2787721753,0.9820713997,1
104,885,-2.86497736,7.387993813,1
104,901,-1.500867605,6.126307487,1
104,917,-0.1592601836,5.492270947,1
104,933,1.500102282,5.310959816,1
104,949,3.616711855,5.73910141,1
104,965,3.225010395,7.093338966,1
104,981,1.70918417,5.930083752,1
104,997,2.944070339,6.916250706,1
104,1013,-0.007790565491,6.417008877,1
104,1029,-0.3681755662,5.88769865,1
104,1045,-0.1862105429,6.084022045,1
104,1061,0.0841293335,5.955887318,1
104,1077,-0.3496312201,5.594027042,1
104,1093,-0.876509726,5.245152473,1
104,1109,-1.501111984,4.843971729,1
104,1125,-1.477542162,4.05137682,1
104,1141,-1.681266189,2.29743886,1
104,1157,-1.711544633,1.452302933,1
104,1173,-0.9324147701,1.186226964,1
104,1189,0.2577132583,1.119714975,1
104,1205,-0.04902482033,0.483197093,1
104,1221,-0.5811327696,0.580396533,1
104,1237,-0.007370054722,1.556189179,1
104,1253,0.4098278284,0.2554700971,1
104,1269,0.6173112392,-0.194652319,1
104,1285,1.479687691,-0.793338418,1
120,21,0.3986759186,-6.164640903,1
120,37,-1.176614046,-6.814286232,1
120,53,-1.065430164,-8.175727844,1
120,69,-0.1821615696,-7.031033516,1
120,85,-0.6114040017,-4.790304184,1
120,101,0.8138170838,2.879430771,1
120,117,0.03255644441,2.351847172,1
120,133,0.1474391371,-8.472084045,1
120,149,-0.04012028873,-8.437253952,1
120,165,0.2147428393,-7.787436008,1
120,181,0.04301682115,-6.574513435,1
120,197,-1.399488688,-5.444159508,1
120,213,0.7790453434,-7.71581316,1
120,229,1.782692909,-5.519649506,1
120,245,2.502519131,-5.305478573,1
120,261,1.789987206,-6.319810867,1
120,277,1.184515595,-5.872040272,1
120,293,1.237768888,-5.270607948,1
120,309,1.233101726,-7.154818535,1
120,325,-6.310281277,-2.35469532,1
120,341,1.467707634,-4.49932766,1
120,357,3.467182875,-1.110594988,1
120,373,2.66256237,-1.631008625,1
120,389,-2.196975708,-5.317411423,1
120,405,-1.239182353,-3.809339762,1
120,421,-1.851406217,-2.519826889,1
120,437,-0.6063888073,-0.6085695624,1
120,453,-0.5132920742,1.315179348,1
120,469,-1.863523841,3.271600723,1
120,485,-3.26321125,6.794036865,1
120,501,-3.495536327,8.002286911,1
120,517,-3.754657984,7.804475784,1
120,533,-3.155742884,6.399857521,1
120,549,-2.166493177,10.547822,1
120,565,-2.244848251,6.173560619,1
120,581,-1.628859282,8.180659294,1
120,597,-5.210211754,7.786310196,1
120,613,-5.955576897,6.851813316,1
120,629,-2.540117502,6.974351406,1
120,645,2.126039982,11.00727463,1
120,661,4.602923393,10.37324429,1
120,677,2.537287235,16.02274895,1
120,693,-3.156448841,6.635901451,1
120,709,-1.961631775,5.014212608,1
120,725,-8.787979126,13.2376585,1
120,741,6.780511379,12.80186939,1
120,757,7.316592216,5.324734688,1
120,773,-1.715398073,4.720581532,1
120,789,-0.7071378231,6.364552021,1
120,805,0.3810100555,7.14887619,1
120,821,0.6696146131,6.994959354,1
120,837,0.2123616934,6.192937851,1
120,853,0.1780587137,5.062392235,1
120,869,-0.2715661824,4.686460018,1
120,885,-0.5641430616,6.653884888,1
120,901,4.177093506,7.392621994,1
120,917,1.759564042,6.139108658,1
120,933,3.976527452,6.083006859,1
120,949,3.360159874,7.378899097,1
120,965,2.633140564,8.475570679,1
120,981,1.187069774,6.877968311,1
120,997,2.691793203,7.898282528,1
120,1013,1.847141981,8.085430145,1
120,1029,-0.4969407916,5.92827034,1
120,1045,-0.7680348158,5.757587433,1
120,1061,-0.6745681763,5.334671974,1
120,1077,-0.5575901866,5.563176632,1
120,1093,-1.198633075,5.75544405,1
120,1109,-1.525302052,5.286020279,1
120,1125,-1.778028369,4.583244324,1
120,1141,-2.064996481,3.388296604,1
120,1157,-1.646849871,2.739824295,1
120,1173,0.159194231,2.172041178,1
120,1189,-0.2445038557,1.045538664,1
120,1205,-0.4668926299,0.1909015775,1
120,1221,-0.8531973958,0.8307090402,1
120,1237,-0.3191379905,1.598557711,1
120,1253,0.4219477773,0.40404737,1
120,1269,1.291281819,-1.36739552,1
120,1285,2.217450142,-1.688269615,1
136,21,0.8074047565,-4.614848614,1
136,37,-0.6586169004,-7.560709476,1
136,53,0.1181918383,-8.44276619,1
136,69,0.4823013544,-6.842946053,1
136,85,0.02924352884,-5.546573639,1
136,101,0.859072268,-6.066033363,1
136,117,2.504029512,-7.283637047,1
136,133,1.025129676,-8.376596451,1
136,149,0.267467171,-8.207977295,1
136,165,-0.09748023748,-8.001731873,1
136,181,-0.5579212904,-7.291684628,1
136,197,-0.2107334137,-6.384055138,1
136,213,0.6730017662,-5.967142582,1
136,229,0.8458974361,-5.897734165,1
136,245,1.543381214,-4.931884289,1
136,261,-4.547003746,1.008606911,1
136,277,0.7771368027,-4.925706863,1
136,293,1.657650948,-2.158401012,1
136,309,1.42856741,-7.823179245,1
136,325,1.451379061,-6.006990433,1
136,341,1.424677372,-4.63444519,1
136,357,2.577034473,-2.798108578,1
136,373,2.505149126,-2.672923565,1
136,389,1.547756672,-2.846560955,1
136,405,-0.3400217295,-5.001806259,1
136,421,0.1397801638,-2.951961994,1
136,437,0.7502165437,-2.102236271,1
136,453,1.64526999,-2.198877335,1
136,469,0.6063153744,-0.3527984619,1
136,485,-3.316458702,5.321360111,1
136,501,-2.777240515,6.749316216,1
136,517,-2.13478446,5.680613995,1
136,533,-2.481434584,2.741820335,1
136,549,-4.868700027,11.71149158,1
136,565,-5.744742393,6.933604717,1
136,581,-2.472309589,7.217875957,1
136,597,-3.45375824,8.40281868,1
136,613,-4.660987377,7.312748432,1
136,629,-6.341531754,7.281666756,1
136,645,-4.086925507,7.683697701,1
136,661,6.647788048,8.461883545,1
136,677,2.25749445,15.93820763,1
136,693,-3.128608227,17.15781975,1
136,709,-1.736107349,4.72311306,1
136,725,-1.605636835,4.423274994,1
136,741,-0.601965189,8.457759857,1
136,757,-0.5334501266,8.436344147,1
136,773,-1.191071749,8.231004715,1
136,789,-1.102873564,7.091119289,1
136,805,0.8798156977,6.403648853,1
136,821,0.6176567674,6.969972134,1
136,837,0.5517805219,6.448720455,1
136,853,0.8878386617,5.622765541,1
136,869,1.477754593,9.394708633,1
136,885,7.190923691,5.534661293,1
136,901,2.071077347,6.753675938,1
136,917,0.2968941033,5.571165085,1
136,933,0.8242331147,6.121974945,1
136,949,1.915263176,6.83964777,1
136,965,1.63291955,7.326372147,1
136,981,1.44353807,7.76338625,1
136,997,1.028895855,9.326006889,1
136,1013,0.6067083478,7.818902969,1
136,1029,-0.442119658,6.005378723,1
136,1045,-1.096963286,5.647271156,1
136,1061,-1.015676022,5.330892563,1
136,1077,-1.038009644,5.557925224,1
136,1093,-1.274602175,6.356228828,1
136,1109,-1.493618846,6.080697536,1
136,1125,-2.065103292,5.194997787,1
136,1141,-2.446161032,4.101124287,1
136,1157,-1.973094463,3.18357563,1
136,1173,-1.606504679,2.849333048,1
136,1189,-1.183468819,1.550868988,1
136,1205,3.994701862,-6.331888199,1
136,1221,-0.4029393196,1.216085076,1
136,1237,-0.1001786888,1.629980564,1
136,1253,0.505431056,0.5949794054,1
136,1269,0.9679957032,-1.142343998,1
136,1285,2.428620815,-2.227642536,1
152,21,1.118965626,-5.397590637,1
152,37,2.013156414,-6.25763464,1
152,53,2.325754404,-6.985394001,1
152,69,1.366950035,-7.257454395,1
152,85,0.7559788227,-6.652345657,1
152,101,1.089116096,-7.304575443,1
152,117,1.616802692,-7.770253181,1
152,133,1.046729922,-7.817345619,1
152,149,1.00253582,-7.84309721,1
152,165,0.1338347197,-8.018551826,1
152,181,0.6098468304,-7.629752636,1
152,197,1.162450194,-6.585165024,1
152,213,1.580787659,-4.777844429,1
152,229,1.848481297,-5.38267374,1
152,245,1.916488886,-4.741715908,1
152,261,1.354086399,-4.597787857,1
152,277,1.772287607,-3.42726469,1
152,293,1.89129281,-2.178694725,1
152,309,1.674015522,0.4715514183,1
152,325,1.008960366,-6.554069996,1
152,341,0.893353641,-4.379471779,1
152,357,1.802837729,-3.727921724,1
152,373,1.507402182,-3.202259064,1
152,389,-2.427709818,-4.010974884,1
152,405,-7.187837601,2.550849676,1
152,421,0.8658751845,-4.028241634,1
152,437,0.4264208078,-0.8643702269,1
152,453,6.541810513,-1.60374999,1
152,469,-2.048151016,-0.7529215813,1
152,485,-3.810389757,3.513366222,1
152,501,-0.9733228683,13.30502129,1
152,517,-1.982602835,1.887787819,1
152,533,-1.842254639,2.816074848,1
152,549,-0.9774465561,6.905797005,1
152,565,-1.420520902,7.165892601,1
152,581,-0.9814485312,10.55062008,1
152,597,-1.929865122,8.689910889,1
152,613,-5.907416344,13.42070198,1
152,629,-7.163643837,9.461006165,1
152,645,-6.007415295,8.236063004,1
152,661,0.1722928286,2.689518929,1
152,677,-1.323856831,-0.3672618866,1
152,693,0.7791210413,17.1425724,1
152,709,1.375131845,17.47920609,1
152,725,-1.039682865,5.216406822,1
152,741,1.16085732,9.143070221,1
152,757,0.3006854057,8.712116241,1
152,773,-1.592095733,8.101248741,1
152,789,-1.501203299,6.764084816,1
152,805,-0.0113095101,5.842655182,1
152,821,6.641241074,10.10034275,1
152,837,-0.8019615412,5.10122776,1
152,853,-0.2072574496,10.50794792,1
152,869,0.5594514608,10.61640739,1
152,885,2.449241638,6.71150732,1
152,901,2.188053131,6.426316261,1
152,917,8.280815125,5.758910656,1
152,933,-1.75980854,5.200380802,1
152,949,-1.654922366,5.154894352,1
152,965,0.3863221407,6.980968952,1
