PIVlab, ASCII chart output - 17-Jul-2025
FRAME: 6, filenames: A:[6]MAX_Pos0020_TgUtrmcherry_K4K8Mutant.avi & B:[7]MAX_Pos0020_TgUtrmcherry_K4K8Mutant.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
40,709,-2.336858273,-0.5086615086,1
40,725,2.179980993,-2.544670343,1
40,741,2.323903322,7.755198002,1
40,757,-6.062332153,5.405611038,1
40,773,-6.361753464,6.687268257,1
40,789,-4.587999344,0.9992797375,1
40,805,-5.534557819,-1.444475532,1
40,821,-4.93741703,-4.797932625,1
40,837,-1.461643219,2.831131458,1
40,853,0.8048397303,4.833540916,1
40,869,0.0726556778,4.071033478,1
40,885,-1.518302798,3.276250124,1
40,901,-1.463392854,2.232502222,1
40,917,-0.5658311844,0.4064347744,1
40,933,-0.6244075298,1.483923197,1
40,949,3.445782661,-5.700730324,1
40,965,-1.228873014,2.13179493,1
40,981,-10.79613113,1.449534655,1
40,997,1.855781794,3.736910343,1
40,1013,0.4896433353,2.81547451,1
40,1029,-3.462736845,0.3578768969,1
40,1045,-2.700651646,1.599682689,1
40,1061,2.391067982,1.987535954,1
40,1077,-0.5271444321,2.346023083,1
40,1093,-1.579584241,5.456871986,1
40,1109,-1.595961809,4.310292244,1
40,1125,-1.24844408,3.616800785,1
40,1141,-1.569951534,2.492238998,1
40,1157,-1.68353796,1.721413851,1
40,1173,-1.109630108,1.347689629,1
40,1189,-0.7871121168,1.605970383,1
40,1205,-0.4617322981,1.809323788,1
40,1221,0.9435722232,-1.50028789,1
40,1237,1.794998169,-3.899060965,1
40,1253,1.681019068,-3.518345356,1
40,1269,1.739345789,-3.766637564,1
40,1285,1.022779942,-3.325549603,1
56,21,-0.479249835,0.3431346416,1
56,37,-0.2562977672,1.869912148,1
56,53,0.8128426671,1.57602644,1
56,69,2.070139647,0.5438126922,1
56,85,0.7951932549,0.9792388082,1
56,101,-0.3810381889,1.839536905,1
56,117,-1.710667729,0.8439939618,1
56,133,0.2254087925,0.6234422922,1
56,149,0.6004917622,0.4202212691,1
56,165,1.343171835,0.3668366671,1
56,181,1.91943562,-0.2277475297,1
56,197,2.075879574,0.6546775103,1
56,213,2.034240246,2.074135065,1
56,229,1.421149135,1.443368435,1
56,245,1.398418665,1.398177862,1
56,261,2.665772438,1.750165462,1
56,277,1.404953957,1.758181095,1
56,293,-0.1033697128,1.062165976,1
56,309,-0.09753835201,0.8022974133,1
56,325,1.908785105,0.6944904327,1
56,341,0.996892035,1.097514629,1
56,357,-0.4329125583,-0.3486853838,1
56,373,-0.8300261497,-1.081551433,1
56,389,-0.9272654057,-0.1158540845,1
56,405,-1.362401605,2.562999725e-05,1
56,421,-2.111091375,0.1676067114,1
56,437,-2.744199514,1.2446208,1
56,453,-2.528456688,1.108347774,1
56,469,-2.229975939,1.041030049,1
56,485,-2.037837982,1.099223018,1
56,501,-2.230937243,0.7668430209,1
56,517,-11.8832407,-0.8364983201,1
56,533,-4.881363869,4.173455715,1
56,549,-6.147892952,3.685515404,1
56,565,-6.197826862,0.3557566404,1
56,581,-5.722863197,-1.012681603,1
56,597,-6.443310261,0.01492150128,1
56,613,-6.712546349,0.1068510413,1
56,629,-6.85004425,0.8242046833,1
56,645,-6.094186783,1.849729061,1
56,661,-4.360340595,0.9850322008,1
56,677,-2.924862146,-1.777817726,1
56,693,-2.234195709,-0.9954184294,1
56,709,-2.020567894,2.040927649,1
56,725,-1.553543568,-1.901559114,1
56,741,-2.738545418,-2.519606829,1
56,757,4.260403633,4.445752621,1
56,773,-1.168760777,7.026179314,1
56,789,1.642046928,1.441486001,1
56,805,-4.406648636,-4.027476788,1
56,821,-3.503257275,-3.947781563,1
56,837,-0.6540679932,0.9616661072,1
56,853,0.09505450726,1.586914659,1
56,869,-1.313655853,2.975623608,1
56,885,6.760042667,1.529370546,1
56,901,-1.504906774,2.696950197,1
56,917,0.4343293905,0.3472664356,1
56,933,-1.057039261,2.368394375,1
56,949,-1.17916286,1.307214499,1
56,965,-1.691002488,-5.497485638,1
56,981,-1.395243645,3.690495491,1
56,997,-1.63041389,3.632910252,1
56,1013,-2.095532894,4.651563644,1
56,1029,-2.016904831,0.3960971832,1
56,1045,-1.77288115,1.565315008,1
56,1061,-1.623402953,1.765660286,1
56,1077,-1.475016952,2.340790987,1
56,1093,-1.430940628,2.989850283,1
56,1109,-2.360366821,3.475493193,1
56,1125,-2.383307934,3.828155518,1
56,1141,-2.048116684,2.023159266,1
56,1157,-1.85555768,1.402636528,1
56,1173,-1.515112519,1.261385798,1
56,1189,-1.221167684,1.523358583,1
56,1205,-1.190842986,0.7188427448,1
56,1221,0.2761819065,-1.093962789,1
56,1237,1.251348495,-2.452194929,1
56,1253,0.5967888832,-3.092381001,1
56,1269,-0.483800292,-4.268857002,1
56,1285,-3.607820511,-2.958015442,1
72,21,-1.430409551,-0.650991559,1
72,37,-0.2479498833,0.06197953224,1
72,53,1.250487328,0.3563416302,1
72,69,2.009729385,0.4360543787,1
72,85,1.195334673,0.2031425536,1
72,101,-0.7382142544,1.258980989,1
72,117,-0.0815795213,1.075375915,1
72,133,0.3097256124,1.402493358,1
72,149,0.8242313862,0.9500021935,1
72,165,3.013857365,1.663422108,1
72,181,3.227108002,-0.4494383931,1
72,197,3.242828608,-0.1330064833,1
72,213,2.726908684,2.24741888,1
72,229,-0.4545789957,2.656211853,1
72,245,0.6216187477,3.774740219,1
72,261,2.255003691,2.058279753,1
72,277,1.362450957,1.866065264,1
72,293,1.087265968,1.235854745,1
72,309,2.050456285,-2.135950089,1
72,325,1.362576604,1.10519731,1
72,341,0.5954406857,1.502189994,1
72,357,-0.6360071301,-0.1094440222,1
72,373,-0.8470340967,-1.05053246,1
72,389,-0.5915333033,-0.5216641426,1
72,405,-0.5826660395,0.3657678366,1
72,421,-1.496535063,0.3857017159,1
72,437,-2.438234806,1.566417098,1
72,453,-2.407500744,2.744317532,1
72,469,-2.210582256,1.204762101,1
72,485,-2.244268417,0.1999146938,1
72,501,-2.147314787,-0.6509943008,1
72,517,0.2484462261,-9.012490273,1
72,533,-4.145447731,4.323723316,1
72,549,-4.941190243,1.602258325,1
72,565,-5.658331394,0.6021282673,1
72,581,-5.612671852,-0.4023176432,1
72,597,-5.464425087,-1.189617157,1
72,613,-5.258329391,-1.393885136,1
72,629,-6.554064751,0.6708424091,1
72,645,-6.781219006,1.658949256,1
72,661,-5.394207478,0.9533925056,1
72,677,-3.494866371,-0.7805972695,1
72,693,-3.591847897,-0.6062793732,1
72,709,-3.519139767,0.5399766564,1
72,725,-3.727839947,1.369072556,1
72,741,-3.818915844,0.9850256443,1
72,757,-4.514663696,2.269729376,1
72,773,4.627145767,4.196515083,1
72,789,-3.984303474,1.757256985,1
72,805,-2.469162464,1.534832478,1
72,821,-1.260936022,0.2214546204,1
72,837,-0.8763996363,1.103910923,1
72,853,0.4029517174,4.212333202,1
72,869,-2.317675591,3.455752134,1
72,885,-0.05980730057,0.3365228176,1
72,901,-1.183862686,2.730807304,1
72,917,-1.67403245,3.393597603,1
72,933,-1.822730064,3.543104887,1
72,949,-1.725129962,3.323548794,1
72,965,-1.878695726,3.481390476,1
72,981,-1.230397701,3.819459915,1
72,997,-2.34723711,3.781351566,1
72,1013,-6.531713486,8.432815552,1
72,1029,-1.082432985,3.421635151,1
72,1045,-1.042949677,1.480837822,1
72,1061,-2.097180367,1.712140679,1
72,1077,-1.894585133,2.301214218,1
72,1093,-2.198103428,3.412289143,1
72,1109,-2.622395277,2.933991432,1
72,1125,-2.790612936,2.988002062,1
72,1141,-2.5931499,2.363273859,1
72,1157,-2.094510555,1.975144386,1
72,1173,-2.286405087,1.956766248,1
72,1189,-1.355022907,0.1509993672,1
72,1205,-1.333071113,-0.0717228353,1
72,1221,0.2689926624,-0.6404953003,1
72,1237,0.231600523,-1.416979194,1
72,1253,-0.5036013126,-2.66922617,1
72,1269,-1.410030246,-4.402340889,1
72,1285,-3.007187843,-3.684379101,1
88,21,-0.6811653376,-1.497849941,1
88,37,-0.2662931085,-0.9738836884,1
88,53,0.5643179417,-0.8873643279,1
88,69,1.043516874,-0.1306195408,1
88,85,0.6043481827,-0.8109419346,1
88,101,0.05870173872,-0.0271037817,1
88,117,0.02319598198,0.9159798026,1
88,133,0.3448311687,1.837247133,1
88,149,0.933246851,1.23157835,1
88,165,1.635784388,-0.05785685778,1
88,181,2.071773529,-0.4181797206,1
88,197,2.066035271,-0.4272184372,1
88,213,1.984746456,1.256164551,1
88,229,1.803526521,2.505724192,1
88,245,1.752899766,2.604134798,1
88,261,2.291327477,3.511006594,1
88,277,3.408237219,3.30219388,1
88,293,0.984128952,1.113965273,1
88,309,8.69073391,0.007766485214,1
88,325,1.144347072,1.231493235,1
88,341,1.194612861,0.819892168,1
88,357,0.7031390667,0.02860559523,1
88,373,0.2650524676,-0.6586325169,1
88,389,0.1044256091,-1.528632164,1
88,405,-0.186404556,0.2902393341,1
88,421,-0.9600816965,0.5782874227,1
88,437,-1.791390061,1.782862186,1
88,453,-1.555209398,3.46776557,1
88,469,-1.531413317,1.270609379,1
88,485,-2.074457645,0.09693598747,1
88,501,-2.129792929,-0.3268711865,1
88,517,-1.177689075,0.8126512766,1
88,533,-3.286839008,0.3147079051,1
88,549,-4.185697556,1.001244307,1
88,565,-5.694442749,0.7702928782,1
88,581,-6.208684921,0.07859297097,1
88,597,-6.166388512,-0.1894306988,1
88,613,-5.668037891,-0.1681722999,1
88,629,-5.595207691,1.165867925,1
88,645,-5.174269676,0.8805203438,1
88,661,-3.668832779,-2.098674774,1
88,677,-2.349229097,5.686578274,1
88,693,-5.060788631,0.3799165487,1
88,709,-3.456472874,-2.911434174,1
88,725,-1.787759304,1.046709299,1
88,741,-3.512108564,0.840225935,1
88,757,-4.855712891,2.352735043,1
88,773,-5.472462654,0.6001527309,1
88,789,-3.786796093,0.9585257769,1
88,805,-2.069349051,1.72335434,1
88,821,-1.28433454,0.3624453545,1
88,837,-1.290908694,2.091784,1
88,853,-1.747453928,1.871192813,1
88,869,-2.999612331,1.410459995,1
88,885,-3.096684456,2.394473076,1
88,901,-0.8512914181,3.09064889,1
88,917,-0.9139034748,3.792404652,1
88,933,-1.343660355,3.850886583,1
88,949,-1.242574811,3.818479061,1
88,965,-1.221207976,3.425144434,1
88,981,-1.225327611,3.364044666,1
88,997,-1.68312645,3.472213268,1
88,1013,-2.182661533,3.302869081,1
88,1029,-1.956965685,2.426969051,1
88,1045,-1.960137844,1.456301093,1
88,1061,-2.356343746,1.578050852,1
88,1077,-2.534512758,2.240566969,1
88,1093,-2.68492794,3.972027063,1
88,1109,-2.669521332,3.286567211,1
88,1125,-2.734865189,2.970723629,1
88,1141,-3.180787802,2.469712734,1
88,1157,-2.99366188,2.090805531,1
88,1173,-2.72287035,1.016348481,1
88,1189,-2.739151955,0.2646365166,1
88,1205,-2.124820232,-0.7154686451,1
88,1221,-1.51433301,-0.7194709778,1
88,1237,-1.26659441,-1.342138886,1
88,1253,-1.228804111,-2.336436749,1
88,1269,-1.608975172,-3.581969738,1
88,1285,-3.192309856,-3.38869977,1
104,21,1.275668859,-0.01834654808,1
104,37,0.64591676,-0.1609224677,1
104,53,0.4814513624,0.1163506508,1
104,69,0.4222096801,0.0719884336,1
104,85,0.03484833241,-0.8160473704,1
104,101,0.03576388955,-0.08623063564,1
104,117,-0.4872759879,0.6289662123,1
104,133,0.1548150182,1.593063354,1
104,149,0.7380707264,1.463016391,1
104,165,0.8059099913,9.404688835,1
104,181,1.735853672,0.2587061524,1
104,197,1.527583718,0.6669635177,1
104,213,0.9216072559,1.330360651,1
104,229,-0.0170443058,2.300559044,1
104,245,0.9860715866,0.9309655428,1
104,261,2.658752441,5.772343159,1
104,277,2.633258581,3.165746689,1
104,293,2.181555033,1.110563874,1
104,309,9.296252251,5.313925743,1
104,325,1.134528756,0.4638683796,1
104,341,1.992732406,0.6827409267,1
104,357,2.469907284,0.2638205886,1
104,373,1.441307783,-0.01789337397,1
104,389,0.5811948776,-1.006764412,1
104,405,1.404952049,0.6379309893,1
104,421,-0.2949748635,0.6780629158,1
104,437,-0.829185307,1.97092545,1
104,453,-1.418342829,3.283215523,1
104,469,-1.831677675,3.119618654,1
104,485,-0.7156600952,2.039778233,1
104,501,-1.987522483,0.3672631979,1
104,517,-2.573705196,0.3482414484,1
104,533,-3.072870731,0.3568962812,1
104,549,-3.319485664,0.7736711502,1
104,565,-5.317521095,1.770274639,1
104,581,-6.148209572,0.5730221868,1
104,597,-5.113760471,0.2313098311,1
104,613,-4.899833202,0.7872347832,1
104,629,-4.842035294,1.494552374,1
104,645,-4.885478497,1.200917125,1
104,661,-4.403664112,-1.86245203,1
104,677,-4.471541882,-0.8734086752,1
104,693,-4.15208149,1.597112656,1
104,709,-2.653776884,-2.988682508,1
104,725,-2.504826784,0.3956129849,1
104,741,-0.9652233124,5.891077042,1
104,757,-1.822618961,6.918036938,1
104,773,-3.244813442,0.4053382277,1
104,789,-3.618481159,0.8184089065,1
104,805,-3.602438211,2.78049469,1
104,821,-4.446629524,-0.4137443304,1
104,837,-1.190330505,0.9755859375,1
104,853,-1.393848896,1.109777451,1
104,869,-3.70822525,1.648223281,1
104,885,-4.027243614,10.38763905,1
104,901,-1.102160454,2.83665657,1
104,917,-1.243146062,3.72718668,1
104,933,-1.221054912,4.306501389,1
104,949,-1.167512894,4.012102604,1
104,965,-5.584431171,1.699217796,1
104,981,-1.294491529,3.573297501,1
104,997,-1.786028266,4.307011127,1
104,1013,-11.1162014,1.143225193,1
104,1029,-2.193810463,1.245169401,1
104,1045,-2.204063654,2.239456177,1
104,1061,-2.691763878,1.417681217,1
104,1077,-2.702888012,1.979655027,1
104,1093,-2.907389164,2.964090347,1
104,1109,-3.373450041,4.194160938,1
104,1125,-3.530101299,3.339558363,1
104,1141,-3.427212,2.739703178,1
104,1157,-3.436349869,1.951336622,1
104,1173,-3.217941284,1.162298441,1
104,1189,-2.853458643,1.098580599,1
104,1205,-1.317966223,0.6203913093,1
104,1221,-1.715569258,-0.9746478796,1
104,1237,4.796791077,-7.238622189,1
104,1253,-0.6624379158,-1.814776897,1
104,1269,-1.416378736,-2.570353508,1
104,1285,-2.308158398,-3.01420927,1
120,21,2.151724339,0.8396866322,1
120,37,1.131526113,0.6784338951,1
120,53,0.3752136827,0.6583900452,1
120,69,-0.01251864433,0.4562174976,1
120,85,0.06016402692,-0.1537153423,1
120,101,-0.004678919911,0.5105850697,1
120,117,-0.2055226564,0.6453300118,1
120,133,-0.5753083825,0.9866453409,1
120,149,0.637342453,1.418936253,1
120,165,1.129748464,1.042097569,1
120,181,1.073048115,1.561974049,1
120,197,0.8605154753,0.4962784946,1
120,213,-0.1423584223,1.145290375,1
120,229,-0.2084792852,1.943809509,1
120,245,1.463150144,0.9018685818,1
120,261,1.932439685,0.3131120801,1
120,277,2.437642813,0.9477826953,1
120,293,3.045804739,1.166233182,1
120,309,2.971359253,1.076637149,1
120,325,4.016005516,1.412290335,1
120,341,2.982330084,1.307622075,1
120,357,1.961222053,1.173928499,1
120,373,-0.6119152308,0.3310203552,1
120,389,1.18797946,0.3668587208,1
120,405,1.095069647,0.8002539277,1
120,421,0.5234349966,0.8866786957,1
120,437,-0.1743929386,1.492827654,1
120,453,-2.296521187,2.312923908,1
120,469,-1.529753685,2.992471218,1
120,485,-0.1985827684,2.470802784,1
120,501,-1.790709019,1.674077988,1
120,517,-2.373971701,1.777397633,1
120,533,-2.607239246,1.00606513,1
120,549,-1.898242235,0.09177708626,1
120,565,-2.734472513,1.755153179,1
120,581,-0.1553797722,0.8420291543,1
120,597,-0.4883093834,-0.04503369331,1
120,613,-3.216475487,1.387443542,1
120,629,-3.272023678,1.277887106,1
120,645,-4.393237591,0.1585869789,1
120,661,-5.086706161,-1.083975315,1
120,677,-9.461172104,-4.379770756,1
120,693,-4.730633736,4.455816269,1
120,709,-2.192315578,-3.293898582,1
120,725,0.3204810619,8.620621681,1
120,741,-1.865769863,7.822840214,1
120,757,1.95563364,7.79513216,1
120,773,-8.651103973,-2.250613451,1
120,789,-4.193153381,2.950765133,1
120,805,-2.292281628,1.427537203,1
120,821,-1.654966116,1.26944232,1
120,837,-0.8640906811,1.116220832,1
120,853,-0.6464021206,1.209466338,1
120,869,-4.884674549,4.927147865,1
120,885,-3.371007442,10.12225628,1
120,901,-2.559714317,2.205054998,1
120,917,-2.366570711,2.828038454,1
120,933,-1.704859972,5.044328213,1
120,949,-2.101159573,4.54528904,1
120,965,-2.268062115,3.303901672,1
120,981,-2.164918423,1.995654941,1
120,997,-2.054946899,1.540135026,1
120,1013,-11.27651405,2.298647165,1
120,1029,-3.1740098,2.268500328,1
120,1045,-2.992067575,2.723171711,1
120,1061,-2.672147274,1.504095316,1
120,1077,-2.438848019,1.764986753,1
120,1093,-2.804515362,2.43526125,1
120,1109,-3.684165955,4.220551491,1
120,1125,-4.67966032,3.268843651,1
120,1141,-4.455143929,3.011346579,1
120,1157,-4.018003941,2.808897972,1
120,1173,-3.469636679,2.016443253,1
120,1189,-2.739417315,1.820000648,1
120,1205,-2.599121094,0.3040927649,1
120,1221,-2.622757912,-0.8637884855,1
120,1237,-2.696525574,-1.418601751,1
120,1253,-2.26294446,-1.6299752,1
120,1269,-1.501605034,-2.129445076,1
120,1285,-0.910168767,-3.486736774,1
136,21,1.470184922,0.2992528081,1
136,37,1.041008115,0.6462543011,1
136,53,0.3394601345,0.6210209131,1
136,69,-0.2585710883,0.09300854802,1
136,85,-0.1950818449,-0.2932296395,1
136,101,-0.08977049589,0.5245286822,1
136,117,0.966042161,3.606648684,1
136,133,0.6068016291,0.7692522407,1
136,149,1.025088072,0.6080219746,1
136,165,1.202923894,0.6788834333,1
136,181,0.503490448,0.7648367286,1
136,197,1.613832593,-0.508225441,1
136,213,2.722584009,0.395439446,1
136,229,1.569518566,2.081680298,1
136,245,1.726080418,3.203427315,1
136,261,2.064826965,0.1486127973,1
136,277,2.29500103,0.1825778484,1
136,293,1.316998005,2.74383831,1
136,309,1.183128238,2.324120045,1
136,325,3.354460001,3.20795393,1
136,341,3.048973083,2.717681885,1
136,357,1.98205328,0.2828593254,1
136,373,2.482370615,-7.809923172,1
136,389,1.261855125,1.083128095,1
136,405,-0.1979146004,1.202240348,1
136,421,-1.27810204,0.9892859459,1
136,437,-1.284198046,1.337963104,1
136,453,-2.638664722,1.579680204,1
136,469,-1.644940257,2.226084948,1
136,485,-0.4431810379,3.617306471,1
136,501,-0.06198430061,3.418619156,1
136,517,-0.8392158747,2.671960354,1
136,533,-1.305342793,1.056093454,1
136,549,-0.9104421139,0.4463350773,1
136,565,-7.163607597,0.8493411541,1
136,581,0.8737063408,1.416137218,1
136,597,-1.768508434,4.482066154,1
136,613,-1.5465765,1.447671652,1
136,629,-1.943600178,0.3279169798,1
136,645,-2.038190365,-0.3872781992,1
136,661,-2.032816648,-1.066784859,1
136,677,-8.352087975,-3.536541462,1
136,693,-9.123726845,-4.133455276,1
136,709,0.7510027885,7.998202801,1
136,725,-3.492776871,0.8487251997,1
136,741,-1.87776947,8.572715759,1
136,757,-10.12848854,-0.3220551312,1
136,773,-4.363657475,-3.910573959,1
136,789,-2.513128996,1.412628889,1
136,805,-2.557719469,1.50931859,1
136,821,-1.929715395,1.811680913,1
136,837,-0.6596102715,1.145359755,1
136,853,-0.3737976551,1.268109083,1
136,869,-0.8581193089,1.406982183,1
136,885,-1.55333674,2.109730959,1
136,901,-3.270039797,1.650201917,1
136,917,-3.038081646,1.240931034,1
136,933,-2.824444294,2.035966635,1
136,949,-2.969793081,1.716588736,1
136,965,-1.746827841,-0.3850752115,1
136,981,-2.384116411,-0.7189290524,1
136,997,-3.011818171,0.04796922207,1
136,1013,-3.73739481,-0.2720884085,1
136,1029,-3.6688447,1.995516062,1
136,1045,-5.080783844,2.121085882,1
136,1061,-2.101029396,1.660070777,1
136,1077,-2.101705074,1.69119215,1
136,1093,-2.970415115,2.05249691,1
136,1109,-3.330941916,3.91054225,1
136,1125,-4.249498367,3.548268318,1
136,1141,-4.529935837,2.849571466,1
136,1157,-4.283016205,2.756671667,1
136,1173,-3.765825272,2.055849552,1
136,1189,-3.912003756,1.424583316,1
136,1205,-3.876245975,0.3161435127,1
136,1221,-3.612977028,-0.4566092789,1
136,1237,-3.511656761,-1.08121109,1
136,1253,-2.973329544,-1.896368146,1
136,1269,-2.420909405,-1.140380144,1
136,1285,-1.746309638,-1.14987433,1
152,21,0.4752466679,0.4934467077,1
152,37,0.2878550887,0.03655529022,1
152,53,-0.6458287835,-0.3475109935,1
152,69,-0.420956701,0.1525374651,1
152,85,-0.1407634169,0.167679131,1
152,101,-0.02686339244,0.7185923457,1
152,117,0.353811413,1.187182069,1
152,133,0.2746064663,0.6312371492,1
152,149,0.9784703255,-0.1432258487,1
152,165,1.504403949,0.3077269197,1
152,181,1.004999518,0.5552512407,1
152,197,1.336250305,0.2916682363,1
152,213,2.662266493,0.3178801835,1
152,229,4.586218357,-6.531402111,1
152,245,-0.01856267452,1.834318638,1
152,261,0.817322731,0.5022380352,1
152,277,1.366532207,0.005677908659,1
152,293,0.2674099207,3.307467461,1
152,309,0.1658960581,2.70164609,1
152,325,1.547478676,2.264631748,1
152,341,1.829396248,1.569220901,1
152,357,1.680578113,-0.1423284411,1
152,373,5.401377201,2.70175457,1
152,389,-5.318375587,7.833215237,1
152,405,-1.353981376,1.819788218,1
152,421,-1.888766408,1.198707581,1
152,437,-1.172903419,1.126212001,1
152,453,-0.7575662732,1.575434327,1
152,469,0.00845593214,4.217452526,1
152,485,0.4604150057,4.181839943,1
152,501,1.607299805,3.711389542,1
152,517,1.330111623,2.461504936,1
152,533,-0.58894068,1.168101788,1
152,549,-0.9521230459,0.262517333,1
152,565,-1.378965139,0.9574611187,1
152,581,-0.2202755213,2.622693062,1
152,597,0.6959827542,2.408125162,1
152,613,0.3512639403,0.7496292591,1
152,629,-1.361521482,0.1837968826,1
152,645,-1.517734289,-0.4183128476,1
152,661,-2.221966267,-1.894109249,1
152,677,-3.063607693,-2.276326656,1
152,693,4.212667942,-3.050454855,1
152,709,-8.019545555,2.31097436,1
152,725,-1.638780832,-0.02378001809,1
152,741,-1.307511091,8.381115913,1
152,757,-0.7159166336,-0.07946017385,1
152,773,-0.6995677948,-1.375183463,1
152,789,-1.482816935,-0.1431916803,1
152,805,-1.192657351,0.7932952642,1
152,821,-1.024384975,1.451387167,1
152,837,-0.6864920855,0.2626482248,1
152,853,-0.8488849401,1.051319957,1
152,869,-1.06349206,1.329279184,1
152,885,-1.549263597,1.048038006,1
