PIVlab, ASCII chart output - 17-Jul-2025
FRAME: 3, filenames: A:[3]MAX_Pos0020_TgUtrmcherry_K4K8Mutant.avi & B:[4]MAX_Pos0020_TgUtrmcherry_K4K8Mutant.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
56,1157,-0.1497865915,0.9502905607,1
56,1173,0.5250465274,0.9820582867,1
56,1189,1.200495839,-1.286197305,1
56,1205,1.686311483,-2.202038765,1
56,1221,1.703098416,-2.549623013,1
56,1237,1.425462723,-3.461477518,1
56,1253,0.7893395424,-3.343426704,1
56,1269,0.03856509924,-3.668804646,1
56,1285,-1.552367687,-2.509585381,1
72,21,-0.2947187126,-0.9926167727,1
72,37,0.121173054,0.1876149178,1
72,53,0.889318943,0.6766952276,1
72,69,2.105991125,-0.5924175978,1
72,85,0.6616632938,-1.225732684,1
72,101,0.5798938274,-2.092530727,1
72,117,0.3254264891,-2.320104599,1
72,133,-0.8895694017,-2.471409798,1
72,149,-1.346977353,-2.348392963,1
72,165,-1.346961975,-1.025725603,1
72,181,-1.572174072,-3.17331171,1
72,197,-2.321673155,4.506317616,1
72,213,1.104872704,-4.688226223,1
72,229,2.129914999,-5.34519577,1
72,245,2.114253521,-3.655438423,1
72,261,1.814671755,-2.565791607,1
72,277,1.383296013,-1.812208652,1
72,293,0.8449915648,-1.015426517,1
72,309,2.264583349,-1.010863304,1
72,325,2.961938143,-1.700838566,1
72,341,3.196709633,-3.60594964,1
72,357,3.05829668,-3.128153324,1
72,373,0.7235164642,-1.077749729,1
72,389,-6.553492546,0.8334788084,1
72,405,1.463949561,-0.9764205217,1
72,421,1.171776295,-0.9796261787,1
72,437,0.767881155,-0.4697400928,1
72,453,1.176336408,1.077718735,1
72,469,0.7739290595,1.098911524,1
72,485,0.1151127219,3.630237818,1
72,501,-0.9765700102,1.986624837,1
72,517,5.694238186,2.276970387,1
72,533,-0.7511749268,0.8737922907,1
72,549,-0.5557044744,0.9070897102,1
72,565,-0.6347312927,1.293833494,1
72,581,-0.9433319569,1.507633686,1
72,597,-2.819764137,4.683098793,1
72,613,4.411118507,2.890910149,1
72,629,4.298844814,2.265865803,1
72,645,-5.637256622,3.341393232,1
72,661,-4.992684364,2.91626668,1
72,677,-8.276947975,3.679895401,1
72,693,2.629457951,10.98430347,1
72,709,-4.94707489,2.258798361,1
72,725,-3.277625799,4.837200165,1
72,741,-2.068517923,6.142501354,1
72,757,-1.648867369,7.943846703,1
72,773,-5.056020737,6.433050632,1
72,789,-2.771883011,0.2457537651,1
72,805,-0.3310844898,3.276883602,1
72,821,2.630793333,12.83176517,1
72,837,5.459591389,8.837770462,1
72,853,6.530957699,5.968371391,1
72,869,1.250866652,-3.761925697,1
72,885,2.054391384,13.47526169,1
72,901,1.908843994,8.479001045,1
72,917,2.392042637,7.180195332,1
72,933,1.627589226,4.753665447,1
72,949,1.760556698,4.701217651,1
72,965,2.380880117,5.662313461,1
72,981,2.227885962,3.989960194,1
72,997,1.080628276,2.895267487,1
72,1013,0.9730744362,3.247418404,1
72,1029,1.626924992,3.538168907,1
72,1045,1.466694951,4.876976013,1
72,1061,1.189217329,6.83417654,1
72,1077,0.8111464381,6.458864212,1
72,1093,0.5594459176,5.029539108,1
72,1109,0.9332337379,4.501237392,1
72,1125,1.30971241,4.061057091,1
72,1141,1.117818594,2.969493389,1
72,1157,0.4894102812,1.594869137,1
72,1173,0.6154468656,0.676412344,1
72,1189,1.336273909,0.3918041587,1
72,1205,2.138896465,-0.2083453536,1
72,1221,2.309346676,-2.194750309,1
72,1237,1.501075506,-3.278942347,1
72,1253,0.7129145861,-3.759748936,1
72,1269,0.3240004778,-3.96755147,1
72,1285,-0.4423348904,-2.292925119,1
88,21,0.09189745784,-0.9674937725,1
88,37,0.4836132526,-1.135349154,1
88,53,1.439896464,-1.242709756,1
88,69,1.123275757,-1.291984081,1
88,85,0.2960531712,-1.205561399,1
88,101,0.2531828284,-2.345831871,1
88,117,0.328455776,-2.477630615,1
88,133,0.2414513528,-2.400784016,1
88,149,-0.1335434616,-1.98538208,1
88,165,-0.8516812325,-0.84395051,1
88,181,-0.7923191786,-2.759518147,1
88,197,0.3395701945,-4.50354147,1
88,213,1.577338696,-5.983159065,1
88,229,1.680505157,-5.707285881,1
88,245,3.163629055,-3.111659527,1
88,261,3.309732437,-1.612122774,1
88,277,1.853125334,-1.6035254,1
88,293,1.630211711,-0.5687719584,1
88,309,1.033590198,-1.036672473,1
88,325,1.397743464,-1.795937419,1
88,341,2.257241726,-2.320874214,1
88,357,2.586615562,-2.49990797,1
88,373,1.942943335,-1.776229382,1
88,389,-0.08829009533,-0.3509578705,1
88,405,1.475268126,-0.3038263321,1
88,421,1.392706156,-0.7254106402,1
88,437,0.7646967173,-0.4658782482,1
88,453,0.7093836069,0.6733531952,1
88,469,0.08960583806,0.9264196157,1
88,485,-0.5403130651,1.583617091,1
88,501,-3.010662794,0.06134569645,1
88,517,-2.211326122,0.7361191511,1
88,533,-1.360122085,5.797518253,1
88,549,-1.471297383,4.2549119,1
88,565,-1.43204391,4.375078201,1
88,581,-1.526037216,0.8225580454,1
88,597,-2.268399477,2.51404953,1
88,613,-3.295827866,2.569444418,1
88,629,-4.317169189,1.94202733,1
88,645,-5.871239662,3.027623653,1
88,661,-3.844451666,2.365575314,1
88,677,-7.127486229,10.62230015,1
88,693,-5.041342735,1.72941184,1
88,709,-3.066996574,2.402742147,1
88,725,-2.369399786,5.149589062,1
88,741,-1.968057871,6.931593418,1
88,757,-1.342694044,7.436911106,1
88,773,-3.526348114,4.030879974,1
88,789,-4.065583706,0.04192018509,1
88,805,-0.1058750451,-4.837207794,1
88,821,0.7809900045,4.549899578,1
88,837,4.305701256,6.84332037,1
88,853,6.785997391,5.408577919,1
88,869,1.583454967,5.020448685,1
88,885,1.485050082,4.692311764,1
88,901,0.2417651415,9.483423233,1
88,917,10.61044693,7.01422739,1
88,933,1.248617649,9.346311569,1
88,949,1.999142647,5.529038429,1
88,965,2.130750895,6.199017048,1
88,981,2.027808905,3.988960981,1
88,997,1.151276112,2.835174799,1
88,1013,0.8998497725,3.208438396,1
88,1029,0.8692882061,3.320335865,1
88,1045,0.7508038282,3.829740286,1
88,1061,0.8045486808,4.933721066,1
88,1077,0.8519755602,5.556589127,1
88,1093,0.4324293137,5.07251215,1
88,1109,0.3641848564,4.320780754,1
88,1125,0.8580175638,3.333019972,1
88,1141,1.073340893,2.432428122,1
88,1157,0.08234238625,1.176120043,1
88,1173,0.4802754521,0.1932787597,1
88,1189,1.83329916,0.08291810751,1
88,1205,1.430351973,-0.8668880463,1
88,1221,1.349434733,-2.342297316,1
88,1237,1.068190813,-3.246945858,1
88,1253,1.005559206,-4.329649925,1
88,1269,1.147961497,-3.796942234,1
88,1285,1.403696299,-2.571956396,1
104,21,0.6128444076,-0.6907297373,1
104,37,0.7875136137,-1.403379202,1
104,53,0.4328998029,-2.01057291,1
104,69,0.2268327177,-1.544294119,1
104,85,0.5464106202,-1.376908779,1
104,101,0.4497294426,-2.415133238,1
104,117,0.9807521701,-2.138076305,1
104,133,4.533700943,-2.079423189,1
104,149,0.1647778749,-1.607255459,1
104,165,-1.38265419,-1.11325407,1
104,181,-2.0906322,-1.603259325,1
104,197,-2.061783791,2.528630257,1
104,213,0.8807385564,-5.09394455,1
104,229,0.7172679901,-4.064511299,1
104,245,1.187496185,-2.908797264,1
104,261,2.098833799,-2.361592054,1
104,277,2.749528408,-1.337145805,1
104,293,2.459347725,-0.9990229607,1
104,309,1.124442339,-0.9997884035,1
104,325,0.7675212622,-1.276823521,1
104,341,1.549072027,-1.6548177,1
104,357,1.807545185,-2.168091297,1
104,373,1.706515312,-1.394577742,1
104,389,4.056976318,-1.810304523,1
104,405,2.40834403,-1.325461745,1
104,421,1.617992401,-1.426595926,1
104,437,0.5351376534,-0.6264198422,1
104,453,-5.928267479,-7.0516572,1
104,469,-0.8341385722,-0.4732616544,1
104,485,-1.273911476,0.1620816588,1
104,501,-0.6921149492,0.7172087431,1
104,517,0.1250764132,0.9489971399,1
104,533,-0.6827827692,1.077991486,1
104,549,-1.362290382,4.842493057,1
104,565,-2.081274748,3.928797245,1
104,581,-1.519510984,0.9233846664,1
104,597,-1.35219717,1.268590212,1
104,613,-1.929314137,1.526330233,1
104,629,-2.855219364,1.472334862,1
104,645,-5.12879467,2.249839783,1
104,661,-5.597132683,9.521066666,1
104,677,-5.02530098,7.851579666,1
104,693,-4.735312939,6.271958351,1
104,709,6.000831127,5.672911644,1
104,725,4.78755331,9.037729263,1
104,741,-2.910511971,7.102156162,1
104,757,-2.385089397,6.833240509,1
104,773,7.825742722,4.216403008,1
104,789,-5.522984982,9.751953125,1
104,805,0.6693930626,-5.201948166,1
104,821,3.429022789,3.800974607,1
104,837,0.6524832249,4.758061409,1
104,853,1.126302481,4.561807632,1
104,869,1.277674317,5.051536083,1
104,885,1.311440349,5.11136198,1
104,901,1.120970726,4.658459187,1
104,917,1.083539486,7.598180771,1
104,933,5.360638618,3.762544632,1
104,949,5.383882523,4.281108856,1
104,965,10.48890686,5.939497948,1
104,981,1.971276045,3.757120609,1
104,997,1.439632297,0.02602386475,1
104,1013,0.8497772813,3.588499784,1
104,1029,0.6908180118,3.474835873,1
104,1045,0.4754323363,3.016899586,1
104,1061,0.6477042437,3.339083672,1
104,1077,0.6862448454,4.801170349,1
104,1093,0.3933059573,5.242361546,1
104,1109,0.490464747,4.530637741,1
104,1125,0.5287980437,3.278069496,1
104,1141,0.4526977539,1.981701851,1
104,1157,0.1498580873,0.5316741467,1
104,1173,0.4738386273,-0.02033954859,1
104,1189,2.928575993,-0.3104134798,1
104,1205,0.9993407726,-1.545636654,1
104,1221,-0.6469196677,-2.580980301,1
104,1237,-0.2084606886,-3.229284525,1
104,1253,1.473478079,-3.434198856,1
104,1269,1.439229965,-2.658873558,1
104,1285,0.2705874443,-5.828100204,1
120,21,-0.2684729695,-0.9174978733,1
120,37,0.6712646484,-1.463148117,1
120,53,0.4121861458,-2.460613966,1
120,69,-0.007830411196,-3.336726189,1
120,85,1.01173234,-1.212640762,1
120,101,1.169721365,-1.637023926,1
120,117,1.195406199,-1.780189514,1
120,133,0.3528673649,-0.9109914303,1
120,149,-0.8836624622,-2.090013266,1
120,165,-7.575037956,-7.242731094,1
120,181,-0.8880419135,-2.666019201,1
120,197,-0.4851259589,-1.970690966,1
120,213,0.5625657439,-2.919531107,1
120,229,0.4241933823,-3.01992178,1
120,245,0.8502078056,-2.896161079,1
120,261,2.413137913,-3.555034161,1
120,277,2.76644206,-3.437545061,1
120,293,0.431381464,-4.748108387,1
120,309,-0.5636637211,-1.914768219,1
120,325,0.1501033306,-0.880895853,1
120,341,0.4113006592,-0.893482089,1
120,357,1.585184336,-0.981143713,1
120,373,1.853656888,-0.4771571159,1
120,389,4.426762581,-2.86626935,1
120,405,-0.8093817234,-6.945217609,1
120,421,1.044460535,-2.798204899,1
120,437,-1.482069254,-0.8693195581,1
120,453,-2.878857374,-0.04187333584,1
120,469,-0.9452842474,-2.085616589,1
120,485,-0.9580402374,-2.724999189,1
120,501,-0.418010354,0.6385236979,1
120,517,0.0567330718,1.482974887,1
120,533,-0.2142297029,0.7637576461,1
120,549,-0.7316449285,0.578910172,1
120,565,-1.498591423,1.28789854,1
120,581,-0.7712708116,1.244298816,1
120,597,0.1243642569,0.7595988512,1
120,613,-0.7611312866,0.9907566309,1
120,629,-1.449432492,1.477022886,1
120,645,-2.123570919,2.130683422,1
120,661,-1.17575264,3.675436497,1
120,677,-9.37729454,7.673102379,1
120,693,-7.107785225,4.019579887,1
120,709,-2.47197032,2.078976631,1
120,725,-2.977991581,2.492351294,1
120,741,-3.205885887,7.157382965,1
120,757,-3.801673174,6.349246025,1
120,773,-6.232018471,9.463148117,1
120,789,-1.720425963,11.29444695,1
120,805,1.055357695,-0.2139782906,1
120,821,0.9231961966,0.6287913322,1
120,837,0.782248795,3.436434269,1
120,853,1.454258442,4.400431156,1
120,869,1.402816653,5.104453087,1
120,885,1.839959025,6.47066021,1
120,901,2.169941425,6.224760056,1
120,917,0.615244627,6.669355869,1
120,933,3.599295855,3.439496517,1
120,949,3.078252316,3.92291832,1
120,965,7.546494484,-1.620456696,1
120,981,6.861203194,10.59579086,1
120,997,0.8542263508,10.92373657,1
120,1013,0.3694851398,-0.114282608,1
120,1029,1.097642779,2.456118584,1
120,1045,0.6392597556,2.392984867,1
120,1061,0.8735419512,2.336037874,1
120,1077,1.401735663,3.428516626,1
120,1093,0.446737349,4.621814728,1
120,1109,0.6825622916,4.633230209,1
120,1125,0.4372713268,3.25486517,1
120,1141,0.207284987,2.105576038,1
120,1157,0.8950856924,0.6899893284,1
120,1173,0.6668016315,0.05476050079,1
120,1189,0.37984097,-1.062796593,1
120,1205,0.3307605982,-2.603463411,1
120,1221,-0.9197545648,-2.436640501,1
120,1237,-1.306444645,-2.847618103,1
120,1253,0.8524349928,-2.991725206,1
120,1269,1.984095693,5.971607685,1
120,1285,0.702426672,-4.677672386,1
136,21,-0.6362782717,-1.746398449,1
136,37,0.09773781896,-1.626847625,1
136,53,0.02577647567,-2.340725899,1
136,69,-0.3625088632,-3.956512928,1
136,85,2.175512791,-2.684090614,1
136,101,1.387129903,-2.248806,1
136,117,0.8010066152,-1.881159306,1
136,133,-0.2493091822,-2.212383747,1
136,149,0.3257756829,-3.624678135,1
136,165,0.3892228603,-2.725650311,1
136,181,-1.136909485,-2.930444956,1
136,197,-0.09120333195,-2.883377075,1
136,213,1.272229791,-2.325294495,1
136,229,2.920465946,-1.5444839,1
136,245,4.05442524,-1.365552425,1
136,261,3.245686293,-3.757484674,1
136,277,3.139270782,-3.415635109,1
136,293,3.083191872,-3.015015125,1
136,309,1.930061102,-2.039178848,1
136,325,0.873079896,-1.119272232,1
136,341,1.377284288,-0.822124958,1
136,357,2.130125999,-0.7748235464,1
136,373,1.252776146,0.09954410791,1
136,389,0.8024066687,0.4240134358,1
136,405,2.502123833,0.4206246138,1
136,421,2.49523735,-0.01610797644,1
136,437,0.4615955353,-0.2406615615,1
136,453,-1.160165548,-0.3774552941,1
136,469,-0.3608108163,-0.8490655422,1
136,485,-0.1392050385,-2.82282114,1
136,501,0.2187359333,-0.09591525793,1
136,517,0.4715240896,0.1683034897,1
136,533,0.2844815552,0.3517596126,1
136,549,3.951058149,8.391708374,1
136,565,-0.2169936597,-0.770388186,1
136,581,-0.1193116307,1.173766971,1
136,597,0.99172616,1.68182838,1
136,613,0.1531639099,1.01452446,1
136,629,-0.5461162329,1.976388454,1
136,645,1.519865632,11.44071674,1
136,661,-0.4600516558,4.427207947,1
136,677,-6.310883999,10.77100945,1
136,693,6.74215126,2.558605194,1
136,709,-9.573396683,-1.323465347,1
136,725,-4.298895836,2.891691208,1
136,741,-8.402358055,2.406475067,1
136,757,6.091081142,-0.7629780769,1
136,773,7.041540146,7.320487976,1
136,789,2.637564659,-0.3646843433,1
136,805,5.972091198,-3.265757799,1
136,821,2.759536266,-1.976169825,1
136,837,1.538816214,3.117500305,1
136,853,2.902088881,5.039300919,1
136,869,-6.002626419,9.257036209,1
136,885,3.490657568,5.85069418,1
136,901,3.164280891,6.340946674,1
136,917,1.557922721,5.019818783,1
136,933,1.156039,5.380000591,1
136,949,-0.1473548412,4.754622459,1
136,965,-0.5906989574,2.733493805,1
136,981,-8.071354866,0.7534124851,1
136,997,1.36512816,12.21769333,1
136,1013,2.782001495,2.434740543,1
136,1029,1.888040185,2.404103279,1
136,1045,0.7010806799,2.923201323,1
136,1061,0.4648310542,1.917582512,1
136,1077,0.3642936647,2.57730484,1
136,1093,0.2547431588,4.013558388,1
136,1109,0.01945132017,3.764614344,1
136,1125,0.01545509696,3.337669373,1
136,1141,0.2252997756,2.28836298,1
136,1157,0.5018296838,1.137787819,1
136,1173,0.3694984019,0.2064802051,1
136,1189,-0.3435475826,-2.259540558,1
136,1205,-0.5152924061,-2.540910006,1
136,1221,-0.8946540356,-2.23733449,1
136,1237,-1.718774199,-2.917544127,1
136,1253,-0.4650145173,-3.791325808,1
136,1269,1.276098728,-4.675566673,1
136,1285,8.955065727,3.878996372,1
152,21,-0.3851891458,-3.725515366,1
152,37,-0.6625240445,-2.366111755,1
152,53,0.1085846126,-1.610000849,1
152,69,0.6614379287,-1.792125463,1
152,85,1.180802584,-2.569581985,1
152,101,0.7976409793,-3.4074862,1
152,117,0.404045403,-2.853580713,1
152,133,0.1357075572,-3.398108959,1
152,149,0.5096643567,-3.960370302,1
152,165,0.6641264558,-3.318160057,1
152,181,0.3493418694,-3.028510332,1
152,197,0.3891720176,-2.80851388,1
152,213,1.177014232,-2.373831272,1
152,229,3.424486637,-1.462898493,1
152,245,4.044784546,-1.665620089,1
152,261,3.176891804,-2.940671682,1
152,277,3.37119031,-3.409284115,1
152,293,3.409015417,-2.895803213,1
152,309,2.732983828,-2.329934597,1
152,325,2.675648928,-1.213937998,1
152,341,2.490613937,-1.398693085,1
152,357,2.131450415,-0.686889112,1
152,373,1.305852413,0.2197180986,1
152,389,3.19804883,-1.881734967,1
152,405,2.573051929,-1.327584028,1
152,421,2.328721046,0.177314043,1
152,437,1.674096704,0.4442023635,1
152,453,0.522977531,-0.3586441278,1
152,469,0.541194737,-0.6176902652,1
152,485,0.7880351543,-0.3005659878,1
152,501,1.159581184,-0.2813874483,1
152,517,0.8094886541,-0.3203018606,1
152,533,0.05474161357,0.7214167118,1
152,549,0.2419213951,0.7500582933,1
152,565,0.2375366986,0.9167590737,1
152,581,0.4261061251,1.1825279,1
152,597,0.7050908804,1.652261138,1
152,613,0.5981110334,2.113578558,1
152,629,0.1396774352,2.636874676,1
152,645,-0.4089045227,4.681009293,1
152,661,-0.6397054195,4.489086628,1
152,677,4.726391792,9.907725334,1
152,693,-4.991092205,8.275409698,1
152,709,6.47110033,1.482403755,1
152,725,-1.259708881,4.250116348,1
152,741,-1.871455431,3.279581547,1
152,757,-1.076855302,-0.2467417717,1
152,773,-0.1729436517,2.797550678,1
152,789,0.2031589001,2.443054199,1
152,805,0.1420671344,3.406485319,1
152,821,0.5729312897,3.156851292,1
152,837,1.726750493,2.829417944,1
152,853,2.025326252,3.108578205,1
152,869,3.432882309,2.105119467,1
152,885,2.007437229,4.364386082,1
152,901,1.674141288,6.232755661,1
152,917,0.8013056517,4.275040627,1
152,933,0.5366374254,3.556833982,1
