PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 7, filenames: A:[7]AVI_Pos00d_TimeSrs0006_TgUtrmcherry_K4K8MO.avi & B:[8]AVI_Pos00d_TimeSrs0006_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,19.9959507,24.93876266,1
47,65,-1.888378859,-0.9728871584,1
47,97,-14.14960861,-12.03984547,1
47,129,-17.29076576,-18.16622734,1
47,161,-16.0640583,-18.51305199,1
47,193,-15.16557121,-20.64081955,1
47,225,-13.26819611,-13.38429928,1
47,257,-12.06324005,-13.23452568,1
47,289,-17.34047699,-11.6028862,1
47,321,-10.84356689,-11.45575428,1
47,353,-7.474202633,-9.172416687,1
47,385,0.3193306923,0.7595014572,1
47,417,-9.711219788,-15.11223316,1
47,449,-7.620978355,-10.52279472,1
47,481,-12.35338497,-10.63699055,1
47,513,-12.73757553,-7.40759182,1
47,545,-11.52304459,-7.477986813,1
47,577,-8.286972046,-8.350488663,1
47,609,-6.846582413,-8.58281517,1
47,641,-7.173664093,-10.23125839,1
47,673,-8.783899307,-12.08916855,1
47,705,-8.825058937,-29.45525932,1
47,737,-12.11106873,-9.485819817,1
47,769,-14.32577896,-8.534772873,1
47,801,-14.25530243,-10.25422096,1
47,833,-13.84975052,-9.650159836,1
47,865,-11.69564438,-8.520017624,1
47,897,-11.51973057,-7.615336418,1
47,929,-9.914008141,-8.588405609,1
47,961,-2.660967827,-19.86551666,1
47,993,-9.877305031,-8.434444427,1
47,1025,-9.053068161,-8.284971237,1
47,1057,-10.11738396,-6.031715393,1
47,1089,-10.96524429,-5.981981277,1
47,1121,-13.07225227,-6.602654934,1
47,1153,-13.00668526,-6.911308289,1
47,1185,-9.489114761,10.44103241,1
47,1217,-6.339765549,-8.091889381,1
47,1249,-8.403746605,-7.23719883,1
47,1281,-7.923005104,-4.714970112,1
47,1313,-5.807806969,-7.211790085,1
47,1345,-16.79448509,5.10429287,1
47,1377,-4.258847237,-4.493964672,1
47,1409,-2.231641769,-4.480934143,1
47,1441,-17.16986275,-12.51055527,1
47,1473,1.968644142,1.64190793,1
47,1505,-0.743619442,-8.154058456,1
47,1537,-0.4262485504,-6.412499428,1
47,1569,-6.275333881,-5.214739799,1
47,1601,0.7865787745,-3.721680641,1
47,1633,3.171046972,-6.424015522,1
47,1665,1.270679474,-8.669492722,1
47,1697,-0.7815098763,-9.646624565,1
47,1729,-0.03466176987,-8.04456234,1
47,1761,-4.363142014,-4.068899155,1
47,1793,-6.319066048,-2.61848259,1
47,1825,-3.06222868,-1.612433434,1
47,1857,-1.592398167,-2.047570944,1
47,1889,-1.23806715,-1.20710516,1
47,1921,-0.8729813099,-0.388525486,1
47,1953,-0.3851743937,-0.1765468121,1
47,1985,0.2737773657,0.0150604099,1
47,2017,-0.2250198722,0.2765340805,1
79,33,-1.09937191,0.1244120598,1
79,65,-1.135834575,-0.08212392032,1
79,97,-12.86396408,15.53505802,1
79,129,-3.8302176,-3.629856586,1
79,161,-5.883094788,-5.264104843,1
79,193,-8.849824905,-11.39042187,1
79,225,-9.715398788,-12.36998272,1
79,257,-14.99742413,-11.64643478,1
79,289,-11.65058231,-11.08738136,1
79,321,-10.89783382,-10.51013565,1
79,353,-10.1630888,-11.44399834,1
79,385,-23.31040955,-8.185687065,1
79,417,-9.78954792,-11.29880047,1
79,449,-8.896760941,-13.60842133,1
79,481,-10.14346123,-14.35846043,1
79,513,-15.58894253,-7.398061752,1
79,545,-13.27990437,-9.400474548,1
79,577,3.448329926,-22.84973145,1
79,609,-6.690115929,-8.914043427,1
79,641,-7.911659241,-10.55962849,1
79,673,-8.547356606,-12.98002529,1
79,705,-12.59218979,-10.19564247,1
79,737,-13.14340878,-10.19607162,1
79,769,-12.07401848,-10.04015064,1
79,801,-13.46500969,-10.05958176,1
79,833,-11.64711571,-11.66549206,1
79,865,0.07162666321,-24.14763451,1
79,897,-18.62231064,-7.815461159,1
79,929,-9.570674896,-11.11303043,1
79,961,-12.99284267,-9.527572632,1
79,993,-10.60963154,-8.237613678,1
79,1025,-9.695225716,-8.516594887,1
79,1057,-8.927345276,-7.502809525,1
79,1089,-9.722868919,-6.328249931,1
79,1121,-12.35143471,-5.863908768,1
79,1153,-11.98851299,-6.617944717,1
79,1185,-9.789749146,-7.116724491,1
79,1217,-8.807335854,-7.625646114,1
79,1249,-9.702038765,-6.308375835,1
79,1281,-8.052728653,-4.823109627,1
79,1313,-6.941879272,-5.318742752,1
79,1345,-0.2956647873,8.559807777,1
79,1377,-4.938171387,-5.882554531,1
79,1409,-3.505181313,-5.762356281,1
79,1441,-1.204436779,-2.081153154,1
79,1473,0.2416124344,-0.5899524689,1
79,1505,-3.937333822,-8.361590385,1
79,1537,15.98698521,-0.4447383881,1
79,1569,17.37215424,1.080502987,1
79,1601,16.32968712,-4.365867138,1
79,1633,-2.4168365,-5.573438644,1
79,1665,-2.523226261,-6.935725689,1
79,1697,0.1128810346,-6.217463493,1
79,1729,0.4952821732,-5.718327045,1
79,1761,-1.002005219,-6.892595768,1
79,1793,-2.034163713,-6.589345932,1
79,1825,-1.757307172,-3.682463408,1
79,1857,-0.08172941208,-0.7511432171,1
79,1889,0.7193060517,0.6109272242,1
79,1921,0.6980024576,1.32892251,1
79,1953,0.5165133476,0.7864623666,1
79,1985,0.2092387527,-0.003938868642,1
79,2017,0.0320706889,-0.7924082875,1
111,33,-5.967914581,-2.649549484,1
111,65,-0.4416977167,0.2366229892,1
111,97,23.54077148,4.920258522,1
