PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 32, filenames: A:[32]AVI_Pos00d_TimeSrs0006_TgUtrmcherry_K4K8MO.avi & B:[33]AVI_Pos00d_TimeSrs0006_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-4.494908333,-0.1378186941,1
47,65,-0.23716259,0.375739336,1
47,97,-0.4313441813,0.2940380573,1
47,129,-2.739751816,-4.520557404,1
47,161,-2.944703102,-5.79688549,1
47,193,-1.518605113,-2.873714447,1
47,225,-2.029746532,-4.745618343,1
47,257,-3.973307848,-3.287770748,1
47,289,-2.866322756,-2.82689023,1
47,321,-1.279793024,-0.439185977,1
47,353,-1.189437628,-0.8066993952,1
47,385,-1.053522825,-0.994066,1
47,417,-2.760047674,-1.702716827,1
47,449,-2.997618675,-2.166971922,1
47,481,-1.215373158,-1.19422853,1
47,513,0.09933531284,-0.2698583603,1
47,545,0.5736207962,-0.1629726887,1
47,577,0.1908581257,-0.3824083805,1
47,609,0.4022182822,-0.2811137736,1
47,641,0.8367645741,0.1717277318,1
47,673,0.4315543175,0.588596344,1
47,705,0.2629990578,0.05332678556,1
47,737,0.3371155262,-1.767212391,1
47,769,-0.08993124962,-1.880079508,1
47,801,-0.055154562,-0.7374737263,1
47,833,0.05653842539,1.713194489,1
47,865,-0.2976102829,0.8381426334,1
47,897,-0.7164927721,-0.9979376793,1
47,929,-0.2079585195,-1.56319046,1
47,961,-0.648906827,-1.330979347,1
47,993,-2.267234087,-1.222837925,1
47,1025,-0.8723713756,-2.451461792,1
47,1057,0.7173326015,-2.939982653,1
47,1089,1.096297145,-1.733071804,1
47,1121,-0.1543409824,-1.480714321,1
47,1153,0.4852448106,-2.290057659,1
47,1185,-0.133746326,-2.279878616,1
47,1217,-0.1679164767,-2.657263279,1
47,1249,0.8406774402,-2.009988546,1
47,1281,0.914468646,-3.556912661,1
47,1313,0.2533142567,-3.136539459,1
47,1345,-0.8857623935,-3.733945131,1
47,1377,-1.593438864,-4.911647797,1
47,1409,-2.043897629,-3.639760971,1
47,1441,-1.952177525,-1.889744997,1
47,1473,8.409074783,-8.122965813,1
47,1505,-1.585253239,-0.4927735329,1
47,1537,-1.730111599,-0.6090514064,1
47,1569,-0.4976127148,-0.6241556406,1
47,1601,0.3511294127,-0.3447185755,1
47,1633,0.694198966,0.1450051069,1
47,1665,0.7128418684,-0.01530408859,1
47,1697,0.620013237,0.4308780432,1
47,1729,-0.05738413334,0.7915487289,1
47,1761,0.1824834347,-0.4048035145,1
47,1793,0.474416852,-0.006399929523,1
47,1825,0.7497553825,-0.6234593987,1
47,1857,1.58785367,-1.095343709,1
47,1889,1.154233456,-0.3696419597,1
47,1921,0.460962534,0.03293299675,1
47,1953,0.4770648181,0.3269064426,1
47,1985,-0.06107799709,-0.1074957103,1
47,2017,0.6496322155,-3.101161003,1
79,33,-0.4712065458,0.3194149137,1
79,65,-0.1373960972,-1.01728344,1
79,97,-3.237255812,-3.258060694,1
79,129,-4.440906525,-4.821645737,1
