PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 12, filenames: A:[12]AVI_Pos00d_TimeSrs0006_TgUtrmcherry_K4K8MO.avi & B:[13]AVI_Pos00d_TimeSrs0006_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,29.03073502,16.50058746,1
47,65,8.875789642,-15.37665272,1
47,97,-7.656076908,-8.227604866,1
47,129,-6.97854948,-7.743824005,1
47,161,-5.537828922,-7.431143761,1
47,193,-6.06381321,-10.58322334,1
47,225,-5.919136047,-5.900621414,1
47,257,-4.417941093,-7.298700809,1
47,289,-3.597523451,-6.787254333,1
47,321,-6.70772028,-6.494990349,1
47,353,-4.662804604,-6.830433846,1
47,385,-3.551362038,-6.236169815,1
47,417,-3.788738728,-7.457720757,1
47,449,-4.523222923,-8.497970581,1
47,481,-5.716624737,-11.1284399,1
47,513,-6.518271923,-10.35188961,1
47,545,-5.083339691,-8.423345566,1
47,577,-6.920677185,-7.436948776,1
47,609,-9.695993423,-10.09426594,1
47,641,-10.09273434,-11.75354385,1
47,673,-10.41814995,-10.93441296,1
47,705,-8.381267548,-7.538078785,1
47,737,-23.34928322,-10.94543266,1
47,769,-7.536735058,-6.213327885,1
47,801,-6.696084976,-8.078504562,1
47,833,-7.576935291,-9.151842117,1
47,865,-6.900577068,-8.639718056,1
47,897,-7.377229691,-8.282119751,1
47,929,-6.223992348,-12.23984909,1
47,961,-9.09836483,-7.517585754,1
47,993,-7.894328117,-5.97191906,1
47,1025,-27.93530273,-2.226882935,1
47,1057,-9.233360291,-10.46926975,1
47,1089,-12.25440693,-7.272967815,1
47,1121,-10.60842037,10.71595383,1
47,1153,-11.35008907,-5.426309109,1
47,1185,-11.40486336,-5.396388054,1
47,1217,-11.11745644,-5.293216705,1
47,1249,-1.244017601,-24.70608521,1
47,1281,0.7685050964,-24.28108788,1
47,1313,-10.63465118,-0.6076760292,1
47,1345,-26.30876923,-4.498682022,1
47,1377,-8.089482307,-2.829904079,1
47,1409,-8.74515152,-3.826557159,1
47,1441,-8.546258926,-4.393398285,1
47,1473,-2.204022408,-15.19015503,1
47,1505,3.207238197,-9.849365234,1
47,1537,2.081251144,-13.22357368,1
47,1569,-7.367554665,-3.476549625,1
47,1601,-6.0905509,-4.322600365,1
47,1633,-6.563270569,-4.349690437,1
47,1665,0.2551083565,1.012542248,1
47,1697,-0.7632932663,0.2867040634,1
47,1729,-8.840065002,-1.419107199,1
47,1761,-10.45297432,-1.283396006,1
47,1793,-3.840911865,-1.715071797,1
47,1825,-1.378949165,-0.4076464176,1
47,1857,8.643157959,12.78669834,1
47,1889,7.914720535,20.07611847,1
47,1921,-6.69063139,3.112771034,1
47,1953,12.92358685,8.210878372,1
47,1985,-14.14943123,13.63459587,1
47,2017,-24.79080009,-7.511627197,1
79,33,-2.223349571,10.54557133,1
79,65,-12.9150753,-9.546486855,1
79,97,-2.998685122,-3.977075577,1
79,129,-3.714723587,-7.96799612,1
79,161,-4.018654346,-8.615368843,1
79,193,-5.283399105,-5.818855286,1
79,225,-5.833165169,-6.533031464,1
79,257,-5.986060143,-8.545585632,1
79,289,-4.829953194,-7.431025505,1
79,321,-5.525533199,-6.344491482,1
79,353,-6.016262531,-8.471767426,1
79,385,-4.899291992,-9.562581062,1
79,417,-4.55734539,-9.150167465,1
79,449,-5.594962597,-9.160867691,1
79,481,-5.458497524,-9.965759277,1
79,513,-5.848097324,-9.098216057,1
79,545,-7.324328423,-9.882226944,1
79,577,-8.601625443,-8.938815117,1
79,609,-8.591884613,-9.543117523,1
79,641,-17.01674271,-27.23452759,1
79,673,0.9056196213,1.337193489,1
79,705,0.07349395752,0.6422390938,1
79,737,-8.20966053,-6.571140766,1
79,769,-7.89591217,-6.76935339,1
79,801,-7.69119978,-8.183356285,1
79,833,-7.769263268,-9.501531601,1
79,865,-8.356759071,-8.938308716,1
79,897,-9.976773262,-8.09112072,1
79,929,-9.938713074,-7.489792824,1
79,961,-9.658721924,-6.375647068,1
79,993,-7.495753288,-6.886714935,1
79,1025,-8.943091393,-7.265828133,1
79,1057,-10.92551613,-7.057127476,1
79,1089,-12.52867031,-6.147610664,1
79,1121,-13.1819725,-6.300025463,1
79,1153,-11.75300789,-6.163717747,1
79,1185,-11.5255127,-6.002562046,1
79,1217,-10.7789402,-4.940522194,1
79,1249,-7.975812912,-7.308422089,1
79,1281,3.945648193,-10.78355026,1
79,1313,-10.65598583,-4.661981583,1
79,1345,-9.33156395,-5.122997284,1
79,1377,-9.773663521,-5.457489014,1
79,1409,-10.11025333,-5.452498913,1
79,1441,-9.948375702,-4.519188881,1
79,1473,-8.306676865,0.4668273926,1
79,1505,-11.74278736,1.573903561,1
