PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 50, filenames: A:[50]AVI_Pos00d_TimeSrs0006_TgUtrmcherry_K4K8MO.avi & B:[51]AVI_Pos00d_TimeSrs0006_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-2.394035101,-0.7119369507,1
47,65,7.445293427,13.55667591,1
47,97,-2.043251276,-7.089768887,1
47,129,-1.016597509,0.122338295,1
47,161,-0.2544039488,-3.684361458,1
47,193,0.7031068802,-0.6942873001,1
47,225,-0.9283292294,-1.099337101,1
47,257,-2.012809753,-1.801053047,1
47,289,-1.994418859,-2.374653339,1
47,321,-1.829787254,-5.206790924,1
47,353,-1.368160844,-6.650007248,1
47,385,0.3440249562,-10.26586533,1
47,417,2.003657103,-9.470071793,1
47,449,-0.1679246426,-5.257069111,1
47,481,0.8188722134,-5.933897495,1
47,513,1.643796444,-5.584236622,1
47,545,1.47448647,-8.360825539,1
47,577,1.283067346,-5.867108345,1
47,609,0.5031533241,-4.209029198,1
47,641,0.6273131371,-6.696998596,1
47,673,0.2979049683,-7.660497665,1
47,705,-0.3719624877,-7.611757755,1
47,737,-0.6437233686,-5.930936813,1
47,769,1.605945587,-5.675974846,1
47,801,3.197203159,-6.101436615,1
47,833,3.233473301,-6.932423115,1
47,865,1.041165113,-8.639993668,1
47,897,-1.376113415,-8.749263763,1
47,929,-0.3817740679,-8.217786789,1
47,961,-0.191447258,-7.306357861,1
47,993,0.3558322191,-7.649923325,1
47,1025,0.054058671,-6.908252716,1
47,1057,-1.077666998,-5.029720783,1
47,1089,-13.53440952,4.488014698,1
47,1121,-0.6165614128,0.6912703514,1
47,1153,-0.6839468479,-1.080706596,1
47,1185,0.5100170374,-2.921701431,1
47,1217,-1.415842533,1.01061058,1
47,1249,-0.8654423952,3.245136261,1
47,1281,-0.9548242092,-7.008033752,1
47,1313,-1.100308657,-7.583542824,1
47,1345,-4.474689007,12.1186657,1
47,1377,-1.315989256,-26.04210281,1
47,1409,-1.050261974,-6.901783943,1
47,1441,-1.763425827,-3.251572132,1
47,1473,-0.2392525673,-2.881694317,1
47,1505,0.5381109118,-4.227202415,1
47,1537,0.3460264206,-6.583949566,1
47,1569,0.8076580763,-5.269713402,1
47,1601,-0.4404762387,-3.421662331,1
47,1633,0.16038239,-4.009478569,1
47,1665,1.426152229,-3.577116728,1
47,1697,2.287233829,-0.8860574365,1
47,1729,2.04172039,0.6762776375,1
47,1761,-0.8001055717,-1.579017878,1
47,1793,-0.4916585684,-0.8458704948,1
47,1825,-0.7424328327,-0.7879867554,1
47,1857,-0.3778560162,-2.001544952,1
47,1889,0.1683365107,-2.124451399,1
47,1921,0.5053133965,-0.2498678267,1
47,1953,0.8386383057,0.9027194977,1
47,1985,0.2179178149,-0.4103841484,1
47,2017,-1.622944593,-7.748773098,1
79,33,1.543780923,4.87710762,1
79,65,-0.8465107083,-6.820715427,1
79,97,-3.427081585,-8.043855667,1
79,129,-2.437347889,-2.768430471,1
79,161,-1.310161948,-3.26645112,1
79,193,0.2556329966,-5.337244987,1
79,225,-0.851896286,-4.482511044,1
79,257,-1.700845957,-5.037837029,1
79,289,-1.503529906,-5.03224659,1
79,321,-0.9070278406,-7.062465668,1
79,353,-1.006591439,-7.616633892,1
79,385,-0.8070644736,-8.347272873,1
79,417,1.10916996,-3.090925694,1
79,449,1.248706579,-1.850232124,1
79,481,0.8349277973,-3.165496826,1
79,513,0.5530573726,-3.475334644,1
79,545,-0.5542832017,-6.850314617,1
79,577,-1.470754385,-5.928918839,1
79,609,-1.275094986,-4.777769566,1
79,641,-1.746870279,-7.601924896,1
79,673,-1.5707798,-5.542855263,1
79,705,-0.03026008606,-1.871335983,1
79,737,-0.3734891415,-5.425021172,1
79,769,0.7808200717,-6.731878757,1
79,801,1.312368274,-7.762061119,1
79,833,0.9299893379,-7.456480503,1
79,865,-0.588211894,-9.048561096,1
79,897,1.49023056,-0.9803028107,1
79,929,13.76211166,-11.25528145,1
79,961,1.310609698,-6.932686806,1
79,993,-0.1691193581,-7.986291409,1
79,1025,-0.379131645,-6.452023029,1
79,1057,0.9277615547,-5.761896133,1
79,1089,0.9356589317,-6.342452526,1
79,1121,-0.006666630507,-7.858088493,1
79,1153,-0.9766001701,-8.263884544,1
79,1185,-1.663558483,-8.497089386,1
79,1217,-0.1660885215,-9.678264618,1
79,1249,-0.112624377,-8.123544693,1
79,1281,0.3424986899,-4.661903381,1
79,1313,0.6539562345,-5.651730537,1
79,1345,0.2048723251,-6.95136261,1
79,1377,-0.8503146172,-6.301689625,1
79,1409,-3.270675659,-5.965876579,1
79,1441,-1.618766427,-4.332032681,1
79,1473,-0.8847908378,-3.749911308,1
79,1505,-0.5407129526,-4.942362309,1
79,1537,-0.5103834867,-6.971477032,1
79,1569,0.4444000125,-6.650530815,1
79,1601,-1.142459154,-5.153772831,1
79,1633,-2.123768806,-4.154438019,1
79,1665,-2.436116219,-2.959762096,1
79,1697,-2.732070923,-2.464908123,1
79,1729,-19.002882,-3.087757111,1
79,1761,0.1633615494,-1.680833817,1
79,1793,0.7938591242,0.09432697296,1
79,1825,-0.7834358215,-1.558251858,1
79,1857,-0.8463419676,-0.8907952309,1
79,1889,0.05993258953,-0.6875500679,1
79,1921,0.4362325072,-0.1884157509,1
79,1953,-0.1996532381,0.5641902685,1
79,1985,0.3288205266,0.4704116881,1
79,2017,0.5484302044,-5.371540546,1
111,33,6.766222477,10.57717037,1
111,65,-1.865952134,-8.145288467,1
111,97,-7.786520958,13.35016823,1
111,129,-1.614327192,-6.695227146,1
111,161,-1.270881057,-5.453927994,1
111,193,-0.3723230362,-6.079144955,1
111,225,-0.9296537638,-6.135639191,1
111,257,-0.7871785164,-6.465494633,1
111,289,-0.7136105299,-6.147357941,1
111,321,-0.5128737092,-1.609019279,1
111,353,-0.7051377296,-7.267339706,1
111,385,-0.4711900949,-8.521774292,1
111,417,1.050028563,-5.746180534,1
111,449,4.370444775,-7.886222839,1
111,481,0.9342012405,-3.775657177,1
111,513,-0.01237469912,-3.913146019,1
111,545,-0.234369278,-5.969604969,1
111,577,0.07823514938,-5.531262398,1
111,609,-0.04137820005,-5.457582474,1
111,641,-19.72079277,-10.48675919,1
111,673,-0.2739356756,-0.7437119484,1
111,705,-1.20336163,-1.934601307,1
111,737,-0.868517518,-5.693995476,1
111,769,0.07133793831,-6.457269192,1
111,801,-1.925875425,-6.949103832,1
111,833,-1.312711716,-7.295468807,1
111,865,-0.2817804813,-7.854570866,1
111,897,-0.8850923777,-8.33854866,1
111,929,-1.10323143,-6.452047348,1
111,961,-0.5286088586,-6.04343605,1
111,993,-1.233208537,-6.202907085,1
111,1025,-0.8252366185,-5.955838203,1
111,1057,0.09977805614,-6.120657444,1
111,1089,0.1667448282,-6.676878452,1
111,1121,-0.3863680363,-8.495149612,1
111,1153,-1.783869505,-7.284094334,1
111,1185,-0.6933535337,-6.683465004,1
111,1217,-0.4992699027,-7.372023106,1
111,1249,-0.2924023867,-6.577414513,1
111,1281,-0.4095104039,-3.588817596,1
111,1313,-0.1596318781,-4.543987274,1
111,1345,0.3375366926,-6.006733894,1
111,1377,0.718413353,-5.967663765,1
111,1409,-0.9807696939,-6.975095749,1
111,1441,-15.59381294,7.918009281,1
111,1473,-0.5788906813,-1.255588531,1
111,1505,-0.8062318563,-1.343838215,1
111,1537,-0.9909926057,-8.075050354,1
111,1569,-0.727435112,-9.238002777,1
111,1601,-0.8689856529,-7.135888577,1
111,1633,-3.574476242,-3.288500309,1
111,1665,-4.498126507,-0.8255178928,1
111,1697,14.96056557,-11.26910686,1
111,1729,15.96321583,-9.234910965,1
111,1761,-0.08820700645,-1.940397739,1
111,1793,0.8127539158,-0.8349280357,1
111,1825,-1.14382565,-0.8277146816,1
111,1857,-1.266574621,-5.233086109,1
111,1889,-0.5744772553,0.2137389183,1
111,1921,0.3434151411,-0.3900019825,1
111,1953,3.904029369,-15.42383766,1
111,1985,0.2114066184,0.5845746398,1
111,2017,-0.03421622515,-3.719510317,1
143,33,-11.70078468,9.820954323,1
143,65,-2.163133144,-5.602965832,1
143,97,-2.176903725,-9.67732811,1
143,129,-1.374812841,-10.99582005,1
143,161,-0.3193813562,-7.244799614,1
143,193,-0.003333330154,-5.610519409,1
143,225,-0.1497018933,-5.852297783,1
