PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 51, filenames: A:[51]AVI_Pos00d_TimeSrs0006_TgUtrmcherry_K4K8MO.avi & B:[52]AVI_Pos00d_TimeSrs0006_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,8.864287376,26.98644257,1
47,65,-2.336341381,-2.667370558,1
47,97,0.7487485409,-6.537353516,1
47,129,1.838315248,-9.756638527,1
47,161,-0.4396808147,-8.161739349,1
47,193,-1.227902293,-5.931552887,1
47,225,-0.194752872,-4.64641428,1
47,257,-1.047330379,-7.037792206,1
47,289,-1.431873798,-9.683020592,1
47,321,-1.260503173,-10.23859024,1
47,353,-0.08052301407,-8.836745262,1
47,385,1.00790596,-8.715835571,1
47,417,2.524463177,-7.205451965,1
47,449,0.4446282387,-8.378578186,1
47,481,-3.564758301,-12.89417553,1
47,513,-7.474183559,-15.03544044,1
47,545,-5.216063023,-9.354948044,1
47,577,-4.056347847,-6.63503027,1
47,609,-5.70815134,-4.486486912,1
47,641,-6.689914703,-5.241596222,1
47,673,-6.143321037,-7.177023888,1
47,705,-5.260756016,-6.143079758,1
47,737,-2.406305313,-4.150859356,1
47,769,-2.673784256,-4.957773685,1
47,801,12.42515564,-1.52372551,1
47,833,10.86233711,-3.330310822,1
47,865,-3.515872955,-5.473414421,1
47,897,-3.989638567,-5.765100956,1
47,929,-4.916450977,-5.446358204,1
47,961,-4.013037682,-4.32033062,1
47,993,-4.11603117,-3.626037836,1
47,1025,-2.449954033,-0.2423450947,1
47,1057,-0.06315171719,-0.06240320206,1
47,1089,-2.098659992,-7.158209324,1
47,1121,13.09601021,0.8834371567,1
47,1153,-3.598955154,-8.938166618,1
47,1185,-1.967972279,-7.24679184,1
47,1217,-6.851829529,-26.07840729,1
47,1249,-9.984867096,-20.2241745,1
47,1281,-2.257962227,-3.866958618,1
47,1313,-2.070250511,-5.266480446,1
47,1345,2.598151684,-25.01277924,1
47,1377,-1.417485476,-9.134464264,1
47,1409,0.3512349129,11.26335335,1
47,1441,2.252248764,14.40362453,1
47,1473,15.92424679,-4.988143921,1
47,1505,-0.09529364109,-1.082419157,1
47,1537,0.3134324551,-0.5950013399,1
47,1569,1.107730508,-1.81408906,1
47,1601,1.427472115,-4.623624325,1
47,1633,0.4461449385,-3.738770962,1
47,1665,-1.325460196,-3.642177105,1
47,1697,-2.028349876,-4.826404572,1
47,1729,-0.2955750823,-4.437903881,1
47,1761,0.5106945634,-1.709054708,1
47,1793,0.362128973,-0.6990443468,1
47,1825,0.5996510983,0.5573182106,1
47,1857,1.171481133,0.599657774,1
47,1889,0.5469534397,0.09774273634,1
