PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 4, filenames: A:[4]AVI_Pos00d_TimeSrs0006_TgUtrmcherry_K4K8MO.avi & B:[5]AVI_Pos00d_TimeSrs0006_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-17.54689789,-0.4735393524,1
47,65,-13.28091431,-9.135581017,1
47,97,-13.2959547,-15.24313068,1
47,129,-13.23656464,0.8003387451,1
47,161,-5.110999107,8.063508034,1
47,193,-18.43151474,-12.09867001,1
47,225,-17.0689373,-16.98192596,1
47,257,-20.65268135,-23.13703918,1
47,289,-24.56113243,-26.46906471,1
47,321,-2.209386826,-26.94945526,1
47,353,-20.50442123,-18.90307617,1
47,385,-18.9723568,-16.61430168,1
47,417,-15.66617775,-17.45889282,1
47,449,-12.78213692,-35.59638977,1
47,481,-21.93338966,-13.51446915,1
47,513,-18.2871685,-13.29030037,1
47,545,-17.13888931,-14.30925369,1
47,577,-6.724534988,2.080974579,1
47,609,-15.09816933,-2.160085678,1
47,641,-16.48499107,-7.290353775,1
47,673,-15.47920227,-14.23828697,1
47,705,-15.22814941,-20.89170647,1
47,737,-14.32367134,-18.12678337,1
47,769,-15.13330841,-13.12223625,1
47,801,-14.15608978,-10.94949627,1
47,833,-11.46622467,-13.60230637,1
47,865,-11.35713577,-7.976874352,1
47,897,-10.54900074,-11.22229195,1
47,929,-9.756754875,-12.51179314,1
47,961,-10.58987713,-12.88554955,1
47,993,-8.633372307,-3.92145443,1
47,1025,-7.949213982,-8.994915962,1
47,1057,-12.12761116,-9.11542511,1
47,1089,-13.21348572,-10.50951767,1
47,1121,-10.97875977,-9.374328613,1
47,1153,-10.23838043,-5.783547401,1
47,1185,-9.472496033,-9.817724228,1
47,1217,-7.774394989,-7.655480862,1
47,1249,1.820885658,-1.556070328,1
47,1281,-2.671401739,-9.866465569,1
47,1313,-2.782651186,-8.967904091,1
