PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 11, filenames: A:[11]AVI_Pos00d_TimeSrs0006_TgUtrmcherry_K4K8MO.avi & B:[12]AVI_Pos00d_TimeSrs0006_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-18.70306396,-0.3674240112,1
47,65,-16.36347771,-1.439179778,1
47,97,-0.4897933006,-10.7845726,1
47,129,0.3825646639,-11.02949047,1
47,161,-3.543736935,-9.109521866,1
47,193,12.57286453,-13.33194065,1
47,225,13.13651085,-13.34072781,1
47,257,-4.819829464,-7.862072945,1
47,289,-5.529947758,-7.143130302,1
47,321,-4.643482208,-3.796806812,1
47,353,-4.11571312,-6.83181572,1
47,385,-5.010708809,-7.162002563,1
47,417,-5.219484329,-26.33148956,1
47,449,-4.111960411,-8.038964272,1
47,481,-9.301174164,-11.17457199,1
47,513,-11.99107552,-6.898750305,1
47,545,-6.195356846,-7.43704319,1
47,577,-6.792309284,-7.659219742,1
47,609,-7.708567142,-7.611264229,1
47,641,-5.691567421,-10.84998894,1
47,673,-20.91773605,4.873016357,1
47,705,-25.24338913,-7.461782455,1
47,737,2.079971313,-9.714889526,1
47,769,-5.045679092,-8.583597183,1
47,801,-5.017522812,-6.936243057,1
47,833,-7.50771904,-6.478104115,1
47,865,-10.55328178,-6.994602203,1
47,897,-8.778436661,-6.316933632,1
47,929,-10.64009857,-5.245541573,1
47,961,-10.48366928,-7.410887718,1
47,993,-7.516495705,-8.28851223,1
47,1025,-5.409022331,-8.760620117,1
47,1057,-2.73004055,-26.4640789,1
47,1089,-7.308030605,-7.761367798,1
47,1121,-5.251355171,-7.350716591,1
47,1153,-6.430078506,-6.394989014,1
47,1185,-8.191962242,-7.288280487,1
47,1217,-9.300888062,-9.098395348,1
47,1249,-9.299268723,-10.10005093,1
47,1281,-15.65699577,3.669631958,1
47,1313,-4.039166451,-6.667927742,1
47,1345,15.08584976,-2.586690903,1
47,1377,-5.264857292,-6.687294006,1
47,1409,-5.7648592,-5.757976055,1
47,1441,-6.139142513,-3.933318615,1
47,1473,-0.1518559456,0.3738679886,1
47,1505,-0.6269042492,-0.2215819359,1
47,1537,-2.157067299,-3.878612041,1
47,1569,-4.901745796,-3.803330421,1
47,1601,-7.727003574,-3.943842888,1
47,1633,-7.713791847,-3.126918316,1
47,1665,-6.579090118,-3.39383173,1
47,1697,-11.04348087,-7.167998791,1
47,1729,-6.545363426,-3.627179146,1
47,1761,-3.691849232,-2.54776144,1
47,1793,-1.008357525,-0.6971228123,1
47,1825,-0.5919789076,0.3951795101,1
47,1857,-4.055914402,-0.04598355293,1
47,1889,-7.100153446,-3.47074461,1
47,1921,-2.822831154,-17.9051609,1
47,1953,-4.308868408,0.03806772828,1
47,1985,-20.541399,0.05502003431,1
47,2017,-0.003541946411,0.03741574287,1
79,33,-0.497956872,1.419659615,1
79,65,12.02551842,2.800195694,1
79,97,-1.019513369,-14.04418468,1
79,129,-3.432177544,-17.47635651,1
79,161,-2.776572227,10.88469124,1
79,193,-8.994896889,-26.22657585,1
79,225,-3.462667465,-7.982483387,1
79,257,-6.206855774,-6.995585918,1
79,289,4.588191509,-22.26919937,1
79,321,-0.1428971291,0.06272649765,1
79,353,-5.51090765,-7.076322556,1
79,385,-5.653155327,-7.220965385,1
79,417,-5.615763187,-7.775775433,1
79,449,-3.012039661,-10.27884769,1
79,481,-2.91155386,-11.97894096,1
79,513,-12.47296715,-6.727555752,1
79,545,-6.929448128,-5.638537407,1
79,577,-8.422546387,-5.569621086,1
79,609,-23.67993546,6.221509457,1
79,641,-25.43603516,-0.5119934082,1
79,673,-8.44272995,3.156472683,1
79,705,-3.714784622,-7.790496826,1
79,737,5.374011993,-7.918236732,1
79,769,-3.431942463,-8.658857346,1
79,801,-5.999219894,-5.930689812,1
79,833,-7.166683197,-5.744782925,1
79,865,-7.967819214,-6.167769909,1
79,897,-8.437009811,-6.781097889,1
79,929,-10.72693062,-6.53423357,1
79,961,-9.739599228,-8.754500389,1
79,993,-13.31292534,7.106557846,1
79,1025,-13.96864319,5.93445015,1
