PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 3, filenames: A:[3]AVI_Pos00d_TimeSrs0006_TgUtrmcherry_K4K8MO.avi & B:[4]AVI_Pos00d_TimeSrs0006_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
79,1761,0.1461546421,-10.5018959,1
79,1793,1.158003092,-11.05754662,1
79,1825,17.57727623,-18.36752701,1
79,1857,2.0388906,-10.5848732,1
79,1889,-7.706745148,-6.051809311,1
79,1921,-0.08675509691,1.514264107,1
79,1953,-4.136800289,-21.93382454,1
79,1985,11.30570793,-1.131994486,1
79,2017,12.15718937,-2.822515965,1
111,33,-15.84951591,12.48743629,1
111,65,-22.54924011,-12.20106125,1
111,97,-24.56434059,-20.65202713,1
111,129,-25.00926399,-29.57515717,1
111,161,-24.74651909,-22.3948555,1
111,193,-26.84129143,-24.74631882,1
111,225,-26.43953133,-23.73740196,1
111,257,-25.13822556,-32.62947083,1
111,289,-29.9567585,-24.03286362,1
111,321,-28.8565712,-23.98295212,1
111,353,-30.60490227,-20.37061119,1
111,385,-31.26601982,-21.26484489,1
111,417,-29.51789474,-18.70395279,1
111,449,-29.41547394,-30.6414566,1
111,481,-16.46971893,-30.77315521,1
111,513,-38.90705109,-28.43709564,1
111,545,-10.97621155,-19.16544151,1
111,577,-30.42156792,-10.30329227,1
111,609,-35.28516006,-27.01720047,1
111,641,-23.62618256,-10.86663914,1
111,673,-22.73607254,-11.69317055,1
111,705,-22.61168289,-13.56232929,1
111,737,-25.69899559,-15.85731888,1
111,769,-24.04226875,-12.59761333,1
111,801,-23.60186005,-14.04385567,1
111,833,-23.06235313,-11.66375828,1
111,865,-22.25082397,-7.536499977,1
111,897,-21.89373779,-11.14154053,1
111,929,-21.66083908,-13.48547554,1
111,961,-21.32535362,-8.443074226,1
111,993,-12.61958122,0.763422966,1
111,1025,-21.52102661,-8.16727829,1
111,1057,-20.16020584,-8.420536995,1
111,1089,-16.16987801,-8.953854561,1
111,1121,-14.32676697,-11.16570377,1
111,1153,-14.53624344,-11.13452816,1
111,1185,-12.9054575,-9.519473076,1
111,1217,-10.7639122,-7.94266367,1
111,1249,-9.96210289,-7.64400053,1
111,1281,-8.814396858,-7.664120674,1
111,1313,-14.2186327,-25.61171722,1
111,1345,-1.858652115,-26.85258102,1
111,1377,-4.924993515,-9.59967041,1
111,1409,-2.121649981,-7.626786709,1
111,1441,-0.4784440994,-6.949698925,1
111,1473,1.29942584,-5.290792942,1
111,1505,1.975402713,-7.758195877,1
111,1537,-0.4850285649,7.567136765,1
111,1569,0.6274004579,-8.018758774,1
111,1601,-0.1789780855,-6.670735359,1
111,1633,-17.01585007,-17.61618042,1
111,1665,0.06864485145,-0.4793710709,1
111,1697,1.420088291,-10.87448311,1
111,1729,1.717427015,-12.02569294,1
111,1761,2.060748577,-12.11446571,1
111,1793,3.148455143,-10.70897865,1
111,1825,3.273891687,-11.79232883,1
111,1857,3.909440517,-12.57298183,1
111,1889,1.362869978,-9.153170586,1
111,1921,-11.65545082,5.850418568,1
111,1953,-5.317123413,-18.47731018,1
111,1985,0.2953193784,0.2168625593,1
111,2017,14.04371929,-1.885812521,1
143,33,-12.82531166,2.411668777,1
143,65,-22.82239151,-15.74947166,1
143,97,-25.28111649,-21.29684639,1
143,129,-24.28104401,-20.70657921,1
143,161,-25.33362961,-23.58075523,1
143,193,-20.48096085,-24.71947861,1
143,225,-25.55366898,-23.79958534,1
143,257,-27.28655815,-23.64279366,1
143,289,-30.16074944,-24.0564537,1
143,321,-29.74355888,-24.06272697,1
143,353,-28.72457123,-21.04777336,1
143,385,-29.17115402,-22.29974937,1
143,417,-29.76202202,-18.49847221,1
143,449,-29.9757309,-15.77561188,1
143,481,-29.42166901,-16.19700813,1
143,513,-38.62574005,-28.18145752,1
143,545,-31.97189903,-18.96256256,1
143,577,-29.37599182,-18.99479675,1
143,609,-25.75268173,-13.27960491,1
143,641,-24.72973633,-10.64664841,1
143,673,-23.72166634,-11.70880127,1
143,705,-22.3827858,-13.57178593,1
143,737,-23.48064232,-16.79383087,1
143,769,-12.36673546,-28.5887146,1
143,801,-24.91098022,-10.53482437,1
143,833,-23.59291649,-8.732730865,1
143,865,-24.14809418,-7.363807678,1
143,897,-22.18834686,-28.60815048,1
143,929,-24.99599266,-23.44295502,1
143,961,-21.30930901,-2.798418045,1
143,993,-15.08773994,5.135266304,1
143,1025,-1.567092896,-12.29314232,1
143,1057,-19.4863205,-7.659917831,1
143,1089,-16.86748505,-8.389728546,1
143,1121,-14.22170639,-10.29040718,1
143,1153,-10.44903374,-29.23624611,1
143,1185,-12.78676605,-8.763774872,1
143,1217,-11.13159657,-8.633070946,1
143,1249,-10.13005829,-8.486042976,1
143,1281,-8.65190506,-6.70384407,1
143,1313,-14.15608788,-26.55903053,1
143,1345,-10.35350418,-11.61540127,1
143,1377,-9.733764648,-11.66762161,1
143,1409,-1.434130669,-7.284481049,1
143,1441,1.182047009,-7.503192902,1
143,1473,2.619538784,-7.089271069,1
143,1505,1.57204318,-8.254788399,1
143,1537,13.80074787,-20.0187912,1
143,1569,-15.41996193,-6.807352066,1
143,1601,-8.828159332,-24.55327797,1
143,1633,7.232062817,-24.3447876,1
143,1665,2.096574306,-8.32267189,1
143,1697,2.169059515,-11.14241314,1
143,1729,2.352885723,-12.79202747,1
143,1761,2.687931061,-13.38190651,1
143,1793,3.862390995,-10.51707458,1
143,1825,2.879271269,-10.49132442,1
143,1857,0.9048204422,-9.888791084,1
143,1889,-0.1446495056,-8.776522636,1
143,1921,-0.9948679209,-11.33638287,1
143,1953,0.6887100935,-1.395468235,1
143,1985,0.3695089519,-0.3772079945,1
143,2017,0.09980922937,-1.70140934,1
175,33,-10.9033947,0.06525278091,1
175,65,-22.57502747,-13.56908989,1
175,97,-23.80505753,-18.21552086,1
175,129,-23.99558258,-21.10074806,1
175,161,-24.03206253,-22.8169899,1
175,193,-18.71144104,-24.45012093,1
175,225,-26.58734131,-24.02243423,1
175,257,-27.83940315,-23.50959969,1
175,289,-30.94715691,-24.09499168,1
175,321,-30.87593269,-24.41218758,1
175,353,-30.73885536,-24.29843521,1
175,385,-29.82034683,-23.67030334,1
175,417,-30.12721443,-18.04447365,1
175,449,-31.20388603,-16.58922768,1
175,481,-30.67971992,-16.4897728,1
175,513,-29.69498253,-16.82427788,1
175,545,-29.92486954,-19.26686859,1
175,577,-28.33430099,-18.75925827,1
175,609,-25.8059845,-13.98634148,1
175,641,-24.53434944,-11.05624199,1
175,673,-23.67186928,-12.39811134,1
175,705,-22.04839325,-12.81571007,1
175,737,-21.93757439,-14.31775284,1
175,769,-22.02276421,-13.74536037,1
175,801,-23.4776535,-10.8783226,1
175,833,-24.01405144,-9.331221581,1
175,865,-23.94767761,-9.18200779,1
175,897,-20.63344193,-27.95716476,1
175,929,-25.92157173,1.511681557,1
175,961,-24.00001526,2.473228455,1
175,993,-11.58176804,-19.85349846,1
175,1025,-19.13038063,6.98714304,1
175,1057,-19.42609406,-8.173871994,1
175,1089,-17.75501823,-9.099686623,1
175,1121,-17.08501625,-9.19178772,1
175,1153,-2.42818737,-25.12330818,1
175,1185,-11.93115997,-8.204502106,1
175,1217,-11.99758816,-8.836670876,1
175,1249,-9.972459793,-8.888069153,1
175,1281,-4.907647133,-7.861172676,1
175,1313,-4.749508858,-9.719707489,1
175,1345,-5.17295742,-10.58419895,1
175,1377,-3.594491005,-7.460437775,1
175,1409,-0.6344317198,-6.233827591,1
175,1441,1.235211134,-6.899185181,1
175,1473,6.714889526,-8.669618607,1
175,1505,7.549856663,-10.71137619,1
175,1537,-0.8066906929,-7.444953918,1
175,1569,-12.416049,3.453173637,1
175,1601,-14.79815292,-4.031747818,1
175,1633,3.203530788,-12.94111252,1
175,1665,2.240294933,-12.73730755,1
175,1697,2.288149834,-11.88769436,1
175,1729,1.634637833,-11.42398834,1
175,1761,2.345439672,-11.96817017,1
175,1793,3.276919603,-11.64186001,1
175,1825,-10.66483402,-3.018129349,1
175,1857,0.5746200085,-10.28888988,1
175,1889,0.2033773661,-9.63660717,1
175,1921,-0.4384644628,-12.22973347,1
175,1953,0.3508926928,-10.61832428,1
175,1985,1.275269032,-10.02145386,1
175,2017,-11.96732521,-0.2800335884,1
207,33,-11.89409256,-0.2365732193,1
207,65,-40.60163116,-14.43486404,1
207,97,-21.71603775,-18.88777542,1
207,129,-23.02592659,-23.67402267,1
207,161,-22.95632172,-23.64033508,1
207,193,-24.06502342,-23.4575901,1
207,225,-24.78595352,-25.12302399,1
207,257,-42.03120804,-31.53303719,1
207,289,-27.41361237,-23.90650558,1
207,321,-29.16453743,-24.93452644,1
207,353,-29.89836884,-22.92258453,1
207,385,-29.41526985,-20.38825607,1
207,417,-28.68680382,-18.86135864,1
207,449,-31.37540245,-17.15223122,1
207,481,-34.56266785,-17.84209251,1
207,513,-32.11281967,-16.59851265,1
207,545,-30.16604424,-17.76221085,1
207,577,-43.26649475,-27.31484413,1
207,609,-28.09458733,-14.48380947,1
207,641,-27.16954803,-13.3041935,1
207,673,-26.02350235,-12.45599937,1
207,705,-24.66250992,-11.30520821,1
207,737,-23.0973587,-12.90361881,1
207,769,-23.70590973,-12.91304016,1
207,801,-26.27522087,-31.41688919,1
207,833,-41.51538086,-14.04090214,1
207,865,-39.89570236,-11.7288084,1
207,897,-20.81843376,-6.739980221,1
207,929,-21.4661293,-4.077273846,1
207,961,-23.83430481,-4.621736526,1
207,993,-13.23005486,-17.33498001,1
207,1025,-17.43104935,7.145086288,1
207,1057,-21.83698463,-9.059869766,1
207,1089,-18.18561554,-9.364472389,1
207,1121,-29.38892174,-17.77052307,1
207,1153,-15.5628109,-7.654563904,1
207,1185,-12.92498016,-8.838380814,1
207,1217,-11.33915901,-10.97169495,1
207,1249,9.025974274,-16.42642975,1
207,1281,9.588695526,-20.78522491,1
207,1313,-12.4225235,-23.28762817,1
207,1345,-3.672182798,-11.2068224,1
207,1377,-1.431438088,-9.193579674,1
207,1409,1.580419183,-6.965936661,1
207,1441,-6.287642956,-24.40238953,1
207,1473,3.191523075,-13.85844994,1
207,1505,3.969123363,-10.78901672,1
207,1537,-7.205891132,6.50437355,1
207,1569,-8.976203918,-20.38325882,1
207,1601,5.873541355,-8.886147499,1
207,1633,6.013096809,-13.7383709,1
207,1665,3.402151585,-14.17294407,1
207,1697,2.756661892,-13.19543171,1
207,1729,4.109139442,-13.57639122,1
207,1761,4.730712891,-12.670434,1
207,1793,3.459630013,-12.1979475,1
207,1825,0.4997117519,-10.95228004,1
207,1857,0.3410983086,-10.11985493,1
207,1889,0.3692583442,-10.8324995,1
207,1921,-1.308975101,-9.49052906,1
207,1953,-3.256911993,-13.35394478,1
207,1985,-19.9977951,-5.753593445,1
207,2017,-7.787140369,-0.4075837135,1
239,33,-1.775859833,-0.2626056671,1
239,65,-16.88363647,-15.68900871,1
239,97,-17.53429222,-22.8247776,1
239,129,-20.68225098,-24.41225052,1
239,161,-21.5763092,-22.83785629,1
239,193,-23.62122726,-22.81471825,1
239,225,-24.33850288,-23.37175941,1
239,257,-24.55161095,-22.67064095,1
239,289,-26.53144646,-23.62063789,1
239,321,-27.30948257,-23.38739967,1
239,353,-27.44031525,-21.3576889,1
239,385,-23.81277466,-21.46786308,1
239,417,-25.94538689,1.158834457,1
239,449,-28.77132607,-21.22624207,1
239,481,-30.71855545,-14.71891975,1
239,513,-30.66679192,-15.65769482,1
239,545,-29.97688293,-15.00501251,1
239,577,-29.56760406,-15.92794895,1
239,609,-29.05931091,-14.39684868,1
239,641,-27.81622505,-13.52148628,1
239,673,-28.11176872,-12.37192535,1
239,705,-28.97276497,-8.760427475,1
239,737,-19.33731651,-14.7129612,1
239,769,-25.41869164,-12.36415386,1
239,801,-26.35375977,-11.55577183,1
239,833,-32.52457047,7.687635422,1
239,865,-31.82010269,6.595345497,1
239,897,-19.84475517,-6.683011532,1
239,929,-18.40313721,-7.397684097,1
239,961,-20.91940498,-7.181106567,1
239,993,-11.60321808,-18.79458237,1
239,1025,-21.91103363,-12.51727009,1
239,1057,-23.23936272,-9.612483025,1
239,1089,-26.03615379,-6.454127312,1
239,1121,0.2724561691,0.2888689041,1
239,1153,-14.60556412,-9.315590858,1
239,1185,-13.6826992,-10.93950081,1
239,1217,-10.09383965,-12.29878521,1
239,1249,-7.855482101,-15.81802845,1
239,1281,-5.287620068,-10.15007019,1
239,1313,-20.04641724,-4.088005066,1
239,1345,-2.655032158,-11.44421577,1
239,1377,-0.4805507064,-10.00440693,1
239,1409,1.5931077,-9.357420921,1
239,1441,4.389260292,-9.733761787,1
239,1473,6.270704269,-10.69717026,1
239,1505,18.71055603,-7.655893326,1
239,1537,16.44203568,-7.942358017,1
239,1569,6.30338192,-12.07156467,1
239,1601,6.479420662,-32.22283173,1
239,1633,2.132655144,6.89331913,1
239,1665,4.496269226,-13.26625729,1
239,1697,15.75211906,-26.04082108,1
239,1729,5.344180107,-10.9937439,1
239,1761,5.437248707,-12.69014931,1
239,1793,4.961479664,-13.45800877,1
239,1825,1.356727719,-10.15958881,1
239,1857,0.8321191072,-9.639797211,1
239,1889,0.7785848379,-12.45580673,1
239,1921,-0.3851878047,-9.791290283,1
239,1953,-0.7146824598,-7.71023798,1
239,1985,-0.6950247288,-9.194834709,1
239,2017,-0.4083628654,0.5531044006,1
271,33,-20.70712662,0.6455287933,1
271,65,-23.04489899,-13.90204239,1
271,97,-31.20627785,-33.77122498,1
271,129,-19.4073925,-22.12591743,1
271,161,-21.42108154,-22.03743935,1
271,193,-24.05243874,-22.67279434,1
271,225,-25.2792263,-22.7868576,1
271,257,-22.75019836,-22.93561172,1
271,289,-10.6150074,-10.32413864,1
271,321,-26.75909042,-22.30175781,1
271,353,-26.5433445,-20.65309715,1
271,385,-20.37368965,-23.60318184,1
271,417,-27.46374321,-33.16006088,1
271,449,-38.75086212,-9.817558289,1
271,481,-46.3508606,-25.10858345,1
271,513,-28.55503654,-15.47922897,1
271,545,-28.67443466,-14.11674976,1
271,577,-29.05810928,-14.48234272,1
271,609,-28.1348629,-16.73086548,1
271,641,-26.85552979,-12.334445,1
271,673,-25.58589363,-10.52065182,1
271,705,-9.331882477,-2.071730614,1
271,737,-5.546640396,-17.34209824,1
271,769,-24.56873322,-12.56299686,1
271,801,-24.1585331,-10.81490898,1
271,833,-23.50023079,-7.537910461,1
271,865,-21.88870811,-7.885030746,1
271,897,-16.75041962,11.10924435,1
271,929,-10.95872498,-23.05463982,1
271,961,-17.42984772,-6.817157745,1
271,993,-16.81586456,-7.913653374,1
271,1025,-16.69998932,-11.21619606,1
271,1057,-16.02795982,-8.106114388,1
271,1089,0.6054420471,-6.371774673,1
271,1121,-0.3055086136,0.1736688614,1
271,1153,-13.59157085,-9.226338387,1
271,1185,-11.00987434,-11.20343399,1
271,1217,-9.84799099,-11.77380943,1
271,1249,-8.037204742,-11.41577339,1
271,1281,-5.511133671,-10.07287598,1
271,1313,-2.681428432,-7.78245163,1
271,1345,-0.756152153,-9.205020905,1
271,1377,0.1190998554,-10.17986965,1
271,1409,1.398832798,-10.01901627,1
271,1441,5.567759514,-10.45503807,1
271,1473,7.851499557,-11.65509987,1
271,1505,8.727022171,-12.07872295,1
271,1537,22.2809391,-5.179702759,1
271,1569,5.027693748,-10.54927254,1
271,1601,-3.903377533,-21.06773758,1
271,1633,5.862280846,-11.48521519,1
271,1665,-0.2652492523,1.346137047,1
271,1697,-3.115627289,0.7557764053,1
271,1729,2.750325203,-8.578462601,1
271,1761,4.291210175,-10.96668339,1
271,1793,3.555129051,-11.04614162,1
271,1825,2.284789562,-11.20887184,1
271,1857,1.098556399,-10.51907063,1
271,1889,0.7819449902,-9.45153141,1
271,1921,-0.8270623684,-9.367177963,1
271,1953,-1.603307009,-7.124788284,1
271,1985,-1.150504947,-3.903954268,1
271,2017,-0.4521093369,-0.4974350929,1
303,33,-13.10003281,4.210495472,1
303,65,-20.87858391,-8.376433372,1
303,97,-8.717664719,-17.4894371,1
303,129,-9.795911789,-20.23379707,1
303,161,-20.57517624,-21.32478905,1
303,193,-23.8319416,-22.93638992,1
303,225,-24.71403313,-22.75082588,1
303,257,-24.39724922,-24.04109001,1
303,289,-24.69799232,-24.68175888,1
303,321,-25.36262703,-23.66420937,1
303,353,-29.85945702,-35.07145691,1
303,385,-44.31143951,-21.31366158,1
303,417,-44.20280457,-17.42576599,1
303,449,-32.84182739,-17.38420868,1
303,481,-30.78932762,-17.86215973,1
303,513,-23.39875603,-16.82812691,1
303,545,-27.09526253,-14.24625969,1
303,577,-27.25608063,-8.994801521,1
303,609,-6.969839096,-9.807542801,1
303,641,-44.26128387,-10.15454388,1
303,673,-40.86585999,-21.48337173,1
303,705,-24.09610939,-12.25744057,1
303,737,-23.98223305,-12.88471413,1
303,769,-24.70172691,-11.18795681,1
303,801,-24.4170742,-9.779261589,1
303,833,-22.59559059,-8.124673843,1
303,865,-20.94529533,-9.022918701,1
303,897,-20.25200653,-8.059058189,1
303,929,-19.17675591,-8.241573334,1
303,961,-16.47483635,-8.227321625,1
303,993,-34.68419266,-14.92361069,1
303,1025,-14.51699257,-7.473721027,1
303,1057,-13.6987505,-6.591208935,1
303,1089,-15.57476044,-7.10796833,1
303,1121,-15.47810459,-7.740885735,1
303,1153,-13.66569424,-8.71164608,1
303,1185,-10.41424942,-11.548522,1
303,1217,-8.72347641,-11.82478333,1
303,1249,-7.034335136,-11.27556992,1
303,1281,-6.255635738,-11.3549633,1
303,1313,-5.532218933,-11.17651463,1
303,1345,-1.154016972,-11.40331936,1
303,1377,0.8101843596,-27.70993805,1
303,1409,8.148324966,-9.501241684,1
303,1441,9.380943298,-10.79458237,1
303,1473,9.441808701,-13.81134319,1
303,1505,10.68522072,4.398719788,1
303,1537,11.37834644,-8.775882721,1
303,1569,7.460561752,-10.7017498,1
303,1601,-0.6275391579,-24.11459541,1
303,1633,6.639329433,-11.41312122,1
303,1665,5.330858231,-10.26452637,1
303,1697,-0.8248782158,-0.5123615265,1
303,1729,3.759554386,-10.27023602,1
303,1761,3.85111475,-9.665747643,1
303,1793,3.654059649,-10.38957214,1
303,1825,2.418987513,-10.97776031,1
303,1857,1.132910013,-10.2237215,1
303,1889,0.6002597809,-8.917777061,1
303,1921,-0.52219522,-8.897005081,1
303,1953,-1.044939518,-6.924537182,1
303,1985,-1.051487446,-3.761880636,1
303,2017,-0.5133149624,-0.5997900963,1
335,33,-6.195613861,11.10214138,1
335,65,-10.29352188,-1.528759956,1
335,97,-14.88614273,8.101079941,1
335,129,-7.442218781,-15.91732693,1
335,161,-10.19544411,-19.58797646,1
335,193,-17.0857811,-20.22795105,1
335,225,-23.79910088,-21.99395943,1
335,257,-25.16605568,-25.1280365,1
335,289,-25.26022339,-24.12760353,1
335,321,-24.62271309,-23.85790825,1
335,353,-12.14552879,-24.50260353,1
335,385,-4.696727753,-22.5565567,1
335,417,-25.70085907,-18.85614204,1
335,449,-28.86182213,-18.45252609,1
335,481,-19.88467789,-16.6101265,1
335,513,-19.75055695,-16.80530357,1
335,545,-24.73176384,-13.13807678,1
335,577,-5.926387787,-12.02387905,1
335,609,-21.47953987,-5.845488548,1
335,641,-20.23456192,-12.34744453,1
335,673,-13.91370583,-23.59527206,1
335,705,-38.991436,-15.03398514,1
335,737,-23.96918678,-12.88687706,1
335,769,-23.44714737,-9.272320747,1
335,801,-22.78038406,-9.652712822,1
335,833,-21.54106903,-8.403656006,1
335,865,-19.47524071,-9.343864441,1
335,897,-19.11005592,-9.152144432,1
335,929,-18.8898716,-8.524662971,1
335,961,-16.97751808,-8.418056488,1
335,993,-15.44346523,-8.521207809,1
335,1025,-13.19203949,-7.004165649,1
335,1057,-13.63975048,-6.134533882,1
335,1089,-15.76421547,-7.604045868,1
335,1121,-15.32426071,-8.378393173,1
335,1153,-22.50509834,3.676766396,1
335,1185,-9.733935356,-11.74703693,1
335,1217,-5.657155991,-10.32930851,1
335,1249,-5.151661873,-10.84216976,1
335,1281,-5.920702934,-11.27446461,1
335,1313,-5.106516838,-11.13673115,1
335,1345,-0.777012229,-13.12998676,1
335,1377,2.854407787,-9.855237007,1
335,1409,7.784630775,-9.867538452,1
335,1441,10.40946579,-13.29412651,1
335,1473,11.28761864,-14.3767395,1
335,1505,11.47606182,-13.40280724,1
335,1537,2.3643713,-0.666970253,1
335,1569,8.993685722,-10.83718204,1
335,1601,10.98908615,-9.659696579,1
335,1633,12.37318325,-13.55432796,1
335,1665,12.03446579,-15.79457951,1
335,1697,11.48751545,-17.92897034,1
335,1729,5.922730446,-11.79498005,1
335,1761,6.114988327,-10.70236015,1
335,1793,5.290739536,-10.43261623,1
335,1825,2.901452303,-24.91721916,1
335,1857,11.29794502,-10.07710457,1
335,1889,0.3868105412,-8.249804497,1
335,1921,-0.8145684004,-8.679299355,1
335,1953,-3.598378181,9.544437408,1
335,1985,-1.711082697,-14.62623215,1
335,2017,-0.4510444403,-0.2231421471,1
367,33,-9.80373764,10.6606617,1
367,65,-13.64609051,-0.4296045899,1
367,97,-15.91322422,-24.43574715,1
367,129,-8.44659996,1.211501122,1
367,161,-18.67935371,-21.85774994,1
367,193,-21.29826736,-22.81076813,1
367,225,-23.47428894,-21.72008514,1
367,257,-25.56524849,-22.69305992,1
367,289,-25.36299896,-21.30813217,1
367,321,-23.33249474,-18.51370049,1
367,353,-23.0080471,-18.4508152,1
367,385,-21.34127808,-18.32128143,1
367,417,-23.89743614,-18.49269104,1
367,449,-24.39387131,-18.96426392,1
367,481,-31.41663933,-0.903011322,1
367,513,-10.68742371,-2.461158752,1
367,545,-37.74626923,-16.40522385,1
367,577,-39.57387161,-17.34289932,1
367,609,-20.32077408,-15.5970974,1
367,641,-20.28587532,-15.109972,1
367,673,-20.28840065,-13.39530849,1
367,705,-25.84835625,-12.95109844,1
367,737,-23.3055954,-13.20121956,1
367,769,-22.1871357,-10.29302406,1
367,801,-19.99216652,-9.873198509,1
367,833,-15.65020752,-8.37593174,1
367,865,-16.3435955,-9.387210846,1
367,897,-15.5481739,-9.62823391,1
367,929,-16.81318855,-8.487729073,1
367,961,-16.25958633,-8.343031883,1
367,993,-15.81145191,-9.268505096,1
367,1025,-16.75120544,-9.312662125,1
367,1057,-14.11806011,-7.682505608,1
367,1089,-15.46553135,-8.508629799,1
367,1121,-14.68502808,-9.751619339,1
367,1153,-26.96873856,-21.12363625,1
367,1185,-8.28896904,-10.61847115,1
367,1217,-5.095832348,-10.07814121,1
367,1249,-4.1902318,-9.866888046,1
367,1281,-3.963911057,-6.427112579,1
367,1313,4.459321499,-17.11012268,1
