PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 66, filenames: A:[66]AVI_Pos00d_TimeSrs0006_TgUtrmcherry_K4K8MO.avi & B:[67]AVI_Pos00d_TimeSrs0006_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-1.189615726,-0.442065239,1
47,65,-7.45087862,16.16418457,1
47,97,2.266181707,-2.503220797,1
47,129,1.050179958,-0.8179761171,1
47,161,1.663511634,-5.823407173,1
47,193,-0.06683731079,-7.197031021,1
47,225,1.520892859,-7.669593811,1
47,257,1.951349735,-6.449147701,1
47,289,0.2223676443,-4.803341389,1
47,321,0.02656900883,-6.225538254,1
47,353,-0.5065045953,-5.738314629,1
47,385,-0.1700351834,-5.795957088,1
47,417,0.6082223058,-3.571267605,1
47,449,1.317427158,-8.21176815,1
47,481,3.030054569,-5.400382042,1
47,513,1.64142561,-3.557163715,1
47,545,0.3113050461,-3.250150681,1
47,577,-0.1700169146,-2.662733078,1
47,609,0.05576312542,-1.875807762,1
47,641,0.662430048,0.8879848719,1
47,673,0.3807308674,-4.514241219,1
47,705,-0.2911609411,0.2861461639,1
47,737,-0.3830771446,-0.9329996109,1
47,769,-0.3616771698,-5.582452774,1
47,801,-0.6660919189,-1.191065788,1
47,833,-0.09362077713,-0.9631798267,1
47,865,0.3735872805,-0.2351634502,1
47,897,-1.150393963,-4.741711617,1
47,929,-0.8827180862,-4.392652512,1
47,961,0.8336079717,-0.7959713936,1
47,993,0.1648872495,-5.201073647,1
47,1025,-0.1100702286,-0.4353013039,1
47,1057,-0.3582187891,-0.09346580505,1
47,1089,-0.5388405323,0.3952383995,1
47,1121,-6.421193123,24.72098732,1
47,1153,-1.023379207,0.5158863068,1
47,1185,-5.262882233,0.6958875656,1
47,1217,-1.283165932,-0.6197957993,1
47,1249,-1.424779892,-0.770031929,1
47,1281,13.11002827,-15.94746494,1
47,1313,-6.733720779,-2.712393284,1
47,1345,0.3171359301,0.4228453636,1
47,1377,0.4763478637,-0.04051947594,1
47,1409,0.1598799229,-3.23374486,1
47,1441,0.1787549257,-1.119444132,1
47,1473,0.2703081965,-2.591419697,1
47,1505,0.9605488777,-2.453117609,1
47,1537,0.955550313,-0.9610040188,1
47,1569,-0.4137438536,-1.514026165,1
47,1601,-0.1129508018,-1.157889605,1
47,1633,0.7279479504,0.4064042568,1
47,1665,0.8400281668,1.009857655,1
47,1697,0.5792862177,0.8221099377,1
47,1729,-0.08709686995,-1.796050549,1
47,1761,-0.1701201499,-0.9858102798,1
47,1793,0.5091621876,0.1391701698,1
47,1825,0.5786821842,-0.1681052446,1
47,1857,0.6513205767,-0.702157855,1
47,1889,0.501057446,-0.2722671032,1
47,1921,0.1894305646,0.0999982357,1
47,1953,0.01996994019,0.2225508094,1
47,1985,0.223058939,-0.4941830039,1
47,2017,1.371075392,-3.026813507,1
79,33,3.25158,0.8162817955,1
79,65,16.97609711,12.1064682,1
79,97,4.689433098,-5.518345356,1
79,129,1.465346098,-0.9624922276,1
79,161,1.588494182,-2.078819513,1
79,193,1.932604551,-3.319762707,1
79,225,2.224893808,-5.0034585,1
79,257,1.925205231,-6.161130428,1
79,289,1.132129908,-8.778671265,1
79,321,1.079394579,-5.951115131,1
79,353,0.5065879822,-6.445720673,1
79,385,-0.6191595793,-5.821171761,1
79,417,-0.01717993617,-4.730502129,1
79,449,0.1461904049,0.4863901138,1
79,481,2.237020016,-4.344913006,1
79,513,2.312322617,-4.574980259,1
79,545,1.602086782,-4.456302643,1
79,577,0.6619739532,-4.104883194,1
79,609,-0.480432719,-0.03939318657,1
79,641,-0.1793519855,-0.7677264214,1
79,673,-0.3657598794,-0.2576647401,1
79,705,0.5537662506,-2.121145248,1
79,737,0.1421524286,-2.821828604,1
79,769,-0.5965293646,-2.562325001,1
79,801,-0.4775167108,-2.58005476,1
79,833,-0.5944705606,-1.837653637,1
79,865,0.3221626282,-0.8992295265,1
79,897,0.7474730015,-0.7904624939,1
79,929,0.3595444858,-5.145689487,1
79,961,0.7512216568,-2.08867383,1
79,993,0.421085149,-1.487129927,1
79,1025,-0.2552967966,-0.4762761593,1
79,1057,0.972522378,1.275988936,1
79,1089,0.6021305323,1.294917583,1
79,1121,-8.306230545,18.83185959,1
79,1153,0.0996196419,0.6614159346,1
79,1185,-2.646178722,-3.92236495,1
79,1217,-7.276906013,-6.070144653,1
79,1249,1.034755468,-0.3204170465,1
79,1281,-18.43178749,-11.67714691,1
79,1313,-3.804360628,-2.144455433,1
79,1345,-1.128627658,-2.96201849,1
79,1377,-0.6886510253,-4.633691788,1
79,1409,-1.191490531,-3.429630756,1
79,1441,0.2929012477,-1.077356815,1
79,1473,0.5168778896,-3.83531189,1
79,1505,0.2736567855,-4.086120605,1
79,1537,0.2030834258,-2.80854845,1
79,1569,0.07791051269,-1.238381863,1
79,1601,-0.3301062286,-1.307563066,1
79,1633,2.103707552,-5.779319763,1
79,1665,-0.266456902,-0.1805671453,1
79,1697,-0.2546224296,-0.3472574949,1
79,1729,-0.162181586,-0.6172707081,1
