PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 6, filenames: A:[6]AVI_Pos00d_TimeSrs0006_TgUtrmcherry_K4K8MO.avi & B:[7]AVI_Pos00d_TimeSrs0006_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,17.25360298,38.60945892,1
47,65,1.492653847,13.69925117,1
47,97,1.7103827,-7.26906395,1
47,129,-1.336960316,8.93079567,1
47,161,-2.923381567,-14.45916843,1
47,193,-1.733398676,-13.31706142,1
47,225,-8.794345856,4.968698502,1
47,257,2.264600754,-27.16166306,1
47,289,-6.719753265,-8.042265892,1
47,321,-6.308385849,-7.08833313,1
47,353,-8.233324051,-7.664289474,1
47,385,-7.485622406,-10.13001156,1
47,417,-6.854327202,-7.534488678,1
47,449,-6.453196526,-8.305130005,1
47,481,-5.89871788,-8.379385948,1
47,513,-25.7056427,0.4999628067,1
47,545,-4.612116814,-10.46330261,1
47,577,-7.196372986,-7.694548607,1
47,609,-9.183876991,-7.154557228,1
47,641,-12.07764244,-5.941316605,1
47,673,-13.23176956,-7.576559544,1
47,705,-12.44998074,-10.16072273,1
47,737,-12.44309711,-8.588159561,1
47,769,-9.723922729,-6.529863358,1
47,801,-9.089478493,-7.253055573,1
47,833,-9.549053192,-6.282992363,1
47,865,-1.946188927,11.96685791,1
47,897,-9.149608612,-8.402125359,1
47,929,-8.890945435,-8.382089615,1
47,961,-7.287503242,-5.780991554,1
47,993,-7.363907814,-7.893725395,1
47,1025,-8.526623726,-8.651496887,1
47,1057,-7.277626038,-8.264030457,1
47,1089,-6.835321426,-9.111488342,1
47,1121,-6.008648872,-8.392328262,1
47,1153,-1.579339981,-0.978884697,1
47,1185,-4.623929501,-5.960497379,1
47,1217,-3.693110704,-5.452441692,1
47,1249,-4.410342216,-6.317098141,1
47,1281,-12.68623924,11.96092224,1
47,1313,-5.125688553,-7.432611465,1
47,1345,-2.510712624,-8.950074196,1
47,1377,-3.279849529,-9.824793816,1
47,1409,-0.8529914618,-8.298055649,1
47,1441,-2.340188265,-8.244558334,1
47,1473,-4.010988712,-8.53159523,1
47,1505,17.70624924,-10.06893539,1
47,1537,-0.1043384075,-7.246125221,1
47,1569,0.3793145418,-7.094558239,1
47,1601,-1.538799524,-5.588153839,1
47,1633,-3.411417246,-2.363847494,1
47,1665,-1.384534836,1.852198124,1
47,1697,-22.40346146,-2.319160461,1
47,1729,-20.54669189,-2.835914135,1
47,1761,1.747186661,-0.4412150383,1
47,1793,-7.510278225,-21.94100189,1
47,1825,-0.8348720074,-26.37277985,1
47,1857,-5.05944252,-9.557456017,1
47,1889,-1.304078341,-4.416679382,1
47,1921,-0.2572729588,-0.6722949743,1
47,1953,0.4473997951,0.9175200462,1
47,1985,-10.65111923,-6.349905968,1
47,2017,7.115589142,-14.38370705,1
79,33,28.64373779,24.50408173,1
79,65,1.750554085,4.15574646,1
79,97,-1.676910162,-16.88388824,1
79,129,-2.997834921,-15.62901783,1
79,161,-2.995687246,-15.15606976,1
79,193,-2.607616425,-13.20802784,1
79,225,-4.569140911,-12.68468666,1
79,257,-3.064451933,-31.5764389,1
79,289,-6.926067352,-9.810740471,1
79,321,-6.062077045,-8.573615074,1
79,353,-6.981694221,-9.239479065,1
79,385,-7.209261894,-11.58814716,1
79,417,-7.775345325,-8.52204895,1
79,449,-7.568256378,-8.591819763,1
79,481,-7.07297039,-9.346553802,1
79,513,-5.315561295,-9.887949944,1
79,545,-3.860728264,-9.390809059,1
79,577,-6.170955658,-7.54708004,1
79,609,-10.59942627,-12.1133852,1
79,641,-10.86999321,-10.39671803,1
79,673,-9.618508339,-5.409888744,1
79,705,-8.400136948,-6.877274513,1
79,737,-6.47642231,12.18814182,1
79,769,-7.829955101,-6.96310091,1
79,801,-7.591454506,-7.470330238,1
79,833,5.822558403,-7.834686756,1
79,865,-9.093554497,-7.063546181,1
79,897,-7.274418831,12.39618587,1
79,929,-5.129201889,-2.523970127,1
79,961,-26.43448448,-8.711652756,1
79,993,-6.162856102,-7.008541584,1
79,1025,-6.743187428,-6.680099964,1
79,1057,-5.811089516,-5.80037117,1
79,1089,-4.114302635,-7.323531628,1
79,1121,-3.485517502,-7.446173668,1
79,1153,2.68840456,-6.478374958,1
79,1185,-5.030974865,-6.822536945,1
79,1217,-5.279126167,-6.766504765,1
79,1249,-5.267359734,-6.380673885,1
79,1281,-3.486860752,-6.261473656,1
79,1313,-3.749466896,-7.027351379,1
79,1345,-0.662201643,0.8783941269,1
79,1377,-5.430686474,-7.458719254,1
79,1409,-4.343523026,-6.925209045,1
79,1441,-3.522862196,-6.341543674,1
79,1473,-19.9328289,-2.409729481,1
79,1505,-18.90125847,-5.040160179,1
79,1537,-0.8377431631,-2.757305145,1
79,1569,-0.7862370014,-5.696626186,1
79,1601,-0.8167797327,-4.791719913,1
79,1633,-0.7793729305,-2.496713161,1
79,1665,-1.803819656,0.2408719063,1
79,1697,-6.451530457,-4.610097885,1
79,1729,-10.66765594,-8.17238903,1
79,1761,-1.892115116,-10.06494331,1
79,1793,-2.75477314,-20.75038719,1
79,1825,-2.83311367,-6.59384346,1
79,1857,-3.391555071,-6.847691059,1
79,1889,-0.7973060608,0.6190955639,1
79,1921,2.914403915,7.071892262,1
79,1953,14.71814728,-11.1835947,1
79,1985,-19.79309654,1.071135044,1
79,2017,-23.00414276,-9.691534042,1
111,33,5.811687946,12.71398544,1
111,65,2.476772785,-3.968019247,1
111,97,-2.04084444,-13.93616295,1
111,129,-2.633439541,-16.62329865,1
111,161,-4.485239029,-15.784091,1
111,193,-4.078667164,-13.70334148,1
111,225,-0.9391772747,-13.58004475,1
111,257,1.716995716,0.4093236923,1
111,289,-4.616169453,-11.03632736,1
111,321,-6.811461926,-10.12087631,1
111,353,-7.442721367,-9.619891167,1
111,385,-7.771870613,-11.43909073,1
111,417,-11.32991886,-9.273703575,1
111,449,-12.42243767,-8.644722939,1
111,481,-12.40263653,-8.807232857,1
111,513,-13.89557838,-6.50357914,1
111,545,-15.73682499,-7.392585754,1
111,577,-10.20627308,-10.97244358,1
111,609,-11.93692398,-13.54043579,1
111,641,-11.56903267,-12.43130112,1
111,673,-24.5649147,-20.69698715,1
111,705,-17.72148132,9.714502335,1
111,737,5.796142578,1.980904579,1
111,769,-7.124338627,-5.42322731,1
111,801,-7.706087112,-7.183633327,1
111,833,-8.884825706,-7.761116982,1
111,865,-8.831414223,-8.389623642,1
111,897,-3.155965328,-7.219473839,1
111,929,-3.41803503,-6.797141075,1
111,961,-3.922041893,-7.053194046,1
111,993,-4.93337059,-7.32804966,1
111,1025,-6.015352249,-6.266008854,1
111,1057,-5.532197952,-4.910859585,1
111,1089,-5.372440815,-6.217811584,1
111,1121,-5.565980911,-6.735630035,1
111,1153,-5.318193913,-5.462170601,1
111,1185,-5.820961475,-6.61079073,1
111,1217,-5.553306103,-6.776902676,1
111,1249,-4.548245907,-6.720191956,1
111,1281,-2.510780573,-6.994393826,1
111,1313,-0.9388964176,-7.692112446,1
111,1345,4.905796051,-4.208567619,1
111,1377,-11.87774658,-5.932609081,1
111,1409,-2.794984102,-5.269936562,1
111,1441,-1.602737188,-6.147171974,1
111,1473,-1.733591557,-5.978295326,1
111,1505,-0.3766798973,-3.898076534,1
111,1537,-0.7757638693,-5.972394943,1
111,1569,-0.07426255941,-5.450409412,1
