PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 68, filenames: A:[68]AVI_Pos00d_TimeSrs0006_TgUtrmcherry_K4K8MO.avi & B:[69]AVI_Pos00d_TimeSrs0006_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-4.351546288,19.4979496,1
47,65,-1.194284201,-4.301342964,1
47,97,0.6376501322,-7.10956955,1
47,129,-0.1318255663,-6.247271538,1
47,161,-2.195260286,-3.445664883,1
47,193,-2.509584665,-0.5632119179,1
47,225,-2.640296936,-5.023590088,1
47,257,-4.714445114,-6.594550133,1
47,289,-3.896349669,-3.387776852,1
47,321,-4.010622978,-1.822046518,1
47,353,-1.94326067,-1.798364878,1
47,385,0.2210381627,-0.9445228577,1
47,417,-0.5043132305,-1.56524086,1
47,449,-1.372963309,-1.856117249,1
47,481,-0.7255941629,-0.7959303856,1
47,513,-1.714010954,-3.246054888,1
47,545,12.28879356,-11.30225372,1
47,577,-4.986134529,-4.949584961,1
47,609,-5.728206635,-6.230603218,1
47,641,-5.28830862,-5.129855156,1
47,673,-0.4409909248,-7.254119873,1
47,705,-4.905191422,-8.155373573,1
47,737,-4.189488411,-6.419822216,1
47,769,-2.378234148,-5.302104473,1
47,801,-1.514478683,-3.416087627,1
47,833,-5.085404396,-4.024943829,1
47,865,-2.2080369,-7.457740784,1
47,897,-2.97105217,-5.99103117,1
47,929,-2.124046326,-1.431108713,1
47,961,-12.35162544,-5.074520111,1
47,993,-1.656157851,-0.2369542718,1
47,1025,-0.795560956,0.4702684879,1
47,1057,-0.09473125637,-0.8454171419,1
47,1089,-0.001033365726,-0.4754726291,1
47,1121,-0.7374484539,-0.8475087881,1
47,1153,-0.3288377523,-1.150539637,1
47,1185,2.302491903,-3.941185951,1
47,1217,4.33561039,-3.987087727,1
47,1249,0.5794035196,19.05592728,1
47,1281,-9.48717308,-5.593848228,1
47,1313,0.5484648347,0.0829988718,1
47,1345,0.7761888504,1.489802837,1
47,1377,0.3089931011,0.7576358318,1
47,1409,-0.407849431,0.220433712,1
47,1441,-0.4540073574,-0.1615680754,1
47,1473,3.03267765,-20.3572731,1
47,1505,-0.6115151644,-5.769254208,1
47,1537,-3.052816868,-5.894474506,1
47,1569,-2.929107189,-2.954520702,1
47,1601,-1.166031122,-1.982778549,1
47,1633,0.002886086702,-1.54786396,1
47,1665,0.306720078,-1.278462052,1
47,1697,0.4039558172,-0.8884490728,1
47,1729,0.2063227296,0.4344853163,1
47,1761,-0.06704479456,0.3871600628,1
47,1793,-0.5069125295,-0.09254324436,1
47,1825,-0.9642956853,-0.8076946735,1
47,1857,-0.8746682405,-1.088438272,1
47,1889,-0.486107409,-0.6412844658,1
47,1921,0.008987128735,0.3727808893,1
47,1953,0.281471312,0.7289921045,1
47,1985,-0.3034016788,-0.04980354011,1
47,2017,-2.045288086,-3.331291437,1
79,33,0.04530999064,8.12898159,1
79,65,11.19417667,14.53014469,1
79,97,-1.761066198,-4.389317513,1
79,129,-1.451391935,-5.134938717,1
79,161,-1.81078887,-4.204692841,1
79,193,-1.568434954,-4.515100002,1
79,225,-1.851155281,-6.920944691,1
79,257,-2.224962473,-6.712724209,1
79,289,-2.818732977,-3.714575529,1
79,321,-3.038051367,-2.749941349,1
79,353,-2.192116737,-2.64014101,1
79,385,-1.050316811,-0.7470133305,1
79,417,-1.493642211,-2.965878487,1
79,449,-2.378918886,-2.755530834,1
79,481,-2.333869696,-0.5258533955,1
79,513,-2.308464289,-2.672413111,1
