PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 33, filenames: A:[33]AVI_Pos00d_TimeSrs0006_TgUtrmcherry_K4K8MO.avi & B:[34]AVI_Pos00d_TimeSrs0006_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.2699710727,2.723615646,1
47,65,-0.09096454084,-1.831596255,1
47,97,-0.403799355,-1.008246541,1
47,129,-0.6917514801,-5.787378311,1
47,161,0.3198433518,-4.830026627,1
47,193,0.1244179606,-0.1782422066,1
47,225,-11.91530132,-18.81720543,1
47,257,-0.2468095124,-4.9187603,1
47,289,-0.5125174522,-0.4351921082,1
47,321,-1.57619071,-4.488541126,1
47,353,-0.7891182899,-1.895976782,1
47,385,-1.557945251,-4.445060253,1
47,417,-1.414827228,-4.701325417,1
47,449,-0.5564290285,-3.623586178,1
47,481,17.9578228,-12.52284908,1
47,513,-1.811011195,-4.052203178,1
47,545,-0.4724220037,-1.153944254,1
47,577,0.1457736492,-0.06418657303,1
47,609,0.2418621778,0.1895887852,1
47,641,0.009428143501,-1.622516155,1
47,673,0.3883743286,-2.177670479,1
47,705,1.232135296,-1.429204702,1
47,737,1.251971483,-1.314545989,1
47,769,1.092946053,-0.1456752419,1
47,801,-0.120729804,0.4504315853,1
47,833,-0.8665037155,0.7569043636,1
47,865,0.3073853254,0.5213583708,1
47,897,0.6500749588,0.1677238941,1
47,929,1.194238424,-0.6376358271,1
47,961,0.4894087315,-1.036820292,1
47,993,-3.56124258,-4.41151619,1
47,1025,-6.302650452,-4.35865593,1
47,1057,-0.0005877017975,-0.9272072315,1
47,1089,0.3377022743,1.177225113,1
47,1121,1.602165222,-0.3383359909,1
47,1153,0.5895121098,-0.1639509201,1
47,1185,1.373506188,-0.6779136658,1
47,1217,1.337638617,-0.2645579576,1
47,1249,1.316849828,-0.5253428817,1
47,1281,2.052616119,-0.8926288486,1
47,1313,3.155372143,-1.138696671,1
