 ,Area,X,Y,Perim.,Major,Minor,Angle
1,736.058,300.301,14.387,113.858,43.433,21.577,11.570
2,1376.429,355.465,19.574,147.414,53.076,33.019,168.110
3,1011.344,259.564,22.762,123.980,42.105,30.583,8.062
4,1604.607,402.471,34.908,160.308,55.158,37.040,132.250
5,524.073,225.818,25.653,96.577,29.722,22.450,20.611
6,1609.023,309.959,37.790,168.715,61.080,33.541,5.389
7,522.601,202.231,43.117,95.033,30.625,21.727,36.054
8,1086.422,226.746,53.821,134.692,45.839,30.177,33.405
9,1148.251,266.352,53.697,134.570,43.658,33.488,175.619
10,1243.938,361.549,49.932,148.419,54.433,29.097,178.162
11,1416.176,448.380,57.472,148.297,50.549,35.671,138.289
12,977.485,183.065,67.231,122.437,41.617,29.905,19.904
13,1052.563,312.495,69.049,130.133,40.023,33.485,176.334
14,1058.452,386.273,76.098,125.991,37.912,35.547,51.187
15,1450.035,423.037,81.037,154.155,53.278,34.653,118.306
16,1009.872,346.447,76.980,127.707,39.233,32.774,8.795
17,1158.556,486.226,84.564,136.286,46.440,31.764,132.059
18,1416.176,246.101,90.127,148.713,50.111,35.982,82.977
19,1723.848,281.737,93.472,180.848,52.322,41.950,63.396
20,1260.132,149.012,90.081,146.581,44.958,35.688,102.697
21,827.329,213.885,84.722,115.107,34.321,30.692,48.499
22,1245.410,180.928,101.589,144.277,47.837,33.148,45.891
23,1394.094,460.593,102.727,150.013,51.381,34.546,135.255
24,1363.180,362.824,108.533,148.003,43.822,39.607,118.881
25,1117.336,321.304,105.388,130.133,40.612,35.030,8.760
26,1728.265,401.803,117.122,169.720,54.228,40.578,95.221
27,1064.340,128.407,118.034,129.595,41.115,32.960,70.351
28,818.497,216.106,114.370,110.009,37.122,28.073,178.167
29,828.802,99.594,119.435,118.416,42.391,24.893,53.213
30,1202.719,496.660,128.418,146.409,51.326,29.836,100.604
31,811.136,525.031,120.629,118.416,42.523,24.287,135.368
32,1080.533,432.258,132.179,132.854,47.427,29.009,74.323
33,1492.726,275.600,137.387,156.115,48.566,39.134,86.208
34,1230.689,240.660,141.732,135.992,49.129,31.895,86.575
35,1251.299,148.913,144.488,142.855,51.594,30.880,69.067
36,1927.000,193.099,141.584,185.823,60.375,40.638,170.195
37,1726.793,310.445,148.767,172.980,55.047,39.941,80.862
38,1327.849,463.508,142.283,148.125,43.758,38.636,129.477
39,1084.950,345.507,138.881,127.412,39.913,34.610,135.398
40,974.541,526.907,152.723,131.727,46.656,26.595,125.302
41,948.043,90.069,153.751,135.575,46.573,25.918,50.751
42,1579.581,381.489,158.602,158.887,50.751,39.628,88.953
43,817.025,117.640,154.430,111.553,37.793,27.525,66.115
44,864.132,555.496,158.242,124.447,42.927,25.631,117.051
45,1005.456,496.077,178.702,163.984,66.321,19.303,98.212
46,2127.208,413.126,189.984,197.296,69.260,39.105,91.706
47,1211.552,444.812,177.244,140.134,47.470,32.496,100.744
48,1741.514,347.490,182.090,166.289,52.826,41.975,99.404
49,999.567,519.281,182.592,132.854,50.403,25.250,112.494
50,1432.369,163.045,185.983,156.115,55.376,32.934,85.162
51,1366.124,265.475,179.677,149.130,46.245,37.613,109.603
52,793.471,60.221,182.000,132.854,45.748,22.083,68.277
53,950.987,198.590,174.405,121.259,42.204,28.690,16.165
54,861.188,476.344,180.226,121.554,43.747,25.065,113.333
55,1288.102,231.080,189.919,145.576,50.979,32.171,92.280
56,2069.796,91.664,195.742,181.731,60.331,43.681,55.238
57,1024.593,132.275,186.938,127.118,40.598,32.134,98.086
58,778.750,548.593,190.013,111.309,38.821,25.542,119.974
59,1760.651,307.230,196.434,172.441,53.368,42.005,132.438
60,1210.080,198.079,207.446,136.702,43.889,35.105,174.660
61,1291.046,378.051,212.457,138.296,42.488,38.689,144.451
62,1248.355,467.893,211.678,147.292,47.892,33.188,159.503
63,1139.418,511.892,221.879,141.850,39.738,36.508,29.819
64,741.947,568.452,218.706,111.137,40.136,23.537,89.083
65,1118.808,546.270,227.605,153.739,59.554,23.920,115.514
66,1305.767,258.474,229.811,169.010,63.478,26.191,104.635
67,1111.448,121.846,222.550,131.016,40.426,35.006,39.901
68,971.597,60.029,226.887,124.742,40.254,30.732,87.319
69,669.813,440.099,225.943,106.161,35.283,24.171,110.826
70,1221.857,289.162,229.748,136.997,45.149,34.458,114.620
71,1123.225,336.332,229.224,132.316,44.263,32.310,49.350
72,1423.537,152.388,236.556,156.410,52.231,34.702,75.863
73,1600.191,188.947,244.988,165.944,48.847,41.710,111.808
74,1519.224,230.525,244.536,151.556,50.105,38.606,109.309
75,1988.829,417.505,255.656,186.585,67.175,37.696,111.395
