 ,Area,X,Y,Perim.,Major,Minor,Angle
1,1240.994,250.554,27.504,140.845,44.689,35.357,155.393
2,897.991,296.357,28.451,118.294,39.233,29.142,20.914
3,482.854,412.876,25.860,85.571,30.067,20.448,149.839
4,1492.726,335.565,48.422,164.156,60.147,31.599,0.551
5,680.118,197.210,49.924,106.750,34.192,25.326,29.133
6,1389.678,222.182,64.233,149.424,50.809,34.824,58.113
7,817.025,424.606,53.369,117.878,41.986,24.777,147.229
8,1438.258,258.867,66.472,151.973,47.536,38.524,99.724
9,911.240,290.250,57.959,118.711,36.114,32.126,175.497
10,1145.307,464.103,62.682,144.155,52.241,27.914,142.174
11,1455.923,409.185,75.689,170.431,60.297,30.743,123.159
12,1289.574,374.898,72.829,142.855,49.264,33.329,105.957
13,1217.440,178.162,78.492,135.159,42.361,36.593,37.244
14,1397.038,308.168,85.307,151.018,44.180,40.262,172.536
15,1239.522,343.868,85.188,140.134,45.491,34.692,108.997
16,1448.563,448.866,90.287,152.561,46.479,39.682,148.626
17,1470.644,144.370,101.973,157.587,47.608,39.331,113.971
18,1307.239,489.493,107.864,159.131,60.081,27.703,109.298
19,780.222,514.122,96.735,113.563,38.690,25.676,134.035
20,1079.061,206.068,102.064,132.854,39.843,34.483,100.807
21,1550.139,240.547,107.909,157.709,54.586,36.158,87.852
22,2181.677,280.002,116.639,193.276,55.095,50.418,38.758
23,772.861,400.626,106.391,108.882,34.902,28.194,127.792
24,1586.942,372.058,119.144,167.882,51.982,38.870,141.005
25,1582.525,176.081,124.889,155.871,49.339,40.838,64.378
26,1313.128,328.458,123.340,139.840,43.709,38.251,173.148
27,1140.890,432.583,127.108,139.596,47.358,30.673,114.977
28,1441.202,466.928,130.757,151.851,49.809,36.841,121.793
29,1177.693,521.202,133.940,143.688,47.846,31.340,112.544
30,1087.894,95.581,134.112,132.143,46.293,29.921,60.690
31,1305.767,126.819,136.888,143.738,45.201,36.781,63.770
32,1089.366,215.667,138.704,126.874,39.871,34.787,160.512
33,722.809,411.234,142.092,106.456,36.580,25.159,131.900
34,1295.462,361.872,154.262,143.566,42.760,38.574,151.263
35,1800.398,283.568,160.040,164.817,50.093,45.762,51.723
36,986.318,503.318,171.830,179.132,78.992,15.898,106.170
37,1569.276,153.362,169.835,159.719,58.431,34.195,99.836
38,1526.585,245.368,168.016,158.125,57.315,33.913,93.664
39,2010.911,324.491,168.758,179.671,55.887,45.813,92.931
40,1701.767,398.698,173.005,167.760,52.345,41.394,111.037
41,2370.107,196.551,172.857,200.261,62.025,48.653,155.698
42,1402.927,459.401,175.718,161.852,61.780,28.913,104.328
43,1121.753,524.423,177.097,150.135,58.044,24.607,111.525
44,828.802,434.635,173.090,121.554,45.524,23.180,104.594
45,827.329,547.277,172.883,125.574,46.051,22.874,102.972
46,1008.400,486.176,176.522,133.687,52.035,24.675,106.371
47,1220.385,92.947,175.668,139.718,49.069,31.667,63.401
48,1033.426,122.262,179.324,128.001,43.693,30.115,81.342
49,1938.777,368.346,202.373,179.599,59.720,41.335,115.323
50,862.660,568.957,201.573,132.143,47.870,22.945,102.676
51,1654.659,283.914,205.771,168.837,52.817,39.889,120.417
52,1215.968,64.449,208.129,137.291,46.666,33.177,80.505
53,1235.106,421.730,208.685,136.753,44.041,35.707,139.212
54,1326.377,141.119,216.126,147.830,49.894,33.848,102.601
55,1828.369,175.115,225.351,176.828,62.862,37.033,97.605
56,1199.775,212.413,211.767,135.819,44.296,34.486,24.014
57,2150.762,331.249,219.313,190.433,63.911,42.848,140.068
58,2321.528,101.697,227.978,193.864,66.498,44.451,89.629
59,1664.964,250.537,222.589,161.730,56.191,37.726,106.475
60,1087.894,554.039,222.038,153.739,59.656,23.219,119.596
61,796.415,455.111,218.888,133.443,52.868,19.180,117.801
62,1457.395,487.154,218.628,150.551,46.318,40.062,155.725
63,1154.139,523.468,226.084,134.570,44.971,32.676,81.468
64,1445.618,406.080,236.350,160.014,56.325,32.679,132.170
65,921.545,444.974,243.857,122.315,40.613,28.891,120.504
66,1523.640,217.646,248.037,154.572,53.021,36.589,170.694
67,1261.604,72.847,255.946,142.733,49.523,32.436,117.127
68,1785.677,289.687,262.010,198.301,72.073,31.546,114.920
69,842.051,583.627,258.123,144.571,57.332,18.700,105.837
70,1504.503,373.598,255.122,152.023,46.632,41.079,130.742
71,868.549,547.286,254.408,118.589,41.099,26.908,100.937
72,1600.191,322.665,257.749,160.136,50.564,40.294,130.669
73,1467.700,136.771,259.687,152.440,44.378,42.109,101.352
74,1238.050,489.111,255.064,138.296,45.201,34.874,168.365
75,977.485,524.396,268.877,126.874,43.009,28.937,102.466
76,1866.644,172.361,281.087,174.523,57.144,41.591,89.597
77,2065.379,260.514,281.970,179.599,58.652,44.836,124.608
78,884.742,569.032,279.288,130.011,47.741,23.596,93.108
79,2233.201,416.479,280.588,192.565,56.227,50.570,11.630
80,825.857,477.004,282.036,143.027,54.128,19.427,118.113
81,2088.933,214.653,289.967,187.539,57.430,46.312,128.265
82,1074.645,458.401,289.421,138.885,53.287,25.678,117.226
83,1806.287,59.034,291.854,171.314,52.379,43.908,122.558
84,2056.547,121.064,292.438,195.042,75.704,34.588,149.248
85,2571.787,352.059,294.673,215.582,71.301,45.925,178.608
86,1005.456,504.302,294.362,129.717,45.185,28.332,91.949
87,1597.246,538.226,303.586,167.882,58.403,34.822,52.903
88,878.854,581.923,312.384,126.701,48.467,23.088,81.254
89,934.794,446.468,316.069,120.894,40.900,29.100,118.254
90,1370.540,94.537,317.339,144.449,43.608,40.016,147.847
91,1856.339,407.591,322.489,185.336,64.152,36.843,150.642
92,2087.461,284.652,322.789,190.849,58.114,45.735,34.368
93,491.687,37.722,315.972,86.576,29.699,21.079,85.018
94,715.449,560.733,326.145,113.147,41.642,21.875,91.952
95,2102.182,179.333,329.720,181.265,61.865,43.265,152.094
96,2261.171,234.510,335.894,185.579,58.234,49.439,158.195
97,1974.108,477.425,340.619,196.291,66.594,37.744,70.203
98,1781.261,337.869,330.807,177.833,60.375,37.565,162.206
99,1313.128,134.088,337.534,142.144,46.097,36.270,122.665
100,1292.518,63.301,339.129,143.149,47.242,34.835,149.110
101,1132.058,507.779,343.608,132.560,47.080,30.616,67.937
102,1745.930,384.215,352.551,172.319,60.387,36.812,124.478
103,833.218,591.901,353.645,136.408,58.180,18.234,84.267
104,1445.618,541.077,353.183,154.450,52.661,34.952,98.080
105,474.021,27.345,346.271,85.865,30.599,19.724,75.548
106,903.879,102.811,351.654,118.711,36.294,31.709,168.789
107,923.017,444.706,358.327,122.853,39.728,29.582,85.394
108,612.400,573.775,357.570,111.553,41.232,18.911,84.078
109,2309.751,304.838,374.947,204.576,71.137,41.341,107.490
110,1480.949,44.165,375.871,161.019,57.005,33.078,93.959
111,575.598,418.819,355.433,95.694,28.034,26.142,49.695
112,1600.191,170.993,369.909,159.009,50.042,40.714,132.436
113,1441.202,339.317,366.801,150.013,47.878,38.327,147.021
114,2021.216,263.601,379.933,176.584,57.761,44.554,98.916
115,1831.313,217.294,377.625,169.720,57.036,40.881,132.630
116,1193.886,78.791,377.646,139.423,47.058,32.303,132.404
117,1846.034,128.800,380.825,189.011,58.379,40.261,167.113
118,1455.923,510.692,383.786,162.735,49.552,37.410,71.127
119,1174.749,556.995,395.389,157.120,61.663,24.257,83.425
120,2571.787,368.699,401.496,205.043,61.198,53.507,43.719
121,1137.946,418.385,390.440,131.433,40.218,36.026,48.367
122,2116.903,479.744,408.226,198.129,71.604,37.642,94.013
123,1656.131,446.585,407.498,176.533,65.624,32.133,79.642
124,431.330,577.475,392.108,87.997,33.979,16.163,78.478
125,1573.692,528.987,417.499,173.568,65.959,30.378,77.031
