 ,Area,X,Y,Perim.,Major,Minor,Angle
166,1394.094,90.350,470.404,149.597,49.291,36.011,128.089
167,490.215,545.703,469.935,95.450,35.872,17.399,57.008
168,2178.732,386.025,482.792,193.864,65.877,42.109,41.689
169,864.132,425.885,477.244,118.416,40.431,27.213,62.446
170,1662.019,501.684,498.825,172.319,60.088,35.218,78.489
171,1748.874,243.979,486.771,177.000,61.661,36.113,17.778
172,1620.800,155.333,490.967,161.435,47.340,43.592,166.978
173,1818.064,324.670,501.423,173.741,55.988,41.345,7.268
174,1087.894,115.715,499.243,130.478,37.861,36.585,28.953
175,1354.347,198.572,499.436,150.551,48.233,35.752,163.633
176,725.753,470.164,501.956,113.025,37.157,24.869,56.608
177,1829.841,271.968,511.894,171.731,57.515,40.508,8.005
178,995.151,410.249,509.794,127.290,46.499,27.249,23.258
179,1077.589,446.177,525.553,132.560,40.205,34.126,75.142
180,1323.433,361.672,522.838,150.307,52.216,32.271,10.571
181,1246.883,138.802,525.707,144.693,50.886,31.199,3.128
182,1142.362,185.641,527.231,145.109,50.090,29.038,179.030
183,457.828,476.867,526.687,94.150,31.085,18.753,29.481
184,1030.481,412.140,538.697,147.119,45.181,29.040,42.490
185,1907.863,304.849,542.063,184.402,62.896,38.622,22.457
186,836.162,380.297,546.580,118.416,37.906,28.086,47.917
187,485.798,490.831,545.786,106.750,44.135,14.015,47.874
188,443.107,472.269,546.160,98.293,33.441,16.871,38.697
189,1310.184,346.352,558.847,143.860,42.386,39.357,86.454
190,1395.566,147.317,560.845,156.288,53.609,33.145,129.365
191,1008.400,179.512,555.446,135.697,36.189,35.479,64.569
192,678.646,441.551,556.886,112.558,38.389,22.509,33.214
193,1112.920,410.389,572.312,146.703,44.507,31.838,57.723
194,1238.050,207.303,570.658,141.261,43.600,36.154,40.967
195,1017.232,243.110,567.718,149.130,48.051,26.954,28.593
196,846.467,448.606,575.862,139.890,53.868,20.007,30.199
197,1186.526,305.383,574.839,139.840,47.881,31.552,9.776
198,1095.255,371.910,580.537,136.286,49.917,27.937,27.954
199,1126.169,260.199,583.983,151.018,56.919,25.192,22.506
200,971.597,323.130,595.576,134.448,51.753,23.904,26.791
201,1664.964,129.411,325.048,202.688,58.787,36.060,13.664
202,1059.924,141.891,356.591,143.982,50.028,26.975,163.972
203,998.095,274.460,603.556,150.968,56.804,22.372,9.725
204,1012.816,254.858,542.969,161.852,48.504,26.587,179.264
205,282.646,229.694,517.116,89.125,25.401,14.168,175.934
206,753.724,221.045,536.019,118.711,40.272,23.830,27.799
207,921.545,366.188,330.113,128.123,45.185,25.968,88.627
