 ,Area,X,Y,Perim.,Major,Minor,Angle
1,366.557,305.376,13.631,87.703,28.037,16.647,4.190
2,313.561,277.742,15.417,76.991,28.689,13.916,175.299
3,582.958,380.853,22.152,120.721,39.026,19.019,165.235
4,787.582,339.199,25.367,121.554,46.281,21.667,4.111
5,652.148,415.725,33.517,110.131,31.582,26.292,174.124
6,446.051,272.720,30.843,89.125,29.640,19.161,179.404
7,529.962,300.439,32.456,93.267,31.834,21.197,7.692
8,410.720,240.185,33.983,82.850,28.559,18.311,7.848
9,549.099,214.416,41.657,97.582,30.011,23.296,94.860
10,607.984,373.365,39.694,108.882,35.744,21.657,166.955
11,734.586,446.927,46.134,112.436,37.928,24.660,155.603
12,463.717,334.236,43.978,87.703,30.367,19.443,178.365
13,328.282,262.415,46.685,75.864,23.147,18.058,8.563
14,429.858,196.111,53.419,84.149,24.701,22.157,18.276
15,796.415,309.034,56.446,118.538,32.645,31.062,8.506
16,497.575,234.850,53.511,98.415,33.754,18.769,26.855
17,593.263,281.775,56.389,97.998,28.913,26.125,64.155
18,388.639,357.779,53.854,78.169,23.867,20.733,140.231
19,426.914,390.915,54.047,83.144,27.922,19.467,21.573
20,379.806,173.207,55.554,87.287,29.740,16.260,36.178
21,743.419,419.616,60.330,112.974,38.258,24.741,135.947
22,571.181,473.903,63.311,95.866,30.931,23.512,139.925
23,287.063,253.168,62.454,68.585,23.528,15.534,0.091
24,512.297,337.840,65.470,90.424,28.002,23.294,1.307
25,744.891,450.698,73.798,118.000,40.385,23.485,139.570
26,588.847,368.300,73.645,98.882,28.791,26.041,10.620
27,572.653,205.462,74.896,99.003,34.132,21.362,50.113
28,394.527,184.052,74.537,83.855,27.540,18.240,63.331
29,765.501,398.156,77.887,109.715,34.677,28.107,133.429
30,385.695,163.982,75.688,79.246,24.070,20.402,52.680
31,924.489,237.540,79.818,130.133,44.016,26.743,162.113
32,618.289,270.637,80.000,97.582,29.360,26.813,54.054
33,525.546,140.813,84.437,94.567,33.714,19.848,51.412
34,802.303,302.727,83.381,112.020,35.253,28.977,15.183
35,501.992,350.651,88.623,88.708,28.017,22.813,149.480
36,588.847,480.015,88.371,95.277,28.178,26.607,10.224
37,727.226,326.387,94.282,115.279,33.388,27.733,58.212
38,568.237,422.536,89.505,93.561,30.211,23.948,50.021
39,599.151,446.555,98.023,103.024,30.758,24.802,0.593
40,871.493,157.201,100.893,122.437,43.359,25.591,26.852
41,656.564,208.542,104.595,109.004,40.066,20.865,69.810
42,683.062,383.397,99.146,100.597,31.428,27.672,161.852
43,462.245,188.240,98.846,90.718,25.020,23.523,104.289
44,494.631,284.918,101.737,86.748,27.675,22.757,142.100
45,357.724,233.532,98.720,75.986,25.926,17.568,169.034
46,624.177,257.107,108.648,101.136,34.713,22.894,46.852
47,515.241,472.979,114.956,102.141,37.242,17.615,103.115
48,737.530,355.488,111.921,112.436,36.253,25.903,11.313
49,465.189,492.511,112.385,87.287,27.745,21.348,103.457
50,546.155,127.229,115.750,90.180,27.823,24.993,72.653
51,1073.173,405.793,120.796,134.864,38.645,35.358,99.274
52,510.824,175.809,118.630,95.033,29.159,22.305,37.511
53,836.162,316.577,118.468,121.726,41.226,25.824,164.548
54,504.936,432.106,118.821,87.581,28.117,22.865,98.149
55,540.267,229.323,117.798,93.561,29.677,23.179,167.501
56,312.089,457.251,117.456,70.422,22.445,17.704,125.402
57,337.115,515.664,120.337,80.007,29.376,14.612,145.397
58,635.954,271.082,128.237,104.151,35.296,22.941,70.324
59,702.200,293.032,134.244,112.020,33.787,26.462,40.965
60,1009.872,148.811,134.279,123.736,37.740,34.070,59.369
61,587.374,372.524,129.941,97.166,31.865,23.470,10.383
62,850.883,106.918,136.415,115.746,35.336,30.659,44.023
63,750.779,189.031,136.252,109.593,34.387,27.799,42.685
64,612.400,448.845,137.282,104.618,31.111,25.063,21.843
65,537.322,505.978,137.494,100.009,34.212,19.997,130.776
66,725.753,216.620,139.588,111.553,33.099,27.918,21.409
67,641.843,247.518,139.592,100.131,29.636,27.576,2.552
68,644.787,333.837,139.264,101.308,34.634,23.704,24.344
69,447.523,486.070,141.362,90.891,30.682,18.571,121.648
70,362.141,527.015,141.607,77.286,26.302,17.531,116.473
71,1121.753,392.919,157.682,131.138,45.129,31.648,106.743
72,1045.203,360.388,156.691,134.742,43.447,30.630,128.455
73,1049.619,424.851,156.987,126.579,40.525,32.977,90.364
74,582.958,127.897,154.844,96.455,29.327,25.310,112.855
75,1186.526,466.378,160.468,129.767,41.133,36.728,75.442
76,871.493,172.597,159.325,122.437,36.152,30.693,165.320
77,1017.232,307.586,157.745,153.150,47.758,27.120,164.587
78,946.571,87.770,167.811,126.996,42.879,28.107,67.969
79,905.352,505.428,167.566,123.442,38.044,30.300,101.237
80,438.691,547.524,159.554,89.591,32.715,17.073,160.905
81,796.415,246.484,164.246,117.706,38.424,26.390,4.797
82,933.322,211.160,167.107,123.980,40.695,29.201,178.915
83,323.866,148.581,165.451,72.138,23.734,17.374,84.999
84,572.653,109.754,174.400,97.582,34.430,21.177,78.409
85,419.553,531.895,170.265,82.728,30.146,17.720,130.991
86,559.404,287.369,173.423,103.318,33.422,21.311,132.900
87,786.110,343.178,177.459,110.720,37.191,26.913,124.085
88,1341.098,445.461,190.209,145.160,45.126,37.839,145.814
89,532.906,274.268,188.053,103.440,39.188,17.314,115.451
90,160.461,129.607,174.522,51.131,18.858,10.834,24.867
91,806.720,486.676,188.213,113.319,35.965,28.560,131.599
92,320.921,554.604,178.573,72.849,23.054,17.724,110.482
93,481.382,569.633,190.985,103.268,38.663,15.853,97.641
94,890.630,254.555,194.022,133.859,42.057,26.963,120.942
95,739.002,189.264,190.410,107.461,33.787,27.849,54.856
96,978.957,133.538,193.227,133.443,38.783,32.139,13.862
97,519.657,163.750,185.274,92.262,31.483,21.016,30.529
98,799.359,313.012,190.198,110.009,34.930,29.138,163.266
99,1030.481,379.129,193.282,124.864,38.531,34.052,68.575
100,499.047,526.427,189.893,90.008,29.883,21.263,128.683
101,585.902,56.541,193.190,104.567,38.614,19.319,68.826
102,1043.731,407.970,199.137,140.723,46.306,28.699,58.782
103,843.523,221.014,196.553,114.446,34.149,31.451,75.063
104,628.594,550.718,202.053,106.578,39.271,20.380,117.690
105,602.096,77.161,198.978,104.862,34.546,22.191,37.113
106,610.928,100.414,205.434,99.887,32.641,23.831,53.364
107,878.854,346.582,207.777,121.137,38.056,29.404,168.295
108,1112.920,513.809,215.495,132.732,44.320,31.972,102.756
109,906.824,165.971,213.692,117.584,35.668,32.371,125.292
110,1177.693,305.127,216.497,147.292,47.316,31.691,161.843
111,778.750,479.616,215.727,106.994,34.843,28.457,122.306
112,537.322,199.247,214.465,92.140,29.249,23.391,8.320
113,1089.366,242.676,223.637,137.291,44.266,31.334,170.153
114,534.378,539.904,222.909,91.724,31.032,21.926,95.758
115,634.482,112.107,224.953,100.719,33.096,24.409,63.031
116,537.322,278.401,224.763,97.582,33.507,20.418,114.187
117,638.899,575.997,225.432,111.431,39.778,20.450,108.316
118,463.717,41.882,224.576,93.145,35.960,16.419,68.552
119,606.512,134.842,223.799,98.415,32.845,23.512,69.587
120,1109.976,418.586,228.989,134.864,38.470,36.737,121.881
121,850.883,449.554,224.989,118.122,34.212,31.667,60.077
122,515.241,81.039,225.765,91.429,29.845,21.981,81.640
123,805.248,58.965,233.249,121.015,42.615,24.059,75.624
124,1023.121,376.201,234.326,131.727,43.316,30.074,99.252
125,830.274,205.931,240.698,116.284,36.724,28.786,55.836
126,1149.723,559.746,248.701,135.575,47.209,31.008,96.364
127,410.720,153.871,238.489,80.007,28.909,18.089,108.102
128,992.206,345.901,243.491,128.001,40.021,31.566,77.229
129,543.211,178.713,239.783,89.419,28.854,23.970,64.337
130,790.527,495.779,248.693,128.001,46.684,21.561,82.390
131,1341.098,314.719,253.242,150.257,43.850,38.941,102.285
132,940.682,97.736,250.918,121.432,36.771,32.572,155.199
133,516.713,264.786,256.760,118.711,47.980,13.712,83.011
134,1014.288,473.001,258.039,137.413,52.048,24.812,94.102
135,762.556,532.237,252.970,114.568,40.874,23.754,114.604
136,1155.611,400.335,259.618,138.591,45.432,32.386,88.526
137,491.687,241.557,248.554,87.287,31.481,19.886,158.383
138,843.523,134.547,254.144,114.863,38.531,27.873,174.875
139,791.999,283.197,260.534,116.406,37.342,27.005,102.102
140,893.575,448.101,263.429,124.275,46.763,24.330,100.511
141,484.326,41.313,261.173,91.307,32.602,18.915,68.530
142,662.452,513.049,264.989,109.126,35.716,23.616,92.387
143,766.973,70.215,262.996,108.294,32.811,29.763,95.390
144,1317.544,229.963,269.935,154.866,55.715,30.110,158.803
145,892.103,180.016,267.102,118.000,37.460,30.322,148.302
146,1232.161,426.092,279.982,146.703,48.496,32.350,93.225
147,1196.831,360.580,273.789,133.859,41.018,37.151,21.038
148,822.913,583.327,280.327,128.001,50.452,20.768,99.878
149,646.259,151.253,278.529,107.461,36.127,22.776,53.664
150,719.865,47.881,286.729,112.436,38.235,23.972,70.640
151,607.984,123.127,279.021,100.841,30.893,25.057,42.593
152,713.976,99.452,283.703,112.264,37.929,23.967,84.299
153,741.947,559.778,286.805,110.253,35.528,26.589,95.764
154,630.066,537.890,289.147,103.684,37.912,21.160,95.870
155,875.909,211.606,289.867,121.726,44.721,24.938,155.879
