 ,Area,X,Y,Perim.,Major,Minor,Angle
1,640.371,342.796,22.231,117.706,44.836,18.185,6.171
2,435.746,279.754,26.672,87.997,29.726,18.664,178.187
3,409.248,306.408,28.469,80.840,28.035,18.587,8.267
4,329.754,370.649,31.801,76.870,23.861,17.596,148.951
5,527.018,392.387,41.632,93.561,29.025,23.119,153.857
6,438.691,337.731,39.453,85.571,27.969,19.971,179.549
7,422.497,244.494,41.542,80.840,28.965,18.572,17.808
8,672.757,313.882,49.391,112.974,33.733,25.393,173.338
9,323.866,361.654,45.019,75.448,25.281,16.311,170.436
10,441.635,287.081,47.715,84.860,25.230,22.287,18.494
11,557.932,421.269,52.075,98.120,32.544,21.829,142.462
12,534.378,374.463,63.622,91.135,30.225,22.511,69.008
13,588.847,448.988,63.131,102.141,34.538,21.708,145.706
14,426.914,217.496,61.406,84.149,30.206,17.995,42.418
15,833.218,348.121,65.236,121.432,37.749,28.103,141.988
16,341.531,196.655,61.549,74.859,25.243,17.226,54.444
17,329.754,177.295,61.787,74.270,22.231,18.886,23.327
18,777.277,246.058,66.233,116.995,39.545,25.026,156.644
19,499.047,276.289,66.594,86.576,26.730,23.771,167.266
20,546.155,399.298,65.190,93.267,27.901,24.924,147.105
21,294.423,155.267,69.219,75.864,27.799,13.485,41.645
22,665.397,306.057,71.719,105.573,32.671,25.931,8.578
23,454.884,420.682,76.122,87.287,26.899,21.532,42.174
24,578.542,330.120,81.688,100.597,30.867,23.864,174.802
25,474.021,475.025,81.197,90.008,31.898,18.921,149.013
26,391.583,200.365,82.304,85.449,23.285,21.412,86.742
27,557.932,219.521,86.082,100.303,36.958,19.221,61.999
28,719.865,168.413,82.866,116.579,41.723,21.967,20.115
29,512.297,443.297,83.694,95.155,29.305,22.258,172.558
30,627.122,386.581,86.253,104.446,32.666,24.444,2.825
31,376.862,292.701,88.131,82.017,28.860,16.627,137.341
32,538.795,267.800,91.078,93.561,31.259,21.946,32.751
33,340.059,501.976,89.934,73.143,25.573,16.931,136.647
34,581.486,358.001,94.025,97.288,30.738,24.086,21.511
35,426.914,140.459,96.872,80.596,25.710,21.142,61.635
