 ,Area,X,Y,Perim.,Major,Minor,Angle
1,1483.893,351.678,20.797,151.678,50.693,37.271,172.852
2,1148.251,262.834,25.381,133.981,44.866,32.586,164.297
3,1775.372,396.716,36.618,166.289,54.276,41.648,123.404
4,1254.243,308.837,39.740,153.861,50.224,31.796,37.017
5,599.151,204.264,44.661,98.465,32.512,23.464,26.603
6,1149.723,230.301,55.614,139.718,49.201,29.753,31.066
7,1545.722,443.305,58.642,156.876,53.225,36.977,137.440
8,1289.574,352.549,51.801,152.856,58.214,28.205,175.938
9,1168.860,270.484,57.712,134.986,41.834,35.575,3.245
10,1031.954,183.344,68.578,125.158,42.492,30.921,18.084
11,1170.333,311.355,75.192,133.565,38.874,38.332,153.013
12,1167.388,382.032,78.927,134.570,41.070,36.191,112.045
13,1522.168,418.617,84.195,163.446,55.168,35.131,118.647
14,1049.619,344.827,81.466,130.133,39.276,34.027,123.184
15,1232.161,483.666,86.493,139.007,48.939,32.057,131.691
16,1426.481,246.626,92.375,149.008,51.610,35.192,81.648
17,1310.184,148.638,91.736,147.292,45.981,36.279,106.205
18,850.883,214.323,86.869,117.828,33.468,32.371,40.769
19,1807.759,282.405,101.777,181.559,50.006,46.029,56.292
20,1323.433,181.391,104.305,146.998,48.131,35.009,46.267
21,1525.113,457.003,105.717,159.719,52.180,37.214,139.646
22,1457.395,365.986,116.168,153.272,48.951,37.907,120.649
23,1204.191,324.763,113.612,135.281,40.493,37.864,8.475
24,1099.671,128.053,120.593,132.021,42.829,32.691,65.913
25,1821.008,403.301,125.666,184.158,61.776,37.532,99.167
26,867.077,217.533,117.960,113.441,37.020,29.822,178.059
27,1245.410,495.656,131.459,152.978,53.932,29.402,104.042
28,864.132,523.995,126.115,125.280,44.570,24.686,131.821
29,1167.388,431.463,141.779,140.845,53.404,27.833,76.840
30,1299.879,149.782,147.094,142.855,50.801,32.579,75.536
31,1979.997,193.524,146.253,184.108,58.760,42.903,162.356
32,1304.295,240.602,147.284,147.292,50.524,32.869,88.954
33,1620.800,276.966,144.349,161.679,48.652,42.417,80.300
34,1349.931,464.475,145.879,150.257,46.431,37.018,136.953
35,1140.890,350.641,147.476,132.438,40.553,35.821,130.164
36,1837.201,313.979,157.539,174.107,54.723,42.746,83.591
37,977.485,89.489,156.939,136.286,48.198,25.822,52.406
38,1048.147,527.736,160.562,141.312,52.887,25.234,125.064
39,862.660,117.521,157.931,114.690,37.666,29.161,63.340
40,880.326,555.318,164.752,128.590,44.645,25.106,115.320
41,1716.488,387.496,169.511,163.740,50.670,43.132,112.559
42,1006.928,500.305,185.420,168.421,69.938,18.331,100.679
43,1192.414,450.530,181.641,138.713,45.541,33.337,113.074
44,865.604,58.507,185.215,127.290,46.626,23.638,71.247
45,1520.696,164.309,190.907,162.562,56.648,34.179,83.162
46,1498.615,267.457,187.478,152.145,47.966,39.781,114.443
47,909.768,481.534,185.734,128.417,47.318,24.480,109.965
48,1048.147,523.636,193.005,143.860,54.447,24.511,113.217
49,1043.731,200.852,182.302,124.102,41.487,32.033,16.164
50,1785.677,351.959,192.009,165.872,51.782,43.907,104.324
51,553.516,426.407,185.659,104.151,39.959,17.637,118.269
52,1061.396,132.293,190.012,127.828,40.966,32.989,86.328
53,1323.433,232.666,197.647,149.424,51.785,32.539,88.101
54,2141.929,90.750,200.675,184.869,60.985,44.719,61.847
55,622.705,575.502,192.803,104.862,37.029,21.411,103.646
56,806.720,552.544,201.179,115.157,39.543,25.976,114.763
57,1860.755,310.986,206.134,180.016,57.147,41.458,129.894
58,828.802,408.871,203.104,117.167,37.284,28.303,128.408
59,1346.987,384.019,222.060,144.033,44.508,38.533,150.359
60,1292.518,473.692,219.154,151.556,47.317,34.780,150.115
61,1251.299,198.369,216.387,139.840,45.775,34.805,163.195
62,815.552,441.898,222.526,116.995,42.495,24.436,121.630
63,1027.537,59.019,230.788,127.168,41.037,31.881,88.186
64,1185.054,120.263,227.507,136.580,43.387,34.777,51.196
65,756.668,574.473,228.666,116.995,42.319,22.766,92.487
66,1382.317,260.128,237.856,177.000,63.152,27.869,104.011
67,1186.526,517.316,232.627,140.723,39.830,37.930,155.607
68,1168.860,553.313,240.583,157.882,61.003,24.396,117.171
69,1298.407,292.620,238.748,146.581,45.250,36.534,124.768
70,1520.696,150.922,242.946,159.131,54.201,35.723,77.910
71,1249.827,343.627,239.062,136.458,45.210,35.199,39.331
72,2103.654,425.993,258.928,203.155,76.465,35.029,107.081
73,1700.294,187.948,253.949,168.370,49.292,43.919,121.989
74,1586.942,231.812,253.880,155.283,50.220,40.234,102.354
75,1972.636,97.176,258.391,186.463,61.930,40.556,154.694
76,1167.388,477.287,252.399,140.012,47.089,31.565,164.825
77,2280.308,381.331,265.707,188.422,59.203,49.041,161.143
78,1528.057,39.819,266.930,152.734,48.841,39.835,78.239
79,847.939,541.154,266.542,117.289,41.714,25.881,101.828
80,843.523,456.751,271.801,127.879,49.268,21.799,119.106
81,981.902,514.642,268.810,123.980,41.702,29.979,99.522
82,2231.728,309.729,274.784,215.288,75.285,37.743,3.205
