 ,Area,X,Y,Perim.,Major,Minor,Angle
1,674.229,372.210,15.868,109.888,38.993,22.015,141.244
2,778.750,251.266,23.091,112.436,35.145,28.213,32.511
3,606.512,355.275,26.864,102.608,38.070,20.285,147.081
4,1430.897,295.171,34.578,157.587,51.387,35.454,6.839
5,1207.135,340.688,45.316,144.743,52.415,29.323,137.277
6,1329.321,403.579,46.747,154.866,51.503,32.863,135.892
7,656.564,461.348,41.285,108.172,38.573,21.672,139.567
8,1233.634,441.470,54.425,166.167,58.874,26.679,125.287
9,961.292,260.749,51.369,124.031,40.880,29.940,153.755
10,625.649,378.148,53.638,107.877,38.557,20.660,136.908
11,1473.589,235.659,68.123,157.587,52.588,35.678,138.304
12,1276.325,322.373,69.441,149.302,49.549,32.797,118.012
13,1413.232,197.125,72.304,151.262,44.361,40.562,76.420
14,794.943,163.415,67.029,115.107,38.739,26.127,27.947
15,1483.893,290.016,77.423,158.592,49.443,38.213,144.221
16,1189.470,479.707,77.036,142.561,50.636,29.909,132.672
17,740.475,374.740,75.817,117.167,42.399,22.237,136.460
18,1480.949,439.827,89.402,163.446,58.994,31.963,134.404
19,1579.581,359.993,97.075,172.147,58.992,34.092,130.523
20,1104.087,408.257,90.550,147.292,51.122,27.498,127.066
21,1299.879,156.769,98.386,140.134,44.005,37.611,19.488
22,2261.171,275.796,114.571,197.540,55.199,52.157,116.996
23,1663.492,234.391,111.334,166.705,58.586,36.152,115.062
24,912.712,485.353,123.294,194.748,84.676,13.724,123.535
25,758.140,519.837,110.200,129.889,51.523,18.735,123.268
26,1193.886,196.507,109.743,139.840,44.799,33.932,141.308
27,1373.485,324.944,113.010,140.845,42.737,40.919,20.006
28,1037.842,501.787,118.576,143.027,57.899,22.823,128.109
29,800.831,400.258,115.797,115.573,39.206,26.008,149.362
30,1578.109,130.045,129.317,167.121,53.213,37.760,164.045
31,1311.656,452.394,136.170,170.309,67.506,24.739,124.216
32,958.348,477.830,138.257,155.749,62.223,19.610,122.937
33,1723.848,175.263,139.152,161.852,49.019,44.776,165.856
34,1291.046,362.716,137.354,143.982,45.180,36.383,126.624
35,880.326,429.909,141.634,130.306,48.485,23.118,121.258
36,817.025,89.825,136.937,113.980,35.947,28.939,22.121
37,1728.265,399.871,154.484,173.568,57.012,38.597,106.322
38,1223.329,221.175,148.223,140.601,45.523,34.216,129.225
39,1840.146,296.119,157.432,168.715,52.710,44.450,113.583
40,1042.258,329.752,151.513,134.864,42.766,31.031,79.973
41,419.553,533.155,149.282,93.318,37.397,14.284,122.922
42,1604.607,260.606,170.727,171.020,59.094,34.573,125.253
43,549.099,523.019,160.357,100.475,40.054,17.455,129.596
44,1458.867,123.150,164.362,153.272,46.418,40.017,18.978
45,1179.165,87.088,171.357,131.849,43.995,34.125,75.844
46,831.746,345.444,173.079,124.153,39.492,26.816,40.457
47,1638.466,171.248,182.144,167.882,61.365,33.996,138.423
48,672.757,374.521,173.927,102.141,31.376,27.300,123.356
49,357.724,509.637,170.490,77.580,25.551,17.826,144.350
50,590.319,487.978,175.332,96.871,33.587,22.378,128.097
51,1298.407,433.437,180.787,141.434,44.835,36.873,160.883
52,831.746,467.357,180.836,131.016,50.073,21.149,128.631
53,454.884,555.026,178.672,92.140,33.231,17.429,115.332
54,753.724,543.827,194.568,129.595,46.733,20.535,115.138
55,628.594,576.530,197.955,131.433,48.903,16.366,114.355
56,1223.329,138.211,197.809,139.007,42.121,36.979,3.803
57,382.750,519.954,188.515,83.855,24.633,19.784,143.424
58,1226.273,66.577,202.499,140.723,48.811,31.987,121.701
59,1731.209,315.988,203.324,173.274,58.411,37.737,138.066
60,847.939,397.822,204.006,121.554,42.887,25.174,101.388
61,1174.749,503.410,208.713,142.611,45.667,32.753,122.179
62,1461.812,104.497,211.858,160.136,53.837,34.572,107.788
