 ,Area,X,Y,Perim.,Major,Minor,Angle
1,350.364,328.052,14.585,78.707,30.666,14.547,12.275
2,550.572,295.804,17.544,93.267,33.656,20.829,174.343
3,834.690,378.812,22.649,117.289,42.953,24.743,157.396
4,369.501,265.770,18.362,79.124,29.089,16.173,173.774
5,522.601,346.953,29.490,87.997,27.120,24.535,94.441
6,950.987,417.395,34.942,124.275,42.086,28.771,148.172
7,220.817,243.511,29.039,62.310,21.781,12.908,48.762
8,454.884,322.322,32.494,86.109,27.588,20.994,10.449
9,650.675,261.633,38.170,106.405,36.536,22.676,8.718
10,680.118,293.970,39.868,101.846,33.867,25.569,175.976
11,509.352,223.824,42.322,90.424,31.408,20.648,17.958
12,702.200,375.219,44.248,120.010,40.522,22.064,173.135
13,884.742,455.244,52.623,122.021,44.207,25.482,150.640
14,750.779,195.985,54.768,112.436,36.340,26.305,104.283
15,582.958,330.256,52.188,97.288,34.067,21.788,13.817
16,491.687,357.192,59.688,88.881,29.350,21.330,168.127
17,474.021,252.617,57.745,90.840,29.236,20.644,7.377
18,580.014,394.073,60.588,94.567,33.409,22.105,12.644
19,766.973,274.786,67.436,111.725,36.760,26.565,60.848
20,1009.872,302.752,70.478,136.408,39.207,32.795,50.051
21,862.660,424.618,67.014,124.397,39.645,27.705,120.676
22,675.701,222.290,64.864,104.689,36.277,23.716,30.977
23,528.490,176.428,71.242,91.724,28.435,23.664,32.769
24,525.546,152.240,71.658,95.988,34.401,19.451,43.498
25,741.947,484.644,75.153,107.288,34.116,27.690,129.790
26,968.653,456.283,82.806,132.143,46.875,26.311,133.660
27,613.873,335.608,75.660,94.983,30.333,25.767,4.932
28,410.720,243.973,76.858,80.007,26.667,19.610,2.498
29,806.720,367.927,83.623,114.446,33.614,30.557,148.588
30,1008.400,401.268,88.650,125.280,40.504,31.699,123.173
31,794.943,186.757,94.818,118.711,40.070,25.260,56.654
32,1268.964,222.822,95.836,149.546,50.899,31.743,163.490
33,435.746,163.391,95.093,87.703,29.810,18.611,65.782
34,724.281,262.225,96.808,104.567,32.769,28.142,46.667
35,541.739,141.828,97.576,93.683,30.560,22.571,54.515
36,868.549,297.943,100.542,119.300,38.139,28.996,29.479
37,712.504,428.666,101.976,105.278,34.309,26.442,68.946
38,965.708,325.320,107.688,131.849,40.107,30.657,64.335
39,596.207,353.544,104.013,94.861,30.192,25.143,149.111
40,594.735,116.216,106.834,108.710,38.463,19.687,51.135
41,696.311,489.239,102.994,105.695,31.140,28.470,166.810
42,796.415,453.917,112.453,121.015,33.283,30.467,179.124
43,568.237,517.438,115.302,104.151,38.402,18.840,137.624
44,874.437,386.531,115.718,116.162,36.354,30.625,121.975
45,728.698,277.591,122.386,105.034,33.123,28.011,132.036
46,815.552,191.676,127.811,119.300,43.456,23.895,68.985
47,1236.578,133.581,127.210,149.302,49.424,31.856,28.369
48,550.572,168.325,122.671,96.577,28.695,24.430,51.047
49,476.966,221.050,119.118,84.271,30.237,20.084,5.876
50,625.649,483.612,133.009,112.558,43.554,18.290,104.668
51,752.251,247.673,129.742,107.999,37.551,25.506,62.382
52,1408.815,410.605,141.632,156.166,49.638,36.137,89.908
53,581.486,504.129,132.280,97.582,33.617,22.024,111.106
54,940.682,356.170,130.845,127.290,40.708,29.422,4.237
55,706.616,438.884,138.699,104.151,34.409,26.147,100.958
56,1046.675,314.500,138.390,133.737,44.278,30.098,163.991
57,443.107,466.267,135.856,84.566,27.331,20.642,122.724
58,697.783,103.093,145.881,102.191,32.505,27.333,74.963
59,736.058,215.932,141.188,108.416,37.049,25.296,6.774
60,453.412,528.573,141.965,85.276,29.764,19.396,137.569
61,587.374,155.791,146.347,98.171,30.211,24.755,55.933
62,852.355,264.339,154.802,128.295,43.700,24.834,88.732
63,800.831,376.083,153.022,115.746,35.554,28.679,173.055
64,850.883,289.548,158.335,117.289,34.956,30.993,54.122
65,930.378,173.219,163.572,122.315,40.000,29.615,63.448
66,793.471,458.598,160.171,115.330,35.179,28.718,24.884
67,625.649,519.352,163.527,115.573,40.381,19.727,119.924
68,1260.132,127.939,166.107,139.474,43.102,37.224,17.154
69,747.835,334.792,161.177,111.309,37.401,25.458,32.559
70,627.122,498.382,165.679,103.318,37.605,21.234,115.149
71,1093.782,80.500,171.066,128.884,41.064,33.914,56.119
72,1030.481,203.572,168.766,133.392,40.089,32.729,29.539
73,933.322,239.833,168.671,126.701,36.820,32.275,152.538
74,525.546,541.205,167.683,89.713,30.859,21.684,107.111
75,1379.373,361.678,182.897,155.333,49.956,35.157,126.428
76,1235.106,433.717,185.024,140.723,47.599,33.038,96.685
77,1616.384,478.609,189.303,159.770,48.055,42.827,116.512
78,1327.849,399.879,187.459,142.855,49.574,34.104,107.525
79,1065.812,154.657,192.971,131.555,38.240,35.487,46.513
80,716.921,104.680,190.351,103.146,31.644,28.846,91.620
81,524.073,561.540,187.875,94.739,32.318,20.647,160.763
82,1211.552,520.547,201.115,138.713,48.010,32.131,100.447
83,959.820,235.691,196.258,131.138,42.207,28.955,15.369
84,1148.251,59.909,207.720,136.408,47.793,30.590,74.885
85,1196.831,196.619,200.988,135.281,45.119,33.774,171.528
86,453.412,128.083,199.995,84.271,28.318,20.386,75.651
87,587.374,547.292,205.312,101.430,37.072,20.173,112.517
88,995.151,342.998,207.779,123.148,41.098,30.830,127.653
89,752.251,285.589,204.768,113.736,38.392,24.948,127.259
90,668.341,84.226,211.995,105.989,38.443,22.136,81.377
91,656.564,270.954,221.630,115.452,41.879,19.961,114.672
92,434.274,568.945,211.965,84.982,30.078,18.383,96.756
93,1614.912,455.393,225.084,156.582,47.589,43.207,119.328
94,1101.143,248.157,227.505,143.566,46.250,30.314,103.647
95,1470.644,381.760,228.660,148.297,48.544,38.573,76.983
96,282.646,105.280,215.293,63.853,22.634,15.900,41.397
97,920.073,312.846,224.882,121.137,37.354,31.362,137.592
98,999.567,498.965,225.556,122.731,38.455,33.095,138.104
99,980.430,176.057,230.640,123.736,39.633,31.497,83.729
100,1276.325,414.454,234.782,158.004,54.888,29.607,61.358
101,749.307,148.475,223.851,108.832,36.701,25.995,39.693
102,666.869,122.288,231.146,108.416,38.521,22.042,95.237
103,1073.173,212.067,233.469,126.874,39.062,34.980,57.999
104,577.070,542.884,232.088,95.155,33.125,22.181,114.504
105,712.504,566.938,242.872,114.446,39.650,22.880,110.443
106,468.133,102.414,237.503,89.713,30.401,19.606,127.066
107,1185.054,347.528,246.663,144.987,42.352,35.627,135.355
108,765.501,51.353,245.242,116.284,39.773,24.506,51.887
109,718.393,77.905,248.509,108.882,35.103,26.057,59.610
110,1238.050,529.162,257.122,141.606,48.726,32.351,113.307
111,1486.838,303.420,255.407,164.867,57.105,33.151,155.860
112,1271.909,153.124,259.617,137.585,43.827,36.951,136.501
113,934.794,491.366,256.661,120.132,37.816,31.474,147.623
114,602.096,189.924,257.801,94.861,30.789,24.899,30.140
115,1345.514,234.054,264.913,151.140,48.446,35.363,177.202
116,660.980,272.088,262.997,103.146,35.887,23.451,123.275
117,1357.291,425.471,271.727,151.434,46.704,37.002,106.415
118,992.206,457.216,267.108,124.397,41.195,30.667,80.938
119,821.441,92.757,270.818,115.573,38.001,27.523,80.783
120,834.690,118.212,269.715,112.264,38.129,27.872,81.549
121,544.683,559.830,268.525,94.567,33.230,20.870,115.116
122,1352.875,382.220,278.976,150.013,51.767,33.274,93.978
123,605.040,59.982,274.138,96.871,33.228,23.184,90.650
124,522.601,580.636,279.931,94.861,35.043,18.988,97.759
125,1027.537,35.820,285.539,129.006,46.979,27.849,85.002
126,1270.436,349.508,288.328,147.414,47.270,34.220,91.374
127,999.567,199.446,288.693,124.569,40.293,31.586,82.712
128,905.352,508.951,290.224,138.002,47.409,24.314,77.900
129,597.679,140.765,290.378,97.876,34.574,22.011,113.688
130,1195.359,483.599,300.643,156.998,58.971,25.809,97.158
131,713.976,169.347,290.232,103.268,32.138,28.286,62.158
132,1629.633,314.450,297.919,165.405,52.987,39.159,118.732
133,1741.514,275.426,304.137,175.823,57.803,38.360,125.262
134,868.549,546.515,297.476,125.991,44.496,24.853,95.974
135,1129.113,79.896,302.983,134.154,41.834,34.365,103.388
136,1298.407,407.769,308.088,160.725,49.076,33.686,85.946
137,609.456,236.396,293.858,94.983,33.443,23.203,165.060
138,372.445,565.649,299.905,77.580,27.261,17.395,84.563
139,1052.563,118.147,306.498,129.006,40.230,33.313,161.444
140,1130.585,458.999,313.169,144.277,53.610,26.852,105.096
141,736.058,524.059,310.648,109.421,37.241,25.165,78.348
142,847.939,52.629,316.638,114.863,38.419,28.102,95.193
143,719.865,590.902,322.223,131.138,52.690,17.395,100.860
144,1511.864,437.223,333.985,162.857,58.093,33.136,105.235
145,1570.748,230.239,321.556,166.583,61.738,32.394,163.750
146,419.553,573.182,319.217,85.865,27.687,19.294,73.157
147,522.601,23.875,320.575,98.415,35.052,18.983,81.247
148,1480.949,364.494,326.418,149.302,45.724,41.239,24.521
149,1076.117,171.595,320.067,130.722,44.116,31.058,164.896
150,775.805,138.309,334.621,116.162,41.789,23.638,65.124
151,713.976,554.035,336.218,104.273,33.297,27.302,112.177
152,786.110,108.168,337.654,109.543,33.658,29.737,61.806
153,721.337,82.970,342.772,117.117,41.435,22.166,92.416
154,1258.660,495.465,350.708,147.414,52.548,30.497,88.358
155,1002.511,209.078,343.846,134.032,47.286,26.994,156.228
