 ,Area,X,Y,Perim.,Major,Minor,Angle
1,1065.812,364.351,23.086,131.849,48.624,27.909,166.990
2,756.668,273.230,23.313,112.264,39.467,24.411,1.948
3,519.657,311.626,18.569,98.831,39.879,16.592,8.230
4,547.627,238.862,23.823,90.840,31.182,22.361,177.240
5,1220.385,408.774,36.453,140.428,46.987,33.069,139.871
6,1249.827,319.778,37.796,153.983,58.688,27.115,6.697
7,356.252,215.813,38.996,76.748,25.336,17.903,35.947
8,815.552,238.507,48.302,119.127,40.652,25.543,12.589
9,840.578,275.996,48.238,114.690,40.155,26.653,171.135
10,918.601,368.538,49.156,129.300,45.133,25.915,173.468
11,1107.032,450.616,55.709,130.428,44.560,31.632,160.759
12,678.646,197.110,57.540,107.288,36.224,23.854,21.960
13,769.917,320.254,62.947,111.137,37.550,26.106,6.830
14,793.471,389.509,69.686,111.725,38.069,26.538,39.013
15,949.515,165.701,73.595,127.707,41.081,29.428,100.690
16,713.976,351.871,69.805,106.872,34.578,26.290,173.951
17,1031.954,422.426,74.864,133.565,43.906,29.926,115.865
18,574.125,229.194,71.464,98.415,29.120,25.103,28.289
19,1006.928,254.254,80.163,124.986,43.210,29.670,65.521
20,1289.574,288.224,81.541,156.410,44.444,36.944,41.473
21,893.575,482.692,78.640,119.005,38.983,29.185,129.304
22,895.047,196.261,82.473,124.986,43.394,26.262,29.009
23,1139.418,455.757,92.476,136.702,44.683,32.468,131.792
24,756.668,147.075,96.109,112.730,33.939,28.386,65.346
25,787.582,325.231,91.602,109.421,36.346,27.589,16.693
26,967.180,361.040,97.786,123.858,35.960,34.245,153.331
27,644.787,121.464,96.957,106.405,37.256,22.036,50.792
28,1257.187,396.632,103.172,147.292,45.695,35.030,85.205
29,566.765,223.102,96.196,94.445,29.699,24.298,157.553
30,965.708,488.416,113.823,121.554,39.166,31.394,94.719
31,582.958,520.279,108.187,105.573,39.499,18.791,149.295
32,1511.864,202.908,117.725,165.405,54.752,35.158,161.128
33,811.136,423.765,115.655,113.563,39.395,26.216,73.441
34,948.043,164.511,119.658,123.564,44.233,27.289,65.241
35,1189.470,282.418,117.604,137.291,42.852,35.342,56.546
36,880.326,246.699,118.446,114.985,38.199,29.343,75.755
37,1270.436,313.941,128.150,148.125,46.023,35.147,71.966
38,790.527,345.460,122.557,108.710,34.367,29.288,121.919
39,708.088,113.162,125.610,110.253,34.227,26.341,48.178
40,734.586,518.159,130.012,116.579,40.158,23.291,137.966
41,585.902,137.903,126.141,96.110,31.457,23.715,80.600
42,1095.255,377.998,137.515,130.600,41.629,33.498,97.300
43,791.999,482.912,151.839,132.854,51.611,19.538,100.629
44,948.043,265.858,149.629,124.447,38.204,31.596,129.025
45,993.679,173.348,155.445,129.839,44.437,28.471,76.582
46,618.289,205.032,144.973,98.415,34.769,22.642,8.834
47,774.333,505.836,151.975,115.279,39.495,24.963,116.893
48,1617.856,406.460,165.259,168.837,59.320,34.726,91.537
49,870.021,435.626,158.372,121.432,42.442,26.100,97.231
50,1489.782,110.651,159.473,156.582,50.194,37.790,37.037
51,902.407,234.270,158.715,118.000,41.336,27.796,82.562
52,1282.213,346.837,157.189,138.591,42.802,38.142,170.626
53,627.122,463.894,154.543,100.425,34.043,23.455,113.133
54,702.200,146.206,155.516,106.700,32.762,27.289,73.667
55,619.761,535.085,157.855,96.577,31.246,25.255,155.322
56,1313.128,304.742,166.828,147.881,45.125,37.051,151.483
57,842.051,203.630,170.862,116.406,37.769,28.387,4.440
58,771.389,78.932,181.197,107.167,35.677,27.529,74.672
59,909.768,371.206,182.269,118.883,37.394,30.977,179.997
60,993.679,455.698,183.802,128.051,39.562,31.980,19.494
61,606.512,552.559,182.438,97.876,34.689,22.262,107.772
62,936.266,254.213,188.618,139.423,50.477,23.616,92.513
63,903.879,528.398,185.889,131.433,45.507,25.289,132.214
64,756.668,134.890,183.290,108.882,33.762,28.536,43.297
65,864.132,500.645,187.526,120.477,42.101,26.133,118.317
66,970.125,281.232,193.451,127.879,38.596,32.003,81.553
67,1077.589,160.438,195.764,133.565,42.535,32.257,68.323
68,852.355,328.787,193.200,115.746,38.399,28.262,35.303
69,1550.139,108.487,204.926,163.324,52.504,37.592,153.638
70,1215.968,193.358,203.232,145.526,40.031,38.675,61.390
71,1132.058,230.266,204.849,133.271,43.998,32.760,115.308
72,1482.421,433.072,216.026,157.882,56.929,33.155,100.507
73,1210.080,59.085,211.688,133.321,43.109,35.740,81.485
74,1922.584,479.403,217.210,171.314,52.258,46.843,127.874
75,575.598,572.770,205.290,93.734,31.678,23.135,144.418
76,1638.466,399.910,222.086,165.994,61.411,33.970,106.127
77,1659.075,360.520,218.420,167.466,55.526,38.043,129.541
78,1535.417,525.963,225.327,163.862,54.331,35.982,94.189
79,1625.217,297.220,223.283,191.854,62.587,33.063,177.650
80,743.419,555.098,225.787,112.852,42.001,22.536,96.874
81,1301.351,145.096,231.558,141.972,43.118,38.428,27.925
82,805.248,87.586,231.106,107.583,32.514,31.533,124.577
83,557.932,576.461,234.394,95.694,35.157,20.206,85.647
84,1386.734,187.991,241.793,146.287,46.119,38.284,130.617
85,1152.667,229.840,238.647,146.409,46.241,31.739,9.762
86,1168.860,342.145,246.448,134.032,48.853,30.463,126.070
87,1180.637,38.732,252.029,143.688,51.473,29.204,72.100
88,584.430,113.909,244.005,95.277,32.336,23.012,91.165
89,925.961,283.743,249.107,132.316,42.412,27.798,140.691
90,1978.524,458.637,262.503,175.284,54.112,46.554,87.605
91,728.698,66.255,256.659,106.994,38.087,24.360,85.929
92,1246.883,502.671,258.427,142.439,41.676,38.094,109.388
93,691.895,546.776,258.871,105.156,36.622,24.055,103.738
94,1719.432,383.871,271.110,162.440,53.486,40.931,93.536
95,1454.451,418.693,276.890,171.436,61.114,30.302,74.431
96,1276.325,244.386,277.244,160.430,52.978,30.675,101.933
97,365.085,90.974,258.087,74.859,23.137,20.091,37.316
98,1204.191,168.617,275.408,141.312,47.535,32.255,102.806
99,1280.741,315.137,271.001,142.144,42.094,38.739,132.387
100,896.519,572.499,270.632,120.427,43.768,26.081,100.970
101,756.668,269.227,270.872,116.873,43.398,22.200,114.188
102,999.567,138.277,269.366,121.970,40.173,31.680,74.656
103,1354.347,104.039,280.903,159.131,45.217,38.136,174.726
104,1252.771,207.556,280.780,137.291,43.208,36.916,77.187
105,1422.064,533.158,291.076,159.009,51.137,35.408,99.155
106,1467.700,351.901,296.824,162.857,48.083,38.865,122.847
107,931.850,37.299,292.489,125.696,44.027,26.948,64.659
108,1096.727,494.330,296.020,128.712,39.822,35.066,99.282
109,743.419,65.068,293.973,105.573,35.913,26.357,59.828
110,1776.845,302.800,306.702,178.716,59.582,37.970,157.689
111,731.642,562.012,306.280,113.563,42.145,22.104,94.898
112,1413.232,147.178,311.672,145.992,47.557,37.837,124.225
113,1171.805,462.327,312.300,146.114,50.109,29.775,88.018
114,678.646,581.629,317.720,121.554,47.711,18.111,95.452
115,1659.075,430.473,323.154,168.421,56.818,37.178,91.424
116,781.694,184.668,311.227,107.705,32.431,30.690,24.045
117,1566.332,230.939,319.655,169.720,52.192,38.211,152.728
118,958.348,83.041,318.212,125.869,41.305,29.541,93.623
119,844.995,269.456,319.863,119.716,42.752,25.165,116.971
120,946.571,112.967,320.286,120.427,40.493,29.763,99.904
