 ,Area,X,Y,Perim.,Major,Minor,Angle
1,691.895,281.209,20.309,104.273,36.109,24.397,1.546
2,426.914,316.339,17.041,87.409,35.562,15.285,4.130
3,971.597,368.278,23.682,131.138,48.480,25.517,165.420
4,506.408,249.254,21.988,89.419,31.301,20.599,172.580
5,1101.143,412.195,36.326,131.555,45.583,30.757,144.141
6,344.475,339.773,32.173,75.448,25.681,17.079,128.505
7,281.174,227.146,35.380,68.168,22.629,15.821,44.147
8,766.973,315.093,36.906,123.980,40.265,24.253,172.568
9,765.501,282.806,45.805,109.421,35.256,27.646,175.103
10,758.140,248.581,44.905,113.391,39.294,24.566,9.235
11,836.162,370.928,47.122,130.428,46.748,22.774,174.701
12,1080.533,453.220,56.584,130.011,43.942,31.309,153.976
13,599.151,207.719,52.815,102.141,36.755,20.755,20.311
14,663.925,324.824,58.458,100.841,34.406,24.569,4.037
15,765.501,176.007,65.582,113.563,36.462,26.731,88.477
16,647.731,354.708,66.299,101.014,31.756,25.970,165.999
17,696.311,392.197,66.313,103.562,34.078,26.016,8.620
18,1018.705,424.833,73.093,134.276,46.499,27.894,120.417
19,1218.912,294.091,76.834,151.556,43.683,35.528,40.526
20,529.962,236.706,66.415,95.694,29.527,22.853,23.423
21,923.017,261.718,75.292,116.995,37.877,31.028,56.017
22,833.218,485.608,77.660,114.863,39.204,27.061,131.532
23,802.303,203.979,75.691,113.980,41.015,24.906,22.011
24,603.568,157.934,86.210,96.871,29.070,26.436,47.138
25,557.932,133.878,87.017,102.557,35.878,19.800,51.547
26,750.779,330.503,85.293,104.273,34.599,27.628,7.820
27,1101.143,459.479,91.603,135.575,46.932,29.873,140.445
28,903.879,366.358,92.172,120.010,35.203,32.692,169.134
29,500.520,229.187,88.771,87.581,28.601,22.282,168.008
30,1176.221,401.278,99.231,140.012,42.870,34.934,91.842
31,853.828,171.725,109.717,122.853,42.674,25.475,63.847
32,1416.176,209.825,108.816,164.989,57.509,31.354,158.306
33,849.411,253.057,108.276,113.858,35.798,30.212,68.062
34,1058.452,288.928,110.905,131.433,41.346,32.595,44.658
35,761.084,428.125,112.705,107.999,36.513,26.540,73.090
36,871.493,491.730,111.536,116.406,36.904,30.067,88.309
37,531.434,523.892,107.411,99.714,38.040,17.788,146.449
38,1158.556,318.927,119.901,141.261,44.157,33.406,63.324
39,719.865,349.168,114.948,102.852,32.564,28.146,124.939
40,640.371,125.039,114.245,105.816,33.083,24.646,40.451
41,478.438,147.477,113.078,92.262,32.665,18.649,68.402
42,958.348,454.462,122.539,129.006,35.675,34.204,18.651
43,681.590,520.277,127.076,113.441,40.789,21.276,133.993
44,658.036,97.194,126.897,104.567,37.648,22.254,59.825
45,1006.928,381.078,129.955,123.026,39.552,32.414,106.468
46,927.433,181.393,143.278,126.996,46.145,25.590,77.345
47,743.419,484.676,146.948,124.986,48.209,19.634,98.978
48,574.125,211.470,135.166,93.978,32.238,22.675,1.470
49,659.508,155.398,141.464,100.841,30.975,27.109,73.819
50,1383.789,119.347,146.444,148.297,49.887,35.318,29.653
51,877.381,239.294,148.056,120.010,41.733,26.768,71.717
