 ,Area,X,Y,Perim.,Major,Minor,Angle
1,588.847,326.252,14.569,102.141,40.749,18.399,161.795
2,660.980,250.889,18.020,104.273,37.711,22.317,163.156
3,1215.968,379.930,21.270,158.298,55.921,27.686,160.629
4,800.831,219.517,29.371,115.746,40.080,25.440,29.521
5,566.765,283.071,27.454,95.694,31.202,23.128,7.574
6,1104.087,318.173,35.124,148.003,47.881,29.359,153.096
7,721.337,425.284,35.166,118.416,41.566,22.096,125.808
8,652.148,358.604,34.486,107.288,40.871,20.316,159.357
9,678.646,449.699,39.669,111.431,35.967,24.024,104.171
10,619.761,251.730,39.597,104.862,38.703,20.389,173.007
11,376.862,409.326,43.376,79.469,28.679,16.731,130.585
12,1207.135,300.279,57.603,153.861,51.444,29.876,142.405
13,797.887,355.922,55.150,120.132,43.603,23.299,161.457
14,1027.537,394.593,58.823,135.281,46.516,28.126,142.492
15,900.935,232.943,55.800,131.016,46.950,24.432,160.684
16,1454.451,270.505,70.706,157.171,45.399,40.790,152.259
17,1494.198,215.204,75.453,162.440,57.144,33.292,153.030
18,625.649,430.166,65.840,98.831,32.186,24.750,153.882
19,1491.254,342.538,78.565,168.715,53.923,35.212,153.134
20,419.553,454.520,72.320,96.282,31.960,16.714,122.557
21,1382.317,176.299,82.686,153.983,43.200,40.741,120.145
22,1046.675,484.305,83.951,142.906,56.999,23.381,133.805
23,822.913,140.793,81.666,119.543,40.766,25.702,27.514
24,917.129,385.387,83.799,121.137,39.963,29.220,161.029
25,1238.050,436.204,102.092,176.045,70.449,22.375,126.436
26,1355.819,309.668,98.798,142.439,44.455,38.832,143.435
27,971.597,461.546,104.359,160.603,62.534,19.782,126.386
28,874.437,415.617,108.164,133.321,49.876,22.323,122.490
29,2006.495,266.068,110.654,184.574,53.863,47.430,128.354
30,484.326,482.559,107.817,108.882,40.381,15.271,123.882
31,1336.682,140.730,112.027,142.561,45.819,37.144,6.307
32,1698.822,226.500,115.787,172.563,59.150,36.568,131.785
33,1270.436,353.398,115.060,144.571,44.244,36.560,131.068
34,387.167,517.540,112.111,96.039,38.765,12.716,128.534
35,1651.715,390.127,125.271,169.131,58.250,36.104,108.534
36,1251.299,185.996,117.380,150.551,48.235,33.030,160.164
37,827.329,101.987,117.121,122.853,40.076,26.285,42.743
38,615.345,509.842,125.348,105.623,41.053,19.085,133.573
39,1008.400,329.700,133.502,134.032,44.212,29.040,139.992
40,1872.532,297.632,147.337,168.766,54.210,43.980,127.477
41,989.262,125.743,143.308,130.549,40.388,31.187,133.497
42,872.965,503.141,147.043,128.884,51.571,21.553,126.453
43,1750.346,168.078,147.003,166.705,56.028,39.777,1.341
44,466.661,541.654,139.253,92.851,34.385,17.280,113.285
45,672.757,473.916,142.256,102.019,36.462,23.492,128.121
46,1316.072,425.193,149.426,144.571,45.876,36.526,135.511
47,759.612,454.904,147.711,135.870,51.453,18.797,127.588
48,359.196,101.495,144.190,81.845,27.510,16.625,106.335
49,1198.303,221.426,152.008,144.033,48.487,31.467,137.400
50,794.943,532.755,159.483,133.027,46.752,21.649,114.646
51,777.277,368.037,150.089,108.294,35.519,27.863,150.323
52,921.545,78.667,155.288,123.148,39.406,29.776,5.166
53,1648.770,266.486,165.532,177.173,64.629,32.482,138.047
54,501.992,340.397,159.742,94.861,31.044,20.589,177.621
55,1176.221,494.841,176.535,146.754,50.488,29.662,127.662
56,1096.727,201.791,173.738,130.184,44.899,31.101,150.644
57,942.155,398.447,177.617,131.971,49.868,24.055,106.906
58,1479.477,119.609,176.891,154.277,46.965,40.110,11.524
59,890.630,560.275,184.452,142.022,52.985,21.402,114.799
60,859.716,460.802,180.147,121.726,42.345,25.850,135.122
61,1617.856,325.531,189.780,171.020,57.642,35.737,132.744
62,2118.376,370.429,191.064,210.851,65.921,40.916,136.452
63,1436.786,429.654,189.547,163.273,52.539,34.819,120.440
64,889.158,526.903,188.904,132.438,45.646,24.802,118.743
