 ,Area,X,Y,Perim.,Major,Minor,Angle
1,1417.648,347.395,22.413,153.394,46.274,39.007,174.182
2,1186.526,265.002,26.916,140.550,44.847,33.686,158.085
3,1762.123,390.246,36.248,164.867,53.436,41.986,117.718
4,753.724,227.787,25.856,108.416,36.733,26.126,171.035
5,824.385,310.256,30.508,119.300,39.331,26.687,21.212
6,577.070,208.646,45.836,93.612,31.082,23.639,46.591
7,1541.306,436.153,56.452,156.876,53.266,36.842,138.069
8,1217.440,229.969,59.453,144.865,51.173,30.291,42.053
9,1348.459,345.402,53.996,159.131,60.229,28.506,174.761
10,1260.132,265.774,62.896,150.135,43.857,36.584,83.939
11,800.831,297.202,58.874,111.847,36.972,27.579,22.916
12,1115.864,184.933,71.212,127.879,43.115,32.953,35.401
13,1589.886,414.114,85.137,169.720,56.491,35.834,116.696
14,1214.496,378.538,81.463,139.007,44.755,34.551,112.440
15,1248.355,309.046,85.016,143.860,41.682,38.133,33.945
16,1157.084,478.250,84.643,136.997,48.680,30.264,134.676
17,1170.333,343.228,87.382,137.413,41.764,35.679,110.463
18,1377.901,147.789,93.399,156.998,47.387,37.023,93.904
19,1399.983,243.980,99.831,149.302,52.595,33.891,86.517
20,943.627,211.548,93.047,126.701,36.293,33.105,61.186
21,1501.559,453.864,103.197,155.699,53.620,35.656,142.377
22,1972.636,279.723,113.193,179.549,51.104,49.147,87.102
23,1441.202,178.461,111.500,150.429,48.064,38.178,45.516
24,1569.276,368.142,122.857,160.552,52.486,38.068,121.716
25,1173.277,126.174,124.184,136.164,44.831,33.322,66.397
26,1869.588,406.252,132.670,183.986,65.361,36.420,105.990
27,884.742,97.599,122.476,124.569,45.413,24.805,53.901
28,1286.630,325.350,123.224,141.555,43.000,38.098,179.305
29,1329.321,497.903,131.194,161.852,60.185,28.123,114.266
30,942.155,216.744,125.794,119.005,38.476,31.178,168.906
31,808.192,525.319,127.876,123.564,44.447,23.152,134.040
32,1142.362,436.719,141.765,140.550,51.118,28.454,85.866
33,1433.841,470.878,145.657,153.567,53.253,34.282,129.090
34,1407.343,148.474,153.437,148.297,53.149,33.715,80.989
35,2116.903,192.805,154.171,193.103,62.307,43.259,169.128
36,1448.563,242.504,156.729,153.983,53.033,34.778,91.475
37,1227.745,356.157,156.534,136.997,44.239,35.336,137.189
38,1712.071,281.430,157.178,162.390,47.199,46.185,44.121
39,1070.229,88.612,160.630,138.002,49.735,27.398,58.766
40,1904.919,319.495,168.835,178.544,55.282,43.874,78.483
41,1073.173,532.324,163.624,144.865,52.069,26.242,123.880
42,897.991,116.382,162.886,115.695,38.062,30.039,73.532
43,899.463,560.557,170.515,130.722,46.600,24.576,117.619
44,1828.369,395.121,178.479,172.736,53.675,43.371,119.699
45,970.125,507.280,190.450,172.980,72.970,16.927,98.176
46,1261.604,460.738,184.364,152.561,54.034,29.728,104.855
47,956.876,489.290,189.582,129.544,50.036,24.349,101.066
48,727.226,435.671,185.467,106.283,37.018,25.013,111.233
49,1018.705,57.795,192.327,133.443,48.628,26.673,70.409
50,1109.976,529.511,199.404,148.713,54.788,25.795,108.612
51,1558.971,163.386,200.778,161.263,57.394,34.585,83.474
52,1089.366,200.801,190.178,129.544,42.892,32.337,20.868
53,1145.307,130.928,197.223,134.276,42.850,34.031,91.627
54,2240.561,90.875,208.464,192.443,63.987,44.583,74.011
55,1570.748,269.969,199.084,160.725,48.688,41.077,134.906
56,1869.588,359.085,202.190,166.583,53.400,44.577,104.886
57,1478.005,233.254,207.723,154.866,53.926,34.897,92.579
58,859.716,557.877,206.375,118.294,40.829,26.810,112.053
59,2060.963,316.128,217.361,189.600,58.725,44.685,147.255
60,1018.705,416.512,214.533,128.173,41.089,31.567,118.909
61,828.802,446.679,225.776,126.285,46.803,22.547,110.432
62,1399.983,480.444,227.198,149.840,48.312,36.896,156.517
63,1370.540,198.690,226.273,145.698,46.602,37.445,158.074
64,1414.704,393.171,234.405,153.739,50.187,35.891,136.028
65,800.831,579.236,235.226,120.427,44.026,23.160,91.337
66,1127.641,60.433,238.721,132.732,43.397,33.084,98.711
67,1327.849,121.460,236.982,145.454,46.659,36.235,52.375
68,1352.875,522.073,242.298,148.003,42.386,40.639,35.740
69,1581.053,262.397,249.401,182.442,66.211,30.404,105.059
70,1160.028,557.918,248.023,156.288,60.373,24.465,112.172
71,1579.581,151.656,254.161,158.836,56.176,35.801,76.832
72,1508.919,296.848,249.201,156.288,49.249,39.010,151.704
73,1404.399,351.969,249.716,149.475,46.806,38.203,30.471
74,712.504,432.625,250.177,110.009,32.537,27.882,3.581
75,1831.313,189.187,266.541,177.660,51.758,45.050,109.870
76,1779.789,232.437,266.415,163.984,55.534,40.806,111.100
77,2068.324,98.484,270.333,186.757,63.302,41.601,155.496
78,1249.827,480.909,261.248,145.870,48.550,32.777,160.903
79,1644.354,40.632,274.928,155.749,49.690,42.135,80.836
80,2311.223,390.472,276.141,193.448,61.345,47.970,171.985
81,842.051,544.703,275.637,116.579,39.759,26.966,100.562
82,856.772,460.665,283.455,131.138,49.191,22.176,110.454
83,2465.795,319.396,284.761,219.308,76.709,40.928,179.265
84,1005.456,519.004,281.709,128.834,43.820,29.215,100.058
85,992.206,436.600,281.941,134.692,46.503,27.167,113.204
86,927.433,584.216,290.772,143.149,56.583,20.869,103.120
87,1189.470,71.788,298.321,132.732,40.117,37.752,88.348
88,987.790,491.669,297.458,123.564,39.415,31.909,90.661
89,1975.580,145.049,303.262,174.990,52.821,47.621,137.137
90,912.712,565.705,305.507,129.128,45.943,25.295,90.950
91,1927.000,245.028,306.763,189.844,59.307,41.370,14.198
