 ,Area,X,Y,Perim.,Major,Minor,Angle
1,507.880,297.709,15.342,90.130,32.079,20.158,178.268
2,306.200,327.780,12.991,76.991,29.483,13.223,8.641
3,815.552,379.060,22.205,113.563,41.850,24.812,159.667
4,351.836,268.849,17.593,76.281,28.463,15.739,174.117
5,884.742,335.938,28.270,134.276,51.622,21.822,5.556
6,850.883,416.196,34.050,118.833,38.528,28.119,153.320
7,557.932,265.342,35.341,97.115,34.343,20.685,1.514
8,628.594,296.105,36.887,99.125,32.886,24.337,3.550
9,437.219,228.668,38.264,81.845,28.586,19.474,7.593
10,662.452,373.367,42.959,118.173,39.834,21.175,171.118
11,840.578,451.843,49.902,120.010,42.875,24.962,157.365
12,665.397,201.455,50.218,106.994,32.266,26.257,93.485
13,513.769,332.167,47.825,90.130,31.318,20.887,3.088
14,378.334,253.168,52.406,79.713,25.665,18.769,9.719
15,927.433,303.080,63.753,131.555,39.369,29.995,33.091
16,731.642,273.996,62.234,109.004,34.844,26.735,53.489
17,468.133,357.334,58.334,85.865,27.424,21.734,154.593
18,503.464,392.058,58.544,87.997,30.251,21.190,18.514
19,582.958,224.824,59.207,99.836,34.340,21.615,29.714
20,814.080,422.564,64.069,116.701,39.897,25.980,133.400
21,491.687,182.025,65.835,90.008,29.009,21.580,35.301
22,459.300,158.761,65.908,92.140,31.966,18.294,37.941
23,668.341,481.461,69.450,102.730,34.108,24.949,143.899
24,593.263,334.935,70.759,95.572,31.206,24.206,175.306
25,372.445,244.179,70.681,76.575,25.550,18.560,3.837
26,903.879,455.305,79.363,128.417,44.056,26.123,138.783
27,722.809,368.103,80.337,107.999,33.002,27.887,172.104
28,896.519,400.801,85.429,119.716,38.082,29.974,125.978
29,703.672,190.197,88.513,112.852,38.739,23.128,56.628
30,1167.388,224.366,88.913,147.119,49.301,30.149,161.302
31,681.590,261.678,89.445,100.719,29.934,28.991,43.735
32,422.497,167.599,89.275,85.987,29.410,18.291,63.489
33,446.051,148.298,89.611,88.830,28.871,19.671,62.923
