 ,Area,X,Y,Perim.,Major,Minor,Angle
1,1436.786,349.095,21.462,151.678,46.912,38.996,0.356
2,1165.916,265.246,25.830,141.850,47.410,31.312,158.832
3,1722.376,392.413,36.713,162.440,53.544,40.957,123.725
4,725.753,227.466,25.948,105.867,34.586,26.718,173.355
5,791.999,311.868,28.204,114.152,38.106,26.463,23.242
6,613.873,206.022,45.444,100.475,32.105,24.345,25.229
7,1553.083,438.599,56.811,158.004,54.313,36.409,137.076
8,1148.251,230.885,57.018,143.860,49.331,29.637,39.268
9,1288.102,348.184,52.080,158.420,61.184,26.806,173.832
10,1190.942,267.678,59.417,143.982,39.641,38.252,58.996
11,781.694,300.143,55.279,110.426,35.593,27.963,14.176
12,1087.894,184.658,69.493,128.590,42.710,32.431,23.014
13,1183.582,311.201,80.287,144.155,42.740,35.259,24.780
14,1182.109,380.127,79.741,135.697,42.259,35.616,103.231
15,1508.919,415.620,84.621,162.562,54.363,35.340,113.852
16,1107.032,344.712,83.901,133.565,40.809,34.539,94.675
17,1208.608,479.215,84.074,136.580,48.233,31.904,131.062
18,1354.347,148.580,91.838,153.150,46.994,36.694,99.833
19,1401.455,244.613,95.994,149.719,52.118,34.238,85.405
20,892.103,212.165,89.625,123.980,36.199,31.378,59.712
21,1919.640,280.951,107.028,180.137,49.991,48.892,117.067
22,1535.417,453.959,104.150,159.131,52.472,37.257,140.996
23,1374.957,179.507,108.208,146.998,47.930,36.525,46.238
24,1541.306,367.239,119.626,162.146,53.234,36.865,120.412
25,1146.779,127.672,121.431,138.885,44.034,33.159,70.256
26,1254.243,325.545,118.229,139.718,42.220,37.824,167.277
27,1844.562,404.365,129.558,188.006,64.860,36.210,101.752
28,949.515,218.001,121.576,119.594,38.167,31.676,168.504
29,1271.909,495.694,130.542,159.841,58.779,27.551,111.392
30,806.720,523.571,127.922,123.270,43.281,23.732,131.144
31,1139.418,433.718,142.209,141.972,52.228,27.777,78.884
32,1364.652,467.584,145.315,147.830,48.435,35.874,130.581
33,1355.819,149.381,150.459,144.277,51.856,33.290,77.497
34,1346.987,242.245,151.477,147.414,52.326,32.776,87.255
35,1223.329,182.727,149.138,144.104,47.643,32.693,93.319
36,1679.685,278.633,150.626,163.395,50.686,42.194,75.350
37,827.329,210.774,152.471,125.818,40.279,26.152,119.063
38,1887.253,316.001,162.638,179.254,55.430,43.351,80.030
39,1177.693,353.531,152.082,136.875,42.078,35.636,144.899
40,1027.537,88.924,158.212,138.296,50.240,26.041,54.033
41,1086.422,528.442,163.757,146.876,54.570,25.349,120.834
42,893.575,117.362,159.632,116.406,37.950,29.980,67.122
43,915.656,555.841,168.656,133.443,44.934,25.946,115.749
44,1748.874,390.795,174.546,164.451,50.683,43.935,120.031
