 ,Area,X,Y,Perim.,Major,Minor,Angle
1,1130.585,359.098,22.775,136.286,49.743,28.939,169.580
2,571.181,306.667,18.281,101.846,40.436,17.985,11.287
3,836.162,267.603,23.734,114.690,40.590,26.229,4.576
4,582.958,232.805,24.701,93.145,32.012,23.187,2.312
5,1293.990,404.118,35.592,144.571,48.546,33.938,134.582
6,1370.540,313.777,39.363,160.136,59.061,29.546,6.513
7,390.111,210.111,41.099,80.179,26.111,19.022,35.671
8,870.021,233.094,50.716,126.407,41.194,26.891,18.414
9,958.348,270.304,51.006,121.137,40.245,30.320,168.363
10,1030.481,362.977,49.647,139.423,50.111,26.183,178.227
11,1205.663,447.728,55.069,135.575,45.190,33.970,159.289
12,737.530,190.757,60.596,109.004,36.890,25.455,24.651
13,850.883,314.723,65.668,117.706,39.920,27.139,8.582
14,842.051,385.370,71.681,114.152,35.881,29.881,37.859
15,1160.028,419.567,75.653,143.149,45.147,32.715,117.843
16,771.389,347.377,72.687,111.431,35.713,27.501,2.440
17,970.125,482.358,78.498,126.285,43.546,28.366,137.029
18,1045.203,158.485,80.012,135.281,41.411,32.136,100.283
19,1087.894,248.281,84.179,133.271,45.627,30.358,75.628
20,1394.094,282.291,85.859,164.989,46.934,37.819,40.739
21,658.036,221.589,75.821,103.684,30.393,27.566,39.712
22,1011.344,189.127,88.839,131.138,45.037,28.591,36.412
23,1243.938,454.214,93.846,142.144,45.741,34.626,138.195
24,871.493,320.344,96.704,114.274,36.614,30.306,14.788
25,1082.006,358.703,101.070,132.143,38.304,35.966,146.009
26,840.578,138.497,103.723,116.162,36.809,29.076,67.277
27,1382.317,395.631,107.690,156.288,48.858,36.023,90.441
28,628.594,217.772,102.877,96.161,31.366,25.516,161.125
29,1001.039,488.174,113.889,125.696,39.254,32.469,99.698
30,643.315,520.977,109.255,107.705,39.444,20.766,150.710
31,856.772,423.328,121.049,116.579,42.222,25.836,71.291
32,1266.020,276.145,123.884,142.855,46.420,34.725,65.989
33,1029.009,155.499,128.134,132.143,48.430,27.053,63.320
34,1642.882,195.856,126.005,170.675,55.813,37.478,163.416
35,987.790,240.554,127.574,123.980,41.890,30.024,76.266
36,1408.815,307.889,134.588,157.120,49.220,36.444,78.302
